location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31001,2020-01-01,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,9.51,8.98,6.6,6.87,6.87,,4.22,6.6,21.65,10.56,,5.28,5.81,,7.66,4.22,3.7,5.02,4.49,23.5,6.34,5.02,,5.55,6.34,34.07,,5.81,3.7,3.7,,-1.872222,-6.438889,4.988889,0.0,64.77,-6.138889,72.95943
US_NE_31001,2020-01-02,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,6.07,6.31,,8.25,6.31,5.58,6.31,3.4,17.96,8.01,6.55,9.95,4.85,3.4,5.1,3.64,4.37,8.01,6.55,22.33,5.34,6.55,3.88,7.04,5.34,36.89,3.88,4.61,4.85,6.31,5.1,1.894444,-2.433333,5.427778,0.0,40.64,-0.761111,82.787662
US_NE_31001,2020-01-03,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,7.91,8.4,,6.67,7.42,4.94,6.18,,19.28,11.37,3.71,9.89,4.94,3.46,6.18,,5.19,3.71,8.9,26.94,6.92,6.18,4.94,,7.91,37.32,3.46,4.2,6.43,4.94,4.7,0.422222,-2.844444,4.05,0.0,30.48,-2.727778,79.53385
US_NE_31001,2020-01-04,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,9.78,7.07,7.61,5.43,,,4.62,,17.12,13.31,,8.15,4.08,5.98,,,5.71,4.35,4.35,21.46,7.07,7.61,3.8,4.62,,35.05,,4.89,5.98,,4.08,-1.244444,-7.655556,7.405556,0.0,30.48,-6.077778,70.031821
US_NE_31001,2020-01-05,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,5.18,4.66,3.88,8.29,5.18,5.18,,,15.28,9.84,,5.7,4.66,6.73,,,4.66,3.62,,18.12,5.18,8.29,,,,29.26,,,,,3.62,4.755556,0.688889,7.611111,0.0,,-2.372222,60.110748
US_NE_31001,2020-01-06,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,5.75,5.08,,7.74,6.41,5.75,4.2,5.31,19.68,10.39,3.1,7.52,3.54,4.86,3.54,4.42,3.98,4.42,8.18,28.52,6.19,3.32,3.1,5.75,5.31,33.83,4.86,4.86,,3.32,4.2,0.516667,-4.072222,6.622222,0.0,,-4.066667,71.610753
US_NE_31001,2020-01-07,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,4.98,7.17,2.99,8.57,6.97,4.38,5.78,3.79,13.55,6.58,3.19,9.37,5.98,4.78,3.79,,3.98,3.98,8.37,18.53,3.59,3.59,3.79,,6.38,32.28,3.39,6.18,4.58,4.78,3.39,0.988889,-4.638889,8.994444,0.0,,-4.677778,66.070679
US_NE_31001,2020-01-08,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,5.45,6.86,3.23,7.87,7.87,4.24,4.24,3.03,14.93,5.25,6.05,7.26,6.46,5.45,4.64,,4.44,,4.64,30.86,4.84,5.45,,,6.05,32.68,5.04,11.3,6.46,4.64,,-0.55,-4.644444,6.461111,0.1524,,-4.227778,76.613771
US_NE_31001,2020-01-09,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,5.28,6.7,,7.1,5.07,3.45,5.07,4.87,14.01,7.31,5.28,8.53,4.46,3.25,3.65,,3.25,,7.1,26.59,3.65,5.68,3.25,4.46,7.71,32.88,,11.16,3.25,3.25,5.89,3.461111,-2.605556,8.011111,0.0,,-1.622222,70.128982
US_NE_31001,2020-01-10,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,4.71,6.14,4.71,9.42,6.76,3.69,4.91,,12.9,8.19,4.3,10.44,4.09,4.91,4.91,3.69,,,6.76,24.98,4.91,5.73,4.71,3.89,5.12,32.15,4.09,6.14,4.5,3.07,3.28,-2.916667,-8.438889,3.955556,0.0,,-4.888889,86.409573
US_NE_31001,2020-01-11,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,5.64,8.97,3.85,7.95,6.41,6.41,6.41,4.87,15.64,5.38,3.59,5.9,4.1,,4.36,4.61,,4.61,6.41,24.61,4.87,3.59,3.59,,5.13,36.4,3.59,7.18,4.36,,,-10.516667,-15.238889,-2.588889,0.620889,,-15.9,64.842159
US_NE_31001,2020-01-12,ChIJaQ9vMlmfmYcRYVYSmz7A-RU,Q112823,geoId/31001,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2,,,,,,,31808,15887,15921,4119,4575,4372,3586,3363,4115,3890,2227,1561,1425426,40.52,-98.5,1461,79.211111,,,,,,7.12,5.41,12.04,5.16,4.91,,3.44,13.76,11.06,4.18,7.86,,,6.63,4.91,,,4.42,19.16,4.91,4.91,,,5.65,31.69,,3.69,5.65,3.93,,-6.35,-10.544444,-2.205556,0.0,78.74,-9.811111,76.601723
