location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50013,2020-09-27,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,14,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,30.96,21.228395,14.950617,26.462963,0.0,,15.259259,68.952339
US_VT_50013,2020-09-28,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,14,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-11,25.99,29.7,20.481481,16.722222,26.401235,0.3175,,17.388889,82.642656
US_VT_50013,2020-09-29,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,14,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-11,,32.84,18.95679,13.185185,23.567901,1.8415,,16.0,83.154584
US_VT_50013,2020-09-30,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,2,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-24,25.51,21.86,13.679012,11.882716,21.04321,49.403,,11.080247,84.442095
US_VT_50013,2020-10-01,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-19,34.95,37.86,14.808642,11.055556,19.12963,3.725333,,8.302469,65.295469
US_VT_50013,2020-10-02,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-15,18.45,39.98,10.333333,7.481481,18.018519,1.4605,,8.432099,88.053967
US_VT_50013,2020-10-03,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,17.05,44.14,9.987654,6.135802,13.895062,5.17525,,6.617284,79.652815
US_VT_50013,2020-10-04,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,17.37,35.7,9.580247,4.851852,15.648148,0.762,,5.580247,76.273737
US_VT_50013,2020-10-05,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-7,17.48,35.94,11.654321,5.648148,17.185185,0.03175,,6.962963,73.144055
US_VT_50013,2020-10-06,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-10,24.48,38.2,12.401235,6.271605,18.722222,0.169333,,7.574074,72.562029
US_VT_50013,2020-10-07,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-18,29.81,32.61,13.697531,6.777778,18.734568,5.55625,,9.012346,73.61844
US_VT_50013,2020-10-08,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-16,24.4,24.4,8.41358,5.364198,14.851852,5.23875,,1.907407,63.736201
US_VT_50013,2020-10-09,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-17,23.68,37.06,5.993827,-0.969136,14.302469,0.0,,-1.061728,60.661666
US_VT_50013,2020-10-10,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,17.94,30.22,15.820988,9.067901,22.438272,0.0,,8.092593,60.475055
US_VT_50013,2020-10-11,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,13.52,39.64,8.203704,2.364198,20.333333,5.870222,,0.401235,58.327823
US_VT_50013,2020-10-12,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-24,20.07,38.13,5.932099,-0.648148,14.82716,0.0,,-0.987654,61.557197
US_VT_50013,2020-10-13,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-12,,62.99,9.75,6.638889,12.451389,10.31875,,6.006944,77.563602
US_VT_50013,2020-10-14,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,-1,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-16,29.12,32.24,11.118056,6.868056,16.861111,3.71475,,7.527778,78.648067
US_VT_50013,2020-10-15,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-20,,34.15,12.854167,5.069444,23.354167,0.0,,5.291667,60.357862
US_VT_50013,2020-10-16,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-13,16.77,40.87,10.45679,6.839506,18.092593,10.2235,,8.771605,89.372406
US_VT_50013,2020-10-17,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,28.31,8.191358,4.716049,12.895062,3.894667,,3.283951,71.369464
US_VT_50013,2020-10-18,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,20.89,40.78,7.833333,1.283951,15.407407,0.733778,,0.376543,59.623878
US_VT_50013,2020-10-19,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-4,21.47,42.94,11.833333,5.098765,14.820988,0.22225,,6.030864,67.809704
US_VT_50013,2020-10-20,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-18,23.07,47.19,10.197531,7.259259,13.67284,14.732,,8.716049,90.656562
US_VT_50013,2020-10-21,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,16,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-19,23.0,42.86,10.641975,6.277778,17.895062,6.0325,,8.54321,86.914885
US_VT_50013,2020-10-22,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-15,,38.57,11.345679,5.703704,17.987654,3.499556,,7.679012,78.274687
US_VT_50013,2020-10-23,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-12,18.21,35.29,15.117284,7.345679,22.962963,0.084667,,10.938272,76.293145
US_VT_50013,2020-10-24,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,29.17,32.41,13.345679,6.858025,22.790123,3.77825,,8.32716,71.731194
US_VT_50013,2020-10-25,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,33.89,4.308642,2.018519,6.87037,0.451556,,-3.790123,55.786011
US_VT_50013,2020-10-26,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-12,20.73,34.2,3.851852,0.265432,7.290123,4.5085,,-0.296296,74.582817
US_VT_50013,2020-10-27,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-14,,37.91,3.561728,0.679012,7.04321,3.937,,-0.049383,77.439896
US_VT_50013,2020-10-28,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-14,18.38,23.79,2.901235,-1.382716,8.777778,0.22225,,0.12963,82.118314
US_VT_50013,2020-10-29,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-19,17.87,33.64,6.290123,-0.32716,8.858025,0.169333,,2.209877,75.40496
US_VT_50013,2020-10-30,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,-40,-15,19.66,28.92,-0.388889,-3.135802,6.475309,1.072444,,-6.740741,62.312823
US_VT_50013,2020-10-31,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,23.89,29.86,-1.320988,-6.814815,5.808642,0.0,,-7.41358,63.378302
US_VT_50013,2020-11-01,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,15.39,37.97,3.777778,-3.895062,9.407407,0.0635,10.16,-1.666667,68.010914
US_VT_50013,2020-11-02,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-10,,45.64,1.839506,-2.166667,9.111111,3.20675,10.16,-3.623457,67.3318
US_VT_50013,2020-11-03,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-27,,31.98,-0.660494,-2.709877,3.888889,2.794,49.953333,-5.820988,68.271941
US_VT_50013,2020-11-04,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,17,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-17,,25.43,2.191358,-2.82716,10.104938,0.338667,33.02,-4.074074,63.577802
US_VT_50013,2020-11-05,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,18,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-15,,26.21,10.419753,3.969136,19.191358,0.0,10.16,2.141975,57.822596
US_VT_50013,2020-11-06,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,19,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-13,25.57,26.73,14.154321,8.82716,19.814815,0.0,10.16,5.518519,56.847029
US_VT_50013,2020-11-07,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,20,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,27.61,15.685185,9.333333,21.290123,0.0,10.16,7.864198,59.93842
US_VT_50013,2020-11-08,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,20,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,36.07,14.228395,7.648148,21.530864,0.0,10.16,7.135802,62.826089
US_VT_50013,2020-11-09,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,21,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-15,,37.38,11.851852,4.925926,21.08642,0.0,10.16,5.993827,67.964264
US_VT_50013,2020-11-10,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,4,0,25,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-20,,27.33,14.148148,5.623457,22.617284,0.0,10.16,7.265432,64.077694
US_VT_50013,2020-11-11,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,4,0,29,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-24,18.29,45.18,16.308642,9.240741,21.987654,0.03175,10.16,12.265432,77.361973
US_VT_50013,2020-11-12,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,3,0,32,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-18,19.28,43.1,8.697531,2.487654,19.537037,0.310444,10.16,2.617284,65.810642
US_VT_50013,2020-11-13,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,33,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,-50,-18,,31.72,1.5,-2.716049,8.037037,0.0,10.16,-0.845679,84.608529
US_VT_50013,2020-11-14,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,33,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,38.34,3.734568,-2.82716,6.160494,0.395111,10.16,-1.358025,69.711582
US_VT_50013,2020-11-15,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,-1,0,32,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,34.14,0.209877,-4.981481,6.407407,0.1905,10.16,-4.895062,68.891934
US_VT_50013,2020-11-16,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,32,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-15,,45.18,6.08642,3.925926,7.481481,8.85825,10.16,0.981481,69.928849
US_VT_50013,2020-11-17,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,2,0,34,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-16,,27.08,1.932099,-0.469136,5.783951,0.79375,10.16,-3.314815,68.534247
US_VT_50013,2020-11-18,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,35,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-30,,30.54,-4.345679,-5.91358,2.5,0.09525,10.16,-11.469136,57.879488
US_VT_50013,2020-11-19,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,36,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-19,23.23,37.9,-2.802469,-8.240741,4.444444,0.028222,10.16,-9.419753,60.655841
US_VT_50013,2020-11-20,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,36,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,-44,-17,20.82,34.3,8.080247,3.561728,13.635802,0.028222,10.16,-1.308642,52.344468
US_VT_50013,2020-11-21,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,36,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,23.49,7.561728,1.685185,13.45679,0.0,10.16,-0.358025,57.340822
US_VT_50013,2020-11-22,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,36,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,37.0,-1.018519,-5.697531,5.919753,0.0,10.16,-6.283951,67.920161
US_VT_50013,2020-11-23,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,37,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-19,27.55,37.89,2.753086,-4.388889,6.537037,13.9065,15.24,0.290123,84.062917
US_VT_50013,2020-11-24,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-22,,47.4,-1.574074,-5.759259,3.506173,0.762,10.16,-7.611111,63.684257
US_VT_50013,2020-11-25,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-34,19.58,,-2.567901,-7.067901,3.191358,4.22275,15.24,-6.259259,76.049458
US_VT_50013,2020-11-26,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,31.0,31.0,3.537037,-2.401235,6.679012,3.1115,33.866667,2.234568,91.407152
US_VT_50013,2020-11-27,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,-54,-53,24.02,41.48,5.82716,1.45679,8.796296,0.79375,13.546667,4.308642,90.062094
US_VT_50013,2020-11-28,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,36.94,4.709877,2.876543,8.111111,0.47625,10.16,3.148148,89.687399
US_VT_50013,2020-11-29,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,18.64,34.94,4.765432,1.561728,8.401235,0.395111,10.16,0.185185,72.313817
US_VT_50013,2020-11-30,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,38,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-14,23.02,26.48,3.580247,-0.549383,9.401235,0.0,10.16,0.024691,77.992063
US_VT_50013,2020-12-01,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,39,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-17,22.92,35.52,9.493827,2.277778,13.796296,16.129,10.16,7.567901,88.261955
US_VT_50013,2020-12-02,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,40,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-25,31.92,35.34,3.116667,-0.411111,8.183333,3.584222,10.16,-0.577778,77.033306
US_VT_50013,2020-12-03,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,2,0,42,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-20,22.24,26.92,1.377778,-2.627778,6.261111,0.592667,10.16,-3.994444,67.803739
US_VT_50013,2020-12-04,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,4,0,46,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,-57,-17,21.75,38.67,3.722222,-2.244444,6.2,0.225778,10.16,-1.572222,69.280227
US_VT_50013,2020-12-05,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,46,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,,47.31,2.35,-0.027778,4.988889,2.963333,10.16,0.661111,88.689194
US_VT_50013,2020-12-06,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,0,0,46,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,,36.98,47.06,-2.277778,-3.588889,2.583333,0.197556,10.16,-7.0,70.285599
US_VT_50013,2020-12-07,ChIJfdTojH49ykwRaYqG7q6icfs,Q1124720,geoId/50013,US,United States of America,VT,Vermont,50013,Grand Isle County,US,USA,2,1,0,47,0,,,6975,3510,3465,673,736,697,746,825,1227,1247,618,206,62000,44.816036,-73.299889,504,79.7,,-12,,32.71,-3.577778,-4.777778,-1.511111,0.028222,10.16,-8.044444,71.410748
