location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40123,2020-01-11,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.13,7.7,4.62,10.27,4.62,3.85,6.42,,17.97,3.85,11.04,,7.7,3.59,6.93,5.13,6.67,5.9,6.93,13.09,27.73,5.9,5.13,,6.42,3.85,37.48,,7.19,,4.62,3.59,0.883333,-3.283333,10.05,20.4216,,-1.161111,86.300143
US_OK_40123,2020-01-12,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.22,6.53,4.44,13.05,8.61,7.05,4.7,,15.4,,10.18,4.96,10.18,6.26,7.57,6.53,,5.48,5.48,5.74,31.84,7.57,6.79,3.92,5.48,4.44,42.28,,7.05,6.26,6.79,,1.583333,-2.588889,10.888889,0.127,,-1.122222,82.420448
US_OK_40123,2020-01-13,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.73,6.47,3.33,8.69,8.87,6.1,4.44,6.84,15.34,5.73,8.69,2.96,9.24,3.51,4.25,6.1,2.96,4.62,4.99,10.72,29.21,7.76,8.13,4.07,7.21,12.02,37.71,4.62,9.43,4.99,8.13,2.96,5.083333,1.488889,11.183333,0.0,,3.822222,91.753147
US_OK_40123,2020-01-14,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.58,5.95,4.28,10.79,7.44,5.21,6.32,4.28,17.48,2.79,10.79,4.28,10.97,,4.83,6.51,3.72,,4.83,8.93,33.47,6.69,6.14,4.09,6.51,6.32,37.37,3.35,9.67,5.58,6.51,4.46,12.883333,10.144444,17.338889,0.0,,10.655556,86.408164
US_OK_40123,2020-01-15,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.01,7.06,5.2,9.1,6.69,4.64,6.87,3.53,15.04,2.6,10.96,4.64,12.63,4.64,6.87,5.94,3.34,5.2,7.43,8.73,31.02,4.64,7.8,5.57,5.57,8.36,37.52,3.34,8.54,6.13,7.99,4.46,15.072222,10.9,20.555556,0.0,,12.488889,84.61267
US_OK_40123,2020-01-16,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.37,7.1,2.55,13.47,7.1,4.19,4.73,4.92,15.47,3.28,7.46,6.01,10.92,4.55,7.46,3.46,2.73,3.82,6.74,6.55,25.12,5.46,6.55,5.28,6.19,4.92,32.59,4.55,5.1,3.46,5.28,4.0,6.172222,1.633333,13.511111,0.254,,1.672222,72.950967
US_OK_40123,2020-01-17,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.26,5.23,5.62,6.0,7.94,6.78,3.68,3.68,13.75,,7.94,5.23,7.36,6.39,4.26,4.26,4.46,4.26,6.2,5.42,30.99,6.39,4.46,4.26,6.39,3.87,30.6,3.29,7.36,6.58,3.1,3.87,4.694444,2.472222,8.25,25.0444,,4.027778,95.52653
US_OK_40123,2020-01-18,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.45,6.48,4.15,11.15,7.52,,,5.45,15.82,,13.49,,8.3,5.45,5.45,3.89,,7.0,5.96,7.52,21.53,6.22,6.74,,4.93,5.96,37.35,,9.6,4.41,5.96,4.67,9.055556,4.994444,12.438889,10.8204,,4.188889,71.658369
US_OK_40123,2020-01-19,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,,6.58,,7.59,6.83,,5.82,4.81,16.95,5.06,9.36,,10.12,5.31,5.31,6.83,4.3,,5.31,6.32,26.82,3.79,5.57,,4.05,8.1,37.69,4.55,9.61,3.79,5.57,6.32,2.916667,-3.222222,10.655556,0.127,,-5.322222,55.009084
US_OK_40123,2020-01-20,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.23,7.35,3.79,6.24,8.69,5.57,4.9,4.68,13.36,7.57,11.58,6.24,6.68,3.56,7.35,5.34,,,5.34,7.57,27.39,6.24,7.35,3.56,5.34,3.79,37.19,3.12,8.46,4.23,3.34,4.23,2.438889,-4.333333,11.783333,0.0,,-5.188889,57.305608
US_OK_40123,2020-01-21,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.98,5.97,6.15,10.31,6.88,5.61,5.79,,19.54,,9.59,3.98,8.14,4.89,7.24,7.24,,4.16,6.7,8.51,28.41,6.51,4.71,8.14,6.7,7.06,44.33,3.8,6.88,6.7,4.34,4.16,1.4,-3.216667,7.75,0.0,,-4.094444,66.954481
US_OK_40123,2020-01-22,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.69,4.09,3.74,8.19,8.9,6.05,5.52,4.09,18.51,,8.9,6.41,7.65,5.52,2.85,5.34,2.67,6.05,7.3,6.05,24.91,7.83,4.45,3.74,7.3,3.56,33.63,,4.27,5.16,5.69,5.87,2.427778,0.622222,4.5,4.1656,,0.627778,88.014639
US_OK_40123,2020-01-23,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.97,6.68,,10.29,5.6,5.42,4.15,,21.66,4.87,11.91,5.78,10.47,3.61,4.51,5.6,2.71,3.61,5.78,10.65,32.13,7.04,5.05,3.43,5.42,7.76,35.38,5.05,5.96,5.05,6.14,4.15,5.155556,2.377778,12.305556,1.4224,,2.727778,84.420651
US_OK_40123,2020-01-24,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,7.67,6.69,4.72,9.45,6.69,7.48,4.92,6.89,22.04,3.74,9.64,5.71,8.66,4.13,5.31,6.3,5.9,2.75,5.31,3.74,32.86,4.92,7.48,6.69,5.71,6.89,38.96,3.15,6.3,7.28,5.9,4.53,5.488889,1.55,11.111111,0.1524,,-0.427778,65.785254
US_OK_40123,2020-01-25,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.18,10.88,5.44,11.92,9.85,5.7,5.44,3.89,24.62,,8.29,,8.55,,3.89,5.96,,6.48,5.44,7.0,37.58,7.26,7.78,3.63,5.7,,36.8,5.7,8.81,4.67,4.15,,5.305556,-1.205556,16.683333,0.0,,-0.222222,67.622968
US_OK_40123,2020-01-26,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,,9.94,,13.82,9.46,5.33,4.61,3.88,25.95,7.76,12.85,7.03,7.28,3.88,5.33,5.58,7.76,5.33,4.37,9.46,38.55,4.37,7.28,5.82,,6.79,39.04,3.64,9.21,7.52,4.85,5.82,10.805556,4.816667,16.361111,1.342571,,5.6,70.538993
US_OK_40123,2020-01-27,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.69,6.85,5.05,12.62,10.82,5.59,4.87,3.42,37.67,,10.63,5.77,7.57,4.33,5.77,5.59,4.69,3.42,3.42,8.11,44.34,6.85,9.37,5.59,5.59,6.85,35.15,6.31,7.03,4.33,4.51,5.41,7.877778,1.588889,16.233333,0.0,,4.75,81.520456
US_OK_40123,2020-01-28,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.47,8.59,4.83,8.95,5.9,5.37,6.44,4.12,25.94,3.4,10.73,5.37,10.2,3.76,4.47,5.37,4.12,3.04,5.73,6.98,39.9,5.19,7.87,5.37,5.01,5.19,36.14,4.12,10.38,6.44,3.76,2.86,8.033333,4.588889,12.133333,2.2225,,7.116667,94.009325
US_OK_40123,2020-01-29,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.52,5.7,4.98,12.1,9.61,6.76,3.74,3.2,26.34,3.2,8.72,4.45,9.97,4.81,2.85,5.16,4.63,4.81,3.74,7.47,32.22,5.7,5.34,4.09,4.27,4.98,39.16,2.85,8.9,4.45,2.85,6.94,3.033333,1.411111,7.161111,12.9032,,1.822222,91.829265
US_OK_40123,2020-01-30,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.0,5.35,2.85,9.99,7.14,4.64,4.28,3.57,31.95,,6.42,4.28,8.74,4.46,5.35,6.6,3.39,,2.85,6.25,36.59,6.6,6.42,5.17,4.82,9.28,36.94,3.57,6.07,4.28,4.64,5.89,3.177778,1.688889,4.661111,0.0254,,0.494444,82.66236
US_OK_40123,2020-01-31,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.07,4.87,4.67,10.35,4.06,4.06,5.07,4.87,25.77,,9.54,5.68,9.54,3.25,6.09,5.28,3.04,4.26,5.28,7.91,39.97,6.9,8.12,3.65,4.87,5.28,36.73,4.87,6.09,7.1,4.87,6.49,4.888889,1.616667,11.533333,0.0,,0.922222,75.640392
US_OK_40123,2020-02-01,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.72,7.81,7.03,13.01,4.42,5.98,5.2,3.64,22.64,3.9,8.59,5.46,7.29,4.68,4.42,6.5,,,4.94,4.94,26.54,5.46,11.45,4.42,3.9,5.2,42.15,5.2,5.46,8.33,4.42,,5.877778,-2.4,18.094444,0.0,,-2.238889,56.123978
US_OK_40123,2020-02-02,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.42,8.31,7.33,8.8,3.42,4.4,4.89,4.15,21.99,,11.48,6.6,11.48,3.91,4.89,6.6,3.67,3.42,3.67,6.84,27.12,6.6,3.67,3.91,4.4,4.64,38.6,,7.57,3.67,3.67,4.89,12.616667,4.416667,25.638889,0.0,,-1.016667,39.322254
US_OK_40123,2020-02-03,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,2.97,9.29,3.34,13.19,6.32,4.09,5.02,4.09,19.88,,8.73,,8.92,,4.83,6.87,4.83,3.34,4.27,9.29,31.58,4.46,6.69,4.09,4.09,7.25,35.67,6.32,8.55,4.09,4.64,5.95,16.711111,10.488889,22.122222,0.0,,2.827778,39.708134
US_OK_40123,2020-02-04,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,4.42,5.66,3.89,12.38,8.84,3.18,4.42,,19.98,,7.6,4.07,10.79,3.71,3.89,3.18,2.65,3.89,4.77,6.72,24.23,3.36,7.07,4.42,6.72,5.83,32.89,4.42,5.13,,4.42,4.07,6.305556,1.95,15.422222,7.366,,4.216667,86.558731
US_OK_40123,2020-02-05,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.73,6.17,,7.93,6.39,5.29,4.85,3.3,15.86,3.3,7.05,,8.81,,4.41,6.83,,3.3,,5.73,23.79,4.63,7.49,3.52,3.96,5.51,32.82,4.41,6.61,3.08,4.85,5.73,0.194444,-0.977778,2.227778,5.588,,-1.072222,91.276632
US_OK_40123,2020-02-06,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.41,8.74,2.99,10.45,5.97,4.27,5.97,4.05,17.28,4.69,7.89,2.99,9.38,5.55,5.33,8.32,5.12,,4.69,6.4,28.58,6.83,7.04,4.05,5.33,8.74,34.77,5.33,7.25,7.25,5.33,,-1.172222,-5.538889,3.966667,2.794,,-4.366667,79.137875
US_OK_40123,2020-02-07,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.54,9.25,6.1,10.04,6.1,5.31,3.74,3.94,16.53,2.75,7.67,3.35,8.26,2.75,5.12,4.53,3.94,2.75,3.74,5.31,26.56,5.51,8.26,3.94,3.35,7.28,32.07,4.92,7.28,5.9,3.94,,2.494444,-3.183333,11.522222,0.0,,-2.977778,67.361562
US_OK_40123,2020-02-08,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,,8.48,6.94,9.26,7.2,4.63,5.66,4.63,20.57,5.66,11.06,6.68,7.71,5.14,3.86,6.68,,4.88,3.86,6.68,27.77,5.14,,3.86,3.86,4.63,41.65,4.63,5.66,8.74,5.4,5.66,6.411111,-0.883333,15.822222,0.0,,-0.75,60.428687
US_OK_40123,2020-02-09,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,5.94,10.39,,8.17,7.18,4.21,6.93,4.46,15.34,,7.42,5.94,7.92,6.93,4.21,5.94,3.71,3.46,3.96,5.69,29.2,6.19,8.41,4.95,4.95,5.44,42.32,4.21,6.43,4.95,6.19,5.94,13.666667,10.288889,19.566667,0.3175,,7.438889,66.120498
US_OK_40123,2020-02-10,ChIJp2uVR-BZs4cRi7Hz773KmrE,Q495856,geoId/40123,US,United States of America,OK,Oklahoma,40123,Pontotoc County,US,USA,2,,,,,,,38371,18689,19682,5261,5260,5892,4834,4100,4662,3998,2691,1673,1822237,34.72,-96.69,1879,75.28,,,,,3.9,8.51,4.43,10.99,9.57,2.84,6.38,5.14,12.76,3.37,8.15,4.96,11.52,5.14,4.79,5.14,6.2,2.48,4.96,8.15,30.84,6.03,6.56,5.85,6.2,10.99,37.23,4.43,5.85,4.08,4.61,4.61,5.311111,1.261111,15.055556,2.7305,,1.855556,78.602225
