location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72015,2020-01-11,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.604167,23.805556,29.215278,0.653143,20.486111,69.120312
US_PR_72015,2020-01-12,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.201389,23.666667,28.777778,0.508,21.736111,77.472911
US_PR_72015,2020-01-13,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.069444,23.659722,28.5625,2.757714,20.902778,73.43204
US_PR_72015,2020-01-14,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.604167,23.138889,28.0625,0.92075,20.305556,72.543937
US_PR_72015,2020-01-15,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.423611,22.520833,28.361111,2.249714,21.5,79.972547
US_PR_72015,2020-01-16,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.680556,22.305556,28.583333,1.524,19.555556,68.584013
US_PR_72015,2020-01-17,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.493056,22.236111,28.541667,0.66675,21.083333,76.382082
US_PR_72015,2020-01-18,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.5625,22.479167,28.597222,0.036286,20.097222,70.915308
US_PR_72015,2020-01-19,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.222222,22.652778,28.104167,1.342571,20.694444,76.173702
US_PR_72015,2020-01-20,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.319444,22.930556,28.0625,3.483429,22.180556,83.779024
US_PR_72015,2020-01-21,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.256944,23.486111,28.881944,2.76225,21.375,74.833296
US_PR_72015,2020-01-22,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.083333,23.590278,28.756944,0.254,21.930556,79.751932
US_PR_72015,2020-01-23,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.833333,23.201389,28.340278,2.503714,22.236111,83.32135
US_PR_72015,2020-01-24,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,24.881944,22.847222,27.791667,9.579429,22.291667,85.682716
US_PR_72015,2020-01-25,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.097222,22.166667,28.076389,5.461,21.305556,80.519624
US_PR_72015,2020-01-26,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.020833,22.451389,27.715278,1.5875,21.222222,80.914914
US_PR_72015,2020-01-27,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,24.923611,22.340278,28.006944,3.882571,21.703704,81.023866
US_PR_72015,2020-01-28,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.4375,22.270833,28.277778,1.04775,22.027778,84.384942
US_PR_72015,2020-01-29,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.6875,22.284722,29.194444,0.0,21.291667,78.771034
US_PR_72015,2020-01-30,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.152778,22.3125,29.680556,0.03175,21.513889,75.224654
US_PR_72015,2020-01-31,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.375,23.145833,29.673611,0.0,21.763889,76.086424
US_PR_72015,2020-02-01,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.659722,23.708333,29.090278,0.03175,21.805556,74.052574
US_PR_72015,2020-02-02,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.673611,23.840278,29.833333,0.0,20.791667,71.255743
US_PR_72015,2020-02-03,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.333333,23.013889,29.555556,0.0,20.972222,72.302252
US_PR_72015,2020-02-04,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.527778,23.618056,29.243056,0.03175,20.75,69.760013
US_PR_72015,2020-02-05,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.805556,24.298611,29.368056,0.03175,21.097222,70.621272
US_PR_72015,2020-02-06,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,27.152778,24.701389,29.618056,0.15875,21.333333,70.565755
US_PR_72015,2020-02-07,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,27.020833,24.631944,29.25,0.290286,21.236111,71.357891
US_PR_72015,2020-02-08,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.854167,24.951389,29.215278,0.0635,20.277778,67.263009
US_PR_72015,2020-02-09,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.527778,23.694444,28.993056,0.181429,20.708333,69.390468
US_PR_72015,2020-02-10,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.8125,24.25,29.291667,0.41275,21.138889,70.930626
US_PR_72015,2020-02-11,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.708333,24.236111,29.416667,0.15875,20.388889,68.272774
US_PR_72015,2020-02-12,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.513889,24.270833,29.1875,0.1905,21.138889,71.866328
US_PR_72015,2020-02-13,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.6875,24.208333,29.402778,0.8255,20.041667,66.492953
US_PR_72015,2020-02-14,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.055556,23.694444,29.013889,0.181429,21.194444,74.334868
US_PR_72015,2020-02-15,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.888889,23.097222,28.729167,6.223,21.333333,75.770057
US_PR_72015,2020-02-16,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.055556,23.486111,28.680556,1.923143,21.680556,76.692725
US_PR_72015,2020-02-17,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-29,26.472222,23.986111,28.972222,0.5715,21.263889,73.351348
US_PR_72015,2020-02-18,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,9,26.597222,24.041667,29.138889,0.326571,21.25,72.237391
US_PR_72015,2020-02-19,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,9,26.291667,23.833333,28.868056,0.762,20.763889,71.292448
US_PR_72015,2020-02-20,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,11,26.5625,24.222222,28.9375,0.326571,19.916667,66.622806
US_PR_72015,2020-02-21,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,17,26.138889,23.319444,28.6875,0.09525,20.125,69.241543
US_PR_72015,2020-02-22,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.194444,23.305556,29.520833,0.0,20.166667,70.062041
US_PR_72015,2020-02-23,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.909722,23.125,29.319444,0.0,19.902778,70.386251
US_PR_72015,2020-02-24,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,17,24.527778,22.75,27.4375,1.886857,21.055556,81.733135
US_PR_72015,2020-02-25,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,12,24.708333,22.534722,27.409722,15.784286,21.638889,84.464966
US_PR_72015,2020-02-26,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,12,25.796296,23.561728,28.185185,3.4925,22.0,78.503264
US_PR_72015,2020-02-27,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,11,25.283951,21.234568,28.203704,0.705556,19.291667,69.442717
US_PR_72015,2020-02-28,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,11,25.783951,22.302469,28.567901,0.0,21.097222,74.568131
US_PR_72015,2020-02-29,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.734568,22.018519,28.962963,0.084667,21.055556,75.303763
US_PR_72015,2020-03-01,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.981481,22.833333,28.703704,0.169333,21.541667,76.042967
US_PR_72015,2020-03-02,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-17,25.141975,23.123457,28.296296,1.0795,21.388889,79.173372
US_PR_72015,2020-03-03,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,16,25.574074,23.030864,28.37037,0.790222,20.986111,75.017203
US_PR_72015,2020-03-04,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,11,26.141975,23.296296,28.759259,0.084667,20.944444,72.395447
US_PR_72015,2020-03-05,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,9,26.358025,23.611111,28.950617,0.084667,21.347222,73.249679
US_PR_72015,2020-03-06,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,9,25.969136,23.376543,28.882716,0.5715,20.916667,73.850363
US_PR_72015,2020-03-07,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.895062,22.790123,28.716049,0.620889,20.652778,72.571863
US_PR_72015,2020-03-08,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.388889,22.82716,28.518519,0.3175,20.861111,75.765456
US_PR_72015,2020-03-09,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,19,24.469136,22.888889,27.049383,0.4445,21.236111,82.130667
US_PR_72015,2020-03-10,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,11,25.364198,22.530864,28.54321,5.870222,20.680556,75.465568
US_PR_72015,2020-03-11,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,14,25.209877,22.765432,27.895062,0.03175,21.013889,77.267206
US_PR_72015,2020-03-12,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,12,26.561728,23.54321,29.771605,3.245556,20.347222,68.861162
US_PR_72015,2020-03-13,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,15,26.074074,22.95679,29.012346,0.0,21.277778,74.795567
US_PR_72015,2020-03-14,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,26.549383,23.197531,28.790123,0.15875,21.416667,76.056166
US_PR_72015,2020-03-15,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.87037,23.475309,28.432099,1.072444,18.125,62.298153
US_PR_72015,2020-03-16,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-35,25.283951,23.166667,28.234568,0.1905,19.236111,69.383213
US_PR_72015,2020-03-17,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-48,25.932099,23.401235,28.697531,0.889,20.916667,73.548428
US_PR_72015,2020-03-18,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-48,25.654321,23.438272,28.253086,0.1905,21.458333,76.080871
US_PR_72015,2020-03-19,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-24,,-47,25.833333,23.611111,28.45679,0.508,20.958333,72.466817
US_PR_72015,2020-03-20,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-22,,-49,25.777778,23.104938,28.95679,1.636889,19.763889,68.074636
US_PR_72015,2020-03-21,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,,25.580247,22.814815,28.388889,0.592667,19.375,67.109244
US_PR_72015,2020-03-22,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,-79,,25.481481,23.135802,28.537037,1.74625,20.736111,74.61171
US_PR_72015,2020-03-23,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-41,,-50,25.160494,22.734568,27.37037,7.27075,20.569444,75.453134
US_PR_72015,2020-03-24,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,,,-52,25.444444,23.364198,27.802469,1.665111,19.638889,70.360443
US_PR_72015,2020-03-25,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-34,,-50,26.141975,24.012346,28.641975,0.141111,20.291667,69.845345
US_PR_72015,2020-03-26,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-27,,-51,25.740741,22.222222,28.555556,0.084667,19.847222,70.12559
US_PR_72015,2020-03-27,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-19,,-55,25.54321,21.802469,28.759259,0.056444,20.402778,73.524491
US_PR_72015,2020-03-28,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-29,,,25.925926,22.654321,28.802469,0.874889,21.458333,75.296908
US_PR_72015,2020-03-29,ChIJVfnx7mOtHIwRijMsrzXLLUY,Q425678,geoId/72015,US,United States of America,PR,Puerto Rico,72015,Arroyo Municipio,US,USA,2,,,,,15843,4467743,17.965833,-66.061389,7,3,-45,,,26.395062,23.728395,28.907407,0.451556,21.291667,72.02579
