location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27115,2020-09-06,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,6,0,167,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,,,,,,4.87,6.5,5.95,4.87,5.68,6.22,6.77,,6.77,15.15,6.77,8.39,,29.23,7.58,5.14,17.255556,12.216667,24.105556,0.0,12.191358,72.258747
US_MN_27115,2020-09-07,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,0,0,167,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,,,,,,7.15,11.83,4.12,4.12,3.85,5.5,3.85,,,18.43,4.67,9.63,,30.25,6.88,7.15,13.298611,7.965278,20.805556,0.0,5.706349,60.171448
US_MN_27115,2020-09-08,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,170,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,,,,,3,4.46,8.33,10.12,,,5.66,7.74,6.25,5.36,14.29,5.36,8.04,5.66,27.68,5.06,5.06,8.1,3.922222,11.344444,0.0,2.938272,69.985388
US_MN_27115,2020-09-09,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,1,0,171,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,,,,,2,4.46,,,5.95,5.65,,6.84,,8.33,11.6,,5.65,5.06,25.88,,,6.461111,1.627778,10.888889,0.0,3.537037,81.793852
US_MN_27115,2020-09-10,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,2,0,173,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,,,,,0,7.01,8.84,5.79,5.49,,7.32,6.1,,,21.95,5.18,6.71,4.57,31.7,5.79,,6.672222,1.011111,15.8,0.0,2.833333,77.102027
US_MN_27115,2020-09-11,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,0,0,173,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,18,22,,-23,-2,6.35,9.68,9.68,,5.14,,6.05,,5.45,15.73,6.96,,,27.53,6.05,,9.116667,1.388889,16.994444,0.0,4.740741,73.888268
US_MN_27115,2020-09-12,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,176,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,21,11,,-6,,9.85,8.06,7.16,5.97,,6.27,5.67,,,11.64,,4.78,6.57,28.06,,,12.972222,11.15,16.022222,3.2004,10.5,85.147496
US_MN_27115,2020-09-13,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,4,0,180,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,21,16,,-7,,,8.65,8.06,7.46,6.86,7.46,8.65,,6.57,15.82,4.48,9.55,,28.65,6.86,6.57,14.25,10.283333,19.85,0.310444,10.944444,80.518709
US_MN_27115,2020-09-14,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,1,0,181,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,11,,,-19,0,,11.07,5.09,4.49,5.39,6.28,9.28,,7.48,14.66,5.99,5.39,4.49,29.93,8.08,4.79,11.244444,4.038889,19.633333,0.0,7.851852,79.87086
US_MN_27115,2020-09-15,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,2,0,183,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,13,,,-20,0,6.96,9.68,7.57,4.24,4.84,6.96,4.54,5.14,7.57,23.91,6.05,7.57,6.66,33.89,7.57,4.54,18.483333,13.922222,23.955556,0.0,13.296296,72.533798
US_MN_27115,2020-09-16,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,12,0,195,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,15,9,,-20,0,,5.79,9.13,,4.87,6.7,5.79,,5.48,22.53,,6.39,,31.67,5.79,6.09,15.344444,11.983333,19.7,0.0,10.203704,71.476064
US_MN_27115,2020-09-17,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,198,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,15,,,-19,2,6.53,8.01,4.45,9.79,6.23,5.04,4.45,,6.53,25.21,7.12,,4.15,31.14,7.12,6.23,7.883333,0.055556,14.45,0.0,0.888889,61.819164
US_MN_27115,2020-09-18,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,38,0,236,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,30,28,,-20,1,,8.21,5.86,,,6.45,5.86,,4.1,13.19,,6.45,,32.82,5.86,,6.722222,-1.844444,15.6,0.0,-0.314815,60.900617
US_MN_27115,2020-09-19,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,239,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,38,34,,-1,,6.03,8.74,7.84,6.33,4.22,6.93,9.04,4.52,4.52,12.06,5.43,5.73,,30.45,5.73,5.43,10.144444,2.5,21.588889,0.0,3.716049,64.752239
US_MN_27115,2020-09-20,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,42,0,281,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,41,,,4,,4.83,15.93,,3.98,,6.83,5.69,,3.98,16.78,4.83,11.38,,32.13,8.82,4.55,15.383333,10.783333,21.694444,0.0,7.919753,61.267108
US_MN_27115,2020-09-21,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,284,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,14,,,-21,3,5.22,6.67,6.96,5.22,4.93,6.38,10.72,4.06,4.35,19.13,5.22,6.38,,30.43,5.51,5.22,17.877778,13.45,23.316667,0.0,8.623457,54.559156
US_MN_27115,2020-09-22,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,287,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,10,,,-19,2,5.15,11.21,8.18,,5.45,11.21,9.69,,5.15,15.75,7.88,6.97,,33.32,6.66,5.45,16.933333,8.344444,26.716667,0.0,11.067901,68.52233
US_MN_27115,2020-09-23,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,20,0,307,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,16,-4,,-18,2,7.3,10.34,10.03,4.56,5.17,7.6,10.03,4.87,6.08,13.99,,5.47,4.56,33.45,,6.08,17.05,9.877778,27.233333,0.0,12.055556,72.689855
US_MN_27115,2020-09-24,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,2,0,309,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,15,,,-19,4,,7.11,5.63,,,10.07,10.96,4.15,,19.84,,7.11,,29.02,,6.22,14.816667,11.622222,21.261111,8.1915,12.197531,84.853374
US_MN_27115,2020-09-25,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,10,0,319,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,30,22,,-20,4,5.2,8.95,4.33,8.08,7.5,5.77,10.39,4.62,4.62,16.74,,,,31.75,4.91,,14.022222,11.272222,19.938889,1.411111,12.216049,89.84662
US_MN_27115,2020-09-26,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,9,0,328,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,43,,,-3,,4.87,12.88,,,4.01,4.87,7.73,,6.3,18.61,4.87,,,33.49,6.01,,15.161111,12.827778,18.338889,0.0,13.777778,92.225734
US_MN_27115,2020-09-27,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,8,0,336,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,50,,,-2,,5.69,8.82,5.4,4.83,4.83,7.11,5.69,,8.25,21.33,7.68,10.52,,38.68,5.12,7.39,13.538889,10.266667,16.983333,2.0828,9.790123,78.256731
US_MN_27115,2020-09-28,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,7,0,343,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,13,,,-19,5,4.38,11.69,9.65,6.14,4.38,7.89,6.72,,4.68,18.12,7.02,4.97,,31.86,7.89,7.02,10.427778,8.355556,12.9,1.2192,7.0,79.5985
US_MN_27115,2020-09-29,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,12,0,355,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,9,,,-19,4,4.52,12.96,9.04,,,7.23,10.24,6.93,7.23,16.57,5.12,7.23,,35.85,5.72,,11.227778,8.761111,16.9,0.3048,7.185185,76.389837
US_MN_27115,2020-09-30,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,6,0,361,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,10,-5,,-20,3,,7.21,8.11,5.41,9.01,7.21,8.71,4.21,7.81,15.62,4.8,,6.31,33.64,7.21,4.5,9.933333,5.838889,15.15,3.175,5.987654,76.700259
US_MN_27115,2020-10-01,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,366,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,18,,,-16,3,7.17,8.37,7.77,7.47,5.08,8.67,8.37,5.08,5.38,15.54,7.47,5.08,,32.28,5.38,,8.094444,6.25,10.866667,2.709333,3.376543,72.312818
US_MN_27115,2020-10-02,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,371,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,24,18,,-17,2,4.42,8.26,,,7.67,5.9,8.26,,7.37,20.64,,6.78,10.03,31.55,6.19,,4.205556,0.8,7.438889,0.0,-2.506173,61.839995
US_MN_27115,2020-10-03,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,8,0,379,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,33,31,,-4,,4.61,8.9,,4.3,5.22,7.67,4.91,,4.3,14.43,,6.14,5.83,24.56,,,3.7,-0.061111,8.094444,0.0,-0.975309,71.421589
US_MN_27115,2020-10-04,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,0,0,379,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,40,,,-2,,4.15,9.78,5.93,6.23,5.04,5.63,5.34,4.15,6.52,19.86,6.52,9.49,,32.02,4.15,,3.2,-3.772222,11.994444,0.0,-1.882716,69.298934
US_MN_27115,2020-10-05,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,384,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,12,,,-18,3,5.35,8.32,4.75,7.72,4.75,11.58,9.8,4.46,6.53,17.52,5.05,4.75,5.64,39.8,7.13,,10.138889,4.305556,19.161111,0.0,2.049383,57.107964
US_MN_27115,2020-10-06,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,21,0,405,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,6,,,-18,2,4.92,7.68,,5.84,,9.52,8.6,4.3,7.37,21.2,9.52,7.37,7.99,27.03,9.52,7.07,13.727778,6.85,22.277778,0.3175,5.975309,59.566649
US_MN_27115,2020-10-07,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,410,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,11,-5,,-17,1,6.57,6.25,9.38,6.88,6.57,10.0,12.19,4.38,6.25,20.63,5.31,6.25,,38.14,4.38,6.25,14.583333,8.422222,19.188889,0.0,4.808642,52.2184
US_MN_27115,2020-10-08,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,29,0,439,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,9,,,-17,2,6.4,10.36,10.05,4.57,,7.92,11.58,,,21.94,7.31,9.45,7.92,26.51,4.88,,9.111111,0.405556,17.438889,0.0,1.407407,58.684437
US_MN_27115,2020-10-09,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,8,0,447,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,23,17,,-17,2,4.08,7.29,4.38,4.67,6.42,8.75,7.58,5.54,5.54,17.5,,6.13,,30.63,4.96,4.38,16.516667,10.105556,26.527778,0.0,6.246914,51.066076
US_MN_27115,2020-10-10,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,9,0,456,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,26,20,,-1,,,8.15,6.89,4.7,5.33,,9.09,,6.27,16.3,6.58,9.72,5.01,30.71,5.33,4.7,12.655556,4.761111,21.577778,0.0,3.839506,55.237856
US_MN_27115,2020-10-11,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,1,0,457,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,36,22,,0,,5.0,7.35,5.29,4.41,,9.12,6.76,5.0,8.23,18.23,4.12,6.47,4.71,29.99,4.71,8.53,8.977778,4.761111,14.766667,0.0,4.617284,74.541539
US_MN_27115,2020-10-12,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,0,0,457,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,8,,,-22,5,,5.91,7.69,5.03,6.5,7.39,13.9,,5.62,17.74,,6.8,5.03,30.46,6.5,5.03,12.8,8.527778,16.661111,11.303,6.938272,67.720887
US_MN_27115,2020-10-13,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,4,0,461,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,10,,,-18,3,6.47,9.86,7.39,4.62,6.78,7.39,10.78,,4.31,15.71,6.47,5.24,4.93,31.73,5.24,5.55,10.7,6.1,14.95,3.753556,1.203704,51.958253
US_MN_27115,2020-10-14,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,464,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,15,-7,,-19,4,,13.22,9.35,,4.84,5.16,8.71,,,16.45,5.16,,,31.93,5.16,8.06,8.716667,5.355556,14.222222,0.1905,1.82716,62.212373
US_MN_27115,2020-10-15,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,15,0,479,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,21,,,-22,4,5.56,9.15,6.87,4.9,4.9,,7.19,5.23,5.88,20.27,5.88,5.56,4.58,29.75,4.58,,4.283333,-0.183333,9.088889,3.217333,-2.123457,63.16887
US_MN_27115,2020-10-16,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,9,0,488,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,19,10,,-24,6,5.84,6.82,8.77,8.12,,5.84,6.82,,4.55,12.99,4.55,4.87,,28.25,7.79,,1.772222,-1.561111,5.15,0.254,-4.709877,62.202725
US_MN_27115,2020-10-17,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,7,0,495,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,13,8,,-3,,4.61,7.99,5.22,4.3,,7.07,7.68,,4.92,19.97,4.3,5.53,4.92,29.8,5.22,4.92,0.85,-3.0,4.25,1.2065,-3.135802,74.954191
US_MN_27115,2020-10-18,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,9,0,504,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,22,14,,-2,,5.8,9.76,5.49,8.85,4.88,9.46,9.46,,5.19,19.22,5.49,6.1,,36.0,4.27,5.19,-0.572222,-3.411111,2.1,0.217714,-4.604938,74.049267
US_MN_27115,2020-10-19,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,509,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-2,,,-20,5,5.93,7.18,9.05,4.37,5.0,9.05,7.8,5.93,,21.54,5.31,5.0,5.0,32.47,5.31,5.31,-0.833333,-3.733333,1.061111,0.0,-6.12963,67.308489
US_MN_27115,2020-10-20,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,2,0,511,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-11,,,-21,7,5.55,7.4,6.17,,5.55,5.86,7.71,,8.32,20.96,5.55,10.17,5.86,32.98,,6.17,-0.261111,-1.455556,1.188889,1.143,-2.54321,84.465214
US_MN_27115,2020-10-21,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,516,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-1,-17,,-19,6,4.65,4.34,8.37,7.13,4.96,8.37,,,7.13,26.04,5.27,5.58,4.34,29.45,8.99,6.2,0.438889,-0.711111,2.133333,5.334,-1.617284,86.027438
US_MN_27115,2020-10-22,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,3,0,519,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-14,-19,,-22,10,5.23,5.81,5.52,5.23,7.26,8.43,7.56,,6.39,17.44,6.1,,,30.22,,,0.494444,-0.364198,1.659722,1.27,-1.901235,83.8438
US_MN_27115,2020-10-23,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,4,0,523,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,1,-13,,-17,7,4.96,6.42,8.46,4.08,6.71,7.29,6.42,,5.84,14.88,6.42,4.08,4.67,28.3,4.08,5.25,0.677778,-0.105556,1.876543,3.6195,-1.660494,84.221182
US_MN_27115,2020-10-24,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,8,0,531,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-5,-15,,-2,,5.09,8.59,6.05,,,7.96,6.37,,4.46,17.19,,7.64,,22.91,4.77,,-2.238889,-4.877778,0.438889,0.036286,-7.228395,68.413346
US_MN_27115,2020-10-25,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,12,0,543,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-3,-5,,-4,,5.86,6.47,7.09,4.62,5.55,6.78,5.24,,5.55,17.56,,5.24,,30.81,4.31,5.55,-3.261111,-5.194444,-1.466667,0.0,-7.475309,72.48959
US_MN_27115,2020-10-26,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,6,0,549,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-4,,,-19,6,,7.61,7.61,5.27,6.73,9.07,7.9,,6.14,19.02,4.68,5.85,,39.2,6.73,6.14,-3.1,-5.888889,-1.038889,0.0,-8.598765,65.696936
US_MN_27115,2020-10-27,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,5,0,554,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-4,,,-20,5,7.15,6.85,7.44,,5.06,5.36,5.06,,9.82,14.59,8.04,,6.55,30.07,,6.25,-5.177778,-10.027778,0.516667,0.0,-10.617284,65.173431
US_MN_27115,2020-10-28,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,9,0,563,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-2,-22,,-22,6,5.26,9.6,6.81,7.74,7.43,4.96,10.53,,9.29,17.34,7.43,,,31.9,4.34,6.5,1.122222,-1.761111,6.422222,0.0,-4.209877,67.322784
US_MN_27115,2020-10-29,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,14,0,577,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,-1,-19,,-18,5,4.52,6.63,5.12,4.22,,9.64,8.13,5.42,6.33,17.48,6.63,6.03,,28.02,,6.33,0.1,-2.9,4.277778,0.072571,-5.580247,65.423707
US_MN_27115,2020-10-30,ChIJFfuO40saslIRhYx-cZ6u1RE,Q485509,geoId/27115,US,United States of America,MN,Minnesota,27115,Pine County,US,USA,2,19,0,596,0,,,29159,15602,13557,2979,3408,2957,3574,3465,4614,4254,2501,1407,1795855,46.14,-92.74,3716,79.6875,5,-18,,-19,5,4.27,7.01,6.71,4.27,,4.88,9.75,,8.54,19.2,6.1,4.88,4.27,30.48,,4.27,-0.455556,-4.222222,5.638889,0.0,-5.401235,69.266576
