location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18143,2020-01-11,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,6.43,6.79,6.43,6.08,14.65,7.86,6.08,20.73,6.79,6.79,30.02,8.22,,15.433333,10.322222,19.472222,21.646444,,12.87037,83.984178
US_IN_18143,2020-01-12,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,10.43,,,12.23,8.63,,24.45,6.11,,32.72,8.27,,5.077778,2.611111,13.988889,25.146,,2.444444,81.580935
US_IN_18143,2020-01-13,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.07,6.76,11.83,,10.82,8.79,7.44,18.93,4.73,7.78,32.8,7.1,5.07,4.966667,1.916667,8.083333,0.0508,,1.598765,78.490399
US_IN_18143,2020-01-14,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,8.42,9.44,6.74,13.82,6.07,9.44,24.26,6.4,6.74,39.76,6.07,4.72,6.75,1.755556,11.294444,0.0254,,4.277778,83.262369
US_IN_18143,2020-01-15,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,11.22,11.22,5.1,12.93,6.46,9.52,24.15,,7.14,34.35,4.76,6.46,7.127778,0.955556,15.577778,0.0762,,5.882716,90.696218
US_IN_18143,2020-01-16,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,11.69,11.69,7.35,17.04,7.35,5.01,23.05,7.01,,37.42,,5.01,4.827778,0.111111,13.8,0.1016,,-0.611111,67.199567
US_IN_18143,2020-01-17,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.03,11.41,9.39,6.71,12.08,6.37,9.73,22.14,5.03,5.7,32.21,5.37,7.04,-1.738889,-4.644444,5.905556,0.0,,-7.888889,62.31123
US_IN_18143,2020-01-18,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,9.28,8.17,8.17,,18.93,5.57,8.91,16.33,5.57,7.05,38.23,,,5.372222,-3.044444,11.283333,5.051778,,0.567901,70.570066
US_IN_18143,2020-01-19,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,7.91,9.8,,6.03,10.18,,,16.58,7.16,7.16,42.21,10.18,,-4.655556,-9.116667,7.533333,9.6774,,-10.111111,64.759554
US_IN_18143,2020-01-20,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,6.25,14.6,7.64,9.73,12.86,7.99,6.95,31.28,10.77,10.08,35.79,7.64,9.38,-7.438889,-9.727778,-2.05,0.0,,-11.882716,69.914675
US_IN_18143,2020-01-21,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,6.89,8.61,5.17,5.86,17.57,7.58,6.89,26.18,5.86,7.23,35.13,,,-3.290123,-8.302469,0.024691,0.03175,,-9.451389,62.511931
US_IN_18143,2020-01-22,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.09,12.56,4.75,6.11,19.36,12.56,14.26,32.6,6.45,5.77,35.66,6.79,,-3.222222,-8.444444,4.228395,0.028222,,-9.305556,62.640783
US_IN_18143,2020-01-23,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,7.43,9.45,12.49,6.75,17.22,10.47,7.77,29.37,8.78,5.4,40.85,6.75,8.1,3.345679,-2.555556,8.851852,0.28575,,-5.770833,51.115628
US_IN_18143,2020-01-24,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,7.05,8.39,5.37,5.37,22.83,5.37,7.05,34.25,5.37,6.38,40.96,5.37,,5.802469,0.567901,8.876543,8.03275,,4.277778,89.105156
US_IN_18143,2020-01-25,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,8.66,,,19.57,8.28,,31.24,7.9,7.53,31.99,,7.9,2.395062,0.851852,6.845679,5.49275,,0.513889,86.71014
US_IN_18143,2020-01-26,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,9.81,8.36,6.18,8.0,21.09,6.54,6.91,28.36,,6.18,33.45,8.36,,1.95679,-0.91358,6.962963,0.310444,,-1.701389,76.176997
US_IN_18143,2020-01-27,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,6.57,7.23,8.21,4.6,31.87,15.11,11.83,39.42,6.57,4.6,36.47,5.26,,2.154321,-1.864198,6.697531,0.0,,-1.006944,78.473772
US_IN_18143,2020-01-28,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.09,8.49,,6.45,26.49,9.17,8.49,36.34,7.13,,31.92,8.15,,0.950617,-1.08642,4.493827,0.0,,-2.513889,76.911103
US_IN_18143,2020-01-29,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,8.55,9.92,,28.05,13.34,9.24,37.29,8.89,6.16,37.63,8.89,,1.611111,0.092593,3.339506,0.0,,-2.291667,74.63086
US_IN_18143,2020-01-30,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,4.78,9.57,9.91,4.78,38.95,7.52,8.2,38.61,,7.86,36.22,7.52,,2.127778,-0.366667,5.322222,0.0508,,-2.382716,71.79665
US_IN_18143,2020-01-31,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.31,10.29,7.3,5.64,29.54,8.63,9.62,31.2,6.64,5.97,34.85,7.3,4.65,2.716667,-0.422222,5.288889,0.451556,,-0.475309,79.025226
US_IN_18143,2020-02-01,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.41,9.38,7.22,5.41,19.13,9.38,6.5,24.91,7.22,5.78,28.52,6.86,5.41,3.977778,1.516667,6.55,2.1082,,1.895062,85.856213
US_IN_18143,2020-02-02,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,9.78,,5.79,,22.82,9.42,6.88,28.61,,,34.77,7.97,,7.344444,0.233333,17.944444,0.0508,,-0.259259,58.292507
US_IN_18143,2020-02-03,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,7.2,11.31,,,16.79,7.2,7.88,22.96,6.85,11.99,33.24,8.57,5.48,11.977778,1.355556,21.044444,0.0,,2.228395,51.603014
US_IN_18143,2020-02-04,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,8.26,7.6,4.63,16.53,9.59,8.59,26.44,,6.94,35.37,,6.61,13.8,5.022222,20.233333,0.536222,,8.450617,70.237711
US_IN_18143,2020-02-05,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,5.42,11.86,10.5,8.81,17.61,7.79,8.47,22.36,,7.11,34.55,5.08,7.45,2.772222,0.938889,8.988889,9.200444,,0.604938,85.109769
US_IN_18143,2020-02-06,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,9.28,5.3,4.64,14.91,8.28,9.28,28.82,,,30.81,,,1.016667,-0.355556,2.722222,4.741333,,-0.166667,90.97673
US_IN_18143,2020-02-07,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,4.87,8.35,8.7,,16.7,8.0,9.39,26.09,9.04,5.91,41.05,,5.22,-0.916667,-2.672222,1.727778,1.495778,30.48,-4.098765,78.687976
US_IN_18143,2020-02-08,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,6.97,6.24,6.97,16.14,7.7,8.8,23.11,6.6,,37.42,,5.5,0.066667,-2.577778,3.177778,0.282222,30.48,-2.975309,79.64891
US_IN_18143,2020-02-09,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,10.28,6.97,8.07,5.5,13.21,8.07,,22.39,6.24,,33.39,,,-0.005556,-4.822222,7.9,1.467556,,-3.240741,78.225004
US_IN_18143,2020-02-10,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,11.29,9.63,5.31,14.95,10.96,6.64,24.24,,4.65,41.51,6.64,4.98,7.3,3.544444,10.855556,10.583333,,4.864198,83.545371
US_IN_18143,2020-02-11,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,12.14,5.4,6.41,13.83,8.09,7.42,27.66,,6.41,40.81,5.06,,3.005556,1.166667,8.422222,5.446889,,0.345679,82.345224
US_IN_18143,2020-02-12,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,7.69,10.03,5.35,,16.05,14.71,8.02,24.74,5.68,11.37,38.11,11.7,6.69,1.7,-0.772222,5.027778,0.254,,-0.938272,82.362133
US_IN_18143,2020-02-13,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,8.49,5.88,5.88,15.02,9.79,7.18,22.52,5.22,,32.97,6.53,5.88,1.444444,-3.338889,3.561111,21.110222,,-0.277778,87.451589
US_IN_18143,2020-02-14,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,,,,,,,5.49,,12.01,7.55,8.92,19.56,,5.83,26.07,,,-7.477778,-11.316667,0.933333,0.9144,,-13.481481,61.095206
US_IN_18143,2020-02-15,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,14,2,-7,,,9.51,6.58,,18.65,,7.68,20.48,,,28.89,,5.49,-3.011111,-11.005556,8.25,0.0254,,-10.759259,54.7498
US_IN_18143,2020-02-16,ChIJaYr6Es7ba4gRc2kFHKBDPKQ,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793,11715,12078,2916,2998,2923,2789,3191,3537,2862,1774,803,1482474,38.69,-85.74,499,73.48,14,5,7,,7.64,10.54,6.18,6.91,19.27,6.54,6.91,20.36,6.54,8.0,32.72,5.82,,6.005556,2.094444,11.011111,0.0,,-3.117284,52.138129
