location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13235,2020-01-01,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,30.59,41.72,8.777778,2.533333,16.2,0.0,-0.861111,51.091514
US_GA_13235,2020-01-02,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,26.24,52.48,11.094444,5.011111,19.194444,0.169333,5.216667,67.77806
US_GA_13235,2020-01-03,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,28.01,30.25,20.644444,13.944444,26.816667,4.064,16.422222,76.912896
US_GA_13235,2020-01-04,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,,60.29,17.711111,13.555556,23.616667,8.805333,14.138889,79.661787
US_GA_13235,2020-01-05,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,41.1,63.12,8.155556,2.038889,15.805556,0.0254,-1.694444,49.971472
US_GA_13235,2020-01-06,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,31.97,43.8,9.088889,2.244444,19.244444,0.0,2.561111,63.885117
US_GA_13235,2020-01-07,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,26.29,58.56,11.327778,4.872222,18.794444,0.0,5.338889,66.83329
US_GA_13235,2020-01-08,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,27.13,37.98,8.988889,0.277778,18.066667,0.0,-2.044444,46.212253
US_GA_13235,2020-01-09,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,26.28,70.09,8.55,-0.005556,21.05,0.0,2.561111,66.200505
US_GA_13235,2020-01-10,ChIJnwKxxCJ58YgRBUP0LBjzJUk,Q498301,geoId/13235,US,United States of America,GA,Georgia,13235,Pulaski County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11181,4799,6382,1049,1224,1363,1348,1436,1567,1536,1071,587,1073773,32.24,-83.47,647,74.733333,,,,27.85,40.11,17.222222,12.416667,23.977778,0.0,11.85,70.740719
