location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20175,2020-01-01,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,,11.27,,24.58,,,20.49,7.68,34.83,,1.734568,-6.154321,14.598765,0.0,,-5.680556,58.315717
US_KS_20175,2020-01-02,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,10.06,13.26,,20.12,,,31.1,14.18,39.33,,4.506173,-1.506173,11.018519,0.0,,-1.840278,64.015649
US_KS_20175,2020-01-03,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,6.92,7.84,8.3,14.29,6.92,7.84,22.13,8.3,37.34,,2.481481,-3.271605,9.901235,0.0,,-3.451389,65.274224
US_KS_20175,2020-01-04,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,9.23,,,15.55,,,24.3,,33.53,11.18,3.135802,-4.901235,15.58642,0.0,,-4.125,59.297135
US_KS_20175,2020-01-05,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,12.52,10.11,,13.96,8.67,7.7,16.37,,44.3,,6.209877,-0.407407,11.981481,0.0,,-4.041667,48.222493
US_KS_20175,2020-01-06,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,7.64,11.69,6.74,14.84,8.09,,19.33,,36.42,,1.611111,-6.0,11.746914,0.0,,-7.006944,53.235443
US_KS_20175,2020-01-07,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,6.97,10.25,,10.66,12.3,10.25,18.46,,33.22,,1.981481,-6.777778,15.012346,0.0,,-9.479167,42.290025
US_KS_20175,2020-01-08,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,6.84,10.46,8.04,16.89,9.25,,33.78,6.43,39.81,13.67,4.141975,-4.907407,17.17284,0.0,,-7.326389,43.677481
US_KS_20175,2020-01-09,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,6.98,9.85,6.98,17.24,,6.16,29.55,12.72,40.22,15.19,6.1,-3.322222,13.9,0.0,,-5.685185,42.688032
US_KS_20175,2020-01-10,ChIJ31NZhiY8CIcRB7Ur_WiaEHM,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2,,,,,,,22245,11437,10808,4083,3684,3445,2932,2627,2390,1647,885,552,1070407,37.2,-100.833,1659,79.675,,,,,,,8.14,10.18,13.02,6.11,,24.01,,32.97,7.33,1.233333,-3.577778,8.544444,0.0,,-3.135802,72.829098
