location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40149,2020-01-01,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,27.94,39.38,4.827778,-0.616667,13.35,0.0,,-2.188889,60.544299
US_OK_40149,2020-01-02,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,20.25,35.45,7.5,0.338889,14.055556,0.0,,1.883333,67.962949
US_OK_40149,2020-01-03,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,46.9,28.14,7.572222,2.6,13.5,0.0,,0.483333,61.340498
US_OK_40149,2020-01-04,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,29.55,40.81,4.166667,-2.3,12.05,0.0,,-3.138889,59.201311
US_OK_40149,2020-01-05,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,39.55,7.322222,-0.488889,14.922222,0.0,,-1.377778,54.148566
US_OK_40149,2020-01-06,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,35.18,4.066667,-2.988889,13.972222,0.0,,-4.027778,56.031767
US_OK_40149,2020-01-07,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,37.05,44.06,4.955556,-4.055556,16.988889,0.0,,-7.088889,41.684125
US_OK_40149,2020-01-08,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,34.24,37.27,6.772222,-1.533333,16.927778,0.0,,-5.244444,42.139972
US_OK_40149,2020-01-09,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,22.79,48.56,13.361111,8.883333,20.355556,0.0,,5.572222,59.418027
US_OK_40149,2020-01-10,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,22.75,32.05,11.622222,2.505556,19.011111,0.6096,,9.466667,86.72877
US_OK_40149,2020-01-11,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,52.35,-1.122222,-5.705556,4.255556,0.381,,-7.061111,64.420041
US_OK_40149,2020-01-12,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,49.14,3.316667,-2.433333,15.461111,0.0,,-3.133333,62.905949
US_OK_40149,2020-01-13,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,21.83,21.83,6.355556,-0.277778,16.8,0.0,,2.111111,74.761588
US_OK_40149,2020-01-14,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,20.97,53.48,8.8,1.555556,18.394444,0.0,,5.638889,81.200952
US_OK_40149,2020-01-15,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,27.53,25.56,8.994444,4.505556,13.583333,0.0,,4.666667,74.687792
US_OK_40149,2020-01-16,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,25.27,24.22,1.7,-1.788889,8.511111,3.5052,,-3.927778,66.399002
US_OK_40149,2020-01-17,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,30.25,35.86,1.122222,-1.444444,4.983333,12.954,,0.544444,95.950855
US_OK_40149,2020-01-18,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,43.75,5.833333,1.577778,9.322222,2.878667,,-0.394444,64.41361
US_OK_40149,2020-01-19,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,,48.66,1.944444,-4.555556,10.372222,0.0,,-5.877778,56.341028
US_OK_40149,2020-01-20,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,22.34,42.44,2.583333,-4.738889,12.816667,0.0,,-3.822222,62.821328
US_OK_40149,2020-01-21,ChIJBeqP9Q8RrIcRh-XgaGnSsJE,Q495958,geoId/40149,US,United States of America,OK,Oklahoma,40149,Washita County,US,USA,2,,,,,,,11055,5494,5561,1479,1539,1205,1404,1144,1518,1385,820,561,1822247,35.29,-98.99,1009,79.975,,,30.61,29.59,1.6,-2.905556,8.683333,0.0,,-3.061111,71.233278
