location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48117,2020-01-01,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,18.12,,29.28,,34.85,,4.144444,-3.988889,15.705556,0.0,,-6.518519,46.077628
US_TX_48117,2020-01-02,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,10.51,23.65,9.85,23.65,,38.1,,5.738889,-0.694444,13.416667,0.15875,,-3.87037,50.784822
US_TX_48117,2020-01-03,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,11.07,16.61,,21.53,,38.76,,3.616667,-2.238889,10.133333,1.016,,-1.888889,68.101983
US_TX_48117,2020-01-04,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,15.01,,24.3,,38.59,,3.883333,-3.711111,16.127778,0.1524,,-4.759259,53.240688
US_TX_48117,2020-01-05,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,21.38,10.69,22.05,,44.76,10.69,6.894444,-2.75,14.55,0.0,,-4.820988,43.102767
US_TX_48117,2020-01-06,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,,11.12,22.85,10.5,46.94,,3.788889,-3.655556,12.411111,0.0,,-6.462963,47.120916
US_TX_48117,2020-01-07,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,8.67,9.18,9.69,19.89,,36.2,,3.761111,-5.327778,16.727778,0.0,,-10.061728,36.19083
US_TX_48117,2020-01-08,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,12.21,16.12,,32.74,9.77,32.25,16.61,4.894444,-4.95,16.75,0.0,,-10.222222,32.534381
US_TX_48117,2020-01-09,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,13.3,17.73,32.02,,35.46,18.23,7.444444,-2.666667,16.055556,0.0,,-7.04321,35.781221
US_TX_48117,2020-01-10,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,7.19,,25.39,9.1,38.81,11.02,5.8,0.05,14.294444,0.0,,-5.604938,44.322418
US_TX_48117,2020-01-11,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,18.58,,19.91,,39.15,10.62,-0.777778,-9.194444,10.572222,1.524,30.48,-6.166667,67.639278
US_TX_48117,2020-01-12,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,30.81,,24.51,,42.01,,3.927778,-6.933333,12.705556,0.0254,,-8.580247,39.70849
US_TX_48117,2020-01-13,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,,,22.12,,32.95,,5.161111,-4.372222,18.744444,0.0,,-9.5,33.81598
US_TX_48117,2020-01-14,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,15.96,10.64,32.9,12.58,30.96,7.26,6.872222,-4.561111,20.522222,0.0,,-9.512346,30.433314
US_TX_48117,2020-01-15,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,7.28,14.56,12.13,28.15,,32.52,10.68,7.105556,0.783333,15.744444,0.0,,-9.253086,30.827647
US_TX_48117,2020-01-16,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,9.95,11.38,22.75,,36.97,,0.622222,-2.2,8.377778,1.439333,,-5.746914,63.574927
US_TX_48117,2020-01-17,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,,8.03,16.53,,29.75,,1.872222,-2.15,12.166667,5.164667,,0.368056,89.940283
US_TX_48117,2020-01-18,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,11.95,,,30.23,,28.83,,3.388889,-3.722222,11.172222,0.127,,-4.895062,55.756554
US_TX_48117,2020-01-19,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,12.83,,22.29,,41.87,,0.5,-5.661111,8.294444,0.0,,-5.950617,61.707525
US_TX_48117,2020-01-20,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,,14.22,34.38,8.89,49.19,,2.227778,-5.727778,11.311111,0.0,,-4.62963,60.971012
US_TX_48117,2020-01-21,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,10.21,17.5,11.67,33.06,,30.15,,3.6,-1.977778,9.611111,0.0,,-3.061728,62.596333
US_TX_48117,2020-01-22,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,10.83,16.24,,22.14,7.38,39.37,,5.605556,1.133333,13.9,2.159,,1.691358,76.909791
US_TX_48117,2020-01-23,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,7.92,16.78,,30.3,,35.89,7.46,4.644444,-0.594444,12.483333,0.3302,,-2.722222,59.212485
US_TX_48117,2020-01-24,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,23.2,,25.57,,32.2,,2.511111,-5.016667,13.483333,0.0,,-5.17284,56.847558
US_TX_48117,2020-01-25,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,15.43,24.54,,32.26,,45.58,,6.55,-3.272222,17.022222,0.0,,-2.067901,54.294317
US_TX_48117,2020-01-26,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,11.4,22.8,,25.97,,49.41,,5.266667,-2.972222,16.677778,0.0,,-3.277778,54.10209
US_TX_48117,2020-01-27,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,9.58,18.69,8.63,29.23,8.63,36.42,,6.677778,-2.883333,18.266667,0.0,,-2.160494,53.072388
US_TX_48117,2020-01-28,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,15.14,7.8,22.47,,40.36,,5.616667,0.138889,13.927778,0.592667,,-1.0,63.928508
US_TX_48117,2020-01-29,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,12.62,16.35,11.21,19.16,9.81,36.91,7.94,1.222222,-6.627778,11.111111,0.0,78.74,-5.537037,60.305981
US_TX_48117,2020-01-30,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,28.91,7.23,32.28,8.67,38.06,,2.438889,-4.227778,11.7,0.0,,-3.265432,66.432287
US_TX_48117,2020-01-31,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,8.28,30.83,,27.61,,30.83,,4.166667,-3.344444,11.277778,0.0,,-6.555556,45.780154
US_TX_48117,2020-02-01,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,17.62,39.48,10.57,35.25,,33.84,,6.094444,-2.655556,20.144444,0.0,,-8.432099,34.751797
US_TX_48117,2020-02-02,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,15.43,,30.86,,36.65,,9.65,-1.588889,22.672222,0.0,,-5.333333,34.458427
US_TX_48117,2020-02-03,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,11.83,12.82,,28.1,,35.0,,9.177778,0.261111,19.177778,0.0,,-5.938272,34.311057
US_TX_48117,2020-02-04,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,16.98,7.59,16.53,7.15,23.23,,-1.388889,-5.427778,8.876543,0.211667,99.06,-5.179012,77.553225
US_TX_48117,2020-02-05,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,16.45,9.02,24.41,,38.73,,-6.183333,-10.888889,-0.205556,2.82575,,-10.851852,70.262403
US_TX_48117,2020-02-06,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,18.04,,28.49,,36.56,,-3.894444,-12.488889,9.088889,0.0,50.8,-11.376543,56.338613
US_TX_48117,2020-02-07,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,8.77,14.12,,23.37,,32.14,,2.227778,-5.7,9.5,0.0,30.48,-4.567901,61.142402
US_TX_48117,2020-02-08,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,18.38,,24.03,10.6,34.63,,2.905556,-6.405556,17.388889,0.0,,-3.401235,63.527668
US_TX_48117,2020-02-09,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,16.95,20.34,,26.44,,40.67,,7.3,-1.772222,15.983333,0.0,,-1.481481,53.763623
US_TX_48117,2020-02-10,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,10.92,16.62,8.55,24.69,,33.24,,0.827778,-4.366667,9.866667,0.254,,-4.592593,67.883583
US_TX_48117,2020-02-11,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,6.66,9.77,,19.53,,27.52,,-0.733333,-2.838889,4.188889,1.397,,-2.549383,88.210302
US_TX_48117,2020-02-12,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,20.31,,20.31,7.25,30.47,,-0.905556,-7.783333,7.338889,3.048,40.64,-3.845679,79.84575
US_TX_48117,2020-02-13,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,,22.62,8.22,24.16,,28.27,,-0.355556,-6.355556,7.638889,0.3302,40.64,-4.382716,74.726805
US_TX_48117,2020-02-14,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,,,,,,9.48,9.48,,22.12,11.38,38.56,,-0.3,-4.711111,8.611111,0.0,,-3.530864,79.435053
US_TX_48117,2020-02-15,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,1,-12,,-10,,,17.82,,27.9,,40.3,,5.25,-2.061111,14.705556,0.0,,-0.91358,64.478142
US_TX_48117,2020-02-16,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,0,3,,-2,,10.92,16.01,13.1,20.38,,32.75,,8.005556,-1.844444,20.044444,0.0,,-3.314815,45.481462
US_TX_48117,2020-02-17,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,-5,-4,,-20,,,13.88,,27.77,,44.29,,10.777778,2.344444,19.794444,0.0,,-0.975309,45.852947
US_TX_48117,2020-02-18,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,5,-6,,3,,,13.3,,24.14,8.87,28.09,,4.761111,1.25,12.033333,0.0,,-1.82716,63.281778
US_TX_48117,2020-02-19,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,-5,-2,,1,,,11.17,,14.89,,43.27,,2.422222,-1.683333,7.55,0.0,,-4.975309,58.01268
US_TX_48117,2020-02-20,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,-11,-7,-12,-4,,,10.48,9.53,17.63,8.1,30.5,8.1,-0.083333,-5.783333,6.677778,0.0,,-4.469136,74.077859
US_TX_48117,2020-02-21,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,-6,-10,-8,-1,,8.8,13.2,,20.53,,28.84,,-0.444444,-8.166667,10.566667,0.0,,-5.54321,68.665147
US_TX_48117,2020-02-22,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,1,-3,,7,,,13.51,,16.36,11.38,37.69,,7.211111,0.044444,18.333333,0.0,,0.012346,60.519283
US_TX_48117,2020-02-23,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,-2,5,,-6,,12.23,21.06,,29.89,,39.4,,12.111111,5.611111,19.538889,0.0,,3.771605,57.385314
US_TX_48117,2020-02-24,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,0,-1,,2,,12.29,7.09,11.34,25.04,,31.66,14.65,8.45,-0.222222,19.0,0.338667,,-1.703704,51.650065
US_TX_48117,2020-02-25,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,4,-10,,-2,,7.84,17.06,7.38,29.98,,40.58,,2.577778,-4.477778,15.477778,0.056444,,-6.777778,51.181327
US_TX_48117,2020-02-26,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,11,14,,0,,9.4,12.54,,36.26,,32.68,6.71,-2.216667,-9.477778,7.166667,0.15875,,-10.814815,52.245793
US_TX_48117,2020-02-27,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,7,5,,-1,,,17.86,,44.17,,29.13,,3.038889,-8.35,16.444444,0.0254,,-11.802469,32.655132
US_TX_48117,2020-02-28,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,9,6,8,1,,7.66,15.8,,35.44,,28.25,,5.194444,-6.527778,17.716667,0.0,,-8.728395,35.635218
US_TX_48117,2020-02-29,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,12,13,,-19,,12.4,23.34,,24.8,,32.1,,10.216667,-0.961111,22.211111,0.0,,-8.277778,26.305228
US_TX_48117,2020-03-01,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,17,18,,-2,,12.19,16.49,,24.37,,27.95,,12.177778,1.9,22.022222,0.0,,-8.271605,23.440147
US_TX_48117,2020-03-02,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,9,11,,1,,24.15,28.1,8.38,49.29,,35.0,,8.527778,-0.05,20.461111,0.0,,-3.660494,42.86062
US_TX_48117,2020-03-03,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,31,13,,1,,,17.4,7.53,32.92,,30.1,,8.716667,1.061111,17.366667,0.0,,-4.407407,39.975083
US_TX_48117,2020-03-04,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,7,5,,0,,10.23,18.02,11.2,28.74,,36.05,,7.872222,2.722222,14.461111,0.381,,-2.592593,48.590327
US_TX_48117,2020-03-05,ChIJN3ODW3e7A4cRfTRhqEpDufM,Q109804,geoId/48117,US,United States of America,TX,Texas,48117,Deaf Smith County,US,USA,2,,,,,,,18753,9317,9436,3325,3143,2607,2274,2096,2023,1750,898,637,1809595,34.97,-102.6,3878,78.35,4,-1,,-2,,9.09,14.84,,28.72,8.62,34.46,,7.361111,-0.472222,15.283333,0.1778,,-3.611111,45.941375
