location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19029,2020-01-01,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,16.8,32.14,35.07,-0.988889,-6.061111,8.227778,0.0,30.48,-3.916667,80.678215
US_IA_19029,2020-01-02,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,17.64,24.43,35.97,30.54,2.444444,-2.55,7.227778,0.0,,0.65,88.061349
US_IA_19029,2020-01-03,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,23.48,39.58,38.24,-0.15,-5.2,4.472222,0.0,,-1.577778,90.238405
US_IA_19029,2020-01-04,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,32.26,27.86,33.73,-1.594444,-7.172222,4.011111,0.0,,-4.666667,80.092618
US_IA_19029,2020-01-05,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,10.95,19.72,37.24,3.561111,-0.761111,7.588889,0.0,,-2.888889,63.005992
US_IA_19029,2020-01-06,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,9.19,16.54,18.38,37.98,-1.305556,-5.788889,4.188889,0.0,,-4.361111,79.918331
US_IA_19029,2020-01-07,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,13.8,30.01,32.41,0.311111,-5.888889,8.038889,0.0,,-3.327778,76.787062
US_IA_19029,2020-01-08,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,14.41,9.01,26.42,34.83,-3.122222,-8.422222,2.738889,0.0,,-8.594444,66.03231
US_IA_19029,2020-01-09,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,19.3,44.2,31.12,4.905556,-1.011111,11.188889,0.0,,-2.605556,58.519388
US_IA_19029,2020-01-10,ChIJQYEbtwSy7IcR-QlIaLAIkc0,Q156468,geoId/19029,US,United States of America,IA,Iowa,19029,Cass County,US,USA,2,,,,,,,13144,6474,6670,1557,1670,1336,1423,1384,1852,1827,1200,895,1789529,41.329444,-94.929167,1463,77.62,,,,,15.9,21.2,33.57,-3.105556,-8.127778,1.888889,0.0,50.8,-4.4,90.897146
