location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18007,2020-01-28,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,39.81,38.64,-0.438889,-1.626984,0.071429,0.03175,,-1.388889,93.351557
US_IN_18007,2020-01-29,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,48.16,38.53,-0.45,-1.228395,0.358025,0.028222,,-2.438889,86.613216
US_IN_18007,2020-01-30,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,38.95,33.23,-0.188889,-1.111111,1.155556,0.0,,-2.377778,85.272661
US_IN_18007,2020-01-31,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,26.81,,0.383333,-1.116667,2.622222,0.181429,,-1.166667,89.457472
US_IN_18007,2020-02-01,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,30.65,49.04,1.111111,-0.127778,2.783333,0.544286,,0.255556,94.076019
US_IN_18007,2020-02-02,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,,5.288889,0.427778,15.233333,0.1016,,1.305556,75.653313
US_IN_18007,2020-02-03,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,44.43,33.32,5.766667,-1.055556,14.561111,0.0,,2.877778,81.83047
US_IN_18007,2020-02-04,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,24.06,34.88,4.65,0.038889,11.494444,0.03175,,2.022222,83.209302
US_IN_18007,2020-02-05,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,31.36,49.45,-0.405556,-2.561111,0.7,0.508,30.48,-4.594444,73.530327
US_IN_18007,2020-02-06,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,24.01,32.85,-2.993827,-3.777778,-1.08642,0.9525,30.48,-4.376543,90.281445
US_IN_18007,2020-02-07,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,24.58,-3.012346,-6.58642,0.691358,0.508,,-5.592593,82.539602
US_IN_18007,2020-02-08,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,,-1.487654,-4.067901,0.450617,0.8128,,-2.91358,90.16493
US_IN_18007,2020-02-09,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,34.8,40.6,-1.67284,-5.87037,1.617284,2.54,,-3.259259,89.008703
US_IN_18007,2020-02-10,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,46.3,0.67284,-1.277778,2.098765,4.9276,,-0.271605,93.432419
US_IN_18007,2020-02-11,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,42.01,26.6,0.12963,-1.969136,3.37037,0.141111,,-2.401235,83.160382
US_IN_18007,2020-02-12,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,36.51,28.99,-1.364198,-4.314815,2.074074,0.973667,30.48,-2.864198,89.628613
US_IN_18007,2020-02-13,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,26.35,32.63,-2.845679,-10.487654,0.253086,3.9624,78.74,-3.845679,92.855529
US_IN_18007,2020-02-14,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,27.33,33.83,-15.094444,-20.011111,-10.622222,0.0635,50.8,-19.161111,71.549027
US_IN_18007,2020-02-15,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,24.29,37.79,-8.611111,-18.444444,1.766667,0.0,30.48,-12.427778,74.022353
US_IN_18007,2020-02-16,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,,-0.927778,-7.6,3.511111,0.338667,,-3.338889,83.843692
US_IN_18007,2020-02-17,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,-11,20.82,33.83,-0.111111,-4.483333,3.211111,1.49225,,-1.977778,87.299185
US_IN_18007,2020-02-18,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,0,24.05,25.14,2.638889,-0.861111,5.9,9.23925,,1.283333,90.844001
US_IN_18007,2020-02-19,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,1,28.14,47.28,-2.211111,-5.733333,1.955556,0.0762,,-6.433333,72.988746
US_IN_18007,2020-02-20,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,1,22.18,28.83,-4.522222,-7.127778,-1.127778,0.0,,-11.188889,59.816333
US_IN_18007,2020-02-21,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,1,,24.49,-6.083333,-11.388889,1.466667,0.0,,-12.372222,61.190133
US_IN_18007,2020-02-22,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,30.46,0.233333,-6.433333,8.633333,0.0,,-7.188889,57.632446
US_IN_18007,2020-02-23,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,,,37.26,4.2,-1.911111,12.644444,0.0,,-2.072222,63.865239
US_IN_18007,2020-02-24,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,-5,23.78,29.44,3.85,0.5,8.727778,1.17475,,2.627778,91.817145
US_IN_18007,2020-02-25,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,1,29.39,34.83,2.772222,0.516667,4.711111,3.58775,,2.327778,96.933013
US_IN_18007,2020-02-26,ChIJEZ8gJLiLEogRd_m-6mk6zkQ,Q504445,geoId/18007,US,United States of America,IN,Indiana,18007,Benton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,4321,4310,1133,1215,976,951,1041,1241,1035,671,368,1802079,40.61,-87.31,1053,77.566667,-20,23.25,27.68,-0.527778,-2.083333,0.661111,2.685143,50.8,-1.422222,93.725446
