location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13241,2020-10-24,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,3,0,426,11,,,0,0,0,0,0,0,0,3,0,0,6,6,28,85,64,49,58,66,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,13,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,48,,,4,9.89,6.75,,11.24,8.1,19.34,,35.08,6.3,19.15,14.111111,26.194444,2.431143,16.494444,84.745005
US_GA_13241,2020-10-25,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,428,11,,,0,0,0,1,1,0,0,0,0,0,6,6,28,86,65,49,58,66,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,13,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,3,8.78,13.86,8.78,9.7,8.78,17.1,,32.35,,19.022222,16.183333,23.977778,19.449143,17.711111,92.196292
US_GA_13241,2020-10-26,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,428,11,,,0,0,0,0,0,0,0,0,0,0,6,6,28,86,65,49,58,66,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,13,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,23,,0,7.96,15.13,10.35,9.16,5.97,26.28,7.17,33.85,7.17,17.15,14.205556,21.8,0.85725,15.055556,87.670404
US_GA_13241,2020-10-27,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,3,0,431,11,,,0,0,0,0,0,1,0,0,2,0,6,6,28,86,65,50,58,66,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,13,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,25,,0,7.75,9.79,9.79,8.57,8.16,21.21,,43.24,7.34,18.216667,13.511111,25.016667,0.0,15.911111,86.526875
US_GA_13241,2020-10-28,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,1,0,432,11,,,0,0,1,0,0,0,0,0,0,0,6,6,29,86,65,50,58,66,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,13,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,20,,-1,6.7,13.01,8.28,,8.28,17.34,,32.32,7.49,18.816667,15.466667,22.483333,10.232571,18.018519,95.723074
US_GA_13241,2020-10-29,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,3,0,435,11,,,0,0,0,0,1,0,1,0,1,0,6,6,29,86,66,50,59,66,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,-64,,,-54,,,,,,17.57,,26.77,,22.305556,18.55,26.494444,31.096857,19.544444,84.57501
US_GA_13241,2020-10-30,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,437,11,,,0,0,0,0,1,1,0,0,0,0,6,6,29,86,67,51,59,66,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,-59,,,-40,,,,,,,,25.75,,14.772222,9.772222,22.777778,2.935111,7.061111,60.486672
US_GA_13241,2020-10-31,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,1,0,438,11,,,0,0,0,0,0,0,1,0,0,0,6,6,29,86,67,51,60,66,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,22,,,1,,,,,9.72,17.49,,25.91,,9.65,4.355556,17.633333,0.0,4.122222,68.645605
US_GA_13241,2020-11-01,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,440,11,,,0,0,0,0,0,0,0,0,1,1,6,6,29,86,67,51,60,66,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,40,-3,,,20.16,,10.94,13.82,8.64,33.98,9.79,13.505556,7.844444,20.444444,2.3368,8.672222,72.66613
US_GA_13241,2020-11-02,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,440,11,,,0,0,0,0,0,0,0,0,0,0,6,6,29,86,67,51,60,66,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,12,,-6,,11.73,8.79,8.79,,30.29,7.33,34.69,8.31,8.505556,0.594444,16.65,0.0,-7.094444,32.696841
US_GA_13241,2020-11-03,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,442,11,,,0,0,0,1,0,0,0,0,0,0,6,6,29,87,67,51,60,66,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-3,6.75,13.07,,8.85,,16.86,,26.56,6.32,7.311111,-0.611111,18.205556,0.0,-2.416667,51.021735
US_GA_13241,2020-11-04,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,4,0,446,11,,,0,0,2,1,0,0,0,0,0,0,6,6,31,88,67,51,60,66,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-5,,7.56,7.16,,5.57,15.92,7.56,31.44,,9.916667,1.055556,20.372222,0.0,2.544444,60.354386
US_GA_13241,2020-11-05,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,3,0,449,11,,,0,0,0,1,1,1,0,0,0,1,6,6,31,89,68,52,60,66,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-6,,9.79,11.06,6.81,,18.3,8.51,42.55,,10.855556,2.994444,20.805556,0.0,4.711111,65.996419
US_GA_13241,2020-11-06,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,451,11,,,0,0,0,0,0,1,0,1,0,0,6,6,31,89,68,53,60,67,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,12,,,-1,6.13,10.08,9.2,,,20.6,,31.11,,13.344444,5.888889,23.127778,0.0,8.0,70.551684
US_GA_13241,2020-11-07,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,7,0,458,11,,,0,0,1,1,2,0,2,0,0,1,6,6,32,90,70,53,62,67,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,25,,,5,,15.01,,14.04,,18.4,,36.81,7.26,16.197531,9.648148,22.950617,0.0,12.160494,77.203186
US_GA_13241,2020-11-08,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,458,11,,,0,0,0,0,0,0,0,0,0,0,6,6,32,90,70,53,62,67,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-4,11.2,,11.71,15.78,10.18,19.85,,37.15,,18.183333,12.694444,23.922222,0.0,14.005556,76.67332
US_GA_13241,2020-11-09,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,7,0,465,11,,,0,0,0,2,0,0,1,3,0,0,6,6,32,92,70,53,63,70,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,13,14,10,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-2,7.4,9.14,8.27,10.01,9.14,26.12,7.84,41.36,,19.183333,15.172222,24.844444,0.0,14.427778,74.03498
US_GA_13241,2020-11-10,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,2,0,467,11,,,0,0,0,0,0,0,0,1,1,0,6,6,32,92,70,53,63,71,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,1,0,1,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,3,,-9,6.62,10.76,8.69,9.52,7.04,23.6,9.11,43.05,5.8,18.394444,15.761111,22.844444,0.2032,16.427778,88.406056
US_GA_13241,2020-11-11,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,1,0,468,11,,,0,0,0,1,0,0,0,0,0,0,6,6,32,93,70,53,63,71,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,8,,-9,,10.98,6.92,6.92,8.95,20.34,,43.53,,20.611111,17.583333,24.85,9.361714,19.666667,94.679669
US_GA_13241,2020-11-12,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,4,0,472,11,,,0,0,0,2,0,0,1,0,1,0,6,6,32,95,70,53,64,71,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-6,,15.03,9.02,9.45,12.02,30.06,9.88,43.37,9.45,20.705556,18.127778,24.794444,23.222857,18.972222,89.920643
US_GA_13241,2020-11-13,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,15,0,487,11,,,0,0,4,2,2,4,1,2,0,0,6,6,36,97,72,57,65,73,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,14,,,2,8.83,6.62,12.36,,6.62,29.13,6.18,30.01,7.06,17.961111,13.144444,23.883333,0.3556,11.794444,67.424495
US_GA_13241,2020-11-14,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,9,0,496,11,,,0,0,0,0,1,3,1,2,0,0,6,6,36,97,73,60,66,75,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,27,,,-1,,15.91,10.78,7.7,,14.37,,38.49,,12.177778,4.95,21.75,0.0,4.877778,61.394898
US_GA_13241,2020-11-15,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,504,11,,,0,0,2,0,0,0,1,2,0,0,6,6,38,97,73,60,67,77,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,34,-4,,9.61,12.65,14.17,10.63,21.25,,35.93,9.61,13.822222,7.761111,19.911111,0.435429,10.844444,82.463254
US_GA_13241,2020-11-16,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,0,0,504,11,,,0,0,0,0,0,0,0,0,0,0,6,6,38,97,73,60,67,77,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,3,,-2,,10.18,,11.96,7.97,29.22,6.2,43.39,,9.911111,1.544444,17.983333,0.0,-1.238889,46.643963
US_GA_13241,2020-11-17,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,512,11,,,0,0,2,1,3,0,1,0,2,0,6,6,40,98,76,60,68,77,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,7,,-11,10.42,11.78,6.34,12.69,9.97,23.56,,40.33,,8.444444,0.838889,17.144444,0.0,-4.111111,42.367866
US_GA_13241,2020-11-18,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,7,0,519,11,,,0,0,1,1,2,0,3,0,1,0,6,6,41,99,78,60,71,77,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,2,6,14,14,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,9,,-4,,7.99,12.43,12.43,9.32,36.84,11.54,41.73,11.98,7.577778,-0.605556,17.077778,0.0,-6.566667,36.555514
US_GA_13241,2020-11-19,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,10,0,529,11,,,0,0,0,0,2,2,2,4,1,0,6,6,41,99,80,62,73,81,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,1,0,0,1,0,1,0,0,5,5,3,6,14,15,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-6,,9.81,,9.81,14.48,19.15,,33.63,,6.516667,-0.933333,16.033333,0.0,-2.372222,53.596757
US_GA_13241,2020-11-20,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,4,0,533,11,,,1,0,0,1,1,1,0,0,0,0,7,6,41,100,81,63,73,81,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,6,14,15,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,7,,,-6,,8.83,,9.87,12.47,20.26,9.87,34.28,14.03,8.366667,0.016667,20.272222,0.0,2.211111,65.601987
US_GA_13241,2020-11-21,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,8,0,541,11,,,0,0,0,1,3,0,1,1,1,0,7,6,41,101,84,63,74,82,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,3,7,14,15,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,14,,,-2,,14.71,,13.62,,29.42,9.8,31.05,8.72,11.066667,2.294444,21.772222,0.0,6.827778,75.276541
US_GA_13241,2020-11-22,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,11,0,552,11,,,0,0,0,0,1,2,0,4,2,1,7,6,41,101,85,65,74,86,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,2,1,0,1,0,0,5,5,3,7,16,16,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,46,-1,11.07,10.02,,10.55,10.02,24.78,10.02,40.6,,11.655556,4.9,20.294444,0.0,8.261111,79.80637
US_GA_13241,2020-11-23,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,3,0,555,11,,,0,0,0,0,0,0,3,0,0,0,7,6,41,101,85,65,77,86,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,7,16,16,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,29,,-15,9.4,14.1,,12.53,7.83,29.24,,43.85,,12.477778,6.244444,18.433333,0.0,4.472222,58.560924
US_GA_13241,2020-11-24,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,4,0,559,11,,,0,0,0,1,0,0,0,1,2,0,7,6,41,102,85,65,77,87,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,7,16,16,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,33,,-15,8.89,,,14.64,12.54,19.86,,43.91,8.89,6.305556,0.25,15.005556,0.0,-0.8,60.783639
US_GA_13241,2020-11-25,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,6,0,565,11,,,-1,0,0,1,3,0,2,0,0,1,6,6,41,103,88,65,79,87,49,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,3,8,16,16,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,,,,-19,,16.58,,14.68,,27.0,10.89,34.57,9.0,10.238889,3.555556,17.205556,2.394857,5.338889,71.768664
US_GA_13241,2020-11-26,ChIJF9se7CnFWIgRxfuq4ctlomk,Q503546,geoId/13241,US,United States of America,GA,Georgia,13241,Rabun County,US,USA,2,11,0,576,11,,,1,0,2,0,0,2,0,3,0,1,7,6,43,103,88,67,79,90,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,0,0,0,0,1,0,1,0,0,1,0,0,5,5,4,8,17,16,11,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16545,8117,8428,1461,1731,1684,1568,1960,2318,2749,2141,933,455070,34.87692,-83.4082,976,78.76,-58,,,-68,,9.09,9.57,7.18,,15.31,,31.58,12.92,15.466667,9.0,21.611111,16.582571,12.522222,82.657783
