location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WY_56033,2020-01-01,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,4.59,8.38,4.86,9.73,4.05,,4.32,,15.4,7.02,,4.32,,4.05,3.78,4.32,,4.32,5.13,14.86,5.67,5.94,4.05,,6.21,29.99,4.32,,,,,1.808642,-4.617284,7.271605,0.0,,-8.283951,48.489517
US_WY_56033,2020-01-02,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,,3.85,5.78,8.19,5.78,5.06,4.09,,13.25,8.67,3.37,7.47,,,3.61,4.09,,,6.99,21.2,3.61,7.71,6.74,5.06,,29.15,3.61,8.43,3.85,,4.82,1.401235,-2.425926,7.345679,0.254,,-4.87037,65.024478
US_WY_56033,2020-01-03,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,,7.75,,10.18,4.36,4.36,6.3,4.12,12.6,8.72,,6.06,4.6,,3.39,3.63,,3.39,6.06,19.63,,3.63,,,4.85,29.56,,,5.09,,4.6,-1.141975,-5.882716,5.259259,0.03175,,-7.697531,61.831297
US_WY_56033,2020-01-04,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,6.43,8.3,4.55,6.7,5.89,5.36,4.82,,15.81,7.23,,5.09,,,,,,4.02,,20.36,4.82,6.16,4.29,5.36,7.77,35.63,,7.5,,,3.75,3.12963,-4.481481,12.141975,0.0,,-6.382716,51.214317
US_WY_56033,2020-01-05,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,,8.22,,10.6,7.95,,5.04,,13.25,5.57,5.04,,,,4.5,,3.71,5.83,9.01,16.17,3.71,4.77,,3.98,6.36,31.27,3.98,6.89,5.57,,,-0.32716,-5.697531,8.901235,0.0,,-12.191358,40.933789
US_WY_56033,2020-01-06,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,3.85,4.06,12.18,7.69,5.77,4.49,5.13,,11.11,7.26,,5.98,,5.13,5.34,5.13,,3.21,5.55,19.23,4.27,5.55,2.99,3.63,5.55,25.64,3.21,7.05,6.2,,,-2.246914,-7.450617,3.567901,0.0,,-12.592593,46.09282
US_WY_56033,2020-01-07,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,,4.88,7.32,8.13,8.54,5.29,7.93,2.85,12.4,7.52,5.08,6.91,2.85,5.9,3.25,3.66,3.46,3.05,6.51,17.69,3.86,5.29,3.66,3.66,4.68,26.23,2.85,5.08,5.08,4.27,,1.345679,-5.753086,7.098765,0.0,,-8.679012,48.144769
US_WY_56033,2020-01-08,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,4.17,6.46,3.33,6.46,6.67,3.96,4.58,,9.58,5.62,4.58,7.5,3.12,3.75,3.12,2.92,3.33,5.0,6.04,25.2,3.54,3.33,,3.96,7.08,27.08,,7.5,,3.33,4.79,1.580247,-5.271605,9.018519,0.0,,-6.185185,57.130032
US_WY_56033,2020-01-09,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,,5.71,5.1,6.12,5.71,4.08,5.71,3.26,6.73,6.32,6.12,5.71,4.49,4.9,,4.28,,4.9,3.26,22.85,4.69,3.47,5.1,3.47,4.08,29.17,3.06,7.96,4.08,,2.86,-1.679012,-7.104938,5.549383,0.0,,-7.728395,64.049942
US_WY_56033,2020-01-10,ChIJvzJgFeONNVMRdBzqIEJBwJ0,Q490522,geoId/56033,US,United States of America,WY,Wyoming,56033,Sheridan County,US,USA,2,,,,,,,30147,15145,15002,3505,3727,3349,3548,3507,3951,4649,2529,1382,288660,44.79,-106.88,6545,79.716667,,,,,3.6,6.99,4.45,5.51,5.3,,4.87,,9.11,4.87,4.03,5.51,,,,4.45,,,3.81,21.82,5.08,4.66,2.97,4.03,4.45,29.88,4.03,8.26,5.3,2.97,,-9.598765,-17.024691,0.617284,1.560286,30.48,-13.061728,76.148253
