location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19059,2020-01-11,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.51,10.51,8.01,13.51,,,22.52,,37.54,15.02,-16.5,-19.765432,-13.253086,0.0,-19.876543,75.30901
US_IA_19059,2020-01-12,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,10.16,11.18,12.7,7.62,,22.36,,37.6,,-12.537037,-17.790123,-5.623457,0.127,-14.135802,87.942627
US_IA_19059,2020-01-13,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,8.65,6.83,12.3,,10.02,25.51,10.02,37.35,7.29,-5.87037,-10.259259,-2.407407,0.762,-6.520833,94.412403
US_IA_19059,2020-01-14,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,6.61,9.7,,11.02,,,31.3,6.61,32.18,7.93,-3.876543,-9.722222,0.018519,0.0,-5.598765,87.896952
US_IA_19059,2020-01-15,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,6.58,,7.01,14.03,8.77,,18.42,,31.57,,-10.08642,-16.728395,-7.04321,0.0,-11.82716,87.164066
US_IA_19059,2020-01-16,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.1,,9.94,,8.05,,20.83,,37.88,7.58,-20.512346,-24.444444,-15.691358,0.028222,-24.537037,70.224695
US_IA_19059,2020-01-17,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,8.29,,12.19,10.73,,16.09,,35.11,,-11.598765,-17.333333,-5.302469,0.0,-13.845679,83.505562
US_IA_19059,2020-01-18,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,8.93,10.51,,14.71,9.98,,34.15,,33.1,10.51,-10.111111,-19.049383,-2.555556,0.889,-11.641975,88.637154
US_IA_19059,2020-01-19,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,11.65,7.95,20.13,9.54,9.54,27.54,,32.84,,-19.438272,-21.240741,-16.882716,0.141111,-22.518519,76.641345
US_IA_19059,2020-01-20,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,8.64,9.6,7.2,11.53,9.6,,28.33,9.12,38.9,,-18.320988,-21.919753,-13.382716,0.0,-20.919753,80.118061
US_IA_19059,2020-01-21,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.21,9.91,8.56,18.93,10.82,6.76,24.34,,35.6,10.37,-16.783951,-21.845679,-9.074074,0.0,-18.864198,84.043737
US_IA_19059,2020-01-22,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.76,,8.19,13.79,7.76,,23.28,,38.8,,-1.709877,-8.919753,1.228395,0.508,-2.95679,91.283971
US_IA_19059,2020-01-23,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,8.03,6.69,,17.41,6.69,,24.1,,23.65,,-0.271605,-1.530864,0.567901,1.378857,-0.623457,97.528277
US_IA_19059,2020-01-24,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,13.02,8.82,22.68,11.34,,36.54,6.72,34.86,,-1.740741,-2.45679,-1.104938,0.381,-2.518519,94.536202
US_IA_19059,2020-01-25,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,9.35,,,22.25,,,35.16,,37.39,6.68,-2.802469,-4.555556,-1.58642,0.0,-4.382716,89.00242
US_IA_19059,2020-01-26,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,14.39,,9.74,31.75,8.04,7.2,28.78,6.35,48.26,,-3.654321,-8.080247,-0.0,0.0,-4.652778,93.140375
US_IA_19059,2020-01-27,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.81,6.5,9.97,33.83,9.54,,38.6,,36.43,,-3.444444,-6.660494,-0.981481,0.0,-4.098765,95.28706
US_IA_19059,2020-01-28,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,9.03,7.68,7.23,28.91,6.78,,43.36,,29.36,,-8.133333,-9.622222,-6.022222,0.0,-9.271605,92.265265
US_IA_19059,2020-01-29,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,8.58,13.09,36.56,11.74,9.93,41.08,,43.34,,-8.255556,-10.172222,-5.538889,0.0,-9.494444,90.912415
US_IA_19059,2020-01-30,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.82,9.2,8.28,34.51,6.9,10.58,43.71,6.9,41.41,,-6.033333,-10.127778,-1.233333,0.0,-7.111111,93.65599
US_IA_19059,2020-01-31,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.73,,12.27,40.0,6.82,6.82,37.73,,30.0,,-0.961111,-1.9,0.433333,0.0,-1.344444,97.283251
US_IA_19059,2020-02-01,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,17.31,11.17,,30.71,11.72,,34.06,,37.97,9.49,-0.566667,-4.761111,2.461111,0.0254,-2.061728,89.489777
US_IA_19059,2020-02-02,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,10.66,8.53,,26.12,,,28.79,,39.45,,3.783333,1.094444,5.783333,0.0,0.15,77.452547
US_IA_19059,2020-02-03,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,8.68,8.68,26.48,7.82,6.51,29.52,7.38,38.21,7.38,-1.866667,-4.85,1.616667,0.0,-4.2,84.232441
US_IA_19059,2020-02-04,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.19,14.38,6.74,31.0,10.78,,44.03,7.64,38.19,15.73,-8.283333,-11.311111,-4.416667,0.0,-11.85,75.606388
US_IA_19059,2020-02-05,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,14.15,10.04,36.52,10.96,8.22,29.67,6.85,36.52,7.76,-8.227778,-12.222222,-2.394444,0.0,-11.85,75.245893
US_IA_19059,2020-02-06,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,13.27,10.53,34.79,9.61,,53.09,,41.19,8.24,-7.333333,-12.105556,-1.544444,0.0,-9.938889,81.779261
US_IA_19059,2020-02-07,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,7.68,,26.66,8.59,7.23,28.93,6.78,30.73,7.68,-6.894444,-11.061111,-2.016667,0.211667,-8.538889,88.125374
US_IA_19059,2020-02-08,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,11.3,,25.82,8.61,10.22,30.66,8.61,36.58,,-13.433333,-20.022222,-5.694444,0.084667,-16.572222,77.389049
US_IA_19059,2020-02-09,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,,,28.55,11.63,,38.59,,37.01,,-5.95,-9.488889,-2.938889,0.127,-7.477778,89.052937
US_IA_19059,2020-02-10,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,,7.89,32.49,,8.35,44.09,,45.95,6.96,-9.588889,-16.127778,0.127778,0.0,-11.244444,87.869089
US_IA_19059,2020-02-11,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,7.04,9.24,10.12,22.44,12.32,,44.88,7.48,37.4,12.32,-5.5,-10.972222,-1.261111,0.0,-7.788889,84.06241
US_IA_19059,2020-02-12,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,7.25,8.11,22.61,11.09,7.68,34.55,7.25,33.27,6.4,-5.316667,-18.894444,-0.027778,0.0,-8.1,80.940842
US_IA_19059,2020-02-13,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,12.42,7.95,29.31,15.4,,30.8,8.94,42.22,,-23.422222,-27.116667,-18.066667,0.0,-27.327778,70.362458
US_IA_19059,2020-02-14,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,,,,,,,10.27,7.0,24.28,9.8,8.4,36.88,,27.55,,-17.022222,-24.322222,-6.1,0.0,-20.738889,72.92285
US_IA_19059,2020-02-15,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,2,1,0,8,,,13.3,,21.81,10.11,10.64,28.19,,38.29,,-3.694444,-8.088889,1.833333,0.0,-7.127778,77.264522
US_IA_19059,2020-02-16,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,13,5,,2,,8.08,9.7,8.62,22.62,,,28.01,13.47,42.55,8.08,-3.277778,-7.038889,0.027778,0.0,-4.705556,89.960105
US_IA_19059,2020-02-17,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,-11,-11,,-13,,,7.61,,20.6,7.16,,24.18,,40.3,,-1.927778,-4.911111,1.733333,0.036286,-2.661111,94.7675
US_IA_19059,2020-02-18,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,0,-5,,1,,,9.27,9.71,25.61,,,26.49,7.06,26.05,6.62,-5.7,-9.811111,-2.883333,1.016,-7.538889,87.005257
US_IA_19059,2020-02-19,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,2,-4,,1,,6.98,9.16,11.77,20.5,8.29,,30.53,,30.53,10.03,-13.205556,-15.883333,-9.194444,0.0,-17.011111,73.199186
US_IA_19059,2020-02-20,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,-2,3,,1,,9.4,6.72,,19.25,11.19,7.16,28.66,,37.61,7.61,-16.305556,-22.794444,-8.294444,0.0,-19.911111,73.792134
US_IA_19059,2020-02-21,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,4,-12,,7,,6.75,8.55,7.2,14.4,7.2,,25.65,,40.05,,-5.327778,-11.783333,3.177778,0.0,-8.477778,78.641716
US_IA_19059,2020-02-22,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,9,-5,12,8,,,10.11,,17.03,,,27.67,,37.25,,-0.261111,-5.005556,5.294444,0.0508,-2.294444,86.318875
US_IA_19059,2020-02-23,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,14,14,,2,,,8.03,,16.6,8.57,,28.92,,39.1,9.11,1.377778,-2.716667,5.572222,0.0,-1.883333,79.129377
US_IA_19059,2020-02-24,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,-1,5,,2,,,7.14,8.48,15.63,11.61,9.38,37.96,,50.01,,-1.344444,-5.261111,1.783333,0.0,-3.2,87.353756
US_IA_19059,2020-02-25,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,3,-5,,6,,,12.66,7.68,25.31,7.23,8.14,30.74,,41.58,10.4,-1.433333,-3.177778,0.333333,0.0,-4.227778,81.411118
US_IA_19059,2020-02-26,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,11,-5,,7,,,10.39,,24.67,8.65,10.39,37.65,,37.22,,-6.261111,-10.933333,-1.483333,0.0,-8.994444,81.111093
US_IA_19059,2020-02-27,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,9,-6,,2,,,7.21,,32.43,9.46,,49.99,,31.53,7.66,-5.91358,-9.154321,-2.388889,0.0,-8.259259,83.585663
US_IA_19059,2020-02-28,ChIJwycC_vrfjIcRlFNLTTU8aXM,Q112069,geoId/19059,US,United States of America,IA,Iowa,19059,Dickinson County,US,USA,2,,,,,,,17141,8543,8598,1744,1881,1622,1830,1858,2399,2919,1705,1183,1790338,43.375833,-95.149722,987,79.94,6,0,,5,,,6.73,8.97,28.27,8.53,7.18,33.66,,29.17,,-3.272222,-4.677778,-1.561111,0.0,-5.322222,85.984602
