location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48047,2020-01-01,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,44.81,14.345679,12.728395,15.987654,0.987778,9.175926,74.187428
US_TX_48047,2020-01-02,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,38.7,83.22,16.018519,13.962963,19.561728,3.922889,14.074074,88.899504
US_TX_48047,2020-01-03,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,36.58,58.19,16.765432,12.851852,22.561728,0.366889,9.268519,62.210998
US_TX_48047,2020-01-04,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,46.37,35.67,14.759259,7.111111,22.419753,0.0,2.12037,42.185083
US_TX_48047,2020-01-05,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,33.29,36.99,14.141975,6.17284,23.709877,0.0,4.824074,54.640401
US_TX_48047,2020-01-06,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,29.18,37.76,16.030864,8.895062,25.32716,0.0,8.75,63.851688
US_TX_48047,2020-01-07,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,23.08,28.52,16.104938,11.709877,21.734568,0.0,6.675926,54.817133
US_TX_48047,2020-01-08,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,29.92,45.6,14.395062,7.858025,22.67284,0.112889,6.462963,61.620538
US_TX_48047,2020-01-09,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,36.77,53.74,21.055556,18.092593,27.141975,0.0,16.481481,73.425776
US_TX_48047,2020-01-10,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,27.36,22.703704,20.253086,27.08642,0.0,18.203704,73.114409
US_TX_48047,2020-01-11,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,52.3,20.080247,14.179012,24.641975,0.028222,4.231481,35.638319
US_TX_48047,2020-01-12,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,61.93,14.358025,7.117284,24.425926,0.0,6.5,62.413793
US_TX_48047,2020-01-13,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,41.35,19.425926,15.876543,24.759259,0.0,16.537037,84.543095
US_TX_48047,2020-01-14,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,33.74,23.716049,20.58642,29.740741,0.084667,20.333333,78.801449
US_TX_48047,2020-01-15,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,29.58,38.03,24.04321,21.604938,28.37037,0.0,20.083333,75.891995
US_TX_48047,2020-01-16,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,33.94,23.567901,21.641975,27.41358,0.0,20.259259,79.424793
US_TX_48047,2020-01-17,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,39.22,22.58642,20.604938,26.253086,0.635,18.796296,78.00036
US_TX_48047,2020-01-18,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,52.99,38.72,21.907407,18.993827,27.209877,0.028222,17.907407,78.66368
US_TX_48047,2020-01-19,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,,37.23,16.209877,10.740741,23.265432,0.0,5.398148,48.78662
US_TX_48047,2020-01-20,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,31.69,38.58,12.888889,8.277778,18.290123,0.0,-0.768519,39.519569
US_TX_48047,2020-01-21,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,30.93,36.55,12.95679,7.246914,19.234568,0.0,4.361111,58.093996
US_TX_48047,2020-01-22,ChIJNeiPsc5uZoYRPJBdX6tD7OA,Q26584,geoId/48047,US,United States of America,TX,Texas,48047,Brooks County,US,USA,2,,,,,,,7132,3638,3494,1185,988,977,822,672,819,778,567,324,1828383,27.04,-98.21,2444,76.45,,,,,23.96,37.27,17.512346,15.518519,20.709877,0.3175,12.944444,75.048066
