location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26039,2020-01-01,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,11.82,18.08,17.38,23.64,-2.938889,-5.794444,0.538889,1.27,93.133333,-6.41358,76.056726
US_MI_26039,2020-01-02,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,10.56,21.12,35.63,2.205556,-2.516667,5.477778,0.169333,70.273333,-2.080247,72.397675
US_MI_26039,2020-01-03,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,14.59,25.86,30.51,1.672222,-0.816667,5.077778,0.34925,80.01,-1.641975,78.0458
US_MI_26039,2020-01-04,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,13.86,21.88,37.92,-1.688889,-2.783333,1.688889,0.0,80.01,-4.246914,81.740377
US_MI_26039,2020-01-05,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,11.55,20.21,18.77,-1.644444,-2.688889,-0.711111,0.550333,62.653333,-4.117284,82.28759
US_MI_26039,2020-01-06,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,11.66,14.73,25.17,34.38,-1.305556,-3.038889,0.005556,4.529667,62.653333,-5.524691,72.085333
US_MI_26039,2020-01-07,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,10.51,14.6,30.96,34.46,-1.405556,-6.388889,1.672222,0.508,93.133333,-5.253086,74.501848
US_MI_26039,2020-01-08,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,14.99,29.98,31.86,-7.116667,-9.666667,0.522222,0.381,83.82,-12.95679,62.35513
US_MI_26039,2020-01-09,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,14.3,29.84,31.09,-6.555556,-10.511111,1.038889,0.677333,87.206667,-11.475309,66.977907
US_MI_26039,2020-01-10,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,12.92,25.25,22.9,3.888889,-0.444444,6.872222,0.804333,105.41,1.345679,82.807777
US_MI_26039,2020-01-11,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,11.91,16.12,42.05,-1.927778,-6.316667,4.716667,6.942667,69.426667,-3.938272,85.346794
US_MI_26039,2020-01-12,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,19.29,32.16,28.58,-9.566667,-14.244444,-2.172222,4.529667,64.77,-12.716049,76.883715
US_MI_26039,2020-01-13,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,14.23,20.15,34.97,-5.288889,-9.783333,-1.044444,1.820333,103.293333,-6.944444,87.193725
US_MI_26039,2020-01-14,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,15.31,26.33,41.03,-0.777778,-4.166667,1.111111,0.465667,93.133333,-2.148148,89.613185
US_MI_26039,2020-01-15,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,14.15,14.15,27.68,38.76,0.138889,-1.583333,1.227778,0.465667,85.513333,-2.506173,81.802488
US_MI_26039,2020-01-16,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,12.52,18.48,38.76,-3.361111,-7.655556,0.144444,0.677333,95.673333,-5.67284,83.271903
US_MI_26039,2020-01-17,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,12.07,11.47,18.71,18.71,-7.688889,-9.244444,-3.716667,1.312333,109.22,-11.851852,71.194195
US_MI_26039,2020-01-18,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,11.3,,20.48,25.43,-4.6,-7.955556,-1.066667,0.973667,143.086667,-6.549383,85.157217
US_MI_26039,2020-01-19,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,15.04,17.09,36.92,-5.677778,-10.266667,-1.261111,9.186333,176.106667,-8.722222,78.044095
US_MI_26039,2020-01-20,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,14.42,25.38,41.52,-9.161111,-16.127778,-3.555556,1.27,265.853333,-12.623457,75.889442
US_MI_26039,2020-01-21,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,10.09,14.25,14.25,40.96,-5.827778,-11.788889,-1.572222,0.0,254.0,-9.716049,73.636991
US_MI_26039,2020-01-22,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,10.37,26.85,31.73,-1.522222,-5.177778,2.733333,0.0,226.906667,-5.333333,74.343002
US_MI_26039,2020-01-23,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,9.31,13.66,26.7,35.39,-0.788889,-3.094444,2.15,0.169333,226.906667,-4.679012,74.18518
US_MI_26039,2020-01-24,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,14.63,17.07,32.92,32.92,0.544444,-1.977778,2.827778,1.651,220.133333,-1.592593,85.026857
US_MI_26039,2020-01-25,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,20.05,24.68,36.25,1.15,-0.238889,2.761111,2.751667,196.426667,0.308642,93.59405
US_MI_26039,2020-01-26,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,10.75,24.86,26.2,42.99,0.466667,-0.805556,2.072222,0.719667,153.246667,-0.691358,91.146835
US_MI_26039,2020-01-27,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,20.12,35.37,44.52,-0.711111,-1.5,0.822222,0.653143,126.153333,-2.611111,85.907769
US_MI_26039,2020-01-28,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,22.77,35.08,42.47,-2.294444,-3.511111,-0.027778,0.145143,126.153333,-4.753086,82.279916
US_MI_26039,2020-01-29,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,9.84,22.15,33.84,41.22,-3.572222,-4.477778,-1.961111,0.056444,132.926667,-6.611111,78.376048
US_MI_26039,2020-01-30,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,15.66,33.2,28.81,-2.772222,-4.111111,-1.227778,0.0,132.926667,-5.716049,79.137631
US_MI_26039,2020-01-31,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,23.46,33.95,33.95,-1.466667,-3.022222,-0.15,0.042333,132.926667,-3.345679,86.204962
US_MI_26039,2020-02-01,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,21.77,24.58,35.12,-0.066667,-1.555556,1.077778,0.592667,132.926667,-1.641975,88.267219
US_MI_26039,2020-02-02,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,16.19,16.19,43.84,0.45,-1.311111,2.55,2.201333,126.153333,-1.308642,87.140343
US_MI_26039,2020-02-03,ChIJ2y6esGoSIIgR2WYIVmBm4c4,Q382993,geoId/26039,US,United States of America,MI,Michigan,26039,Crawford County,US,USA,2,,,,,,,13906,7010,6896,1307,1508,1256,1334,1472,2318,2378,1554,779,1907334,44.68,-84.61,1459,78.2,,,,,15.33,20.23,47.82,0.994444,-3.394444,3.422222,0.846667,153.246667,-2.481481,77.007761
