location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36033,2020-01-16,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.28,6.61,5.06,7.98,7.98,5.06,6.22,3.89,3.7,11.67,4.08,5.64,3.5,2.92,12.64,,6.81,6.42,5.06,4.28,4.47,3.89,9.53,24.51,8.75,,4.67,2.72,5.45,3.7,3.89,41.05,3.11,8.56,7.0,5.84,3.31,,-1.677778,-7.127778,1.061111,2.681111,104.775,-3.537037,87.221512
US_NY_36033,2020-01-17,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.56,5.7,5.7,6.26,5.5,3.99,3.61,3.04,,7.78,,7.02,2.66,4.94,7.59,4.94,3.23,4.18,4.94,2.85,3.23,3.04,7.21,26.2,4.94,3.8,5.7,3.04,3.61,4.18,4.75,33.41,4.94,7.02,5.88,5.12,4.56,,-15.361111,-19.838889,-4.566667,0.9652,119.38,-20.41358,65.826455
US_NY_36033,2020-01-18,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,6.11,7.52,,10.81,7.05,5.64,7.52,,3.76,14.57,3.29,9.87,,3.52,6.11,,,4.0,3.29,4.93,4.46,,6.58,27.49,8.22,3.52,4.46,,4.0,4.46,6.34,35.95,3.29,7.75,5.17,3.76,7.29,,-16.272222,-20.811111,-11.955556,0.0,114.3,-19.753086,75.397601
US_NY_36033,2020-01-19,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.66,8.39,4.9,12.36,10.26,7.93,3.5,,,15.86,3.73,8.39,4.2,5.36,6.3,7.23,7.0,5.6,6.53,4.2,5.13,3.27,5.6,22.62,5.83,4.2,7.23,,4.2,3.96,4.2,40.58,,5.83,4.43,3.27,3.73,3.73,-10.044444,-12.711111,-7.105556,4.769556,189.653333,-12.419753,82.16795
US_NY_36033,2020-01-20,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,3.47,8.02,3.47,10.62,9.75,3.25,5.42,3.47,3.25,12.13,,9.32,3.68,3.9,9.53,,6.5,6.93,,3.25,4.98,4.12,7.8,25.57,6.93,3.03,11.7,4.12,4.77,4.12,4.98,42.25,4.55,10.4,6.07,4.77,5.2,5.85,-13.338889,-18.811111,-7.677778,0.479778,236.22,-17.882716,69.589935
US_NY_36033,2020-01-21,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,2.81,6.38,4.5,10.13,10.5,3.75,3.75,,,18.57,,5.63,,4.5,7.5,4.13,5.63,4.69,5.63,3.0,7.31,3.56,6.56,29.63,2.63,5.06,11.44,,9.0,6.75,6.75,35.26,7.31,8.63,5.25,4.31,5.63,3.94,-14.105556,-22.094444,-6.844444,0.0,196.85,-18.314815,72.962466
US_NY_36033,2020-01-22,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.81,7.7,5.97,6.93,6.55,5.2,6.16,4.43,,15.02,3.85,9.44,4.43,4.04,7.32,5.78,6.35,6.55,3.27,5.01,4.43,,8.47,32.35,7.12,,7.51,2.7,5.97,4.81,6.55,40.63,4.43,8.47,5.2,4.62,5.78,6.55,-3.327778,-7.144444,0.644444,0.0,185.42,-7.506173,73.366209
US_NY_36033,2020-01-23,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.77,5.15,5.53,9.35,6.3,5.15,6.87,5.53,,14.31,4.77,7.25,,3.24,9.54,4.01,3.82,4.96,3.05,4.39,4.2,2.86,10.11,29.77,6.11,,8.2,6.87,3.05,3.82,6.11,36.06,4.01,8.01,6.68,3.05,5.34,4.2,-2.655556,-8.472222,2.472222,0.0,172.72,-8.95679,63.602659
US_NY_36033,2020-01-24,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.82,3.66,4.82,7.32,5.39,5.59,4.82,,5.2,20.23,5.59,5.01,3.27,4.24,9.44,4.24,4.05,7.32,5.78,4.62,3.08,5.2,7.32,25.24,4.24,4.43,8.09,,8.67,5.39,4.82,35.64,2.89,6.93,7.13,3.85,3.47,,-2.472222,-10.088889,2.827778,0.0,172.72,-6.302469,76.334518
US_NY_36033,2020-01-25,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,6.13,6.13,,7.55,5.66,7.78,6.6,4.25,3.3,24.29,3.54,7.78,4.01,7.55,8.49,6.6,7.31,5.66,4.72,,6.84,4.48,6.13,35.14,7.07,4.48,6.84,4.01,6.84,4.25,5.66,40.8,,6.84,6.37,3.3,5.42,3.54,-1.716667,-7.277778,2.466667,0.0,157.48,-4.512346,81.626112
US_NY_36033,2020-01-26,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.39,7.47,,7.25,7.47,3.3,6.81,,3.96,25.49,3.96,6.15,,6.59,8.57,5.05,6.37,3.52,3.96,4.39,4.18,3.52,7.03,36.04,6.37,,9.67,,5.49,5.27,3.52,40.44,3.74,6.81,6.81,4.62,3.96,,0.961111,-2.755556,2.894444,7.591778,176.106667,-0.067901,92.820976
US_NY_36033,2020-01-27,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.8,5.26,4.89,9.97,9.24,4.35,5.62,,4.71,20.3,2.9,6.53,4.17,5.44,11.96,5.8,4.71,5.62,4.53,,2.9,3.81,8.7,37.52,6.16,3.81,5.26,3.08,6.89,3.26,4.35,40.42,4.71,5.98,4.89,6.34,3.81,3.62,1.144444,-0.105556,2.433333,2.427111,149.86,-0.407407,89.465019
US_NY_36033,2020-01-28,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,7.03,6.84,3.7,7.77,11.1,6.84,5.55,3.14,4.07,22.57,4.99,7.77,2.59,7.03,9.62,5.92,4.99,4.99,4.81,3.51,4.07,4.81,7.95,36.07,8.14,3.88,7.77,3.33,4.62,,5.92,40.14,4.07,8.51,6.47,5.73,6.47,4.25,-1.311111,-3.127778,1.327778,0.254,134.62,-3.981481,81.842167
US_NY_36033,2020-01-29,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,4.99,6.1,4.99,7.21,12.75,4.99,6.65,3.88,4.62,24.21,2.96,8.87,,4.25,8.87,2.77,4.8,4.99,4.99,3.7,,4.25,6.65,31.97,3.33,5.17,4.07,2.59,3.33,3.51,6.84,36.04,4.8,9.98,4.8,6.28,3.51,3.88,-7.072222,-11.633333,-1.138889,0.141111,139.7,-11.117284,73.043029
US_NY_36033,2020-01-30,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,3.68,6.62,2.58,9.02,7.36,3.68,3.13,2.94,,28.71,4.97,9.2,4.05,4.6,9.2,4.6,4.23,7.18,3.31,3.68,4.23,2.58,7.54,38.27,5.52,2.58,4.42,,5.34,4.05,4.6,33.49,5.15,9.38,5.52,4.6,4.42,3.13,-12.177778,-18.194444,-4.572222,0.0,139.7,-16.197531,73.778292
US_NY_36033,2020-01-31,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,3.85,3.3,3.85,9.36,5.69,2.94,5.87,3.85,,30.29,3.49,13.03,3.49,,4.96,3.3,,4.59,3.67,3.3,5.69,,6.24,37.63,6.42,5.32,6.61,2.57,4.59,5.87,2.57,35.98,5.32,6.61,5.14,,3.85,3.12,-9.577778,-17.4,-2.333333,0.0,139.7,-13.296296,75.65424
US_NY_36033,2020-02-01,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.95,9.61,4.35,9.61,6.41,4.12,5.95,3.2,,24.94,5.04,9.15,,5.95,7.55,4.35,3.43,7.55,5.49,4.12,4.35,6.18,8.93,29.06,5.72,3.66,7.55,,,7.32,4.58,37.99,5.49,7.55,5.95,3.43,4.12,5.72,-4.538889,-8.522222,-1.261111,0.084667,137.16,-7.228395,81.423184
US_NY_36033,2020-02-02,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.09,8.63,4.65,8.63,7.74,7.52,5.97,3.32,,22.57,4.87,11.28,,3.32,9.07,6.64,5.53,5.75,3.98,3.76,3.54,,7.08,28.1,4.42,,5.09,3.76,4.2,,5.97,38.5,,8.63,6.2,4.2,6.64,,-4.261111,-8.494444,-0.188889,0.0,134.62,-6.388889,86.013667
US_NY_36033,2020-02-03,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.25,5.98,,8.51,5.8,4.71,5.25,2.54,5.07,19.02,4.17,7.61,3.26,6.88,7.61,5.8,4.71,5.8,5.62,2.9,5.43,4.35,7.06,32.06,5.98,,6.52,,5.43,4.35,3.98,40.93,2.54,7.06,3.44,2.54,5.07,5.8,-0.744444,-6.077778,3.583333,0.056444,133.773333,-3.148148,84.466248
US_NY_36033,2020-02-04,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.64,5.28,4.37,8.01,7.83,6.37,7.28,4.37,4.19,19.85,,7.83,,2.91,8.2,4.01,6.19,6.37,4.74,,3.64,,7.1,32.78,9.47,3.1,7.65,3.64,5.46,4.37,7.65,35.88,6.01,6.74,6.01,4.01,4.74,3.64,-1.2,-5.338889,3.522222,0.0,130.175,-3.87037,82.814207
US_NY_36033,2020-02-05,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,5.65,6.03,5.46,9.42,10.36,5.84,6.78,4.33,3.77,20.72,3.39,9.61,,4.52,6.59,3.58,5.65,8.1,3.96,,4.71,3.2,7.16,31.46,9.61,,5.46,2.64,5.46,3.2,3.39,36.92,4.33,6.41,5.09,3.01,,2.64,-4.283333,-9.95,1.433333,0.0,130.175,-10.524691,62.034021
US_NY_36033,2020-02-06,ChIJ3VoMWMufy0wR3CWvgyqxnQ4,Q115247,geoId/36033,US,United States of America,NY,New York,36033,Franklin County,US,USA,2,,,,,,,50465,27734,22731,5213,5950,7303,6623,6318,7451,6071,3558,1978,87742,44.6,-74.31,4396,79.285714,,,,,3.94,7.7,3.57,10.52,8.45,5.45,5.63,3.76,3.38,22.16,4.69,11.08,3.57,6.38,5.45,3.94,4.13,5.26,4.13,2.82,,,8.45,31.73,4.69,3.57,6.76,2.82,5.26,3.76,6.01,35.11,4.88,5.82,6.38,3.19,3.76,3.76,-7.888889,-11.788889,-2.272222,1.693333,163.406667,-10.808642,80.210303
