location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01035,2020-06-14,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,10,0,95,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,30,,20.1,30.15,25.909722,19.784722,32.138889,0.0,18.244444,61.850139
US_AL_01035,2020-06-15,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,102,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,8,-16,28.32,33.03,25.740741,18.530864,32.617284,0.0,17.240741,56.692638
US_AL_01035,2020-06-16,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,109,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-21,20.73,44.56,23.993827,18.395062,30.419753,0.0,17.37037,63.578733
US_AL_01035,2020-06-17,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,111,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,11,-18,25.02,35.22,23.179012,16.635802,30.12963,4.600222,15.87963,60.736893
US_AL_01035,2020-06-18,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,12,0,123,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,18,-15,27.86,34.29,24.123457,17.333333,31.530864,0.0,17.555556,64.19287
US_AL_01035,2020-06-19,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,11,0,134,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,21,-20,25.52,38.27,25.493827,18.382716,32.808642,0.0,18.537037,63.184326
US_AL_01035,2020-06-20,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,137,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,40,,23.01,31.77,26.308642,19.728395,33.166667,0.0,19.444444,65.444095
US_AL_01035,2020-06-21,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,140,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,23,,27.1,34.69,26.993056,20.729167,33.333333,0.0,19.9,63.270857
US_AL_01035,2020-06-22,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,143,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,9,-12,23.82,29.77,25.604938,21.524691,31.487654,0.169333,21.638889,77.032908
US_AL_01035,2020-06-23,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,146,1,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,4,-20,18.57,47.88,25.574074,22.117284,31.5,8.353778,21.87963,78.318508
US_AL_01035,2020-06-24,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,2,153,3,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,12,-17,18.84,32.73,24.919753,21.697531,30.475309,6.434667,21.416667,77.230306
US_AL_01035,2020-06-25,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,155,3,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,16,-23,18.15,42.99,25.493827,22.351852,31.141975,6.604,22.537037,79.389906
US_AL_01035,2020-06-26,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,161,3,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,13,-22,,43.3,26.006173,22.0,31.62963,1.636889,22.092593,75.115201
US_AL_01035,2020-06-27,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,4,0,165,3,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,38,,21.53,37.67,25.845679,20.91358,31.981481,0.225778,20.842593,73.000269
US_AL_01035,2020-06-28,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,0,0,165,3,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,30,,29.24,32.26,27.518519,22.512346,33.308642,0.0,22.861111,73.688628
US_AL_01035,2020-06-29,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,13,1,178,4,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,7,-19,31.82,35.68,27.567901,22.858025,33.160494,3.937,23.046296,74.580315
US_AL_01035,2020-06-30,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,2,180,6,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,-6,-22,23.45,43.85,28.111111,23.648148,33.691358,3.132667,23.25,72.48397
US_AL_01035,2020-07-01,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,-2,182,4,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,17,-20,16.27,23.38,26.962963,22.820988,33.450617,2.76225,22.546296,74.160897
US_AL_01035,2020-07-02,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,2,188,6,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,35,-24,17.73,32.33,25.179012,21.444444,31.901235,5.926667,20.824074,74.443488
US_AL_01035,2020-07-03,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,11,1,199,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,14,-35,31.22,24.59,27.074074,22.530864,33.771605,0.979714,22.425926,74.05449
US_AL_01035,2020-07-04,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,206,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,-6,,22.7,30.65,25.45679,21.919753,32.41358,6.575778,22.009259,78.810674
US_AL_01035,2020-07-05,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,5,0,211,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,,24.58,28.51,25.5,22.024691,31.030864,1.7145,22.287037,80.321113
US_AL_01035,2020-07-06,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,212,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,22,-17,20.64,36.37,25.549383,22.302469,31.271605,4.487333,22.296296,80.42885
US_AL_01035,2020-07-07,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,219,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,5,-21,24.27,39.04,25.135802,22.802469,30.037037,13.433778,22.703704,84.913105
US_AL_01035,2020-07-08,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,220,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,6,-15,24.66,26.63,25.5,22.351852,32.123457,6.886222,21.944444,77.360474
US_AL_01035,2020-07-09,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,9,0,229,7,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,6,-18,19.43,24.98,25.888889,22.333333,32.234568,5.729111,22.435185,78.693636
US_AL_01035,2020-07-10,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,0,1,229,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,9,-18,25.86,26.86,27.537037,23.197531,32.617284,6.406444,23.407407,73.129617
US_AL_01035,2020-07-11,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,232,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,20,,29.59,25.21,29.277778,24.409722,34.208333,0.0635,22.731481,65.827758
US_AL_01035,2020-07-12,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,233,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,20,,32.19,31.15,26.574074,20.5,33.833333,2.709333,20.324074,67.547548
US_AL_01035,2020-07-13,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,8,0,241,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,4,-19,31.11,35.0,26.54321,21.635802,34.345679,13.687778,22.12963,73.664987
US_AL_01035,2020-07-14,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,9,0,250,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,5,-27,17.23,42.13,27.95679,22.969136,34.833333,1.143,23.083333,73.065732
US_AL_01035,2020-07-15,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,8,0,258,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-18,19.88,28.82,25.814815,22.666667,33.092593,9.031111,22.546296,82.171886
US_AL_01035,2020-07-16,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,13,0,271,8,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,4,-20,37.83,44.32,25.604938,21.450617,33.148148,6.25475,21.481481,74.895169
US_AL_01035,2020-07-17,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,1,273,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,10,-22,19.04,33.07,28.296296,22.5,34.728395,0.028222,21.935185,66.866968
US_AL_01035,2020-07-18,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,9,0,282,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,24,,25.69,34.94,28.141975,22.283951,34.765432,0.0,22.481481,69.577795
US_AL_01035,2020-07-19,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,288,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,21,,,35.18,27.765432,22.345679,33.944444,0.874889,22.527778,71.680801
US_AL_01035,2020-07-20,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,294,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,4,-17,20.01,23.01,28.697531,23.12963,35.203704,0.197556,22.851852,68.894323
US_AL_01035,2020-07-21,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,301,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,-2,-21,21.84,30.03,27.882716,22.611111,34.481481,0.028222,22.314815,71.164212
US_AL_01035,2020-07-22,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,3,0,304,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,8,-15,17.24,38.54,27.604938,22.635802,34.45679,1.947333,22.287037,70.998625
US_AL_01035,2020-07-23,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,11,0,315,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,15,-17,19.22,46.97,25.901235,21.796296,32.654321,2.63525,22.027778,77.018104
US_AL_01035,2020-07-24,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,9,0,324,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,9,-21,19.07,35.13,25.333333,22.833333,30.91358,8.269111,22.657407,83.345519
US_AL_01035,2020-07-25,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,12,0,336,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,21,,,22.16,25.5,22.191358,33.024691,6.50875,22.148148,81.197898
US_AL_01035,2020-07-26,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,5,0,341,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,15,,25.81,33.03,25.580247,21.567901,33.364198,13.490222,21.703704,78.028309
US_AL_01035,2020-07-27,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,348,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-18,15.79,36.53,25.654321,22.302469,30.37037,4.862286,21.990741,78.302899
US_AL_01035,2020-07-28,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,350,9,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-22,20.44,36.79,25.487654,22.746914,30.660494,1.016,22.824074,84.415904
US_AL_01035,2020-07-29,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,11,1,361,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,5,-18,32.86,31.9,25.061728,23.160494,30.320988,20.489333,23.027778,86.431926
US_AL_01035,2020-07-30,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,4,0,365,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,9,-18,19.77,23.93,27.197531,23.302469,32.561728,9.906,23.055556,75.473798
US_AL_01035,2020-07-31,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,371,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,8,-21,21.53,25.63,28.54321,24.549383,33.617284,0.0,22.796296,69.045566
US_AL_01035,2020-08-01,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,377,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,24,,18.98,24.56,27.814815,23.308642,33.444444,0.0,22.657407,71.57661
US_AL_01035,2020-08-02,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,8,0,385,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,25,,21.36,26.45,27.611111,22.432099,34.438272,0.0,22.101852,69.368451
US_AL_01035,2020-08-03,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,387,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-15,19.96,41.92,27.771605,23.055556,34.203704,0.0,21.907407,67.016713
US_AL_01035,2020-08-04,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,0,0,387,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,-2,-19,25.77,39.65,27.222222,20.858025,33.932099,0.0,20.583333,64.058973
US_AL_01035,2020-08-05,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,389,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,1,-15,22.7,23.69,27.401235,21.450617,33.691358,0.0,21.453704,67.887487
US_AL_01035,2020-08-06,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,8,0,397,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,12,-16,22.72,31.61,27.358025,21.796296,34.135802,0.0,21.583333,68.157255
US_AL_01035,2020-08-07,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,0,404,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,7,-23,,34.42,27.290123,21.469136,34.302469,0.0,21.240741,67.68776
US_AL_01035,2020-08-08,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,8,0,412,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,25,,18.07,27.63,27.296296,22.135802,34.290123,0.028222,22.166667,71.678738
US_AL_01035,2020-08-09,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,5,0,417,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,16,,22.7,33.55,27.333333,22.12963,34.37037,1.651,22.324074,72.755273
US_AL_01035,2020-08-10,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,0,0,417,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,-15,30.06,35.88,28.277778,22.820988,35.030864,0.1905,22.814815,71.115327
US_AL_01035,2020-08-11,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,4,0,421,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,-3,-19,20.88,25.62,27.808642,22.679012,35.277778,4.826,23.157407,73.466187
US_AL_01035,2020-08-12,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,422,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,6,-12,22.36,19.44,26.290123,21.388889,33.858025,7.986889,21.546296,73.486716
US_AL_01035,2020-08-13,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,2,0,424,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,8,-18,17.11,34.23,27.246914,22.185185,34.376543,0.0635,22.212963,71.841531
US_AL_01035,2020-08-14,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,425,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,9,-11,19.72,32.86,25.938272,22.234568,33.092593,3.979333,22.185185,77.904259
US_AL_01035,2020-08-15,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,4,0,429,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,17,,,29.62,25.895062,22.617284,32.37037,5.813778,22.212963,77.499885
US_AL_01035,2020-08-16,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,4,0,433,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,15,,,34.85,28.191358,23.030864,34.148148,0.056444,21.907407,66.088248
US_AL_01035,2020-08-17,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,0,0,433,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,,21.43,34.48,27.567901,21.919753,34.617284,0.0,21.472222,67.495919
US_AL_01035,2020-08-18,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,6,0,439,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,,17.71,27.04,27.598765,22.154321,34.969136,1.157111,21.768519,69.140998
US_AL_01035,2020-08-19,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,1,0,440,10,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,,18.86,40.42,26.246914,21.185185,33.598765,2.286,21.398148,72.952057
US_AL_01035,2020-08-20,ChIJ-cexfRYwkIgRKRXsDVi20AM,Q487716,geoId/01035,US,United States of America,AL,Alabama,01035,Conecuh County,US,USA,2,7,1,447,11,,,12431,5954,6477,1410,1441,1500,1249,1372,1769,1761,1263,666,1848767,31.425556,-86.993889,76,2202,73.46,,,,,16.27,33.41,24.265432,21.58642,29.753086,2.54,21.212963,81.132162
