location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46135,2020-01-01,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,,9.31,,5.73,,12.18,,,12.18,,6.09,24.71,8.6,,-4.127778,-8.533333,2.1,0.0,121.92,-6.796296,80.244423
US_SD_46135,2020-01-02,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,4.44,4.44,,,5.27,17.2,6.1,4.44,20.8,,8.04,25.8,5.55,,0.838889,-2.883333,2.705556,0.056444,182.88,-1.061728,86.551788
US_SD_46135,2020-01-03,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,3.88,6.37,,,,9.69,4.43,4.98,13.84,,,26.57,7.2,,-1.005556,-4.166667,2.033333,0.0,166.793333,-2.814815,87.503689
US_SD_46135,2020-01-04,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,,6.44,7.16,6.8,,8.59,5.37,,20.4,,,33.64,,5.37,-4.977778,-11.622222,3.044444,0.290286,156.633333,-7.808642,79.713538
US_SD_46135,2020-01-05,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,6.83,,,,5.46,11.26,5.12,,18.43,8.19,6.49,29.35,6.83,6.14,2.688889,-1.716667,5.427778,0.0,150.706667,-2.098765,70.45205
US_SD_46135,2020-01-06,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,,6.62,5.51,4.69,,12.69,5.51,4.41,17.65,4.96,,27.3,4.69,4.41,-1.15,-5.177778,3.872222,0.0,147.32,-3.679012,82.341377
US_SD_46135,2020-01-07,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,5.1,4.29,5.9,,5.63,11.8,5.1,5.9,12.88,,5.9,29.24,4.56,,-2.094444,-7.116667,3.011111,0.0762,130.386667,-5.092593,79.504303
US_SD_46135,2020-01-08,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,4.86,6.75,4.32,,5.4,12.15,7.02,6.21,17.29,4.05,4.59,24.85,4.86,4.32,-8.111111,-11.844444,-0.95,0.0,130.386667,-12.839506,67.040167
US_SD_46135,2020-01-09,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,,5.0,4.74,5.27,,11.85,5.27,4.74,19.76,,5.53,27.66,6.32,,-2.677778,-8.444444,0.483333,0.0,185.42,-6.462963,74.513631
US_SD_46135,2020-01-10,ChIJBQummNQLj4cRuXZkSgprmkE,Q493450,geoId/46135,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2,,,,,,,22682,11781,10901,2668,2703,2868,2829,2667,3179,2883,1623,1262,1425441,43.01,-97.39,532,79.58,,,,,,7.05,4.7,,,13.06,4.7,5.22,23.25,,,25.6,6.27,4.7,-7.122222,-13.155556,-1.838889,0.0,170.18,-9.82716,80.049294
