location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19027,2020-01-11,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,11.34,,8.03,18.9,7.09,13.7,25.98,12.28,34.96,,-11.469136,-15.222222,-6.833333,0.0,-15.067901,74.802689
US_IA_19027,2020-01-12,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.2,9.57,,13.67,,7.75,14.58,8.66,36.0,7.29,-9.395062,-14.777778,-3.333333,,-10.537037,91.534757
US_IA_19027,2020-01-13,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.56,9.99,11.77,23.54,7.49,7.85,27.82,7.49,40.3,,-3.411111,-6.1,-0.65,0.127,-4.0625,95.351997
US_IA_19027,2020-01-14,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,,11.55,10.47,13.72,8.66,10.47,27.43,,39.71,6.14,-2.111111,-7.216667,0.95,0.0,-3.216667,92.240535
US_IA_19027,2020-01-15,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.18,12.37,6.18,17.01,,7.34,23.96,,46.38,6.18,-6.044444,-12.366667,-2.688889,0.0,-7.04321,92.754191
US_IA_19027,2020-01-16,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.23,5.01,8.59,15.04,8.95,6.44,16.47,6.09,29.0,,-16.844444,-21.05,-11.288889,0.0254,-20.383333,74.106288
US_IA_19027,2020-01-17,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,11.28,6.94,8.24,9.11,,8.24,24.73,,26.9,,-9.783333,-15.244444,-2.95,0.254,-11.555556,87.011961
US_IA_19027,2020-01-18,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,10.35,8.1,7.2,13.04,,,19.79,,31.48,,-7.538889,-15.777778,-0.811111,0.762,-9.411111,86.673756
US_IA_19027,2020-01-19,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,11.21,8.52,,22.87,11.21,,26.9,11.66,35.42,7.17,-17.777778,-20.4,-14.911111,0.0635,-21.405556,73.428059
US_IA_19027,2020-01-20,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,7.33,9.9,11.37,12.1,11.0,8.44,27.51,14.3,28.97,10.64,-17.777778,-21.588889,-13.25,0.0,-19.883333,83.72952
US_IA_19027,2020-01-21,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,5.74,10.4,6.81,17.57,11.11,6.45,26.89,7.89,39.43,5.38,-16.827778,-22.744444,-7.55,0.0,-18.233333,89.060957
US_IA_19027,2020-01-22,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,9.93,9.53,8.34,16.29,6.36,12.31,17.08,,28.6,6.75,-1.627778,-7.7,0.933333,1.778,-2.533333,93.659878
US_IA_19027,2020-01-23,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,7.56,7.92,5.76,14.04,10.8,,27.37,11.88,30.61,5.4,0.283333,-0.965278,1.3125,6.858,-0.037037,97.897582
US_IA_19027,2020-01-24,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.44,8.44,5.14,25.32,8.81,9.54,34.49,,37.79,5.5,-0.788889,-1.722222,0.15,0.0,-1.333333,96.195893
US_IA_19027,2020-01-25,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,7.9,,8.43,27.4,8.43,8.43,34.25,,37.94,,-1.827778,-3.827778,-0.65,0.0,-3.088889,91.264699
US_IA_19027,2020-01-26,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,,8.78,12.48,29.11,6.93,7.86,28.19,,37.43,,-3.038889,-7.6,0.161111,0.0,-3.911111,94.747287
US_IA_19027,2020-01-27,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,7.67,8.41,8.04,21.56,10.23,,31.8,7.31,36.55,6.21,-2.194444,-6.283333,-0.038889,0.028222,-3.133333,95.154522
US_IA_19027,2020-01-28,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.26,8.62,7.9,28.0,10.41,8.97,36.97,6.46,35.53,9.69,-4.394444,-6.638889,-1.261111,0.0,-5.238095,95.47643
US_IA_19027,2020-01-29,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.46,10.58,6.7,19.39,9.52,8.11,32.8,10.93,37.38,14.46,-5.7,-7.65,-3.2,1.016,-6.944444,92.797471
US_IA_19027,2020-01-30,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,10.52,6.53,7.62,19.23,8.71,6.89,34.83,5.44,36.28,,-3.644444,-6.45,0.038889,0.0635,-4.351852,95.13437
US_IA_19027,2020-01-31,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,5.13,9.16,8.79,33.34,12.09,7.69,28.57,,33.7,5.5,-0.5,-1.722222,1.2,0.0,-0.896825,95.25017
US_IA_19027,2020-02-01,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,,9.63,,23.3,7.6,,25.33,,35.46,,0.472222,-3.077778,3.555556,0.028222,-0.511111,93.222084
US_IA_19027,2020-02-02,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.8,9.51,,24.46,10.42,7.7,28.54,,23.11,11.78,4.666667,0.622222,8.872222,0.0,1.355556,79.304761
US_IA_19027,2020-02-03,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.32,7.72,7.37,25.63,8.78,7.37,32.3,6.67,29.84,,-0.522222,-2.6,4.172222,0.0,-1.627778,92.323094
US_IA_19027,2020-02-04,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,5.69,4.98,8.89,28.45,9.24,8.89,32.0,6.04,43.03,5.33,-4.822222,-7.427778,-0.95,0.0,-8.5,75.557398
US_IA_19027,2020-02-05,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.19,,9.25,29.19,8.9,8.9,33.81,8.19,32.75,,-6.694444,-9.261111,-1.711111,0.0,-10.955556,71.96026
US_IA_19027,2020-02-06,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.08,6.08,5.72,31.46,8.58,7.15,37.18,,31.46,5.72,-7.016667,-13.238889,0.35,0.0,-10.094444,78.95992
US_IA_19027,2020-02-07,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.48,7.0,6.26,19.53,8.11,6.63,28.38,7.37,28.38,10.69,-4.005556,-7.35,-1.011111,0.254,-6.061111,85.846846
US_IA_19027,2020-02-08,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,7.7,11.29,9.75,23.61,,10.78,24.12,,36.44,8.72,-8.7,-14.666667,-2.1,0.0,-10.788889,85.068687
US_IA_19027,2020-02-09,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,8.69,11.24,7.66,28.61,,11.75,27.59,9.2,28.1,8.69,-1.138889,-5.588889,2.55,0.0,-3.4,84.941268
US_IA_19027,2020-02-10,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,5.82,5.82,8.72,27.99,10.18,5.45,37.8,8.36,39.62,,-6.455556,-12.744444,2.811111,0.0,-8.027778,88.816043
US_IA_19027,2020-02-11,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.63,8.84,5.16,31.3,6.63,5.52,29.83,5.16,42.35,,-2.622222,-8.244444,1.922222,0.0,-5.133333,83.026707
US_IA_19027,2020-02-12,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,6.71,7.07,9.19,31.45,8.48,6.36,35.33,6.71,33.21,,-1.366667,-8.605556,2.411111,0.0,-4.566667,78.960107
US_IA_19027,2020-02-13,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,9.17,8.07,8.8,22.0,7.7,,33.74,9.17,33.74,,-18.455556,-23.572222,-9.811111,0.0,-22.855556,68.448531
US_IA_19027,2020-02-14,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,,,,,5.65,7.9,7.53,22.58,10.54,,31.24,,27.48,,-15.088889,-21.172222,-5.0,0.0,-19.461111,69.293391
US_IA_19027,2020-02-15,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,1,-6,-6,,7.53,14.56,,17.07,,8.03,23.09,,32.13,,-2.922222,-7.938889,4.583333,0.0,-6.794444,74.774615
US_IA_19027,2020-02-16,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,12,,,,8.96,12.45,,19.42,,9.46,28.39,,40.84,9.46,-0.305556,-5.738889,7.322222,0.0,-2.322222,86.527977
US_IA_19027,2020-02-17,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,-8,-5,-9,,8.25,12.57,8.25,26.31,10.6,6.68,40.06,5.89,36.52,7.46,1.922222,-1.477778,5.022222,2.794,0.833333,92.659932
US_IA_19027,2020-02-18,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,-5,-20,2,,5.36,6.44,5.72,23.6,9.3,7.51,36.11,5.36,36.83,6.79,-2.316667,-5.622222,1.95,1.124857,-3.938889,88.81021
US_IA_19027,2020-02-19,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,-2,14,4,,6.2,10.95,6.2,21.53,6.57,,32.48,6.57,43.79,5.11,-8.105556,-11.288889,-0.866667,0.0,-10.105556,85.817417
US_IA_19027,2020-02-20,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,2,29,-1,,6.24,5.87,9.17,26.41,10.64,5.14,37.05,6.97,33.75,,-13.1,-19.588889,-5.572222,0.042333,-17.011111,72.745444
US_IA_19027,2020-02-21,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,5,6,-4,,9.45,9.45,,22.68,11.34,8.31,28.72,5.67,26.08,6.42,-4.25,-11.133333,6.722222,0.0,-7.961111,75.562903
US_IA_19027,2020-02-22,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,15,10,0,,,11.15,,27.65,10.19,,35.41,12.61,37.35,7.76,2.594444,-3.55,10.716667,0.0,-1.438889,75.035768
US_IA_19027,2020-02-23,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,14,,,,,17.38,,20.28,10.62,,27.52,,33.8,,4.311111,-2.416667,13.788889,0.0,0.122222,74.397893
US_IA_19027,2020-02-24,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,2,3,0,,6.76,7.11,10.31,21.34,17.43,7.47,32.72,6.4,35.21,6.76,1.644444,-1.55,6.172222,0.0,-0.755556,84.38019
US_IA_19027,2020-02-25,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,-8,-2,1,,4.97,9.23,6.74,20.94,10.65,5.68,30.88,,41.17,7.81,0.555556,-1.155556,3.327778,0.0,-2.005556,83.189392
US_IA_19027,2020-02-26,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,11,27,2,,,9.35,7.19,25.17,8.99,7.55,47.47,6.83,30.57,,-2.666667,-7.05,0.95,0.0,-6.338889,76.09844
US_IA_19027,2020-02-27,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,2,19,1,,,8.95,5.72,27.55,8.95,11.09,37.21,8.59,42.22,,-3.038889,-7.238889,1.761111,0.0,-6.438889,77.68695
US_IA_19027,2020-02-28,ChIJgZD7VMA67YcRBzTfhD6_a84,Q430113,geoId/19027,US,United States of America,IA,Iowa,19027,Carroll County,US,USA,2,,,,,,,20274,9988,10286,2752,2652,2182,2221,2147,2887,2609,1502,1322,1789548,42.037222,-94.858889,1477,80.133333,14,22,3,,7.04,12.59,5.55,24.07,5.55,7.04,39.99,,32.58,5.92,-0.877778,-4.538889,2.461111,0.0,-2.994444,85.766133
