location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13029,2020-04-23,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,6,0,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-41,-19,,-22,-45,22,3.29,2.68,10.96,3.65,10.72,9.74,5.0,1.71,3.41,5.36,3.78,4.26,2.07,3.29,10.72,3.78,3.29,2.92,3.41,2.44,6.46,4.63,,2.56,3.78,5.48,1.71,5.12,5.97,3.29,3.9,7.07,26.31,5.36,3.53,8.4,2.31,3.17,4.63,2.8,5.0,37.03,2.68,3.53,8.4,2.56,2.56,6.58,3.41,4.51,2.31,2.31,2.44,4.51,19.538889,15.422222,24.094444,14.9352,,15.691358,79.309159
US_GA_13029,2020-04-24,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,4,0,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-31,-11,,-24,-43,19,,5.08,9.1,3.88,10.03,8.16,4.01,2.01,3.75,6.29,7.76,4.95,2.67,2.81,11.37,3.21,4.68,3.48,5.08,2.01,8.03,3.75,,1.87,3.88,5.22,2.27,5.22,6.02,4.55,3.75,6.02,28.49,3.88,3.34,7.22,2.94,3.08,2.67,,6.82,33.84,2.01,5.08,5.62,2.14,3.08,5.08,3.61,5.48,2.14,4.28,2.14,4.55,21.127778,17.261111,26.883333,43.1292,,17.512346,79.891926
US_GA_13029,2020-04-25,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-32,-7,-11,-22,-25,,3.4,4.58,9.46,4.44,14.34,8.58,4.73,,,5.17,5.47,3.1,2.51,2.96,11.53,4.58,2.96,3.4,4.73,2.81,5.77,3.55,,2.66,4.14,3.7,2.22,4.14,5.62,6.51,2.07,5.03,27.95,6.21,2.96,10.05,,3.1,6.21,2.22,4.44,40.07,3.55,4.29,8.43,2.07,2.66,7.84,2.81,5.17,4.44,2.37,,,21.077778,14.666667,28.233333,0.7874,,16.111111,73.597429
US_GA_13029,2020-04-26,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-28,-12,,-27,-30,,2.44,3.58,9.31,5.73,13.89,9.45,4.73,,4.3,6.16,5.58,2.29,3.29,3.44,9.45,3.15,4.44,5.01,4.73,3.01,8.88,5.01,,,5.44,4.3,,4.87,4.73,6.16,3.58,6.01,25.92,5.87,,12.32,4.73,6.16,6.59,2.86,4.44,40.24,,6.3,9.31,2.58,2.15,6.16,2.86,3.58,,4.01,4.15,3.58,22.455556,17.4,27.211111,0.0,,13.475309,56.925579
US_GA_13029,2020-04-27,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-18,-8,,-6,-40,16,4.09,5.24,8.69,2.56,12.9,8.18,5.24,3.19,4.47,6.64,3.71,4.73,2.56,3.07,9.45,3.58,3.58,5.37,4.73,,8.05,5.49,1.79,2.43,3.32,4.85,4.47,5.75,5.75,5.62,6.13,7.41,25.42,4.85,4.6,10.47,3.19,5.62,5.49,,6.64,44.71,4.09,4.22,9.07,4.09,3.19,5.75,2.04,4.09,2.43,3.19,4.22,3.45,18.172222,11.522222,25.188889,0.0,,5.925926,44.638563
US_GA_13029,2020-04-28,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,2,0,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-20,-6,,-7,-42,13,3.84,3.32,8.82,2.81,13.68,9.85,6.78,2.17,3.45,7.16,4.73,4.09,,2.56,10.74,3.32,4.99,3.96,4.6,2.3,5.24,6.52,2.69,,4.6,6.01,4.35,5.37,4.47,5.63,3.2,6.9,23.78,4.6,3.58,8.44,3.58,5.63,4.6,2.81,6.14,35.29,2.05,4.47,8.57,3.58,2.05,4.6,2.56,5.24,,2.81,3.71,2.05,18.116667,10.794444,26.183333,0.0,,9.833333,59.270689
US_GA_13029,2020-04-29,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-20,-4,,-10,-40,18,3.45,6.39,10.22,4.85,11.88,9.84,3.96,2.56,4.73,6.39,6.51,4.85,1.92,2.81,7.79,,,2.68,3.96,2.81,8.05,5.37,2.17,2.04,4.85,4.21,2.56,3.96,6.26,4.98,3.19,5.24,23.25,5.37,3.32,9.45,2.81,3.83,4.47,,8.05,38.96,3.7,5.62,7.03,2.68,,5.62,4.34,3.96,2.17,2.17,2.81,3.96,21.755556,14.783333,27.366667,0.0,,15.54321,67.999902
US_GA_13029,2020-04-30,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-18,-2,,-8,-39,17,3.16,4.92,8.96,2.27,12.12,7.32,5.18,2.78,4.17,7.32,4.54,2.65,4.04,2.15,9.97,3.41,3.66,2.52,3.91,2.52,6.82,2.02,,3.16,5.93,4.17,2.52,4.04,4.17,5.18,3.28,12.24,24.24,3.66,3.28,8.84,3.41,3.79,3.66,2.65,10.86,36.48,3.66,5.55,5.81,2.52,4.54,4.67,3.03,3.54,1.77,4.04,,2.52,21.238889,15.844444,25.094444,1.4732,,15.462963,69.764799
US_GA_13029,2020-05-01,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,2,1,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-21,-3,,-7,-39,16,2.41,4.4,8.79,3.97,12.76,10.07,5.53,2.27,3.54,4.96,3.69,3.83,2.13,,8.79,,3.69,2.98,5.81,2.84,7.51,3.97,,,3.26,3.26,3.26,3.54,4.11,4.54,3.97,8.93,22.55,5.53,2.41,11.49,2.84,5.96,4.11,,9.78,36.87,,5.39,8.08,2.84,2.41,5.53,3.4,3.12,3.26,,2.41,3.97,18.2,12.411111,24.861111,0.635,,8.345679,52.844914
US_GA_13029,2020-05-02,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-21,0,10,-9,-20,,3.05,2.9,10.99,2.75,12.36,7.33,5.34,2.9,2.29,4.43,5.19,3.05,4.27,3.51,8.7,4.58,4.12,2.9,,2.9,8.85,3.97,,2.29,4.12,4.73,2.29,4.58,4.58,4.58,3.97,6.56,23.2,4.43,2.75,10.07,2.6,3.51,2.9,,6.41,37.7,3.97,3.36,11.45,,,6.41,,4.88,4.12,2.44,2.9,4.58,18.666667,10.966667,26.827778,0.0,,10.283951,58.576139
US_GA_13029,2020-05-03,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-23,-7,,-20,-24,,4.8,6.84,10.04,5.96,12.95,8.58,5.96,3.35,2.76,5.24,3.35,2.91,2.47,2.18,7.86,3.93,3.78,3.2,5.38,,7.42,4.8,,,3.49,2.76,2.91,6.4,5.38,4.95,4.95,6.69,20.22,4.95,,11.06,5.67,3.78,5.38,3.35,4.51,41.61,,4.66,7.27,2.47,2.04,5.24,3.78,3.78,3.64,4.22,2.76,5.24,22.1,13.483333,30.805556,0.0,,13.777778,59.441667
US_GA_13029,2020-05-04,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,1,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-15,-4,,1,-35,14,3.65,5.74,8.22,4.56,12.52,7.83,4.43,,4.04,8.22,4.3,3.39,3.13,3.13,7.96,2.22,2.74,3.13,6.0,2.87,6.0,3.78,2.35,,3.91,5.09,2.48,4.7,4.3,4.3,3.0,7.83,23.21,5.74,3.91,7.96,2.74,3.26,4.56,4.17,6.0,36.38,2.61,4.17,6.91,2.87,3.26,4.96,2.74,2.61,3.26,2.74,3.91,3.91,24.672222,17.688889,31.833333,0.0,,15.222222,55.578404
US_GA_13029,2020-05-05,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-13,3,,-4,-36,15,3.1,4.0,11.62,4.52,10.97,8.91,2.32,1.94,4.26,4.52,3.87,3.74,,3.49,9.04,2.71,4.52,4.39,6.07,3.87,9.04,3.1,,2.58,4.91,7.49,3.62,4.78,5.29,4.91,2.84,10.2,22.85,3.87,4.26,9.68,,5.16,3.74,2.84,7.1,33.83,2.84,4.52,10.07,2.32,2.71,5.81,3.23,3.23,2.71,,3.74,4.26,24.677778,18.644444,31.505556,0.0,,17.308642,63.46869
US_GA_13029,2020-05-06,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-16,0,,3,-38,15,3.24,4.92,9.59,2.59,11.41,9.72,5.57,,5.31,5.05,5.44,1.94,2.2,2.72,8.29,2.85,3.89,,6.74,,7.78,4.54,2.33,,3.63,6.09,,3.5,4.67,4.54,2.98,5.96,26.7,6.35,4.02,10.24,3.11,4.67,4.8,4.8,6.87,32.02,3.11,3.5,7.52,3.63,3.11,5.18,4.02,4.54,2.98,3.76,3.5,2.2,23.877778,19.744444,28.966667,0.0,,13.444444,51.88733
US_GA_13029,2020-05-07,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-15,4,,-8,-35,14,2.26,4.93,9.72,3.2,12.52,8.26,5.33,1.86,3.33,4.39,4.13,2.53,2.4,2.66,6.79,3.86,2.4,2.26,4.0,,6.66,2.26,2.13,2.53,5.46,6.13,2.66,3.46,5.33,3.6,3.2,8.66,25.84,6.66,2.93,7.99,2.4,3.2,4.79,2.0,5.99,35.83,2.53,4.26,7.06,,3.6,4.26,3.6,3.46,2.8,3.2,4.39,3.06,17.555556,10.427778,25.0,0.0,,3.574074,39.410223
US_GA_13029,2020-05-08,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,2,0,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-21,1,,-14,-36,14,3.48,5.08,9.29,4.35,11.76,8.13,6.39,2.18,2.61,6.24,4.93,2.47,2.76,2.03,8.85,3.05,2.76,3.05,5.95,2.9,6.82,3.92,,2.9,4.06,5.66,2.18,2.61,4.79,4.64,2.9,5.37,24.38,5.08,2.32,8.71,2.9,4.5,3.48,,8.27,36.28,3.19,3.19,9.29,,2.18,6.1,6.1,4.35,2.03,,3.63,,16.933333,9.05,24.977778,0.0,,7.308642,53.807061
US_GA_13029,2020-05-09,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-14,14,-2,-7,-18,,3.38,5.08,9.85,4.0,10.62,9.08,5.54,,4.15,6.31,,,,,7.08,2.46,4.31,2.62,4.92,2.92,5.54,6.0,2.46,,3.69,7.69,2.77,3.08,4.0,4.31,,6.62,24.93,3.38,4.0,10.93,2.62,3.69,4.15,,5.54,30.31,,4.0,9.08,,2.15,6.16,,4.92,2.77,3.54,2.92,3.69,18.9,12.594444,23.788889,0.127,,9.487654,54.17783
US_GA_13029,2020-05-10,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-20,8,,-20,-21,,2.15,4.77,9.38,2.77,14.61,6.92,7.38,,,6.61,4.15,3.54,2.62,2.62,8.31,3.54,4.15,,5.38,,3.85,3.08,,3.08,3.54,4.77,,6.0,4.46,5.08,3.38,4.46,20.92,4.62,3.69,11.07,3.54,2.92,4.15,,4.31,38.61,,5.38,12.15,3.23,,8.46,,3.08,,2.31,2.31,3.54,16.961111,11.711111,23.588889,0.0,,9.697531,63.000871
US_GA_13029,2020-05-11,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-17,-8,,-3,-33,12,2.76,4.14,12.43,2.76,14.78,7.59,5.39,2.9,2.35,7.18,2.21,3.59,2.35,3.45,8.42,2.62,4.14,4.42,5.8,2.35,8.01,3.73,1.93,2.9,5.8,7.32,,3.45,5.66,3.59,2.49,6.63,25.41,7.18,4.28,9.94,3.31,6.08,4.0,2.49,5.39,39.91,2.76,4.0,9.67,,2.07,4.0,3.87,4.56,2.62,2.35,1.93,4.97,19.744444,12.572222,26.594444,0.0,,9.981481,53.702427
US_GA_13029,2020-05-12,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,1,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-15,-4,,0,-34,14,3.49,6.83,8.51,4.04,12.0,8.79,6.83,2.37,3.07,6.56,3.77,3.07,2.93,,5.02,1.95,3.49,2.79,4.32,,7.11,4.6,,2.09,4.46,6.56,3.21,2.23,5.16,5.02,2.51,7.53,23.85,4.18,4.74,12.83,2.37,4.6,4.32,2.09,6.28,40.45,3.07,3.21,7.53,2.37,,6.56,4.04,3.63,2.37,3.91,3.35,3.49,16.894444,10.022222,24.066667,0.0,,4.925926,45.258406
US_GA_13029,2020-05-13,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-11,0,,-6,-34,14,2.52,4.62,9.23,5.17,12.73,6.71,5.03,,2.94,6.43,3.22,3.5,3.5,2.66,9.65,2.94,6.71,2.1,5.17,4.89,7.13,4.06,3.92,,3.92,7.27,2.66,3.5,3.36,6.85,2.1,8.11,26.57,6.99,3.5,10.49,5.17,6.01,5.59,2.94,5.03,40.27,4.06,5.31,7.97,2.38,3.08,6.57,3.5,3.78,,2.1,5.45,3.22,18.883333,11.555556,26.227778,0.0,,12.277778,65.748431
US_GA_13029,2020-05-14,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-14,-1,,0,-33,11,2.38,4.48,9.66,2.66,9.94,9.1,3.5,1.96,4.48,5.88,4.2,,2.38,2.1,6.58,3.78,3.08,2.94,4.9,3.92,7.0,3.64,3.78,3.22,5.04,6.44,,5.04,4.06,3.36,3.5,9.1,26.46,3.22,2.66,8.68,2.52,3.64,3.92,1.96,6.16,35.14,1.96,4.34,7.0,,,7.0,3.22,4.48,3.36,3.08,3.22,3.36,21.4,14.594444,27.138889,0.0,,14.888889,66.587659
US_GA_13029,2020-05-15,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-17,-1,,-9,-35,13,2.71,5.57,10.98,4.21,9.33,7.97,5.87,,4.36,3.46,4.06,2.41,3.61,,8.12,3.76,3.16,3.91,4.81,3.16,8.27,2.71,,,4.66,2.86,2.71,4.96,4.06,3.76,2.86,5.87,21.51,6.92,3.16,9.63,2.26,3.61,4.51,2.41,6.32,40.47,2.86,5.87,7.82,,,6.62,4.06,4.51,2.26,2.26,2.71,2.26,22.077778,15.938889,27.694444,0.0,,16.475309,70.609049
US_GA_13029,2020-05-16,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-9,6,,-1,-21,,5.06,6.49,10.44,3.48,9.02,7.28,5.38,2.21,3.96,4.43,3.32,2.37,4.11,2.37,6.49,3.01,2.37,3.64,4.59,,8.54,3.8,,3.16,3.32,5.22,,3.01,4.9,3.01,2.37,6.49,18.82,5.7,3.01,9.65,3.01,4.59,4.75,,4.11,39.86,,5.54,8.86,3.16,,4.75,4.9,4.9,2.85,3.16,4.9,3.8,23.233333,17.016667,29.422222,0.0,,17.685185,70.983681
US_GA_13029,2020-05-17,ChIJpfrgQQwB-4gRB-0UjvO6CYs,Q486848,geoId/13029,US,United States of America,GA,Georgia,13029,Bryan County,US,USA,2,0,0,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36999,18320,18679,5802,5930,4314,5898,5147,4302,3145,1679,782,1028123,32.02,-81.44,1177,76.14,-17,-3,,-7,-24,,3.34,4.85,11.98,5.31,13.95,7.28,5.76,,,5.31,5.16,3.64,6.37,3.79,7.28,4.85,,3.64,3.19,3.94,7.13,3.94,,4.7,5.76,5.31,,3.03,6.52,5.31,3.94,4.09,24.26,5.46,3.34,11.07,4.09,2.58,5.31,,5.0,40.49,5.91,4.25,11.68,4.09,3.34,8.79,3.34,3.34,3.03,2.88,4.4,4.09,23.883333,18.361111,29.955556,0.0,,19.049383,74.192224
