location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WV_54027,2020-01-11,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,13.82,22.21,36.03,13.302469,7.604938,19.395062,0.0,9.458333,77.146342
US_WV_54027,2020-01-12,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,10.93,12.42,16.89,30.81,14.117284,6.802469,18.919753,12.192,8.819444,68.38894
US_WV_54027,2020-01-13,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.58,10.11,28.3,32.85,4.820988,0.722222,9.030864,1.382889,2.416667,85.81089
US_WV_54027,2020-01-14,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,12.6,16.64,18.65,38.82,4.790123,1.530864,8.697531,0.846667,3.833333,95.126454
US_WV_54027,2020-01-15,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,13.09,17.12,33.74,6.253086,0.438272,14.123457,1.233714,3.743056,84.284595
US_WV_54027,2020-01-16,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,9.58,13.83,19.15,35.12,7.54321,0.54321,13.574074,0.1905,0.645833,60.877201
US_WV_54027,2020-01-17,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,12.32,18.99,30.8,-1.685185,-4.135802,0.598765,0.53975,-9.9375,51.639327
US_WV_54027,2020-01-18,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,9.2,22.26,43.56,-2.333333,-4.975309,2.296296,1.651,-6.229167,74.651952
US_WV_54027,2020-01-19,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,11.2,11.68,21.91,40.9,1.166667,-4.425926,6.345679,4.529667,-3.125,71.569411
US_WV_54027,2020-01-20,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,12.44,15.15,22.18,45.44,-5.574074,-8.148148,-0.962963,0.85725,-12.229167,56.713264
US_WV_54027,2020-01-21,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,11.86,16.5,22.69,43.84,-5.839506,-10.333333,-1.117284,0.056444,-11.354167,62.485358
US_WV_54027,2020-01-22,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,17.95,23.75,29.03,-4.679012,-10.722222,4.154321,0.0,-10.569444,61.384889
US_WV_54027,2020-01-23,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,14.49,30.53,32.6,-1.851852,-7.395062,5.265432,0.0,-8.659722,62.335791
US_WV_54027,2020-01-24,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,9.21,17.4,24.57,38.89,1.432099,-3.246914,5.709877,0.0,-2.965278,74.32031
US_WV_54027,2020-01-25,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,15.33,28.62,41.91,5.04321,1.197531,7.851852,16.3576,3.722222,89.088098
US_WV_54027,2020-01-26,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,23.36,24.81,40.38,2.481481,0.728395,5.030864,1.415143,-1.631944,71.3941
US_WV_54027,2020-01-27,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,30.12,31.63,33.64,2.765432,0.765432,4.962963,0.381,-1.833333,69.099541
US_WV_54027,2020-01-28,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.51,30.06,32.06,32.06,2.104938,1.541667,5.111111,0.22225,-2.041667,71.159159
US_WV_54027,2020-01-29,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,13.98,21.22,32.09,32.61,1.154321,-0.944444,3.475309,0.310444,-3.895833,66.417908
US_WV_54027,2020-01-30,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,9.74,30.25,26.66,38.96,-2.320988,-6.358025,2.283951,0.108857,-6.006944,74.579206
US_WV_54027,2020-01-31,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.67,36.81,39.36,37.32,1.240741,-2.833333,4.969136,0.169333,-2.472222,75.898162
US_WV_54027,2020-02-01,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,9.49,24.49,29.48,34.98,0.808642,-2.290123,4.759259,0.0,-0.166667,92.944003
US_WV_54027,2020-02-02,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.34,29.36,26.42,29.36,4.32716,-0.740741,13.061728,1.947333,-0.631944,68.235651
US_WV_54027,2020-02-03,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,10.47,33.5,27.22,31.41,13.234568,5.765432,18.932099,0.169333,0.430556,40.754375
US_WV_54027,2020-02-04,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,8.59,37.37,30.3,36.87,14.283951,8.765432,18.154321,0.0,4.881944,52.082505
US_WV_54027,2020-02-05,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,39.14,38.11,29.87,6.876543,1.555556,14.395062,2.286,3.770833,80.736401
US_WV_54027,2020-02-06,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,8.61,42.04,38.49,43.05,3.777778,1.314815,8.030864,4.3688,2.527778,95.412281
US_WV_54027,2020-02-07,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,9.65,17.27,26.41,32.0,4.006173,-1.234568,8.234568,6.2484,1.354167,80.902963
US_WV_54027,2020-02-08,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.64,22.93,29.04,39.74,-0.530864,-3.253086,3.648148,5.9944,-5.986111,64.077337
US_WV_54027,2020-02-09,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,23.72,29.28,34.33,0.895062,-3.845679,7.061728,0.399143,-3.222222,72.067044
US_WV_54027,2020-02-10,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,12.82,30.07,33.03,37.47,6.148148,2.87037,9.154321,0.0,1.027778,69.236536
US_WV_54027,2020-02-11,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,,27.24,36.97,29.68,7.592593,4.833333,9.790123,6.5532,6.847222,93.739068
US_WV_54027,2020-02-12,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,7.44,26.29,21.82,31.74,3.253086,-0.37037,7.320988,2.1844,-1.402778,69.193212
US_WV_54027,2020-02-13,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,10.16,22.86,27.94,33.53,6.04321,0.790123,12.04321,2.8448,4.194444,87.631162
US_WV_54027,2020-02-14,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,,,,,13.92,18.56,28.87,34.54,-0.611111,-4.969136,4.95679,2.648857,-6.847222,60.551657
US_WV_54027,2020-02-15,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,7,-2,-2,,11.45,17.18,22.39,33.32,-5.592593,-11.833333,2.654321,0.395111,-12.0625,58.506636
US_WV_54027,2020-02-16,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,-2,2,9,,,20.57,15.67,30.85,2.061728,-2.228395,10.148148,0.0,-6.152778,54.459521
US_WV_54027,2020-02-17,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,11,8,-10,,10.44,18.88,33.29,40.75,4.37037,-2.37037,10.549383,0.0,-2.520833,59.834801
US_WV_54027,2020-02-18,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,6,12,1,,8.37,15.76,34.97,42.84,7.234568,2.45679,12.654321,0.0,-0.513889,57.271286
US_WV_54027,2020-02-19,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,4,6,2,,9.21,19.95,22.0,42.98,5.243056,0.368056,10.013889,1.608667,-2.52381,55.570075
US_WV_54027,2020-02-20,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,3,-5,4,,,12.91,27.38,32.02,-0.154321,-3.154321,4.277778,0.0,-8.694444,51.418663
US_WV_54027,2020-02-21,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,6,-9,2,,12.23,23.95,28.02,28.02,-3.598765,-9.154321,1.975309,0.0,-12.611111,47.799198
US_WV_54027,2020-02-22,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,11,4,10,,11.59,14.61,28.72,35.77,0.320988,-7.679012,10.104938,0.0,-13.611111,33.807056
US_WV_54027,2020-02-23,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,20,5,9,,14.15,20.72,30.83,37.41,2.845679,-6.0,13.530864,0.0,-11.534722,34.317535
US_WV_54027,2020-02-24,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,18,15,2,,10.54,25.11,36.66,39.17,5.641975,-2.777778,13.666667,0.0,-6.152778,42.374123
US_WV_54027,2020-02-25,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,11,22,1,,10.14,25.11,32.83,28.49,7.709877,4.055556,11.666667,0.719667,3.833333,75.237082
US_WV_54027,2020-02-26,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,11,4,5,,,29.0,43.25,41.29,8.635802,6.222222,12.685185,1.128889,7.1875,90.061333
US_WV_54027,2020-02-27,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,7,11,2,,10.53,23.93,34.94,33.98,1.030864,-2.845679,9.388889,8.5344,-4.069444,65.428753
US_WV_54027,2020-02-28,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,9,-7,1,,10.41,27.77,33.72,35.71,-0.62963,-3.061728,3.567901,0.907143,-8.048611,55.095774
US_WV_54027,2020-02-29,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,8,2,3,,8.12,16.74,27.9,37.04,-2.58642,-5.475309,1.092593,0.689429,-10.611111,51.460982
US_WV_54027,2020-03-01,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,18,12,2,,11.64,19.41,27.66,29.6,0.660494,-6.074074,9.814815,0.141111,-10.722222,40.655156
US_WV_54027,2020-03-02,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,22,15,3,,9.64,27.96,39.53,31.34,6.709877,-1.475309,15.820988,0.036286,-3.847222,46.767428
US_WV_54027,2020-03-03,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,14,32,1,,9.91,26.77,36.18,40.64,9.080247,3.240741,15.833333,2.032,6.958333,85.150448
US_WV_54027,2020-03-04,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,11,17,3,,,19.34,28.27,39.68,9.04321,3.907407,15.030864,3.640667,-1.458333,46.480105
US_WV_54027,2020-03-05,ChIJU2V5Vxl5tYkR2IbnA2h_u4s,Q493610,geoId/54027,US,United States of America,WV,West Virginia,54027,Hampshire County,US,USA,2,,,,,,,23386,11918,11468,2232,2696,2443,2459,3013,3630,3586,2267,1060,1149482,39.31,-78.61,1670,78.14,8,21,3,,8.43,25.79,44.13,42.15,6.45679,-0.901235,12.901235,0.0,-2.944444,49.850208
