location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13307,2020-01-01,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,7.265432,0.888889,15.845679,0.0,-1.309524,54.316323
US_GA_13307,2020-01-02,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,11.493827,4.82716,18.753086,1.354667,5.833333,70.739878
US_GA_13307,2020-01-03,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,20.851852,15.641975,25.271605,3.894667,18.142857,87.810318
US_GA_13307,2020-01-04,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,15.944444,11.506173,20.524691,31.411333,11.388889,76.307352
US_GA_13307,2020-01-05,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,7.098765,0.067901,15.234568,1.100667,-1.563492,55.435296
US_GA_13307,2020-01-06,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,8.524691,1.395062,19.0,0.0,2.896825,66.635837
US_GA_13307,2020-01-07,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,11.277778,4.623457,17.864198,0.0,4.380952,62.279196
US_GA_13307,2020-01-08,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,8.12963,-0.0,17.759259,0.0,-2.095238,48.472069
US_GA_13307,2020-01-09,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,8.290123,-0.333333,19.802469,0.0,1.492063,62.048478
US_GA_13307,2020-01-10,ChIJg5XFM1Tv8ogRtz-K8E7dUh8,Q491514,geoId/13307,US,United States of America,GA,Georgia,13307,Webster County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,1306,1283,237,342,269,223,316,411,388,248,155,1074324,32.05,-84.55,210,77.55,16.783951,12.123457,23.246914,0.0,11.611111,71.768747
