location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48185,2020-01-01,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,,14.21,,,,18.09,8.19,,24.98,,,34.46,,,10.654321,6.611111,14.401235,0.0,,2.771605,58.538475
US_TX_48185,2020-01-02,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,8.11,8.52,6.49,9.74,8.11,17.85,8.11,8.93,23.12,6.09,8.93,40.98,6.49,,14.160494,11.555556,16.444444,3.429,,12.685185,90.921006
US_TX_48185,2020-01-03,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,7.97,8.39,7.55,,,11.32,7.55,7.13,21.39,7.97,,33.55,,,13.611111,9.037037,18.080247,4.98475,,11.061728,84.664857
US_TX_48185,2020-01-04,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,7.26,8.54,,,,16.22,,8.11,22.63,10.67,,37.14,9.82,7.68,11.345679,2.666667,20.746914,0.056444,,2.925926,56.408648
US_TX_48185,2020-01-05,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,10.54,11.39,8.01,,10.12,16.45,8.86,8.01,20.25,7.59,7.17,38.81,,10.12,12.759259,5.037037,23.160494,0.0,,3.771605,54.695939
US_TX_48185,2020-01-06,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,8.22,14.79,,,,16.02,7.81,,23.01,,10.27,39.85,9.86,,14.5,6.12963,23.259259,0.0,,8.240741,66.236237
US_TX_48185,2020-01-07,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,11.95,12.75,8.37,,7.57,9.96,7.57,,28.69,,9.96,45.02,7.17,,13.037037,4.333333,19.660494,0.0,,1.820988,46.7016
US_TX_48185,2020-01-08,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,,8.55,9.57,5.47,4.79,9.91,5.13,6.84,34.18,8.55,5.13,30.42,10.94,4.79,9.246914,0.475309,20.45679,0.0,,1.709877,59.781586
US_TX_48185,2020-01-09,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,6.9,9.2,5.91,6.24,8.21,15.11,4.93,,22.67,6.24,6.24,32.85,13.8,5.58,18.185185,13.67284,23.82716,0.0,,14.790123,80.618788
US_TX_48185,2020-01-10,ChIJ1X0VkeLrRoYRbjeYH1-I3Rk,Q26616,geoId/48185,US,United States of America,TX,Texas,48185,Grimes County,US,USA,2,,,,,,,27955,15227,12728,3350,3560,3480,3422,3503,3937,3604,2120,979,1839087,30.55,-95.98,2077,78.75,,,,,,9.76,,4.72,,8.5,7.87,8.18,18.57,5.35,4.41,23.29,9.13,,21.901235,20.0,23.604938,0.381,,18.975309,83.555735
