location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39039,2020-01-11,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.28,3.67,4.49,5.91,6.73,5.3,5.51,,12.64,2.85,7.95,,6.93,5.71,4.69,5.1,3.06,3.06,,4.69,3.06,5.91,20.8,4.69,,4.89,,5.1,4.28,38.95,3.67,6.12,5.71,,4.08,,10.183333,2.655556,14.777778,12.446,,8.661111,90.558901
US_OH_39039,2020-01-12,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.78,8.56,3.98,8.96,7.76,,4.18,3.98,14.33,3.98,5.77,4.58,2.99,4.78,3.38,3.78,,5.57,3.98,4.58,,8.96,21.5,4.58,2.79,6.37,,3.98,4.58,31.66,,5.97,4.98,,3.98,4.78,-0.194444,-2.811111,2.705556,27.94,,-2.227778,86.356859
US_OH_39039,2020-01-13,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,6.29,5.1,2.55,7.31,6.97,3.74,3.91,3.91,13.76,,7.14,2.38,4.42,7.65,4.76,3.4,4.08,3.74,2.38,3.4,,7.48,18.86,5.44,3.23,7.14,2.72,3.74,4.93,32.28,3.74,5.1,3.23,4.76,3.4,2.72,1.194444,-2.094444,2.983333,0.889,,-0.833333,86.535019
US_OH_39039,2020-01-14,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,3.69,5.88,3.19,7.22,7.89,6.21,2.35,3.86,12.43,,7.05,3.69,6.55,8.56,,3.69,4.03,3.86,3.53,4.87,2.69,7.72,22.84,7.72,3.36,4.03,5.04,5.54,5.21,36.94,2.85,5.37,3.02,4.2,3.86,4.03,1.922222,-1.066667,5.127778,0.0508,,-0.177778,86.157277
US_OH_39039,2020-01-15,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,6.07,6.24,2.53,6.58,6.92,3.88,6.92,3.71,13.84,2.87,7.59,2.53,4.22,7.09,4.72,5.06,4.72,,3.71,4.72,,7.59,22.27,4.72,2.36,4.56,3.88,5.91,4.89,38.47,4.05,4.39,5.4,3.38,3.88,,1.933333,-1.688889,4.855556,0.03175,,0.666667,91.444975
US_OH_39039,2020-01-16,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.4,6.43,2.54,6.43,5.92,3.73,5.25,3.73,13.04,4.06,8.8,3.73,4.06,6.26,4.4,3.89,3.73,3.73,2.37,3.89,3.89,5.08,22.18,4.74,,4.74,5.08,5.08,2.88,34.88,5.92,5.25,4.74,2.54,2.37,2.37,0.366667,-4.894444,4.0,0.381,,-3.222222,77.02736
US_OH_39039,2020-01-17,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,3.81,4.51,3.64,7.8,6.76,3.29,4.33,3.64,12.49,2.6,5.72,,,7.46,3.12,3.12,2.95,2.43,,5.9,,6.59,23.41,6.76,3.64,3.99,3.81,3.99,4.33,29.66,2.77,7.46,5.9,3.64,3.47,3.12,-5.427778,-8.666667,1.444444,0.0,,-9.977778,70.52586
US_OH_39039,2020-01-18,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.87,8.32,3.65,6.09,5.28,5.88,4.67,,13.39,,8.12,,3.45,5.88,3.65,4.06,5.07,3.65,2.84,3.65,,4.26,21.71,6.09,,4.46,,5.48,5.48,36.93,4.06,6.49,3.85,4.87,,2.84,-0.283333,-7.016667,4.766667,9.779,30.48,-2.2,87.062063
US_OH_39039,2020-01-19,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.17,6.94,3.57,8.53,7.14,4.17,3.17,,13.89,3.37,7.94,3.17,,7.34,5.16,,3.97,,2.98,4.56,,5.55,23.41,4.17,5.16,5.95,3.77,,7.94,31.35,,4.76,3.97,3.17,4.17,4.17,-8.461111,-12.366667,3.327778,4.03225,90.17,-11.983333,75.904888
US_OH_39039,2020-01-20,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.83,8.32,3.87,9.48,6.58,4.06,4.45,3.67,18.57,3.1,10.25,2.71,4.06,10.64,3.67,6.19,6.38,4.64,4.06,6.77,3.48,5.8,27.85,5.03,2.9,6.58,2.9,4.64,6.0,40.62,2.71,7.54,6.58,5.61,4.83,4.45,-8.75,-12.811111,-3.805556,0.0,50.8,-12.261111,75.950342
US_OH_39039,2020-01-21,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.78,4.78,2.39,6.15,5.98,4.27,4.44,5.8,17.76,2.73,9.9,3.76,3.93,7.85,3.76,5.29,5.12,3.93,2.56,7.68,3.59,5.46,26.81,4.27,,6.66,3.24,7.0,6.66,35.85,4.1,8.71,5.46,3.42,2.9,4.1,-4.927778,-10.327778,-1.305556,0.0,50.8,-9.338889,71.358655
US_OH_39039,2020-01-22,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.35,5.69,3.51,6.69,7.53,4.51,3.51,2.34,18.73,4.01,8.86,3.18,3.18,6.69,3.18,5.18,6.02,,,5.18,2.34,6.36,21.41,4.85,,7.02,4.18,6.52,4.85,29.43,3.68,6.52,6.36,3.18,2.51,2.84,-4.572222,-8.738889,0.333333,0.0,50.8,-8.566667,73.718359
US_OH_39039,2020-01-23,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,3.03,7.58,,9.6,8.93,,5.9,2.53,19.71,,7.92,,4.72,8.93,2.86,6.4,5.05,3.2,2.53,4.55,,6.91,24.93,4.72,3.37,5.56,4.72,,4.89,35.04,,6.4,5.22,3.03,3.2,3.71,0.366667,-6.666667,4.788889,0.0,50.8,-5.655556,64.224865
US_OH_39039,2020-01-24,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.91,6.61,3.56,6.27,8.3,4.91,4.58,3.39,23.89,,10.0,5.25,4.91,8.81,5.25,3.39,3.56,4.74,,4.58,3.22,3.9,26.26,5.08,,4.07,4.74,5.42,3.56,35.41,2.71,5.42,3.73,3.9,3.39,2.71,2.772222,-0.733333,4.627778,1.0795,30.48,0.311111,84.005484
US_OH_39039,2020-01-25,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,5.58,6.2,4.54,6.4,7.02,4.13,4.34,4.13,23.96,,7.64,,4.96,6.4,3.72,3.31,4.96,3.31,3.1,3.1,3.51,5.78,31.81,,2.89,6.2,4.54,3.72,7.43,34.28,,4.75,5.99,3.51,,,1.666667,0.161111,3.883333,6.57225,30.48,0.738889,93.678378
US_OH_39039,2020-01-26,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,5.0,9.61,2.69,7.5,4.8,3.46,4.8,,29.6,4.23,10.76,2.69,4.42,9.22,5.19,4.42,6.92,4.42,5.76,3.08,4.04,6.15,29.79,5.0,4.23,5.76,3.65,3.08,3.65,31.71,3.46,5.38,4.8,3.46,3.08,3.08,0.233333,-0.166667,2.290123,1.197429,30.48,-0.977778,91.720603
US_OH_39039,2020-01-27,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.68,5.68,3.51,8.19,6.35,4.85,4.01,2.84,21.56,,12.04,3.01,3.68,6.18,3.18,5.68,6.69,2.84,3.68,4.01,2.84,7.02,28.08,4.51,2.67,5.52,3.01,3.01,4.18,36.44,3.51,4.85,3.84,3.18,,2.67,0.25,-0.594444,1.516667,0.0,30.48,-1.344444,89.196964
US_OH_39039,2020-01-28,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.76,6.81,4.42,7.15,5.79,3.57,3.06,2.38,27.74,4.76,11.74,,5.11,7.66,4.25,5.11,6.13,2.89,,3.74,3.23,5.62,32.68,4.25,2.89,6.64,4.76,2.55,4.08,31.82,5.11,6.98,4.25,2.89,4.93,2.89,0.305556,-0.644444,1.372222,0.0,30.48,-1.944444,85.089224
US_OH_39039,2020-01-29,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.0,7.0,,9.5,4.67,4.67,4.0,2.83,32.82,3.83,9.83,4.33,4.0,5.83,5.0,5.83,5.83,3.67,,2.5,,6.0,34.49,4.67,,4.83,3.33,3.5,5.0,30.32,3.83,8.16,5.17,3.67,3.0,3.17,-0.383333,-1.133333,0.820988,0.09525,,-3.283333,80.951175
US_OH_39039,2020-01-30,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,3.68,6.36,4.35,7.87,7.03,,6.7,6.2,35.33,2.51,8.2,3.52,5.53,7.03,4.52,4.52,6.36,3.18,,2.68,2.34,6.2,36.67,3.68,2.68,4.86,4.02,3.52,8.37,32.48,2.68,5.69,4.19,4.35,2.51,4.35,-0.7,-1.366667,0.411111,0.0,,-4.416667,76.176277
US_OH_39039,2020-01-31,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,6.21,4.2,3.52,8.56,5.2,4.87,5.54,7.38,30.38,3.36,9.4,3.19,3.86,6.55,3.69,5.71,5.04,4.2,,7.38,2.52,4.36,31.22,6.21,,7.72,2.52,5.88,5.37,30.04,,6.21,4.87,2.85,4.36,,-0.311111,-1.266667,1.45,0.0,,-4.133333,75.565703
US_OH_39039,2020-02-01,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.68,5.9,2.85,8.96,6.31,5.09,5.29,,25.85,4.48,10.38,,4.68,6.31,3.87,4.88,6.11,,3.05,4.88,,6.31,28.29,,,6.31,,,6.92,35.82,3.05,7.12,3.26,2.85,,4.48,0.216667,-2.511111,2.494444,0.0,,-2.022222,85.136564
US_OH_39039,2020-02-02,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,5.23,3.82,4.22,7.24,5.63,5.03,5.43,4.22,24.73,4.62,10.25,3.62,4.42,5.63,5.03,5.43,6.83,4.02,3.62,3.82,,5.83,27.34,4.82,3.02,5.23,,,4.42,36.38,3.22,6.63,5.03,,,4.42,4.511111,-1.861111,12.433333,0.28575,,0.022222,72.854038
US_OH_39039,2020-02-03,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,2.84,3.5,3.34,9.34,7.01,6.34,4.17,5.17,21.36,3.17,5.17,,4.34,7.34,2.84,4.84,7.17,,2.5,5.17,2.67,6.01,29.03,3.67,,6.01,5.84,3.34,6.17,27.7,,8.68,4.0,2.84,3.0,2.34,6.005556,-1.4,13.661111,0.0,,1.527778,73.079225
US_OH_39039,2020-02-04,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,5.73,7.08,,7.92,7.92,,5.39,3.54,19.71,3.71,10.11,3.37,5.56,5.73,5.05,6.06,4.72,4.04,3.88,5.73,3.2,6.23,25.77,4.04,,8.09,4.38,4.88,8.59,29.48,3.88,6.91,5.9,3.88,4.38,3.54,4.666667,-0.85,12.588889,0.0,,0.977778,77.205939
US_OH_39039,2020-02-05,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,2.48,6.63,4.14,6.46,6.13,4.14,5.63,4.64,22.7,2.48,7.12,3.31,3.65,5.8,2.32,4.8,5.14,2.82,2.82,3.31,,4.47,26.34,4.47,2.48,4.8,4.14,2.98,5.47,30.32,4.47,4.47,2.98,2.65,3.65,2.65,-0.916667,-3.216667,1.672222,1.778,30.48,-6.161111,67.849933
US_OH_39039,2020-02-06,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,4.88,6.33,,8.32,8.5,3.62,5.43,4.34,20.62,4.16,8.32,,3.98,5.43,5.07,3.98,5.07,3.08,,4.16,,5.07,25.33,5.25,4.7,6.51,4.16,4.16,3.44,33.47,4.52,6.15,4.52,4.16,3.98,3.44,-3.038889,-3.927778,-0.488889,3.96875,50.8,-4.816667,87.626827
US_OH_39039,2020-02-07,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,2.99,4.49,,10.29,7.29,3.18,6.17,3.37,19.26,4.49,9.35,2.81,4.86,7.85,3.93,3.55,,3.93,2.62,3.18,2.99,4.86,25.81,4.49,2.81,7.48,5.42,3.37,4.49,33.1,3.74,5.61,5.98,3.55,3.18,,-2.383333,-4.438889,0.905556,0.798286,54.61,-5.75,77.882844
US_OH_39039,2020-02-08,ChIJ0Y8rzuvOPYgR546AmTiEXPI,Q336190,geoId/39039,US,United States of America,OH,Ohio,39039,Defiance County,US,USA,2,,,,,,,38156,18942,19214,4553,5291,4613,4544,4488,5051,4932,2949,1735,911265,41.32,-84.49,1073,77.766667,,,,,7.19,5.96,,8.22,7.61,3.91,6.37,,20.14,3.91,9.25,3.91,3.7,6.17,3.91,,4.73,2.88,,3.91,,8.02,21.99,4.73,,8.22,3.7,4.11,4.11,34.53,3.08,4.73,5.34,3.08,3.49,,-2.038889,-5.061111,1.283333,0.181429,64.77,-4.833333,81.256099
