location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54035,2020-01-17,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.49,15.67,,5.11,13.28,12.6,12.26,27.59,9.2,8.86,37.47,6.47,7.49,-1.561728,-4.493827,1.154321,0.254,,-8.555556,59.02209
US_WV_54035,2020-01-18,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,,8.22,10.68,7.8,14.38,6.98,,32.87,7.8,6.98,43.96,8.63,6.57,3.049383,-3.382716,10.574074,1.850571,,-2.469136,67.762558
US_WV_54035,2020-01-19,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.85,13.13,6.56,6.56,16.82,11.49,7.79,28.72,8.62,6.56,37.33,9.85,,0.283951,-6.45679,10.635802,9.325429,,-4.395062,71.018465
US_WV_54035,2020-01-20,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.97,13.04,8.06,,20.33,11.51,12.28,29.54,,7.67,46.42,,10.36,-6.932099,-8.907407,-2.302469,0.042333,,-11.030864,72.643512
US_WV_54035,2020-01-21,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.73,9.41,8.07,4.71,22.18,13.78,7.39,33.95,6.39,6.39,37.65,7.06,6.05,-5.265432,-8.882716,-1.080247,0.0,30.48,-9.765432,70.773726
US_WV_54035,2020-01-22,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.76,7.78,9.13,5.41,20.63,6.76,10.82,35.51,8.79,5.07,31.11,5.07,8.12,-4.753086,-11.296296,5.037037,0.0,30.48,-10.049383,66.678721
US_WV_54035,2020-01-23,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.71,11.44,9.36,6.59,14.91,12.83,7.63,35.71,9.02,10.75,36.06,9.71,7.63,0.703704,-8.160494,8.302469,0.0,,-6.697531,59.555642
US_WV_54035,2020-01-24,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.91,11.96,,,22.55,9.91,4.78,27.67,6.49,8.2,40.31,7.51,9.22,6.864198,0.228395,11.395062,2.503714,,1.296296,69.017299
US_WV_54035,2020-01-25,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.56,9.24,,6.3,28.15,8.82,8.4,35.29,9.24,9.66,39.91,6.72,8.4,4.493827,2.265432,10.950617,14.006286,,2.783951,88.89989
US_WV_54035,2020-01-26,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.96,9.16,9.16,6.37,26.29,10.75,9.96,33.06,7.57,9.56,36.64,,6.37,1.388889,0.277778,5.166667,1.100667,,-1.104167,83.909698
US_WV_54035,2020-01-27,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.43,10.15,10.83,7.45,34.86,10.49,9.48,42.98,5.75,7.11,55.51,4.74,,1.851852,-1.740741,4.604938,0.127,,-0.814815,82.773723
US_WV_54035,2020-01-28,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.55,15.07,8.84,4.91,30.13,9.82,9.82,45.85,6.55,4.58,35.7,7.21,5.24,1.253086,-1.117284,4.271605,0.03175,,-1.537037,81.886688
US_WV_54035,2020-01-29,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.26,18.49,10.23,6.6,24.43,9.57,8.58,48.2,8.58,15.52,40.61,19.15,5.28,0.679012,-0.179012,2.228395,0.036286,,-2.283951,80.806724
US_WV_54035,2020-01-30,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,11.07,14.77,8.73,6.04,24.83,12.08,8.73,36.24,6.04,8.73,40.27,9.06,,0.987654,-0.524691,3.691358,0.03175,,-3.425926,72.690976
US_WV_54035,2020-01-31,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,4.74,15.56,5.41,,32.13,8.79,8.79,32.13,8.79,16.91,34.16,20.29,5.07,1.839506,-0.839506,5.45679,0.042333,,-1.006173,81.58402
US_WV_54035,2020-02-01,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,10.01,11.61,8.81,,21.62,10.81,,32.84,,7.61,38.84,11.21,,3.027778,0.138889,5.416667,1.6256,,1.909722,92.408825
US_WV_54035,2020-02-02,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,8.46,8.46,,6.04,30.6,6.04,,35.03,8.05,,37.05,6.44,,6.326389,1.319444,16.190476,2.074333,,0.055556,64.502854
US_WV_54035,2020-02-03,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.82,12.62,11.26,10.24,22.52,13.65,8.53,29.34,5.8,10.92,37.19,11.26,6.82,13.339506,3.32716,20.074074,0.0,,2.567901,48.530514
US_WV_54035,2020-02-04,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.02,14.04,10.7,8.02,27.41,8.69,6.02,36.11,7.02,6.02,40.12,6.69,7.36,13.944444,6.641975,17.981481,1.27,,7.401235,64.996107
US_WV_54035,2020-02-05,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.79,14.91,9.15,10.51,29.48,10.17,8.81,34.23,7.79,10.51,38.29,8.81,5.08,4.512346,1.117284,14.635802,9.361714,,3.135802,91.042194
US_WV_54035,2020-02-06,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,5.89,14.39,7.52,4.91,23.54,6.54,11.12,29.76,7.52,4.91,40.55,5.56,6.54,5.407407,1.604938,8.777778,7.148286,,4.623457,94.811035
US_WV_54035,2020-02-07,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,,15.3,,9.56,23.34,8.03,7.65,24.48,,7.27,40.93,5.74,6.89,0.265432,-2.209877,6.320988,12.518571,50.8,-1.354167,89.986283
US_WV_54035,2020-02-08,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.06,8.72,11.21,,23.66,10.38,7.89,25.33,7.06,7.06,34.46,,,-1.58642,-4.320988,1.796296,0.943429,54.61,-3.530864,86.814483
US_WV_54035,2020-02-09,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,7.04,9.93,9.52,6.21,21.94,9.11,6.62,29.8,,6.21,36.42,6.21,9.11,0.765432,-4.5,5.919753,0.889,37.253333,-2.444444,79.352961
US_WV_54035,2020-02-10,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,6.55,11.78,10.15,7.2,18.66,11.46,8.51,32.08,6.87,8.18,36.33,9.16,,7.623457,0.259259,10.296296,5.769429,50.8,3.765432,77.629023
US_WV_54035,2020-02-11,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,,14.61,10.3,4.98,16.94,12.29,7.97,34.88,11.96,11.96,34.54,7.31,,6.419753,3.197531,10.12963,15.639143,,5.462963,93.648337
US_WV_54035,2020-02-12,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,8.13,13.56,8.47,,21.02,10.85,9.49,28.47,6.44,8.47,40.67,12.2,4.75,1.864198,-1.012346,6.320988,1.923143,,0.135802,88.422578
US_WV_54035,2020-02-13,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,9.7,7.69,7.69,,18.39,8.36,6.02,28.09,9.36,8.36,37.78,6.69,,4.233333,0.25,7.166667,17.907,,2.716667,90.042812
US_WV_54035,2020-02-14,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,,,,,,5.65,8.97,8.3,6.64,14.95,11.96,8.97,20.26,,,35.2,7.31,8.63,-2.716049,-5.981481,3.512346,1.959429,,-7.259259,71.066701
US_WV_54035,2020-02-15,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,2,-2,-4,1,,8.32,6.66,9.15,,20.38,6.24,9.15,26.62,7.9,7.49,39.52,,,-4.376543,-11.185185,5.530864,0.0,,-10.604938,61.905307
US_WV_54035,2020-02-16,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,5,-3,-2,0,,7.79,16.81,11.89,6.15,13.12,9.43,8.2,27.06,,8.2,45.1,8.2,,4.45679,0.209877,9.95679,0.0,,-3.932099,55.53479
US_WV_54035,2020-02-17,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,5,-4,5,-9,,10.75,12.38,11.07,5.86,11.4,7.49,7.17,26.38,7.17,7.17,36.8,9.12,5.86,4.17284,-3.820988,12.340278,0.0,,-2.012346,64.681213
US_WV_54035,2020-02-18,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,5,-7,2,3,,6.74,11.87,7.7,,13.15,12.19,8.02,27.59,6.1,10.27,44.6,9.63,6.74,9.838889,6.116667,12.155556,1.850571,,4.077778,67.657042
US_WV_54035,2020-02-19,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,9,-8,-7,1,,4.88,9.77,10.81,4.88,12.21,6.28,5.93,26.52,,,36.28,10.81,5.23,3.272222,-2.388889,10.788889,4.73075,,-2.133333,67.826801
US_WV_54035,2020-02-20,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,-3,-13,17,0,,7.5,6.85,7.83,,15.0,8.81,7.83,28.05,8.48,7.5,25.77,9.79,6.2,-0.366667,-3.233333,6.183333,0.028222,,-6.45,63.812927
US_WV_54035,2020-02-21,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,1,-15,6,2,,4.69,13.39,8.03,5.02,10.38,9.37,10.71,24.1,5.02,5.69,32.14,6.03,6.36,-3.905556,-9.85,2.827778,0.056444,,-11.466667,55.850648
US_WV_54035,2020-02-22,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,0,-11,,-4,,,11.0,6.92,,17.11,,12.22,26.88,10.18,6.92,41.55,9.37,6.92,-0.722222,-9.238889,9.666667,0.0,,-10.861111,46.756727
US_WV_54035,2020-02-23,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,11,-4,,-3,,8.57,9.8,8.98,,11.02,9.8,,28.16,7.76,8.98,39.19,9.39,6.53,2.255556,-7.666667,12.566667,0.0,,-8.583333,45.575907
US_WV_54035,2020-02-24,ChIJB6gbM_XvSIgRRxXw907d82E,Q504856,geoId/54035,US,United States of America,WV,West Virginia,54035,Jackson County,US,USA,2,,,,,,,28908,14331,14577,3262,3522,3132,3209,3577,4328,3935,2434,1509,1913186,38.83,-81.67,1206,78.016667,9,-2,0,5,,7.52,11.11,10.13,4.58,17.32,15.36,10.46,23.53,,6.54,31.7,7.52,7.84,5.727778,-2.344444,11.966667,0.0,,-2.255556,57.404301
