location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51167,2020-01-01,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,11.29,22.04,8.06,30.11,,40.32,,3.027778,0.733333,6.622222,0.0,,-2.905556,65.314558
US_VA_51167,2020-01-02,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,,31.32,9.18,43.21,14.58,52.39,8.1,3.15,-1.155556,8.916667,0.508,,-2.644444,66.531606
US_VA_51167,2020-01-03,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,7.86,24.11,14.15,40.88,,52.41,,9.505556,4.177778,12.755556,13.589,,9.105556,97.359871
US_VA_51167,2020-01-04,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,10.12,25.3,,33.73,12.37,42.16,8.43,9.061111,0.827778,12.583333,6.815667,,7.827778,92.08201
US_VA_51167,2020-01-05,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,13.18,21.78,14.33,29.8,,50.44,9.17,0.477778,-1.344444,7.222222,2.757714,,-4.005556,72.078951
US_VA_51167,2020-01-06,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,12.42,25.75,11.5,29.43,9.66,42.31,,2.633333,-1.783333,7.694444,0.0,,-4.427778,60.257188
US_VA_51167,2020-01-07,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,9.07,18.14,18.62,34.85,,50.13,,1.238889,-1.977778,6.194444,2.497667,,-3.705556,70.171977
US_VA_51167,2020-01-08,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,15.51,21.71,,35.16,9.82,40.84,,2.383333,-1.416667,7.361111,1.6764,50.8,-5.172222,57.784731
US_VA_51167,2020-01-09,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,11.38,18.1,10.86,38.79,,40.35,14.48,4.027778,-2.066667,12.338889,0.0,30.48,-5.222222,51.978448
US_VA_51167,2020-01-10,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,12.9,10.32,10.32,41.28,,41.8,8.26,9.816667,3.383333,14.738889,0.0,,2.383333,60.76316
US_VA_51167,2020-01-11,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,10.08,20.16,13.44,33.04,,50.96,10.64,15.805556,9.672222,21.022222,3.048,,10.583333,72.744173
US_VA_51167,2020-01-12,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,,20.71,,33.58,,47.01,8.96,12.45,7.188889,18.333333,29.064857,,7.666667,72.687201
US_VA_51167,2020-01-13,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,11.77,17.92,11.77,28.67,,54.26,10.75,8.822222,5.105556,15.033333,0.2032,,4.45,74.740811
US_VA_51167,2020-01-14,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,13.1,20.96,10.48,33.54,,55.55,7.86,11.322222,6.622222,14.938889,0.762,,9.8,90.427488
US_VA_51167,2020-01-15,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,11.56,26.27,9.98,46.77,7.88,42.56,,11.522222,7.944444,16.016667,3.556,,10.85,95.676589
US_VA_51167,2020-01-16,ChIJF0s3y6kDUIgR0S1Zuo56NNA,Q507117,geoId/51167,US,United States of America,VA,Virginia,51167,Russell County,US,USA,2,,,,,,,27046,13270,13776,2697,2945,2904,2968,3486,4222,4044,2493,1287,2532635,36.94,-82.1,1235,76.171429,,,,,12.47,24.41,9.35,37.4,,47.79,8.83,10.344444,4.305556,15.611111,1.0795,,3.877778,64.434835
