location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CA_06091,2020-01-01,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,5.185185,0.04321,11.950617,0.0,,-0.444444,68.139238
US_CA_06091,2020-01-02,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,4.388889,-1.148148,11.611111,0.084667,,-2.512346,61.648511
US_CA_06091,2020-01-03,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,4.5,-1.537037,13.018519,0.0,,-3.41358,59.33032
US_CA_06091,2020-01-04,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,7.308642,-0.703704,12.462963,0.0,,-2.506173,51.809833
US_CA_06091,2020-01-05,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,3.660494,-0.876543,9.907407,0.47625,,-2.345679,66.390499
US_CA_06091,2020-01-06,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,1.302469,-4.888889,10.166667,0.0,,-5.969136,59.330761
US_CA_06091,2020-01-07,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,2.598765,-4.0,12.759259,0.0,,-4.530864,60.355398
US_CA_06091,2020-01-08,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,3.1,-2.527778,10.922222,0.399143,30.48,-4.211111,61.162653
US_CA_06091,2020-01-09,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,1.861111,-1.605556,4.844444,0.5588,,-3.538889,69.485924
US_CA_06091,2020-01-10,ChIJb3lbw8J1nIARlJ3CU84oUBc,Q156370,geoId/06091,US,United States of America,CA,California,06091,Sierra County,US,USA,2,,,,,,,3002,1511,1491,269,256,242,242,314,498,612,383,186,396474,39.59,-120.5,2491,84.9,-1.755556,-7.672222,8.661111,0.8128,,-8.283333,62.395692
