location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21213,2020-01-01,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,10.0,10.47,10.0,16.66,,,26.66,7.14,43.33,7.14,4.901235,-0.820988,11.111111,0.028222,,-3.965278,52.935381
US_KY_21213,2020-01-02,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,8.07,10.62,,19.97,7.65,8.5,28.05,,44.62,,8.641975,4.549383,11.469136,3.46075,,1.4375,60.275566
US_KY_21213,2020-01-03,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,11.43,13.12,6.35,19.05,6.77,6.77,27.52,8.47,42.76,9.31,12.074074,10.123457,14.154321,17.272,,11.618056,96.338743
US_KY_21213,2020-01-04,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,12.4,,18.84,8.73,,28.02,,49.16,,6.677778,3.161111,12.194444,8.184444,,4.160494,83.590569
US_KY_21213,2020-01-05,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,8.01,10.84,12.25,19.8,11.78,,23.57,,52.31,,4.148148,-1.981481,12.425926,0.620889,,-1.625,65.599816
US_KY_21213,2020-01-06,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,10.47,11.63,14.35,8.14,10.47,27.14,,29.47,5.82,5.305556,-1.95,11.155556,0.1778,,-1.703704,60.739212
US_KY_21213,2020-01-07,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.7,8.74,6.08,12.92,6.08,12.92,27.35,7.22,31.91,6.84,6.494444,-0.705556,11.377778,0.254,,-2.54321,52.260237
US_KY_21213,2020-01-08,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,7.43,8.6,7.43,16.03,8.6,9.77,28.14,6.64,34.01,11.73,5.744444,0.416667,12.777778,0.1016,,-3.512346,51.343662
US_KY_21213,2020-01-09,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.74,10.48,7.11,14.6,6.74,5.99,20.22,7.11,36.69,10.48,7.527778,0.666667,15.888889,0.0508,,-3.055556,48.08206
US_KY_21213,2020-01-10,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.17,8.12,,16.6,10.33,7.01,27.67,8.12,34.31,7.38,16.094444,13.677778,19.361111,0.4445,,7.061728,54.939991
US_KY_21213,2020-01-11,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,7.65,9.9,8.55,14.4,,,13.5,,48.6,,16.85,11.627778,20.511111,7.366,,14.018519,83.496215
US_KY_21213,2020-01-12,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,7.41,7.9,7.9,17.29,,8.89,23.7,9.38,42.97,7.41,6.427778,3.911111,12.655556,28.617333,,3.925926,83.743239
US_KY_21213,2020-01-13,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.35,5.6,,11.95,7.84,5.98,30.63,,47.81,10.09,5.444444,1.588889,10.861111,0.0762,,3.265432,85.949506
US_KY_21213,2020-01-14,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,9.45,10.58,7.18,12.85,11.71,9.82,32.5,,41.57,6.05,10.961111,6.422222,15.594444,8.466667,,8.58642,84.810942
US_KY_21213,2020-01-15,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.95,8.56,5.58,11.9,9.67,10.42,21.95,8.18,41.66,8.56,14.422222,9.566667,20.861111,0.903111,,12.962963,90.157647
US_KY_21213,2020-01-16,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,7.0,8.55,13.22,11.28,7.78,22.94,,44.72,5.83,8.688889,3.583333,16.005556,2.032,,3.864198,71.03738
US_KY_21213,2020-01-17,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,9.02,9.4,,11.28,8.65,,23.31,9.4,44.36,8.65,1.294444,-0.944444,6.25,0.0254,,-5.419753,60.434929
US_KY_21213,2020-01-18,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,7.21,10.09,17.78,8.65,11.05,9.13,13.93,,47.57,,9.927778,3.633333,14.127778,1.806222,,2.376543,58.778537
US_KY_21213,2020-01-19,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,11.43,8.57,,19.53,,,27.63,10.96,40.49,,0.872222,-3.483333,11.638889,2.3622,,-8.080247,50.641834
US_KY_21213,2020-01-20,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,8.1,,9.9,17.55,6.75,9.0,18.0,7.65,41.4,13.05,-5.972222,-7.466667,-1.838889,0.41275,,-10.740741,68.267692
US_KY_21213,2020-01-21,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,9.49,7.33,16.82,10.35,7.33,30.19,6.9,47.44,,-3.761111,-7.127778,0.933333,0.0254,,-9.561728,63.746336
US_KY_21213,2020-01-22,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.09,10.66,9.14,16.75,5.33,7.99,21.7,8.38,41.11,9.52,-2.411111,-7.944444,5.622222,1.1176,,-8.524691,63.021101
US_KY_21213,2020-01-23,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.97,13.06,,10.45,6.34,8.21,31.72,9.33,36.94,7.09,3.9,0.711111,8.472222,3.499556,,-3.364198,59.88017
US_KY_21213,2020-01-24,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,8.97,6.35,26.16,5.61,5.61,31.76,6.73,35.5,,7.083333,4.966667,9.038889,8.89,,5.32716,88.409442
US_KY_21213,2020-01-25,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,,,10.09,25.94,10.09,,37.47,8.65,34.1,8.17,3.211111,2.288889,5.677778,3.189111,,0.203704,80.280421
US_KY_21213,2020-01-26,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,12.22,9.16,,25.3,,,28.79,,38.83,11.34,2.877778,-0.994444,8.083333,0.423333,,0.04321,81.401272
US_KY_21213,2020-01-27,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.28,12.06,7.16,21.49,12.44,10.18,36.56,9.8,43.35,6.79,7.944444,4.866667,12.222222,1.044222,,4.296296,76.924022
US_KY_21213,2020-01-28,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,5.0,6.43,8.57,28.93,8.57,7.14,35.0,7.14,35.71,10.0,1.672222,-0.572222,6.894444,0.4064,,-0.197531,86.784259
US_KY_21213,2020-01-29,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.26,8.1,6.63,26.15,9.94,5.52,38.3,7.73,37.56,16.57,3.4,1.127778,6.311111,0.028222,,1.092593,84.495396
US_KY_21213,2020-01-30,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,9.85,11.74,5.3,40.14,12.5,7.2,39.76,5.68,42.41,6.06,4.238889,2.122222,7.238889,0.310444,,1.950617,84.168654
US_KY_21213,2020-01-31,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.09,8.37,8.37,25.87,11.41,,33.86,,33.1,7.99,5.688889,3.855556,7.938889,0.762,,3.598765,85.875526
US_KY_21213,2020-02-01,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,10.34,,9.87,27.74,,,27.74,,31.97,,6.633333,5.105556,9.016667,3.4544,,4.339506,84.450225
US_KY_21213,2020-02-02,ChIJRcnrypXHZYgR1H7UKYbtZr4,Q502945,geoId/21213,US,United States of America,KY,Kentucky,21213,Simpson County,US,USA,2,,,,,,,18046,8862,9184,2364,2409,2270,2131,2225,2573,2091,1355,628,1846585,36.74,-86.58,612,75.6,,,,,,6.88,10.08,10.08,23.83,11.0,,19.71,,37.58,,8.35,0.994444,20.111111,0.0762,,0.166667,55.882859
