location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_parks,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49017,2020-02-04,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,41.33,-7.133333,-12.688889,-2.733333,0.903111,-14.740741,57.915668
US_UT_49017,2020-02-05,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,65.52,-8.644444,-15.294444,0.05,0.0,-16.265432,57.517346
US_UT_49017,2020-02-06,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,30.53,,-1.066667,-6.988889,7.355556,0.0,-7.925926,62.167739
US_UT_49017,2020-02-07,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,4.1,-3.738889,13.383333,0.0,-3.654321,59.252075
US_UT_49017,2020-02-08,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,4.6,-4.416667,15.138889,0.0,-4.919753,51.380095
US_UT_49017,2020-02-09,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,2.6,-4.105556,13.177778,0.0,-6.271605,53.664135
US_UT_49017,2020-02-10,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,31.32,56.05,0.2,-6.383333,7.444444,0.3556,-6.691358,60.182137
US_UT_49017,2020-02-11,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,44.04,-0.783333,-7.505556,6.583333,0.0,-10.895062,48.081937
US_UT_49017,2020-02-12,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,48.24,-1.753086,-9.351852,8.283951,0.0,-12.097222,47.857766
US_UT_49017,2020-02-13,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,30.05,28.47,0.018519,-8.895062,10.364198,0.0,-9.145833,51.963007
US_UT_49017,2020-02-14,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,37.25,1.67284,-7.41358,12.790123,0.0,-9.75,43.307823
US_UT_49017,2020-02-15,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,37.75,3.061728,-5.716049,12.191358,0.0,-8.458333,44.421824
US_UT_49017,2020-02-16,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,26.39,5.234568,-2.314815,14.518519,0.0,-6.430556,45.190361
US_UT_49017,2020-02-17,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,5.975309,-0.783951,13.018519,0.0,-4.458333,48.784957
US_UT_49017,2020-02-18,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,66.52,0.302469,-7.62963,9.580247,0.0,-10.222222,46.731799
US_UT_49017,2020-02-19,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,27.5,45.38,0.044444,-7.905556,8.205556,0.0,-10.845679,45.012993
US_UT_49017,2020-02-20,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,28.56,42.84,-0.833333,-9.4,8.65,0.0,-13.104938,40.448795
US_UT_49017,2020-02-21,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,32.78,0.416667,-7.533333,11.816667,0.0,-13.67284,36.536516
US_UT_49017,2020-02-22,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,-21,,,3.188889,-4.172222,11.005556,0.0,-7.746914,45.133636
US_UT_49017,2020-02-23,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,2.244444,-1.816667,9.838889,8.240889,-1.098765,79.756411
US_UT_49017,2020-02-24,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,2.166667,-3.512346,8.419753,0.677333,-5.548611,59.032812
US_UT_49017,2020-02-25,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,34.42,30.12,-0.469136,-6.240741,6.493827,0.0,-11.298611,45.723596
US_UT_49017,2020-02-26,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,,-1.580247,-8.975309,9.055556,0.0,-11.6875,47.227177
US_UT_49017,2020-02-27,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,29.81,26.67,2.024691,-7.567901,13.419753,0.0,-8.4375,47.208761
US_UT_49017,2020-02-28,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,34.91,,3.37037,-5.524691,13.858025,0.0,-8.034722,44.349396
US_UT_49017,2020-02-29,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,9,,,5.228395,-3.635802,14.475309,0.0,-7.1875,41.398904
US_UT_49017,2020-03-01,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,34.89,42.23,5.944444,-2.0,13.932099,0.0,-5.673611,44.923184
US_UT_49017,2020-03-02,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,33.33,43.93,2.549383,-2.5,9.895062,0.326571,-3.680556,63.893894
US_UT_49017,2020-03-03,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,25.88,44.58,3.135802,-4.82716,12.981481,0.09525,-7.090278,48.174138
US_UT_49017,2020-03-04,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,59.99,42.27,4.877778,-4.677778,15.794444,0.0,-5.277778,48.864362
US_UT_49017,2020-03-05,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,34.77,6.422222,-4.177778,18.411111,0.0,-7.098765,38.251416
US_UT_49017,2020-03-06,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,36.49,46.02,8.783333,-0.45,18.35,0.0,-7.950617,31.128066
US_UT_49017,2020-03-07,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,36.76,33.26,9.494444,0.616667,17.816667,0.0,-4.395062,38.083093
US_UT_49017,2020-03-08,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,,34.55,9.633333,3.677778,16.105556,0.028222,-1.864198,46.041712
US_UT_49017,2020-03-09,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,34.83,30.03,5.772222,-0.588889,14.061111,0.127,-2.58642,55.358025
US_UT_49017,2020-03-10,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,48.24,28.95,7.294444,1.005556,13.861111,0.0,-1.925926,52.987592
US_UT_49017,2020-03-11,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,62.37,37.0,8.461111,2.511111,15.538889,0.592667,2.271605,64.609136
US_UT_49017,2020-03-12,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,100.0,23.81,8.91358,1.487654,16.54321,1.721556,0.951389,58.913528
US_UT_49017,2020-03-13,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,67.92,46.19,6.320988,0.703704,15.549383,3.556,-0.930556,61.586647
US_UT_49017,2020-03-14,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,11,39.96,,7.166667,3.685185,12.864198,5.3975,1.527778,67.891931
US_UT_49017,2020-03-15,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,64.4,,8.462963,3.401235,14.617284,0.338667,0.736111,58.758952
US_UT_49017,2020-03-16,ChIJjSVWAst5NYcRPaQA5phnWQQ,Q26740,geoId/49017,US,United States of America,UT,Utah,49017,Garfield County,US,USA,2,,,,,,,5025,2634,2391,610,708,521,580,502,618,755,480,251,1744359,37.87,-111.44,13489,86.25,,70.97,31.27,8.0,0.808642,14.716049,0.084667,-0.805556,54.355911
