location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NM_35047,2020-01-11,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,10.38,8.53,,13.72,8.53,,14.46,,25.95,7.79,-5.705556,-14.544444,5.422222,0.127,-12.055556,58.281683
US_NM_35047,2020-01-12,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,10.22,6.47,5.11,11.24,5.45,6.13,19.41,,28.94,,-0.916667,-8.344444,5.038889,0.0,-11.530864,44.225613
US_NM_35047,2020-01-13,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.88,10.89,4.87,11.17,6.02,4.01,16.33,5.16,30.37,4.58,-0.533333,-8.261111,8.177778,0.056444,-11.58642,42.987004
US_NM_35047,2020-01-14,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,9.51,9.79,5.04,13.43,8.39,5.32,18.46,3.92,24.9,5.59,2.55,-6.594444,11.961111,0.0,-12.055556,34.08096
US_NM_35047,2020-01-15,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,4.09,6.82,6.54,12.81,7.91,6.0,16.63,4.63,28.08,,2.994444,-5.305556,12.35,0.0,-12.098765,32.422441
US_NM_35047,2020-01-16,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,3.5,8.51,4.51,10.26,6.26,4.76,15.27,3.75,21.53,3.75,-0.788889,-4.933333,6.794444,0.53975,-9.518519,53.505023
US_NM_35047,2020-01-17,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.92,5.92,5.04,7.7,,,17.48,,24.89,10.07,0.577778,-2.95,5.4,6.152444,-1.666667,83.405049
US_NM_35047,2020-01-18,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.22,8.7,9.74,13.22,,5.22,16.35,5.57,20.52,5.22,-2.433333,-10.938889,6.172222,0.6604,-10.950617,50.482769
US_NM_35047,2020-01-19,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.6,6.65,,10.49,6.65,,16.44,8.4,30.43,5.6,-2.794444,-10.738889,6.038889,0.0,-9.771605,57.701076
US_NM_35047,2020-01-20,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,10.75,9.07,,14.45,5.71,7.39,19.15,6.38,33.94,7.06,-2.788889,-9.983333,7.308642,0.0,-8.197531,65.146538
US_NM_35047,2020-01-21,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.26,6.84,5.26,13.16,7.37,6.84,21.85,6.05,27.11,,0.583333,-5.611111,6.022222,0.03175,-3.351852,74.207004
US_NM_35047,2020-01-22,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.19,5.38,10.23,12.65,8.88,6.46,21.81,4.85,31.23,,1.811111,-1.744444,7.005556,2.57175,-1.123457,79.269931
US_NM_35047,2020-01-23,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,9.19,7.52,4.18,16.43,8.35,8.63,22.56,,29.24,5.85,-0.505556,-6.905556,7.405556,0.0,-5.290123,68.826785
US_NM_35047,2020-01-24,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,7.29,8.7,8.98,17.95,11.22,4.49,26.93,6.73,31.14,3.93,-1.727778,-9.4,7.911111,0.0,-6.580247,66.627521
US_NM_35047,2020-01-25,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,14.78,,7.21,18.02,,5.77,17.3,9.01,31.71,5.77,1.4,-7.333333,9.394444,0.0,-5.432099,59.65435
US_NM_35047,2020-01-26,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,11.65,11.33,,17.8,,,22.66,6.15,31.4,,1.027778,-6.611111,10.411111,0.0,-6.314815,56.495506
US_NM_35047,2020-01-27,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.14,9.48,7.31,18.41,8.39,4.06,25.45,,26.27,4.06,0.794444,-6.555556,9.611111,0.0,-5.055556,63.30286
US_NM_35047,2020-01-28,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,,10.05,9.53,15.88,5.56,5.03,24.87,5.56,30.95,5.29,0.194444,-6.744444,7.861111,0.564444,-6.604938,57.827054
US_NM_35047,2020-01-29,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,7.26,8.56,6.74,14.52,7.26,9.08,24.12,3.89,29.57,5.45,-3.061111,-10.705556,6.311111,0.0,-9.54321,58.429062
US_NM_35047,2020-01-30,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.08,3.96,7.66,20.88,9.51,4.49,22.2,,27.75,4.23,-1.133333,-9.188889,6.422222,0.0,-7.37037,60.655161
US_NM_35047,2020-01-31,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.27,6.93,6.38,18.85,10.81,6.1,29.38,3.88,27.44,4.99,-0.772222,-10.122222,6.755556,0.056444,-9.975309,48.325213
US_NM_35047,2020-02-01,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.15,9.4,5.79,13.74,6.51,5.79,23.87,7.23,27.12,8.68,0.866667,-9.194444,13.394444,0.0,-10.123457,43.154712
US_NM_35047,2020-02-02,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,8.96,9.99,6.89,16.19,5.51,5.86,17.91,,29.63,5.17,2.905556,-7.65,15.561728,0.0,-8.135802,44.748883
US_NM_35047,2020-02-03,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.88,8.81,7.16,12.94,4.68,3.85,14.31,,26.98,,4.877778,-4.122222,14.277778,0.0,-7.783951,39.141243
US_NM_35047,2020-02-04,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.93,9.15,4.71,11.37,4.44,4.44,20.52,5.54,26.62,6.65,-2.888889,-8.266667,7.45,0.79375,-7.061728,71.912508
US_NM_35047,2020-02-05,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,6.09,7.68,5.56,16.68,4.24,8.74,19.33,3.71,24.62,4.24,-11.583333,-20.544444,-3.05,1.665111,-14.728395,73.32521
US_NM_35047,2020-02-06,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,3.85,10.77,5.9,13.33,9.48,3.59,21.79,,22.56,3.59,-7.977778,-18.0,3.961111,0.084667,-14.783951,58.296457
US_NM_35047,2020-02-07,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,,8.5,,16.18,7.13,6.58,16.18,4.39,23.32,4.11,1.911111,-3.355556,9.366667,0.0,-5.728395,56.571148
US_NM_35047,2020-02-08,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,10.61,6.72,7.78,16.26,6.01,,15.2,,29.34,,2.927778,-6.438889,13.155556,0.0,-5.938272,51.55672
US_NM_35047,2020-02-09,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.97,8.63,6.97,13.6,5.97,,20.24,,25.55,,4.816667,-2.216667,11.455556,0.0,-7.888889,39.3333
US_NM_35047,2020-02-10,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,3.71,7.15,6.62,15.1,8.47,5.56,20.92,4.77,27.02,4.24,1.277778,-4.1,9.261111,0.0,-4.283951,65.676324
US_NM_35047,2020-02-11,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,9.7,9.4,,9.4,6.37,4.85,20.92,5.76,27.59,,-3.022222,-6.405556,4.622222,2.906889,-5.395062,82.818797
US_NM_35047,2020-02-12,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,5.09,7.24,6.7,13.67,10.72,6.16,20.64,7.5,26.8,4.29,-3.994444,-9.361111,1.783333,2.229556,-6.919753,78.972564
US_NM_35047,2020-02-13,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,,7.08,3.81,11.17,6.54,6.26,16.89,,29.14,,-3.194444,-10.377778,3.672222,0.2794,-7.648148,70.022342
US_NM_35047,2020-02-14,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,,,,,,,6.2,4.79,7.89,6.77,4.51,11.84,,19.73,,-1.616667,-9.827778,7.494444,0.0,-7.018519,65.237689
US_NM_35047,2020-02-15,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,4,-5,19,-2,,7.41,8.15,5.55,10.0,6.3,,18.15,7.78,27.41,6.3,2.911111,-4.238889,9.577778,0.0,-5.753086,52.144463
US_NM_35047,2020-02-16,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,14,7,9,-1,,5.9,8.33,6.25,10.06,,,19.08,7.98,26.37,,4.866667,-3.633333,12.888889,0.0,-6.944444,41.45935
US_NM_35047,2020-02-17,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,4,7,23,-20,,8.02,8.95,8.64,17.58,8.95,5.55,27.14,4.93,31.77,,6.927778,-0.205556,13.805556,0.0,-3.444444,46.70444
US_NM_35047,2020-02-18,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,6,-11,12,5,-1,,7.2,7.2,12.54,9.07,7.2,17.34,,37.07,3.73,2.65,-2.8,11.583333,0.0,-3.45679,62.466143
US_NM_35047,2020-02-19,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,-3,-9,-8,3,0,4.72,5.77,9.7,9.44,7.6,5.24,19.4,4.98,29.89,4.72,1.533333,-2.477778,7.888889,0.0635,-2.524691,73.697124
US_NM_35047,2020-02-20,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,-3,-8,2,1,1,,9.39,7.83,9.91,6.26,5.22,19.3,4.7,24.52,3.65,-1.327778,-5.872222,6.583333,0.2286,-5.080247,74.5891
US_NM_35047,2020-02-21,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,0,1,1,5,,5.13,7.99,6.28,8.56,,4.28,15.4,,23.11,4.28,-1.855556,-7.461111,8.166667,0.0,-5.444444,74.739923
US_NM_35047,2020-02-22,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,-7,-12,6,-2,,6.81,8.25,8.25,12.55,6.1,6.81,15.78,5.38,34.42,6.81,3.294444,-3.805556,10.188889,0.0,-1.746914,68.067096
US_NM_35047,2020-02-23,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,5,-7,-8,0,,9.5,7.46,9.16,8.14,7.46,5.77,21.71,5.77,33.59,,4.166667,-0.944444,9.361111,1.862667,0.740741,76.929631
US_NM_35047,2020-02-24,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,2,-2,4,8,,6.06,9.75,,10.01,7.64,6.85,23.45,4.48,34.52,5.53,2.25,-3.672222,9.477778,1.3462,-4.734568,58.95816
US_NM_35047,2020-02-25,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,-2,-9,5,3,1,,8.22,5.04,18.56,6.36,,24.92,3.71,27.04,5.04,-2.683333,-8.283333,6.55,0.0,-14.08642,40.527697
US_NM_35047,2020-02-26,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,18,0,-3,4,-1,4.92,6.83,4.92,13.67,6.29,4.37,22.41,,27.88,,-6.238889,-15.066667,4.55,0.0,-14.851852,48.284413
US_NM_35047,2020-02-27,ChIJ68ddJD5sGYcRGc35tQB6jQM,Q487254,geoId/35047,US,United States of America,NM,New Mexico,35047,San Miguel County,US,USA,2,,,,,,,27715,13734,13981,2685,3428,3608,2954,3030,4071,4093,2618,1228,1344187,35.47,-104.83,12265,77.771429,15,2,6,2,-2,6.43,8.57,6.7,18.75,6.7,5.89,31.06,4.55,22.5,4.29,0.305556,-10.405556,10.977778,0.0,-13.524691,34.769163
