location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18147,2020-11-13,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,13,0,703,7,,,0,0,0,0,1,3,3,2,3,0,0,5,11,45,28,113,83,82,126,108,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,341,355,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-22,,6.95,14.29,6.18,6.57,7.34,15.45,,27.42,,7.271605,2.45679,12.648148,0.0,,0.635802,62.849475
US_IN_18147,2020-11-14,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,7,0,710,7,,,0,0,0,3,0,1,1,0,1,1,0,5,11,48,28,114,84,82,127,109,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,346,357,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,3,,,,6.62,8.82,6.62,13.23,,29.99,,5.209877,-1.123457,13.17284,0.508,,0.746914,73.132366
US_IN_18147,2020-11-15,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,7,0,717,7,,,0,0,0,1,0,0,1,5,0,0,0,5,11,49,28,114,85,87,127,109,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,349,361,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-1,,9.08,,10.81,6.92,,19.46,,25.51,,13.728395,7.506173,18.820988,14.514286,,6.432099,61.779174
US_IN_18147,2020-11-16,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,27,0,744,7,,,0,0,1,5,0,2,2,4,3,4,0,5,12,54,28,116,87,91,130,113,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,9,367,370,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-14,,,9.35,7.48,10.09,8.22,16.08,,37.39,,7.765432,0.746914,16.345679,4.769556,,-2.395062,48.844375
US_IN_18147,2020-11-17,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,46,0,790,7,,,0,1,0,5,3,3,2,10,11,6,0,6,12,59,31,119,89,101,141,119,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,27,386,397,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-19,,6.05,6.81,,,10.21,17.02,,39.71,,7.524691,2.722222,12.561728,0.0,,-3.203704,46.733547
US_IN_18147,2020-11-18,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,11,0,801,7,,,0,0,1,2,0,2,0,0,2,2,0,6,13,61,31,121,89,101,143,121,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,391,403,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-19,,10.05,10.43,9.28,13.14,6.18,18.16,,30.53,,3.191358,-3.339506,12.283951,0.0,,-5.08642,54.986416
US_IN_18147,2020-11-19,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,10,0,811,7,,,0,0,1,0,0,0,1,0,4,1,0,6,14,61,31,121,90,101,147,122,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,2,398,405,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-17,,,8.28,7.9,7.15,6.4,21.07,,28.6,5.64,11.41358,6.018519,19.617284,0.0,,-3.814815,34.777819
US_IN_18147,2020-11-20,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,19,0,830,7,,,0,1,0,3,0,3,1,3,2,3,0,7,14,64,31,124,91,104,149,125,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,8,409,413,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-19,,6.24,6.24,5.85,6.63,7.02,19.49,7.41,31.96,6.24,14.092593,8.524691,19.141975,0.0,,2.475309,45.864038
US_IN_18147,2020-11-21,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,16,0,846,7,,,0,0,0,2,0,0,0,5,2,6,0,7,14,66,31,124,91,109,151,131,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,9,416,422,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,7,,,7.6,,,14.76,22.81,,33.55,,12.851852,9.771605,16.530864,0.85725,,10.660494,86.804242
US_IN_18147,2020-11-22,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,7,0,853,7,,,0,0,0,0,0,0,1,2,2,2,0,7,14,66,31,124,92,111,153,133,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,418,427,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-4,,13.36,6.9,8.19,7.33,8.19,15.52,10.35,27.59,,8.925926,5.722222,12.358025,5.842,,7.993827,94.045089
US_IN_18147,2020-11-23,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,24,0,877,7,,,0,0,1,3,0,5,0,6,7,1,0,7,15,69,31,129,92,117,160,134,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,10,432,437,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-18,,,,,9.53,6.1,14.48,,33.16,,5.314815,-0.104938,11.549383,1.411111,,2.290123,81.081962
US_IN_18147,2020-11-24,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,19,1,896,8,,,0,0,0,4,1,3,4,3,0,2,0,7,15,73,32,132,96,120,160,136,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,15,435,452,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-21,,,7.09,8.58,7.46,7.84,23.14,7.84,29.11,,7.753086,3.191358,12.722222,0.28575,,2.259259,68.468419
US_IN_18147,2020-11-25,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,17,0,913,8,,,0,0,1,0,0,2,1,2,4,3,0,7,16,73,32,134,97,122,164,139,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,8,443,460,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-32,,6.68,9.6,,10.85,,16.69,,38.81,,12.08642,7.382716,17.098765,15.711714,,8.820988,80.824722
US_IN_18147,2020-11-26,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,5,0,918,8,,,0,0,0,0,0,1,0,0,1,0,0,7,16,73,32,135,97,122,165,139,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,446,462,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-80,,10.34,9.05,,11.63,,21.11,,28.0,9.91,10.314815,8.765432,13.790123,7.112,,7.679012,83.936821
US_IN_18147,2020-11-27,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,19,0,937,8,,,0,1,1,0,2,4,4,1,0,2,0,8,17,73,34,139,101,123,165,141,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,12,453,474,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-59,,8.13,,6.42,6.85,,21.82,,28.67,,9.234568,3.141975,14.08642,1.439333,,5.209877,76.222787
US_IN_18147,2020-11-28,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,10,0,947,8,,,0,0,1,0,0,3,1,1,2,1,0,8,18,73,34,142,102,124,167,142,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,458,479,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-17,,,6.64,,9.75,,17.28,,29.68,,5.864198,-0.722222,11.592593,1.157111,,0.820988,70.195989
US_IN_18147,2020-11-29,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,14,0,961,8,,,0,0,0,1,0,2,1,2,5,1,0,8,18,74,34,144,103,126,172,143,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,9,463,488,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-15,,,,,,9.02,13.31,,30.91,,3.561728,-1.987654,11.141975,0.9525,,-0.611111,74.243345
US_IN_18147,2020-11-30,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,18,0,979,8,,,0,0,2,1,0,4,3,3,2,3,0,8,20,75,34,148,106,129,174,146,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,10,469,498,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-15,,,7.08,6.41,5.4,,21.92,6.41,30.69,,3.296296,-0.469136,9.314815,4.426857,,0.45679,81.897887
US_IN_18147,2020-12-01,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,19,0,998,8,,,0,0,2,1,0,4,3,4,2,1,0,8,22,76,34,152,109,133,176,147,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,10,478,508,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-14,,6.12,6.84,7.2,7.92,9.37,24.13,,26.65,,-0.419753,-4.401235,3.858025,1.016,,-5.697531,67.741094
US_IN_18147,2020-12-02,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,12,0,1010,8,,,0,0,1,2,1,3,1,0,1,0,0,8,23,78,35,155,110,133,177,147,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,482,515,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-15,6,6.77,8.91,,8.91,7.49,17.11,,28.51,,-0.82716,-6.851852,7.802469,0.0,,-5.746914,69.500622
US_IN_18147,2020-12-03,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,13,0,1023,8,,,0,0,0,1,0,7,0,1,4,0,0,8,23,79,35,162,110,134,181,147,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,489,521,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-11,,,7.71,7.71,,6.25,20.2,,30.12,6.61,0.765432,-4.604938,7.771605,0.254,,-2.839506,76.97483
US_IN_18147,2020-12-04,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,18,0,1041,8,,,0,0,1,2,2,7,3,1,0,1,0,8,24,81,37,169,113,135,181,148,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,6,500,527,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-11,,8.61,7.53,10.04,10.4,8.25,19.01,,30.49,,4.716049,-0.030864,8.17284,0.127,,1.753086,81.414232
US_IN_18147,2020-12-05,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,4,0,1045,8,,,0,0,0,1,0,0,1,1,0,0,0,8,24,82,37,169,114,136,181,148,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,502,529,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,5,,8.67,8.67,,,,19.93,10.4,33.37,6.5,3.148148,-2.259259,9.376543,0.0,,-0.425926,77.539309
US_IN_18147,2020-12-06,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,13,1,1058,9,,,0,0,1,2,0,3,3,2,0,2,0,8,25,84,37,172,117,138,181,150,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,506,537,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-7,,,7.58,,9.69,8.43,17.69,,28.22,,1.209877,-2.709877,6.864198,0.0,,-1.58642,81.722618
US_IN_18147,2020-12-07,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,24,0,1082,9,,,0,0,3,3,3,6,1,2,2,3,0,8,28,87,40,178,118,140,183,153,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,15,515,552,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-11,,,8.94,8.94,8.94,7.87,20.39,,33.27,,1.450617,-1.796296,5.493827,0.0,,-2.87037,73.12786
US_IN_18147,2020-12-08,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,22,0,1104,9,,,0,0,1,1,2,5,2,2,3,5,0,8,29,88,42,183,120,142,186,158,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,525,564,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-13,,,,11.97,7.98,,16.32,,25.39,,3.074074,0.728395,5.580247,0.0,,-1.074074,74.41057
US_IN_18147,2020-12-09,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,16,0,1120,9,,,0,1,0,1,0,4,4,2,2,2,0,9,29,89,42,187,124,144,188,160,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,5,535,569,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-12,5,7.14,7.5,9.99,12.49,7.5,15.7,,31.41,,5.851852,-0.290123,16.135802,0.0,,0.530864,68.848572
US_IN_18147,2020-12-10,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,12,0,1132,9,,,0,0,1,1,0,2,3,1,1,2,0,9,30,90,42,189,127,145,189,162,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,539,577,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-14,,,8.29,10.09,6.12,7.57,17.29,,29.18,,7.450617,-0.234568,19.074074,0.0,,1.691358,67.172189
US_IN_18147,2020-12-11,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,18,1,1150,10,,,0,0,1,2,0,3,4,2,0,4,0,9,31,92,42,192,131,147,189,166,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,7,550,584,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-16,,,9.85,6.2,7.66,9.12,19.71,,25.55,8.39,11.12963,4.419753,18.845679,0.0,,4.191358,62.655756
US_IN_18147,2020-12-12,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,8,0,1158,10,,,0,0,0,1,0,2,1,0,2,1,0,9,31,93,42,194,132,147,191,167,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,553,588,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,6,,6.51,11.29,,9.12,7.81,19.54,6.51,31.26,,12.54321,6.617284,17.08642,5.116286,,8.765432,78.052538
US_IN_18147,2020-12-13,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,13,0,1171,10,,,0,0,0,2,0,1,2,1,4,3,0,9,31,95,42,195,134,148,195,170,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,5,560,593,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-4,,6.31,7.57,8.83,9.67,7.15,15.98,,30.27,12.19,5.444444,3.765432,8.166667,0.6985,,1.925926,78.282734
US_IN_18147,2020-12-14,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,29,0,1200,10,,,0,0,1,1,0,4,1,8,6,3,0,9,32,96,42,199,135,156,201,173,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,9,579,602,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-14,,7.39,9.5,11.62,11.62,6.69,26.05,7.39,30.62,5.63,2.104938,-1.395062,4.888889,0.889,,-1.092593,79.536481
US_IN_18147,2020-12-15,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,33,0,1233,10,,,0,0,3,2,1,3,6,3,6,5,0,9,35,98,43,202,141,159,207,178,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,19,592,621,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-13,,5.8,15.22,6.89,9.79,8.34,23.2,,32.99,,-1.679012,-6.067901,3.703704,0.0,,-5.296296,76.442671
US_IN_18147,2020-12-16,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,18,0,1251,10,,,0,1,0,0,1,1,1,5,6,1,0,10,35,98,44,203,142,164,213,179,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,12,598,633,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-15,,8.89,9.96,9.61,8.89,7.47,17.08,,24.91,6.05,1.432099,-2.092593,2.907407,1.3208,,-1.191358,82.812153
US_IN_18147,2020-12-17,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,27,0,1278,10,,,0,0,0,4,2,3,4,3,6,2,0,10,35,102,46,206,146,167,219,181,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,13,610,646,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-15,,11.26,8.72,,13.44,8.36,14.89,,28.7,,0.092593,-1.259259,2.41358,0.733778,,-3.030864,79.872488
US_IN_18147,2020-12-18,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,19,0,1297,10,,,0,0,0,1,0,3,1,2,5,3,0,10,35,103,46,209,147,169,224,184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,12,617,658,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-14,,5.71,7.24,9.14,6.47,6.09,15.99,,28.94,7.24,-1.462963,-6.419753,5.216049,0.0,,-4.555556,79.686164
US_IN_18147,2020-12-19,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,17,0,1314,10,,,0,0,0,1,0,1,1,3,8,1,0,10,35,104,46,210,148,172,232,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,7,627,665,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,6,,,7.61,,10.3,,14.77,,30.0,,3.574074,-1.222222,6.617284,0.435429,,-0.623457,74.273431
US_IN_18147,2020-12-20,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,10,0,1324,10,,,0,0,0,0,0,5,0,3,0,2,0,10,35,104,46,215,148,175,232,187,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,630,671,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-11,,,7.07,7.07,16.79,,22.1,,24.31,7.96,5.240741,2.17284,8.62963,1.87325,,3.012346,85.705906
US_IN_18147,2020-12-21,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,23,0,1347,10,,,0,0,0,0,1,3,4,4,4,2,0,10,35,104,47,218,152,179,236,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,640,683,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-18,,8.78,,,9.98,6.79,16.76,7.58,30.73,,6.055556,1.790123,13.018519,0.0,,1.783951,74.266324
US_IN_18147,2020-12-22,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,23,1,1370,11,,,0,0,1,1,1,6,4,2,5,2,0,10,36,105,48,224,156,181,241,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,650,695,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-25,,7.83,,,11.12,,22.65,,32.54,7.41,5.882716,-0.160494,11.061728,0.0,,-2.925926,53.527022
US_IN_18147,2020-12-23,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,25,0,1395,11,,,0,0,1,0,1,4,5,5,3,3,0,10,37,105,49,228,161,186,244,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,14,661,709,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-35,,,7.97,9.3,6.64,7.09,16.83,,38.1,,7.611111,1.092593,14.123457,1.741714,,0.592593,61.635579
US_IN_18147,2020-12-24,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,12,1,1407,12,,,0,0,0,0,2,2,1,1,1,3,0,10,37,105,51,230,162,187,245,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,5,668,714,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-67,,,,,9.85,,15.95,,36.13,,1.259259,-5.17284,13.333333,11.611429,,-2.82716,74.334174
US_IN_18147,2020-12-25,ChIJrbDOAF5QbogR5M7syHO4xEM,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2,10,0,1417,12,,,0,0,0,0,0,1,2,2,3,1,0,10,37,105,51,231,164,189,248,198,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,8,670,722,20440,10311,10129,2335,2623,2137,2253,2472,3220,2770,1708,922,1804399,38.01,-87.01,1039,80.74,,,-83,,,7.37,,12.43,6.9,11.51,,27.16,,-8.253086,-10.716049,-4.993827,0.0,,-14.024691,63.297488
