location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19071,2020-01-01,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,20.39,34.33,0.055556,-4.703704,8.944444,0.0,30.48,-3.833333,75.226511
US_IA_19071,2020-01-02,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,33.07,23.05,2.876543,-2.351852,7.641975,0.0,,0.253086,83.023361
US_IA_19071,2020-01-03,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,,19.76,0.648148,-4.635802,5.950617,0.0,,-1.771605,83.990808
US_IA_19071,2020-01-04,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,26.67,24.54,-0.407407,-6.314815,6.123457,0.0,,-5.623457,68.13015
US_IA_19071,2020-01-05,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,22.13,18.81,4.679012,0.277778,8.611111,0.0,,-3.339506,56.186925
US_IA_19071,2020-01-06,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,25.26,36.91,-0.290123,-5.376543,6.401235,0.0,,-4.839506,71.561909
US_IA_19071,2020-01-07,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,32.1,28.32,1.506173,-4.166667,9.425926,0.0,,-3.592593,69.053698
US_IA_19071,2020-01-08,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,24.89,23.93,-1.253086,-6.598765,5.17284,0.0,,-7.611111,62.137293
US_IA_19071,2020-01-09,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,32.05,35.93,6.111111,1.308642,10.154321,0.0,,-2.160494,55.441444
US_IA_19071,2020-01-10,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,20.43,36.98,-2.419753,-7.487654,3.765432,1.3716,64.77,-4.364198,86.756401
US_IA_19071,2020-01-11,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,21.18,28.99,-10.160494,-14.154321,-5.45679,0.7112,54.61,-14.771605,69.244004
US_IA_19071,2020-01-12,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,,34.0,-8.320988,-12.944444,-2.382716,0.0,40.64,-10.253086,86.18484
US_IA_19071,2020-01-13,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,31.86,30.9,-1.864198,-4.580247,1.160494,0.677333,30.48,-2.564815,95.317649
US_IA_19071,2020-01-14,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,,25.33,-0.67284,-5.444444,1.592593,0.09525,30.48,-1.986111,90.075896
US_IA_19071,2020-01-15,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,51.13,31.95,-2.253086,-9.469136,0.290123,0.0,30.48,-4.135802,87.125989
US_IA_19071,2020-01-16,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,31.73,23.34,-13.802469,-17.58642,-9.012346,0.0,,-18.691358,66.732621
US_IA_19071,2020-01-17,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,,23.91,-5.728395,-11.265432,0.024691,1.778,50.8,-8.092593,83.490978
US_IA_19071,2020-01-18,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,19.83,25.66,-4.648148,-10.679012,1.037037,3.0988,50.8,-7.450617,80.861705
US_IA_19071,2020-01-19,ChIJkZsfxBLulIcRX5dJpCSZgHI,Q486123,geoId/19071,US,United States of America,IA,Iowa,19071,Fremont County,US,USA,2,,,,,,,6930,3458,3472,836,836,643,758,731,1008,1069,601,448,1425419,40.743889,-95.608611,1338,77.5,,,,,17.66,35.32,-13.574074,-17.320988,-8.623457,0.028222,50.8,-19.358025,61.788508
