location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30081,2020-01-13,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.43,5.43,4.08,7.57,6.99,6.41,5.63,4.46,11.26,,5.24,3.3,6.21,8.93,2.91,4.08,4.27,,3.88,2.72,8.54,24.26,7.18,6.41,,,3.49,40.18,4.08,7.96,6.02,3.11,5.24,-4.455556,-9.4,-0.483333,0.903111,,-9.450617,67.46175
US_MT_30081,2020-01-14,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.77,5.35,,8.72,11.1,8.52,4.56,3.37,10.11,3.37,6.54,,4.95,7.73,4.76,5.15,3.77,4.36,,4.76,7.93,21.2,5.35,7.53,4.56,4.36,7.33,40.23,4.76,6.94,5.35,3.17,4.36,-7.111111,-11.511111,-2.133333,1.241778,30.48,-10.475309,75.410813
US_MT_30081,2020-01-15,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.49,5.5,4.08,6.32,8.15,5.3,4.28,,11.82,3.26,7.13,3.46,5.3,9.58,4.08,5.1,,3.87,,3.46,7.95,17.33,5.91,5.91,4.08,3.26,6.32,33.84,,6.73,,3.26,4.69,-9.7,-16.638889,-2.388889,0.874889,,-14.246914,67.6864
US_MT_30081,2020-01-16,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,6.11,6.72,6.72,10.8,5.3,4.48,6.11,4.89,9.78,,5.09,,4.28,4.89,3.87,,,4.08,3.26,3.87,9.98,25.88,8.76,5.3,5.3,4.69,5.3,35.66,3.46,8.56,4.28,,4.89,-6.322222,-13.388889,1.783333,0.0508,30.48,-11.067901,64.443683
US_MT_30081,2020-01-17,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.48,4.83,4.83,8.55,7.9,4.61,3.07,3.73,10.97,,6.14,,4.17,10.53,3.95,,5.26,3.73,,5.26,7.02,22.59,5.48,6.36,4.17,5.48,6.36,39.05,,5.7,5.7,5.26,,-2.416667,-7.672222,2.244444,0.8636,,-7.833333,65.830766
US_MT_30081,2020-01-18,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,6.47,5.51,5.99,4.79,5.27,4.07,,8.87,,4.31,,3.59,5.99,8.63,3.35,,,5.03,4.31,5.03,22.29,4.55,5.75,,4.55,4.07,28.27,4.31,5.03,5.51,3.59,4.07,-4.7,-9.322222,1.566667,0.4064,30.48,-9.796296,65.960085
US_MT_30081,2020-01-19,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.71,8.35,3.48,6.03,7.65,7.42,4.64,,10.67,3.71,8.12,,7.42,7.65,5.8,5.33,4.17,,,,8.35,17.62,4.41,4.64,7.19,3.25,4.41,33.63,,3.48,5.8,5.57,4.87,-3.488889,-9.655556,2.8,0.0508,,-7.074074,73.034785
US_MT_30081,2020-01-20,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.39,5.64,6.06,10.87,7.94,5.43,5.85,2.92,11.07,5.01,5.22,2.92,5.43,7.94,4.81,4.39,6.89,3.34,5.85,6.27,7.94,24.24,6.48,6.06,3.76,5.22,6.27,42.42,4.6,6.69,3.97,,6.06,-5.905556,-10.627778,2.377778,0.0,,-8.117284,80.118305
US_MT_30081,2020-01-21,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,6.33,7.96,4.29,8.98,5.1,3.67,6.33,,14.29,,4.49,,5.71,7.96,3.27,4.08,8.78,4.08,,9.39,8.16,25.92,4.29,6.12,4.08,9.8,5.92,33.47,3.06,8.16,3.67,,5.51,-2.055556,-9.05,3.777778,0.0508,,-5.246914,76.554181
US_MT_30081,2020-01-22,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,6.43,3.11,10.78,7.26,6.84,5.18,2.9,15.55,3.52,6.01,,5.18,10.16,5.6,4.98,4.56,3.32,4.98,6.84,4.56,21.98,6.01,6.22,4.77,6.84,4.98,38.98,7.26,7.05,4.77,6.22,3.32,-0.427778,-6.277778,5.2,0.282222,,-4.666667,72.064908
US_MT_30081,2020-01-23,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,5.65,5.03,8.38,7.33,6.07,5.03,3.14,14.03,3.56,4.82,3.14,5.86,9.84,,5.03,4.82,5.03,2.93,3.77,4.82,28.48,5.86,5.44,4.19,5.65,5.86,38.94,3.77,5.86,4.19,3.14,3.14,-0.211111,-4.727778,5.383333,0.6096,,-3.932099,74.868507
US_MT_30081,2020-01-24,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,7.5,3.86,7.29,4.93,6.0,5.57,,16.29,4.07,6.43,,6.86,6.43,4.29,4.93,3.65,,3.65,3.65,4.93,27.01,6.65,,,4.72,6.43,36.87,,3.65,6.0,,3.22,-0.203704,-5.364198,5.709877,0.53975,,-2.145833,83.839774
US_MT_30081,2020-01-25,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,7.84,3.68,4.17,6.86,9.8,7.35,4.66,17.4,,6.13,,4.66,8.82,7.11,4.9,3.92,4.66,,3.43,4.9,35.54,7.35,7.11,3.68,,,37.26,,5.15,7.35,4.41,4.66,-0.216049,-5.240741,4.648148,1.072444,,-2.548611,81.183143
US_MT_30081,2020-01-26,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.23,7.5,3.41,10.23,7.5,6.36,4.77,5.0,27.72,3.86,7.95,,4.09,12.04,3.41,4.09,5.23,3.41,,3.86,6.13,33.86,4.54,4.32,3.41,,5.91,36.36,,6.13,7.73,,4.77,-1.450617,-5.419753,3.240741,0.47625,,-2.819444,87.338424
US_MT_30081,2020-01-27,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.73,8.02,,5.14,5.55,5.34,4.52,3.9,18.7,3.9,8.43,,3.7,9.04,5.55,3.9,4.73,3.29,,3.9,8.84,34.94,5.96,7.19,,4.32,4.93,37.2,4.93,,5.75,5.96,3.29,0.598765,-4.277778,4.87037,2.398889,,-2.298611,80.186684
US_MT_30081,2020-01-28,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,7.16,3.37,14.73,6.53,5.47,5.89,2.95,17.47,,8.0,,6.11,8.63,4.63,6.11,4.42,3.16,2.95,5.26,6.11,31.79,6.95,6.74,5.26,,4.21,37.68,5.47,10.53,5.26,5.05,2.95,-2.061728,-6.617284,4.549383,0.85725,,-5.354167,74.874634
US_MT_30081,2020-01-29,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.11,4.91,,8.99,7.97,6.13,4.91,3.27,26.16,3.48,7.56,2.86,5.11,6.54,4.7,3.48,3.48,5.31,3.07,2.86,6.54,26.98,7.15,3.07,4.09,3.27,4.5,35.36,,7.15,4.5,3.88,,-0.259259,-5.58642,4.425926,3.14325,,-2.548611,82.512455
US_MT_30081,2020-01-30,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.33,7.63,3.51,8.05,6.4,6.81,5.78,3.71,25.59,3.51,8.87,,6.81,8.87,5.16,3.92,,4.95,,3.92,7.43,35.08,5.98,4.54,2.89,4.33,3.3,34.87,4.54,7.84,5.16,,3.51,1.030864,-4.574074,5.160494,0.959556,,-4.180556,69.065571
US_MT_30081,2020-01-31,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.75,5.2,2.91,9.78,4.79,5.83,7.7,3.54,25.19,,7.29,2.91,3.54,7.29,5.0,5.41,3.75,,3.12,4.58,5.2,28.94,3.12,5.2,2.91,3.33,3.12,34.14,4.58,6.66,3.33,2.91,5.0,-0.811111,-7.388889,6.711111,0.2794,,-5.697531,69.36074
US_MT_30081,2020-02-01,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.25,,,8.6,5.25,4.54,5.97,4.06,19.58,3.34,4.54,,,5.97,4.06,3.34,4.78,3.34,,,6.21,23.16,4.06,5.97,3.34,3.82,,35.1,3.58,5.97,5.25,3.34,3.34,4.361111,-1.444444,11.092593,0.3556,,-4.746914,55.298396
US_MT_30081,2020-02-02,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.95,6.75,,10.23,6.51,5.58,5.35,,16.98,,8.84,,,7.44,4.88,6.98,6.05,,,4.65,5.81,23.72,4.88,3.72,,3.95,7.21,36.98,,7.44,5.58,3.26,4.19,1.711111,-3.527778,10.861111,1.890889,30.48,-4.296296,65.020448
US_MT_30081,2020-02-03,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,5.4,6.2,5.0,8.01,9.41,6.6,5.0,6.4,21.41,4.2,10.61,3.4,5.6,8.81,4.6,5.2,3.4,,3.2,5.0,6.2,30.02,5.8,6.2,4.2,5.2,5.0,30.82,3.4,7.41,4.6,4.2,,-6.083333,-10.005556,-0.488889,0.5842,40.64,-12.080247,62.225689
US_MT_30081,2020-02-04,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.62,6.43,3.82,7.44,5.23,5.83,5.03,4.62,18.7,,8.24,,,6.63,3.42,6.83,3.62,5.23,3.02,3.22,7.24,29.35,7.24,5.63,4.83,3.42,3.82,33.97,4.62,7.44,4.02,,,-8.261111,-14.327778,-1.444444,0.0254,30.48,-13.493827,63.699918
US_MT_30081,2020-02-05,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.84,5.25,4.44,8.08,6.06,3.03,6.46,,14.13,,8.88,,4.24,11.31,,5.05,5.05,3.63,,3.43,8.28,26.65,4.24,7.47,7.27,4.85,3.63,35.34,5.65,5.25,4.24,4.64,,-4.155556,-7.872222,0.522222,0.508,30.48,-8.388889,71.742444
US_MT_30081,2020-02-06,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.01,3.81,9.02,7.02,8.22,4.61,4.41,5.41,20.25,5.82,6.01,2.81,6.22,6.82,4.21,5.01,6.42,4.21,,5.21,7.42,25.46,8.42,4.81,5.21,3.21,5.01,35.29,3.01,,5.21,3.81,4.01,-0.755556,-5.133333,2.4,0.959556,30.48,-3.253086,83.316114
US_MT_30081,2020-02-07,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.36,4.15,3.74,5.4,7.06,3.94,4.15,,17.65,4.36,7.68,,,6.85,3.74,4.98,3.94,3.32,3.12,3.12,6.23,26.16,5.61,5.61,2.91,3.32,4.15,29.69,4.15,4.36,3.53,,3.74,-0.444444,-3.677778,3.261111,5.729111,64.77,-2.160494,87.540669
US_MT_30081,2020-02-08,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,,6.93,5.73,9.32,7.88,6.21,9.08,5.49,19.11,3.82,9.08,,6.21,6.69,4.78,6.45,6.21,4.3,,4.54,6.21,25.32,6.21,3.34,4.3,,4.54,30.34,,4.06,5.97,,,0.811111,-2.622222,4.055556,4.148667,90.17,-2.592593,77.670415
US_MT_30081,2020-02-09,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,3.46,5.99,4.61,6.91,7.6,5.99,5.07,,16.59,4.84,5.07,4.15,3.46,8.06,7.14,3.69,3.69,,,,6.22,23.04,8.29,5.99,,,5.76,39.62,4.61,7.37,5.53,,3.46,-4.522222,-10.55,2.927778,2.229556,64.77,-6.938272,81.432333
US_MT_30081,2020-02-10,ChIJLw8VWU_IXlMR5J-NyoMhKGA,Q496758,geoId/30081,US,United States of America,MT,Montana,30081,Ravalli County,US,USA,2,,,,,,,42524,21016,21508,4170,4967,3691,4388,4677,6253,7394,4828,2156,1740646,46.08,-114.12,6217,80.17,,,,,4.17,7.15,7.35,6.36,5.76,7.75,3.38,,17.88,,4.97,,5.96,6.95,4.17,5.17,4.77,5.76,4.17,5.96,9.34,30.2,6.36,4.77,3.97,5.36,4.77,33.77,4.37,4.97,5.76,2.98,,-2.383333,-8.522222,1.183333,0.282222,53.34,-5.703704,76.180803
