location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50019,2020-06-20,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-1,,,-16,,,9.91,6.97,,,,,,7.71,17.25,,13.58,5.5,31.56,12.85,5.87,24.618056,16.152778,32.416667,0.217714,,16.756944,61.709001
US_VT_50019,2020-06-21,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,23,,,-7,,,12.84,4.99,4.99,5.71,7.13,,,,22.83,,14.27,,34.6,17.83,7.49,24.270833,16.3125,32.541667,0.217714,,17.527778,66.188945
US_VT_50019,2020-06-22,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,,,-27,,5.07,14.26,6.97,,,,6.02,5.07,6.34,24.72,5.39,11.72,4.75,39.61,10.14,8.56,24.770833,17.083333,32.013889,0.0,,18.416667,67.935503
US_VT_50019,2020-06-23,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,12,18,,-29,,4.81,11.88,8.67,6.1,5.13,5.78,8.67,,7.06,19.58,5.13,8.35,,37.55,8.02,9.31,25.506944,18.590278,32.486111,0.85725,,18.597222,65.800861
US_VT_50019,2020-06-24,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,7,,,-25,,7.51,10.52,5.11,6.91,5.11,,9.02,,5.71,20.14,6.01,6.61,5.11,35.77,12.92,10.22,22.993056,18.131944,31.6875,6.307667,,17.534722,71.527631
US_VT_50019,2020-06-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,,,-22,,4.73,11.04,8.52,4.73,7.89,4.42,6.0,,6.0,23.03,6.0,7.57,5.05,36.29,10.73,5.68,19.027778,11.826389,25.708333,0.635,,10.270833,56.972447
US_VT_50019,2020-06-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-1,12,,-24,,,13.51,8.04,,,5.79,7.4,,6.11,13.84,,11.26,,35.39,8.04,8.37,19.590278,11.909722,26.486111,0.0,,11.069444,58.019854
US_VT_50019,2020-06-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,,,-10,,5.74,17.21,,,6.41,5.4,7.43,,,22.61,,8.44,4.73,34.43,10.8,8.1,19.652778,13.215278,26.569444,0.296333,,12.840278,64.990968
US_VT_50019,2020-06-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,18,,,-4,,6.18,12.69,,,5.53,4.88,5.86,,4.56,27.01,9.11,10.41,,33.52,10.09,6.83,20.229167,14.201389,26.583333,0.550333,,15.965278,76.545078
US_VT_50019,2020-06-29,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-29,,5.3,14.12,6.47,5.59,5.88,4.12,9.12,7.06,7.94,19.12,4.71,7.06,5.3,33.83,9.71,5.0,18.826389,16.229167,24.166667,9.779,,17.402778,91.458917
US_VT_50019,2020-06-30,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,16,,-27,,4.83,7.24,,6.03,4.52,,7.84,5.43,6.63,26.54,4.52,9.35,5.43,31.96,,,19.736111,16.618056,24.625,5.969,,17.076389,84.703722
US_VT_50019,2020-07-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,22,,,-27,,,10.21,5.1,6.0,8.4,,8.1,4.2,5.7,17.71,4.5,7.5,7.8,36.92,6.3,,20.402778,17.097222,25.583333,2.497667,,17.875,85.510401
US_VT_50019,2020-07-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,31,,,-27,,4.78,11.8,6.38,8.29,7.33,7.65,6.06,,7.02,24.55,5.42,8.93,,36.35,8.61,4.78,22.618056,16.701389,30.576389,2.467429,,18.347222,76.88361
US_VT_50019,2020-07-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,15,35,,-44,,4.45,4.77,7.32,5.73,5.09,4.77,,,,20.68,,6.68,5.09,32.45,5.73,7.0,23.090278,16.888889,30.305556,0.326571,,17.805556,72.260608
US_VT_50019,2020-07-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-2,,,-22,,8.85,15.58,7.08,8.14,4.96,7.08,6.37,,,15.22,,10.62,4.96,32.57,10.62,4.96,22.201389,16.076389,28.805556,0.47625,,14.159722,60.505282
US_VT_50019,2020-07-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,23,,,-8,,6.91,8.47,8.47,6.28,5.02,6.91,4.71,,7.22,23.86,4.39,10.04,6.59,32.33,8.79,10.67,20.9375,14.555556,28.375,0.0,,12.618056,59.079069
US_VT_50019,2020-07-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,26,,,-32,,6.3,11.7,6.3,6.0,5.4,,5.7,,7.2,28.79,,10.79,5.7,30.89,11.1,4.5,20.534722,11.791667,28.277778,0.0,,11.722222,57.103913
US_VT_50019,2020-07-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,17,24,,-32,,7.92,13.4,7.92,,,9.44,,,6.09,18.88,,12.49,,32.28,9.74,6.09,21.027778,11.715278,29.986111,0.0,,14.1875,65.225032
US_VT_50019,2020-07-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,22,,,-27,,6.39,10.74,8.13,6.39,5.81,4.36,8.71,,6.1,19.45,,4.07,5.23,29.91,6.68,,23.236111,17.319444,29.451389,3.005667,,18.840278,76.423484
US_VT_50019,2020-07-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,19,,,-24,,6.87,15.0,5.94,5.31,6.25,8.44,9.06,5.0,7.19,20.31,,11.87,5.62,35.93,9.06,5.62,23.305556,16.854167,32.0625,7.148286,,18.784722,75.819953
US_VT_50019,2020-07-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-2,15,,-30,,5.62,12.17,7.18,5.93,,5.3,,,9.36,19.97,4.37,7.8,,26.52,6.24,6.55,25.777778,18.25,32.777778,0.254,,19.902778,70.204207
US_VT_50019,2020-07-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-7,,,-17,,6.51,9.92,5.58,5.27,,5.89,6.2,,5.27,15.5,4.96,10.54,,36.59,12.09,8.37,24.861111,19.555556,30.666667,3.894667,,20.284722,75.840748
US_VT_50019,2020-07-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,6,,,-11,,,9.98,5.14,5.45,5.14,8.17,,,4.54,22.69,9.38,11.49,5.75,36.3,6.05,10.29,23.611111,20.770833,27.840278,7.450667,,20.381944,82.227514
US_VT_50019,2020-07-13,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,,,-24,,5.75,17.24,8.91,4.31,6.03,,8.05,,,23.56,5.75,7.47,,38.5,9.2,6.32,21.479167,16.652778,26.798611,2.794,,17.375,77.526446
US_VT_50019,2020-07-14,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,8,13,,-28,,6.38,5.51,6.38,4.06,7.24,4.64,6.95,5.79,,14.49,7.82,9.27,,35.35,4.35,6.67,19.527778,16.152778,25.548611,1.596571,,16.868056,84.726952
US_VT_50019,2020-07-15,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,19,,,-20,,,15.9,7.17,6.55,4.68,4.37,8.42,,7.79,23.38,5.61,10.6,,36.48,11.85,8.73,19.243056,14.201389,25.138889,12.5095,,14.763889,75.362957
US_VT_50019,2020-07-16,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,17,,,-20,,8.83,17.67,9.46,7.26,,,5.36,,7.26,19.25,,10.1,5.36,31.55,11.04,6.94,20.395833,14.180556,25.798611,0.0,,15.201389,72.153302
US_VT_50019,2020-07-17,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-2,15,,-25,,6.23,11.56,7.71,5.34,5.34,6.23,,,,23.42,4.45,7.71,5.93,39.43,6.23,6.52,19.166667,15.0,24.820988,8.593667,,15.938272,81.780803
US_VT_50019,2020-07-18,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,,,-9,,,15.0,,,,5.93,,,4.88,19.89,4.88,8.03,6.28,33.85,6.98,,22.512346,16.87037,29.728395,0.508,,17.240741,72.315199
US_VT_50019,2020-07-19,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-8,,6.35,12.36,4.68,,5.35,,,,,19.05,,11.36,,33.75,12.36,,24.62963,18.283951,32.314815,0.0,,18.604938,69.382469
US_VT_50019,2020-07-20,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,-25,,6.29,10.79,8.69,,5.09,6.0,8.99,7.19,6.89,25.48,7.19,8.69,6.0,33.87,8.69,,25.302469,19.561728,31.197531,2.794,,18.740741,67.126507
US_VT_50019,2020-07-21,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,20,,-29,,9.9,11.75,6.49,,,4.33,10.52,,5.26,23.5,6.18,8.35,6.49,33.71,6.8,8.04,21.740741,17.493827,28.0,0.1905,,14.87037,65.108273
US_VT_50019,2020-07-22,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,15,,,-25,,,14.57,6.2,5.27,5.58,6.2,8.99,4.65,,19.84,,7.13,4.65,39.68,13.33,9.61,19.067901,13.740741,25.376543,0.0,,14.320988,74.176395
US_VT_50019,2020-07-23,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,15,,,-24,,4.69,11.43,9.38,4.4,4.69,,7.62,4.98,4.4,21.7,7.92,12.61,6.16,36.94,6.16,4.11,21.648148,16.302469,26.432099,1.862667,,18.240741,81.007997
US_VT_50019,2020-07-24,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-5,13,,-26,,6.52,13.04,8.69,,,4.35,8.38,,5.28,18.32,8.38,5.59,,32.6,11.49,5.9,21.438272,14.888889,28.222222,1.128889,,15.08642,67.222641
US_VT_50019,2020-07-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-4,,,-12,,,10.96,,5.14,,16.43,,4.79,8.9,15.75,,8.56,5.48,28.76,8.22,9.24,20.925926,12.91358,28.895062,0.0,,13.679012,63.413871
US_VT_50019,2020-07-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,16,,,-10,,6.75,11.58,6.11,5.47,,4.5,8.04,,,24.45,7.4,8.04,,31.52,9.01,5.47,23.234568,16.283951,29.697531,0.0,,16.376543,65.661094
US_VT_50019,2020-07-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-28,,,11.12,5.99,7.98,6.56,5.7,7.41,,7.13,16.82,5.13,9.41,8.55,39.91,7.98,3.99,25.111111,18.975309,30.462963,5.884333,,21.345679,79.985377
US_VT_50019,2020-07-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,9,23,,-28,,7.3,11.39,4.97,7.3,9.05,7.89,8.18,,4.09,19.28,,7.01,4.67,35.64,11.1,,24.901235,21.493827,29.604938,2.667,,19.240741,70.92182
US_VT_50019,2020-07-29,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,8,,,-26,,5.38,16.14,7.77,9.56,5.38,5.38,8.97,,,24.51,5.08,8.67,7.17,38.85,8.97,9.56,21.506173,15.419753,28.759259,0.471714,,15.709877,69.718241
US_VT_50019,2020-07-30,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,21,,,-24,,4.45,10.07,7.11,10.67,,5.93,5.33,5.04,6.22,20.45,6.82,4.45,5.04,32.59,5.04,5.33,20.932099,15.419753,27.432099,2.497667,,16.783951,77.434928
US_VT_50019,2020-07-31,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,5,19,,-26,,7.12,13.01,6.5,6.5,,6.5,11.15,,4.96,19.2,4.64,6.5,,34.06,6.5,4.96,20.253086,13.925926,26.734568,0.423333,,15.067901,72.21777
US_VT_50019,2020-08-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-3,,,-9,,5.71,11.42,4.7,,5.71,,5.71,,,16.79,,9.4,,27.87,10.41,6.72,20.938272,13.351852,28.604938,0.056444,,15.12963,69.457456
US_VT_50019,2020-08-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,16,,,-13,,5.12,15.35,6.02,6.92,,6.62,13.55,,5.72,15.35,5.42,9.63,,32.51,10.84,,20.820988,14.185185,27.623457,0.084667,,16.901235,78.35722
US_VT_50019,2020-08-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,19,,,-26,,,9.8,4.2,5.04,7.0,5.88,6.72,,6.16,23.53,5.6,6.44,6.16,32.49,9.24,,22.654321,17.037037,26.216049,3.852333,,17.981481,75.190523
US_VT_50019,2020-08-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,8,11,,-30,,7.93,12.85,7.11,4.92,5.74,4.1,4.65,,3.83,21.59,4.37,8.2,4.92,33.34,6.01,6.56,18.166667,14.845679,23.679012,2.751667,,16.462963,89.829169
US_VT_50019,2020-08-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,-24,,,14.62,5.97,4.18,,5.97,8.35,6.86,4.18,25.96,4.47,8.65,,31.62,9.25,4.77,21.185185,15.876543,25.598765,17.907,,16.475309,74.705311
US_VT_50019,2020-08-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,-22,,,11.53,5.92,,11.84,4.36,8.73,,4.67,16.21,4.99,5.61,5.61,33.66,6.54,,17.975309,11.820988,24.907407,0.056444,,11.080247,64.235888
US_VT_50019,2020-08-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-2,14,,-26,,4.66,8.69,5.9,5.59,4.66,,9.94,,5.28,17.7,4.35,6.83,4.35,28.57,9.62,,18.962963,11.901235,26.487654,0.0,,12.104938,65.076832
US_VT_50019,2020-08-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-4,,,-9,,,10.16,5.42,,7.45,,,,,16.94,4.74,6.44,8.47,40.32,6.78,,20.061728,11.493827,27.759259,0.0,,14.333333,69.658315
US_VT_50019,2020-08-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,20,,,-10,,4.78,8.6,5.42,8.28,4.46,8.6,,,9.56,24.85,5.42,9.56,,38.55,,6.05,20.87037,13.876543,27.697531,0.0,,16.111111,74.273842
US_VT_50019,2020-08-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,,,-25,,6.97,9.3,6.39,4.94,5.23,7.55,,4.36,6.68,24.11,,13.95,4.94,30.22,10.46,4.65,22.17284,16.37037,28.222222,2.068286,,18.080247,77.665533
US_VT_50019,2020-08-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,27,,-27,,6.38,12.76,8.41,6.38,5.22,,5.8,,6.38,20.01,4.64,10.44,,29.0,9.28,4.93,24.37037,17.574074,31.95679,1.143,,18.864198,71.461381
US_VT_50019,2020-08-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,14,0,,,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,-24,,,11.36,12.55,,4.78,6.28,6.28,,7.47,24.21,5.38,11.06,,31.69,8.67,6.58,23.623457,18.617284,30.41358,2.177143,,18.030864,70.962209
