location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NH_33019,2020-04-14,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,7,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-18,,-38,17,3.37,4.33,7.85,3.69,11.86,5.77,8.01,2.24,2.88,4.17,3.21,2.4,,12.18,3.21,3.37,2.73,3.21,8.49,5.45,2.56,3.69,4.97,2.56,3.69,5.45,3.69,3.69,29.01,5.13,5.77,5.77,2.4,3.04,3.85,5.77,31.09,3.21,7.37,2.56,6.25,4.33,,,2.24,2.88,2.88,9.661111,4.827778,16.238889,18.090444,,-1.95,44.468686
US_NH_33019,2020-04-15,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,7,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-5,-2,-36,16,,2.6,7.18,3.36,9.77,5.8,6.72,2.29,3.05,3.36,,3.21,,9.93,,5.5,3.05,3.67,6.87,2.75,4.12,3.36,4.73,2.44,3.51,2.6,2.44,3.82,21.23,4.28,3.36,5.04,,4.12,3.36,6.11,32.68,4.28,6.26,,3.97,4.12,2.75,,3.05,,4.28,5.866667,3.027778,12.177778,0.0,,-8.327778,35.908007
US_NH_33019,2020-04-16,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,8,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-14,,-35,17,,4.49,6.81,3.09,11.91,8.35,6.19,2.32,3.71,4.18,3.25,2.94,,9.44,2.48,3.71,2.78,3.25,6.96,4.18,,3.71,5.26,2.78,4.64,2.32,2.78,4.95,24.75,7.58,,5.41,2.78,5.26,4.49,4.64,35.89,5.11,4.64,3.25,3.71,2.78,4.02,2.48,,,5.41,2.255556,-1.744444,8.772222,0.084667,,-6.827778,51.3668
US_NH_33019,2020-04-17,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,9,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-24,-7,-37,19,2.42,,10.95,3.87,7.89,5.96,3.87,2.58,3.06,2.58,4.19,,,10.15,3.87,4.51,3.06,4.03,6.28,2.74,,3.71,3.06,4.03,4.99,3.54,3.71,5.32,22.55,3.54,2.9,4.99,3.87,4.35,5.48,4.35,27.87,3.06,5.96,,4.99,3.38,,,2.58,3.06,4.35,2.805556,-2.9,8.383333,0.0,,-8.605556,43.066004
US_NH_33019,2020-04-18,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-23,-2,-25,,3.25,3.93,11.28,5.98,7.52,6.49,6.49,,2.9,5.98,2.73,,,10.42,,4.61,,4.96,6.32,3.42,2.56,3.08,5.13,4.61,4.78,3.59,3.25,3.59,22.04,5.64,,5.64,2.39,3.25,3.93,3.76,34.69,4.96,6.66,,7.18,3.08,4.1,,,,3.93,3.422222,-2.838889,8.477778,0.874889,,-2.066667,67.96657
US_NH_33019,2020-04-19,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-18,,-24,,4.91,5.45,11.27,,7.81,4.36,3.63,2.54,2.54,4.36,,,2.54,9.09,,4.91,,5.82,4.54,,,3.27,2.73,2.91,4.18,2.91,,,22.9,5.27,,6.36,2.54,2.73,,4.36,31.98,4.36,5.63,,6.0,,,,,3.09,4.91,5.672222,-3.705556,16.711111,0.903111,,-2.027778,57.820982
US_NH_33019,2020-04-20,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-11,,-35,14,2.25,2.89,4.98,4.66,10.61,6.27,2.57,2.57,,4.5,4.98,3.54,2.89,9.48,4.82,5.3,3.86,4.18,6.91,4.66,,5.63,3.7,3.21,3.54,3.05,2.73,4.02,21.7,6.59,3.05,8.36,2.41,4.34,4.02,4.98,30.86,4.98,9.0,2.89,5.63,3.54,,3.38,,2.57,3.21,8.272222,0.022222,15.088889,0.197556,,-3.211111,44.609364
US_NH_33019,2020-04-21,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-18,,-37,17,2.33,5.76,6.69,4.51,10.42,8.55,6.53,,2.33,5.91,4.98,2.18,,9.64,2.64,2.96,2.18,5.91,6.38,3.42,2.96,5.13,4.2,2.64,2.33,,,7.0,22.71,4.2,5.29,6.22,2.49,3.73,2.96,4.51,30.49,3.11,5.91,,3.27,2.8,3.73,2.64,,3.58,3.11,3.677778,-2.727778,11.883333,2.667,,-0.916667,72.233464
US_NH_33019,2020-04-22,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-14,-11,-37,17,3.51,3.35,7.83,5.27,8.94,9.26,4.95,,3.99,,2.24,3.67,,10.54,4.15,5.11,3.19,4.63,7.5,2.87,3.19,5.43,4.63,3.35,3.67,8.46,4.15,5.11,22.68,6.39,3.67,4.79,2.87,4.47,5.43,5.11,35.45,6.87,4.95,2.56,5.27,4.79,4.47,,,3.19,2.56,1.772222,-3.2,9.277778,5.785556,,-8.566667,46.507018
US_NH_33019,2020-04-23,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-10,,-36,15,,3.92,8.83,2.78,10.14,5.88,5.56,4.25,,4.09,,,3.43,9.32,3.43,4.58,3.11,5.56,6.21,3.92,2.62,3.92,4.41,3.92,4.09,4.74,3.6,8.01,23.38,5.23,,6.38,,6.05,4.25,3.27,31.55,3.11,6.38,2.45,3.76,3.11,,2.29,3.11,,2.29,4.216667,-2.888889,11.822222,0.0,,-13.527778,26.624993
US_NH_33019,2020-04-24,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,11,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-24,-13,-39,19,2.76,2.43,6.98,3.73,7.14,6.33,6.0,2.27,2.92,6.0,3.08,,,10.55,2.27,4.22,2.92,2.27,5.19,5.19,3.57,5.19,4.06,2.92,4.22,5.19,3.08,5.19,25.96,5.68,2.27,5.68,4.06,3.08,4.54,6.82,30.5,2.76,5.52,,5.68,3.08,2.6,,,,2.92,6.911111,-1.216667,13.188889,0.0508,,-4.916667,43.639618
US_NH_33019,2020-04-25,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,-1,0,10,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-12,7,-25,,,,8.85,3.58,13.18,4.89,5.08,,3.95,5.08,3.01,,,8.47,,5.65,,3.2,5.08,3.77,,5.27,3.77,,3.58,3.39,2.64,5.27,22.78,7.72,3.58,6.59,2.64,3.95,3.39,4.33,36.34,4.14,8.66,2.82,4.14,2.82,,,,,2.64,9.255556,1.583333,18.2,0.084667,,-2.433333,44.451402
US_NH_33019,2020-04-26,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,11,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-14,,-24,,4.1,4.44,10.77,5.3,10.77,10.6,2.56,,2.73,7.01,3.76,3.76,,7.86,2.39,3.76,,4.79,7.18,4.62,3.08,2.73,5.98,4.1,4.62,3.25,2.39,6.32,25.47,5.98,4.79,6.84,4.96,2.56,4.1,3.59,38.97,4.44,9.23,3.08,5.64,3.76,2.73,,2.73,,3.59,7.738889,1.788889,18.2,0.028222,,-1.922222,50.974456
US_NH_33019,2020-04-27,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,11,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-14,,-38,18,2.9,3.06,10.23,4.43,7.79,10.08,4.74,2.29,3.67,6.42,2.9,5.19,2.9,10.08,2.6,3.82,3.97,5.04,7.03,2.44,2.6,3.97,4.58,7.18,2.9,4.12,6.26,5.35,25.05,6.57,5.04,8.55,3.36,5.19,3.06,6.11,38.49,2.44,8.25,2.14,7.03,4.12,2.29,,2.29,3.36,2.29,3.716667,1.655556,9.833333,7.874,,1.933333,88.398915
US_NH_33019,2020-04-28,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,11,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-9,,-36,10,2.74,4.03,5.47,4.19,7.57,7.89,4.51,,3.38,4.99,3.22,5.31,,9.98,2.74,3.38,2.42,2.25,9.5,2.9,,3.22,6.12,6.28,5.79,,4.99,6.44,23.5,4.99,2.9,5.47,,4.51,2.9,3.22,30.75,2.25,6.44,3.54,4.67,4.35,2.9,3.22,,,2.74,6.644444,1.777778,13.244444,5.08,,0.277778,64.019513
US_NH_33019,2020-04-29,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,11,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-6,-9,-35,15,,3.99,8.15,4.99,11.48,7.65,6.49,2.5,2.5,5.16,,2.99,,9.48,2.66,3.33,2.83,3.16,9.15,4.49,2.99,4.99,5.49,3.83,2.66,3.66,3.99,4.82,23.29,5.99,2.99,4.82,2.5,5.82,3.99,5.32,34.93,3.66,8.48,2.99,5.32,5.66,3.33,,,3.99,,7.594444,-1.388889,16.616667,0.0,,-0.5,56.662776
US_NH_33019,2020-04-30,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-9,,-34,17,3.3,3.3,6.13,5.34,8.96,8.8,6.76,2.67,2.2,3.46,3.14,4.09,2.83,9.12,,3.77,,4.4,7.54,3.93,3.93,4.87,5.19,3.93,4.24,3.46,2.99,3.77,22.16,4.24,4.4,5.82,2.52,5.5,4.4,4.24,30.02,5.34,8.33,2.36,6.29,4.24,2.36,,2.83,2.36,2.2,7.144444,-0.777778,15.772222,1.298222,,2.4,72.114844
US_NH_33019,2020-05-01,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-11,3,-35,18,2.55,4.78,7.96,3.66,9.23,7.16,4.3,,3.18,3.34,2.39,5.41,,6.69,,3.5,,3.98,6.53,2.71,3.34,3.18,3.34,4.62,3.34,2.87,,4.3,18.63,5.73,3.82,4.62,2.87,3.66,2.87,6.05,30.25,3.18,3.82,2.39,5.89,3.34,5.41,,2.39,3.34,4.3,11.372222,5.416667,18.005556,15.5194,,9.577778,88.849656
US_NH_33019,2020-05-02,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-3,,-23,,,3.26,7.29,3.45,9.79,7.29,3.84,,3.84,3.26,3.26,,,5.95,,2.69,,2.88,7.68,,,3.26,3.26,3.45,5.57,,,4.22,18.23,,,9.02,,,3.65,5.57,31.47,4.41,6.72,,5.76,,2.88,2.88,3.07,4.03,3.45,13.044444,5.416667,19.888889,5.446889,,2.794444,50.208834
US_NH_33019,2020-05-03,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,2,,-17,,2.6,4.28,7.44,5.02,14.69,6.51,5.39,,2.6,5.58,2.6,2.98,4.28,6.88,3.9,3.9,,4.09,7.44,2.79,,3.72,4.28,4.46,3.72,3.72,,3.9,19.71,3.72,3.16,10.78,,3.9,,5.95,31.79,4.46,9.85,,7.07,4.09,3.35,,,3.9,2.6,16.344444,6.444444,25.305556,0.0254,,5.633333,49.404851
US_NH_33019,2020-05-04,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,1,,-31,13,2.56,3.2,8.15,4.31,13.1,8.47,4.31,2.88,3.67,4.79,3.52,4.16,2.4,8.31,2.56,3.36,2.88,6.71,6.71,3.67,,4.47,5.11,2.72,3.52,3.36,3.36,5.59,20.77,4.79,2.24,7.51,3.04,5.59,4.63,4.95,34.2,3.2,8.15,3.2,6.39,,,2.56,,2.88,4.16,13.816667,8.211111,24.366667,0.028222,,2.538889,46.91596
US_NH_33019,2020-05-05,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,12,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,0,,-32,13,3.27,5.44,7.78,4.67,10.57,9.49,5.13,2.33,2.8,6.38,2.18,2.64,,6.53,2.18,3.89,3.58,4.67,7.31,,,7.0,7.31,3.73,3.73,2.8,2.64,5.13,23.33,6.22,,8.4,2.49,5.6,4.04,7.46,41.05,5.6,9.49,,6.38,4.82,2.49,,,2.33,2.96,8.205556,4.288889,17.7,0.0,,-2.116667,48.460301
US_NH_33019,2020-05-06,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,13,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-5,,-32,14,3.42,3.11,7.47,4.83,11.52,6.85,5.14,2.8,2.34,5.61,2.8,,,8.88,2.96,4.67,3.27,6.07,7.47,3.11,,5.45,8.72,2.8,2.65,3.58,,4.98,23.51,3.74,3.27,7.01,3.11,4.36,4.05,7.16,34.88,4.83,7.63,2.8,5.76,4.36,2.96,,,3.58,3.27,6.977778,-1.75,14.627778,0.0,,-2.183333,52.260757
US_NH_33019,2020-05-07,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,1,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-1,,-31,13,3.62,4.09,6.76,3.46,11.48,9.28,6.6,3.46,3.77,3.14,,,2.99,8.18,4.4,3.14,,5.82,7.23,6.13,,4.09,7.7,3.46,5.34,2.99,2.83,3.93,27.04,4.25,3.14,6.92,3.46,5.5,4.25,3.93,34.27,4.72,8.18,,5.34,4.25,2.83,3.14,2.52,2.36,,10.661111,-1.75,16.888889,0.0,,-3.594444,36.772357
US_NH_33019,2020-05-08,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-11,11,-34,15,4.29,3.18,8.74,4.13,11.12,7.15,5.88,,,2.54,,2.22,,8.42,2.7,3.02,3.34,4.92,9.53,3.02,,2.86,5.24,3.34,4.29,2.7,3.02,5.24,20.97,2.86,2.54,4.29,,3.02,4.13,5.88,26.37,2.54,5.88,3.5,2.22,3.18,3.81,2.22,,,3.02,9.188889,2.361111,16.888889,0.2286,,-3.311111,41.521547
US_NH_33019,2020-05-09,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-7,13,-21,,2.32,2.48,9.44,4.3,9.44,5.46,5.13,,3.48,5.63,2.32,3.15,,7.78,3.31,3.48,3.15,4.97,4.3,3.15,,3.48,5.46,3.15,3.48,2.81,2.81,4.8,15.89,4.3,3.15,7.28,4.63,2.32,3.97,6.12,30.62,5.46,8.28,,3.31,2.65,2.81,,,2.65,3.31,2.944444,-0.077778,11.15,3.81,,-3.272222,63.788897
US_NH_33019,2020-05-10,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-4,,-14,,2.4,5.83,9.43,4.97,10.63,6.69,5.14,,,5.66,2.4,2.57,2.57,9.26,4.12,2.74,3.77,4.12,6.34,4.46,,5.83,7.2,3.94,2.4,4.46,3.43,3.94,19.72,6.17,,7.72,3.94,,5.49,5.83,35.66,3.77,5.66,,3.26,,4.63,,,,4.63,5.711111,-0.2,13.422222,1.0668,,-5.316667,45.164513
US_NH_33019,2020-05-11,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-3,,-32,14,3.52,3.21,7.95,4.58,12.38,7.95,4.74,,3.82,5.96,3.52,4.13,,7.95,2.9,3.36,,5.04,6.27,3.97,,7.03,8.1,3.21,3.21,3.67,2.9,5.35,25.68,5.5,,7.49,3.97,5.96,5.04,3.06,33.47,3.36,9.93,2.29,6.11,3.21,3.52,2.29,,,3.82,8.544444,0.905556,16.044444,0.8636,,3.522222,70.987869
US_NH_33019,2020-05-12,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-8,,-31,13,6.61,3.78,8.82,3.31,11.34,8.19,4.72,2.21,4.25,5.36,2.36,2.68,3.94,6.3,4.72,2.83,2.36,5.67,6.93,4.41,,4.88,6.93,4.41,4.41,4.41,3.94,6.61,20.95,5.51,4.09,5.98,3.94,2.99,5.83,4.41,34.17,3.62,7.87,,6.3,4.25,2.52,3.31,,3.78,2.68,6.95,2.0,16.044444,4.826,,-2.694444,50.571649
US_NH_33019,2020-05-13,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,3,,-31,13,3.0,2.52,7.26,5.52,10.57,7.26,4.42,3.16,2.84,6.31,3.79,2.21,,8.21,3.31,3.47,3.31,5.05,8.68,3.16,,4.89,8.68,2.21,4.42,3.47,,7.58,26.99,4.89,2.21,5.84,2.52,3.0,3.0,5.68,32.36,4.26,9.31,2.52,5.21,4.42,5.52,,,4.26,,7.033333,-0.966667,14.044444,0.1016,,-6.672222,37.29642
US_NH_33019,2020-05-14,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,14,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-1,16,-29,12,3.43,2.94,9.15,5.88,9.48,7.68,5.88,,,5.39,6.04,3.1,3.43,4.41,3.59,3.27,2.61,3.43,6.37,4.9,2.29,3.27,5.07,3.59,2.45,4.41,2.45,3.92,21.57,4.58,3.59,7.68,3.1,4.25,3.92,7.19,35.78,4.58,9.64,,7.03,3.43,3.1,3.1,,4.08,,10.227778,-1.65,20.905556,0.0,,-5.533333,32.863872
US_NH_33019,2020-05-15,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,2,0,16,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-11,2,-33,15,2.87,4.3,8.44,4.14,13.38,7.32,3.98,,3.34,3.5,3.66,3.02,3.5,6.37,3.82,3.19,5.09,3.5,5.09,3.98,,5.25,6.21,2.71,3.66,4.62,2.55,3.5,20.86,3.5,3.66,6.85,2.23,3.98,3.98,5.41,28.18,5.89,8.6,,6.21,3.34,2.71,,,3.5,3.66,16.622222,11.127778,24.666667,1.7526,,7.883333,56.480201
US_NH_33019,2020-05-16,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,16,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,-3,7,-14,,,3.03,8.19,3.74,14.06,7.12,4.27,,2.49,8.19,2.49,,,5.52,3.03,,4.09,2.85,6.76,,,4.45,6.94,3.38,4.09,4.45,2.67,5.34,19.58,6.94,2.67,8.54,4.27,2.85,4.81,3.38,38.63,3.56,10.5,,6.41,4.09,2.67,,,2.85,,15.494444,10.883333,23.566667,10.16,,10.022222,70.029327
US_NH_33019,2020-05-17,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,16,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,6,10,-7,,2.64,3.69,8.27,2.99,10.2,7.56,5.45,2.46,,6.51,3.17,3.69,2.81,8.44,2.81,,2.64,5.98,6.86,3.52,,3.69,5.98,2.99,3.69,3.69,,5.28,16.54,5.45,4.92,13.02,2.46,4.4,4.57,4.4,35.01,3.52,10.73,3.34,6.16,,2.99,,2.81,2.99,,13.65,8.044444,20.394444,0.5842,,7.533333,66.705547
US_NH_33019,2020-05-18,ChIJwVdrFo3y4YkRKsoVaUOl5ag,Q54444,geoId/33019,US,United States of America,NH,New Hampshire,33019,Sullivan County,US,USA,2,0,0,16,1,,,43027,21267,21760,4239,4734,4591,4680,5312,6938,6724,3741,2068,2016807,43.344208,-72.24733,1429,80.0,9,11,-29,12,2.93,5.09,9.56,3.7,11.26,10.03,10.49,2.16,3.86,4.16,3.08,2.31,,5.24,2.62,2.93,2.62,3.39,8.02,4.63,,4.78,6.94,2.93,3.24,3.39,,5.71,21.75,5.71,3.08,8.79,3.24,4.16,4.32,4.78,35.16,5.86,9.56,3.39,6.63,3.39,4.32,2.78,,2.78,5.09,15.411111,8.588889,21.055556,0.338667,,8.011111,61.914029
