location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51147,2020-01-01,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,7.47,,,,10.55,,,,19.77,,,30.32,,8.79,5.738889,-0.694444,12.283333,0.0,,-2.240741,56.614501
US_VA_51147,2020-01-02,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,10.0,13.6,9.6,,,10.4,8.0,,,18.0,,6.0,35.6,,,5.788889,-1.166667,14.827778,0.0,,-1.722222,59.343269
US_VA_51147,2020-01-03,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,6.46,9.89,,,13.69,,,5.7,17.87,,6.46,26.24,6.08,,9.144444,2.677778,14.077778,4.0132,,6.765432,84.441511
US_VA_51147,2020-01-04,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,9.41,,6.84,,6.42,12.41,7.27,,8.13,21.39,,6.84,29.09,,6.42,13.438889,8.077778,16.572222,8.89,,12.45679,93.114035
US_VA_51147,2020-01-05,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,7.4,,7.84,,10.88,8.71,,10.45,23.95,6.53,7.4,33.09,,,6.288889,0.766667,14.166667,4.6228,,-1.91358,55.057947
US_VA_51147,2020-01-06,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,6.29,9.44,6.29,,11.41,9.83,5.9,,18.49,,6.69,26.35,,,4.955556,-1.138889,13.122222,0.0,,-3.135802,56.775983
US_VA_51147,2020-01-07,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,5.63,6.96,9.61,,4.97,9.28,7.29,,,19.55,,,31.48,,5.3,1.1,-3.155556,9.205556,2.9718,,-2.339506,79.082362
US_VA_51147,2020-01-08,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,5.99,9.98,7.65,,,12.3,6.98,5.99,,22.61,,6.65,25.61,5.65,4.99,3.655556,-3.188889,11.194444,4.3434,,-4.030864,57.283579
US_VA_51147,2020-01-09,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,8.38,6.44,,,9.66,9.66,,,17.72,,7.09,35.44,5.48,5.15,0.777778,-4.783333,9.655556,0.0,,-7.283951,54.944201
US_VA_51147,2020-01-10,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,8.28,,,,7.28,6.95,,5.3,15.23,,6.62,24.83,6.62,,5.194444,-3.522222,14.888889,0.0,,0.67284,72.377634
US_VA_51147,2020-01-11,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,,10.45,6.96,,,8.51,,,,16.64,,7.74,20.51,,,14.722222,10.172222,20.255556,0.2032,,12.222222,83.213991
US_VA_51147,2020-01-12,ChIJ0w-9anhGsokRb0LIFdb3Mto,Q505884,geoId/51147,US,United States of America,VA,Virginia,51147,Prince Edward County,US,USA,2,,,,,,,22678,11297,11381,2010,3666,5242,2113,2028,2570,2494,1513,1042,2534199,37.22,-78.44,916,74.733333,,,,,10.63,7.09,5.67,,,7.09,,,,13.11,,7.44,26.57,5.67,,18.244444,10.727778,20.716667,10.287,,13.203704,71.741877
