location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29141,2020-01-11,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.3,7.63,9.29,,20.9,5.31,-1.006944,-5.75,7.701389,48.344667,30.48,-1.847222,94.114085
US_MO_29141,2020-01-12,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,6.29,8.74,,12.24,,19.23,,-4.354167,-6.493056,-1.013889,1.439333,50.8,-5.472222,92.016264
US_MO_29141,2020-01-13,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,5.09,,7.19,13.47,,21.86,,0.201389,-3.034722,5.645833,0.036286,30.48,-0.715278,93.628758
US_MO_29141,2020-01-14,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,5.1,5.42,,17.23,,16.59,6.06,5.407407,1.111111,10.567901,0.169333,30.48,3.722222,89.1695
US_MO_29141,2020-01-15,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,7.72,9.66,,7.72,,15.45,,9.376543,4.833333,13.030864,0.03175,,7.611111,88.920985
US_MO_29141,2020-01-16,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,4.63,,,7.4,,20.66,,-2.814815,-7.333333,5.104938,0.028222,,-6.833333,74.087469
US_MO_29141,2020-01-17,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,6.78,8.07,,11.3,,16.47,,-1.950617,-4.04321,0.512346,3.483429,,-5.598765,76.262727
US_MO_29141,2020-01-18,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,6.65,7.0,6.3,6.3,,16.46,6.65,2.240741,-1.401235,7.876543,27.032857,,-1.037037,79.143677
US_MO_29141,2020-01-19,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,,,11.56,,20.75,,-5.567901,-9.635802,0.222222,0.818444,,-13.925926,52.018141
US_MO_29141,2020-01-20,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,7.72,7.72,6.71,9.73,,18.12,,-9.62963,-11.537037,-6.944444,0.0,30.48,-13.395062,74.131913
US_MO_29141,2020-01-21,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,6.8,8.5,5.78,9.86,,25.83,,-7.919753,-12.993827,-0.555556,0.508,30.48,-10.734568,80.443324
US_MO_29141,2020-01-22,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.18,,13.77,,19.45,,-0.95679,-3.654321,0.796296,0.169333,30.48,-5.04321,74.108652
US_MO_29141,2020-01-23,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.96,,14.02,,20.39,,1.055556,0.013889,2.104167,3.090333,30.48,0.5,96.530812
US_MO_29141,2020-01-24,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,13.52,,16.35,5.34,16.03,,0.62963,0.166667,1.944444,5.007429,99.06,0.030864,95.851669
US_MO_29141,2020-01-25,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,5.08,12.54,5.08,15.59,5.76,19.32,,0.246914,-0.697531,1.783951,1.74625,74.93,-1.993827,85.136004
US_MO_29141,2020-01-26,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,7.99,9.59,5.43,16.62,5.75,19.17,,0.080247,-4.179012,5.302469,0.0,64.77,-1.864198,87.006577
US_MO_29141,2020-01-27,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,16.74,6.58,21.52,,20.03,4.48,0.012346,-2.919753,3.864198,0.0,30.48,-0.993827,93.140695
US_MO_29141,2020-01-28,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,17.21,5.05,21.07,5.64,20.78,5.05,-0.635802,-1.469136,0.376543,0.0,50.8,-1.364198,94.924152
US_MO_29141,2020-01-29,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,8.21,,18.31,,22.41,8.84,-0.932099,-2.154321,-0.006173,0.762,30.48,-2.487654,89.40081
US_MO_29141,2020-01-30,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,4.61,14.76,,18.45,,18.14,,-0.623457,-1.925926,2.290123,0.92075,30.48,-2.87037,85.062447
US_MO_29141,2020-01-31,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,20.68,4.94,20.07,,18.83,4.63,2.351852,0.253086,5.648148,0.0,,0.617284,88.477799
US_MO_29141,2020-02-01,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,5.3,13.77,,15.18,,23.66,,2.950617,-0.561728,8.666667,0.0,,-0.283951,79.427921
US_MO_29141,2020-02-02,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,6.71,,16.25,,13.07,,9.864198,4.222222,19.277778,0.0,,0.561728,53.217022
US_MO_29141,2020-02-03,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.64,,14.64,,16.23,,12.771605,5.469136,21.234568,0.0,,1.932099,48.514518
US_MO_29141,2020-02-04,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,4.34,10.99,,17.36,4.34,14.75,,3.512346,-0.067901,12.45679,0.217714,,0.203704,79.325994
US_MO_29141,2020-02-05,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,8.56,,8.89,,20.08,,-0.925926,-2.5,0.259259,1.560286,40.64,-4.32716,78.364447
US_MO_29141,2020-02-06,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.48,,12.24,,16.66,,-2.67284,-5.061728,0.259259,2.582333,30.48,-5.691358,79.830578
US_MO_29141,2020-02-07,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,4.94,11.11,,14.81,,20.06,5.25,-3.08642,-7.580247,2.388889,0.0,30.48,-6.074074,79.974578
US_MO_29141,2020-02-08,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,7.45,11.52,8.13,14.23,,19.65,,-1.037037,-5.783951,3.808642,0.169333,30.48,-5.777778,70.398731
US_MO_29141,2020-02-09,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,7.28,4.97,14.23,,17.88,,5.753086,-0.216049,11.858025,0.653143,,0.91358,71.28477
US_MO_29141,2020-02-10,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,8.33,4.76,13.98,,20.52,,1.438272,-1.901235,8.339506,4.826,,-1.222222,82.712075
US_MO_29141,2020-02-11,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,5.02,10.66,6.9,17.25,,24.47,,2.333333,0.290123,5.808642,0.0,,-2.246914,71.946601
US_MO_29141,2020-02-12,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,4.18,8.09,5.58,18.13,,18.13,4.46,0.759259,-0.493827,3.753086,2.140857,50.8,-2.265432,80.529429
US_MO_29141,2020-02-13,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,,13.21,4.8,13.21,,15.31,,-6.024691,-13.018519,0.524691,7.916333,50.8,-9.45679,77.108689
US_MO_29141,2020-02-14,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,,,,,6.97,11.94,8.29,9.62,,18.58,,-10.493827,-15.567901,-1.530864,0.0,50.8,-16.962963,59.857955
US_MO_29141,2020-02-15,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,4,6,2,,7.95,14.32,,17.5,6.36,18.77,,0.826389,-3.319444,5.631944,0.0,30.48,-7.534722,54.229755
US_MO_29141,2020-02-16,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,4,18,-1,,5.93,9.08,,9.08,,21.64,,3.638889,-3.326389,11.833333,0.0,30.48,-1.472222,69.935159
US_MO_29141,2020-02-17,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,2,3,-18,,,7.79,,16.25,,18.29,5.42,7.067901,3.08642,11.753086,0.1905,30.48,3.796296,79.982274
US_MO_29141,2020-02-18,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,13,0,5,,9.3,10.46,4.36,17.14,,22.37,,4.32716,0.537037,10.746914,0.564444,,0.419753,76.009946
US_MO_29141,2020-02-19,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,9,7,6,,6.3,12.3,4.5,14.7,4.8,15.3,4.5,0.537037,-4.018519,6.58642,0.0,,-4.351852,70.054103
US_MO_29141,2020-02-20,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,5,1,2,,7.49,11.08,10.48,15.88,4.49,19.77,,-1.617284,-5.209877,3.697531,0.0,,-8.092593,61.693245
US_MO_29141,2020-02-21,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,20,-2,19,,5.49,9.45,6.71,13.41,5.79,21.34,,-3.666667,-10.469136,5.549383,0.0,,-12.08642,52.520771
US_MO_29141,2020-02-22,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,10,8,-1,,,10.94,,15.58,,21.21,,2.191358,-4.574074,11.401235,0.0,,-8.518519,45.801959
US_MO_29141,2020-02-23,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,1,12,-7,,5.34,14.02,,13.01,,21.69,5.34,8.660494,3.08642,15.425926,0.0,,-1.006173,51.336851
US_MO_29141,2020-02-24,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,5,-6,-2,,,19.72,5.43,28.01,,27.15,,7.697531,5.691358,12.259259,8.926286,,5.493827,86.862072
US_MO_29141,2020-02-25,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,2,2,4,,,20.0,4.54,28.18,,20.0,,3.012346,1.123457,6.067901,10.377714,,2.098765,93.812767
US_MO_29141,2020-02-26,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,17,-1,8,,6.03,9.18,5.17,22.96,,20.09,,0.851852,-0.814815,2.716049,1.378857,30.48,-1.82716,82.600658
US_MO_29141,2020-02-27,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,16,7,1,,4.79,21.54,,27.23,,15.26,,0.238095,-5.468254,7.452381,0.399143,30.48,-5.626984,64.871534
US_MO_29141,2020-02-28,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,30,5,19,,5.77,15.4,,24.7,,17.64,5.13,3.680556,-1.826389,10.243056,0.181429,,-1.131944,71.176199
US_MO_29141,2020-02-29,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,24,20,0,,7.51,16.05,,22.87,,18.43,,4.243056,-3.722222,14.916667,0.0,,-1.868056,64.765339
US_MO_29141,2020-03-01,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,18,24,-3,,8.74,15.21,,20.71,,12.95,,11.895833,7.833333,18.347222,0.0,,3.222222,55.602353
US_MO_29141,2020-03-02,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,26,8,2,,5.1,17.84,7.01,22.3,,18.48,,9.333333,3.492063,16.047619,0.0,,3.888889,69.150647
US_MO_29141,2020-03-03,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,27,9,2,,,14.16,4.72,22.04,,21.72,4.72,8.587302,1.706349,16.063492,0.0,,-1.47619,49.521761
US_MO_29141,2020-03-04,ChIJhaNIffSXxIcR6vlPGkDRS18,Q484672,geoId/29141,US,United States of America,MO,Missouri,29141,Morgan County,US,USA,2,,,,,,,20162,10138,10024,2524,2404,2013,1969,1970,2959,3044,2209,1070,1180510,38.43,-92.89,1590,75.36,24,12,8,,6.25,10.63,5.0,20.95,6.57,18.45,4.69,9.027778,3.729167,13.881944,0.0,,-1.729167,47.25965
