location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16035,2020-01-01,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,27.07,4.083333,-0.055556,6.455556,13.377333,30.48,1.080247,82.655153
US_ID_16035,2020-01-02,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,38.88,2.533333,0.633333,6.044444,4.459111,,-1.41358,76.57815
US_ID_16035,2020-01-03,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,23.75,2.722222,-0.338889,8.188889,2.737556,,-0.938272,78.00358
US_ID_16035,2020-01-04,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,51.07,3.916667,-0.083333,8.15,0.395111,,-2.395062,66.434927
US_ID_16035,2020-01-05,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,33.99,0.494444,-2.477778,6.216667,1.524,,-4.771605,69.149044
US_ID_16035,2020-01-06,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,27.91,0.911111,-1.522222,4.466667,1.411111,,-2.58642,78.535409
US_ID_16035,2020-01-07,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,33.17,4.594444,0.327778,6.744444,12.079111,,0.512346,77.375027
US_ID_16035,2020-01-08,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,22.36,2.95,0.238889,6.166667,4.487333,,-0.62963,78.534095
US_ID_16035,2020-01-09,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,24.69,-0.977778,-4.338889,3.472222,2.624667,,-4.314815,77.833179
US_ID_16035,2020-01-10,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,28.92,-4.616667,-8.322222,0.577778,0.395111,,-7.530864,79.11039
US_ID_16035,2020-01-11,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,,0.183333,-5.077778,2.355556,7.083778,,-2.808642,81.296289
US_ID_16035,2020-01-12,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,27.89,0.527778,-1.461111,2.444444,6.0452,,-3.018519,77.630206
US_ID_16035,2020-01-13,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,27.03,-2.316667,-5.7,1.4,5.785556,129.54,-5.524691,78.482341
US_ID_16035,2020-01-14,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,45.57,-5.533333,-7.905556,-1.994444,2.906889,149.86,-7.524691,84.403959
US_ID_16035,2020-01-15,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,22.72,-7.138889,-11.311111,-2.166667,2.116667,129.54,-10.82716,74.704668
US_ID_16035,2020-01-16,ChIJD1NOG66iX1MRpvg49dnJ3eA,Q175799,geoId/16035,US,United States of America,ID,Idaho,16035,Clearwater County,US,USA,2,,,,,,,8646,4771,3875,690,860,848,903,973,1336,1477,1019,540,1742085,46.67,-115.66,6444,76.85,,,,22.65,-0.833333,-6.277778,3.605556,0.7112,99.06,-5.975309,71.290439
