location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21095,2020-01-01,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.62,14.87,8.5,28.14,13.28,10.62,30.8,9.56,53.1,11.15,4.975309,1.598765,9.12963,0.0,,-2.679012,57.829696
US_KY_21095,2020-01-02,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,14.43,10.58,7.21,24.05,13.47,12.99,48.58,8.18,48.1,12.03,4.641975,0.388889,8.5,1.651,,-1.197531,66.565363
US_KY_21095,2020-01-03,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,9.53,14.77,10.48,26.68,19.53,7.62,32.87,,46.2,7.14,9.851852,5.061728,12.302469,16.552333,,9.819444,98.493294
US_KY_21095,2020-01-04,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,14.37,13.85,,28.22,8.72,9.23,38.99,,62.59,9.23,8.919753,1.246914,12.777778,6.688667,,7.604938,91.569314
US_KY_21095,2020-01-05,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,13.86,14.93,8.53,23.45,9.6,8.0,34.12,10.13,53.31,,2.265432,0.222222,9.592593,1.161143,,-2.506173,70.826828
US_KY_21095,2020-01-06,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.55,11.55,11.09,16.63,12.47,11.55,34.19,,51.29,9.7,3.179012,-2.283951,9.444444,0.0,,-2.987654,64.218048
US_KY_21095,2020-01-07,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,9.61,12.23,7.86,15.73,10.48,13.54,45.0,11.8,53.74,8.74,3.037037,-1.12963,8.648148,2.921,,-1.759259,70.949734
US_KY_21095,2020-01-08,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.13,11.97,,22.1,16.57,11.05,39.59,7.83,49.72,13.35,4.08642,-0.944444,9.808642,0.987778,,-4.388889,54.132046
US_KY_21095,2020-01-09,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,15.35,8.13,6.77,16.71,11.29,12.64,35.67,10.84,54.18,17.61,4.876543,-2.049383,14.790123,0.0,,-3.845679,54.236168
US_KY_21095,2020-01-10,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.11,17.56,11.26,15.76,10.36,10.81,40.98,7.66,52.69,,12.561728,8.623457,16.839506,0.0,,3.419753,53.922456
US_KY_21095,2020-01-11,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.74,15.32,8.17,18.89,12.26,15.32,35.74,7.66,55.15,7.66,17.432099,12.623457,23.240741,3.048,,11.123457,66.746215
US_KY_21095,2020-01-12,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.05,20.63,8.46,28.03,11.11,,33.85,13.22,53.94,12.69,11.648148,6.685185,18.308642,12.663714,,7.450617,75.64199
US_KY_21095,2020-01-13,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.99,13.28,,26.55,11.9,9.62,36.17,10.99,54.03,10.99,7.679012,3.722222,14.308642,0.0,,5.259259,84.988593
US_KY_21095,2020-01-14,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.36,10.9,14.09,26.35,15.9,14.54,61.79,7.72,51.8,8.18,12.135802,7.95679,14.722222,3.640667,,11.296296,94.654862
US_KY_21095,2020-01-15,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,21.9,12.78,23.73,15.97,19.16,36.96,,42.43,10.95,12.962963,9.222222,17.160494,2.467429,,12.425926,96.576537
US_KY_21095,2020-01-16,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,9.42,15.26,10.32,22.88,8.08,13.46,43.52,12.56,53.84,8.08,10.592593,4.777778,16.91358,0.92075,,4.555556,66.425829
US_KY_21095,2020-01-17,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.19,11.51,8.15,19.18,11.03,11.03,38.84,10.07,49.39,7.19,0.648148,-3.493827,6.401235,0.0,,-7.623457,54.192121
US_KY_21095,2020-01-18,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,14.3,,22.47,12.77,,30.64,,42.39,11.75,6.561728,1.283951,9.660494,0.973667,,-2.833333,51.485816
US_KY_21095,2020-01-19,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.88,18.08,,22.73,8.78,,41.84,11.88,53.73,15.5,2.154321,-3.580247,9.62963,4.644571,,-2.907407,69.272826
US_KY_21095,2020-01-20,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.82,19.7,10.83,27.08,18.22,11.32,36.44,12.8,49.73,9.36,-6.012346,-7.765432,-3.820988,0.0508,,-11.080247,67.647517
US_KY_21095,2020-01-21,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,15.03,14.12,26.41,11.84,14.12,34.16,8.65,46.45,,-4.987654,-7.358025,-0.919753,0.0,,-10.851852,63.94512
US_KY_21095,2020-01-22,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.15,13.4,12.96,29.93,15.19,7.59,30.38,9.38,50.04,12.96,-3.382716,-9.58642,6.203704,0.0,,-9.802469,61.290235
US_KY_21095,2020-01-23,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.41,13.55,14.49,28.97,14.02,11.68,46.26,13.55,54.2,12.15,3.734568,-3.432099,10.987654,0.0,,-7.185185,46.072465
US_KY_21095,2020-01-24,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.17,15.89,9.53,39.5,11.8,11.8,47.67,14.53,57.66,,8.234568,3.45679,11.179012,4.148667,,4.444444,77.48575
US_KY_21095,2020-01-25,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.7,17.02,11.7,38.29,,13.83,53.71,11.17,55.31,9.57,3.611111,1.104938,9.080247,7.154333,,1.487654,86.098199
US_KY_21095,2020-01-26,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.3,17.17,17.17,39.73,11.77,8.83,51.5,,51.99,9.32,2.45679,0.425926,6.179012,0.145143,,-2.141975,71.761067
US_KY_21095,2020-01-27,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.54,16.42,,38.61,11.1,10.65,45.71,7.99,53.26,14.64,4.283951,1.660494,7.685185,0.889,,2.209877,86.510676
US_KY_21095,2020-01-28,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.92,15.62,12.05,31.68,19.19,12.05,41.05,10.71,54.44,11.15,2.876543,-0.283951,7.518519,1.495778,,-0.240741,80.105463
US_KY_21095,2020-01-29,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.08,18.59,10.18,27.89,15.05,12.84,43.83,8.41,45.6,15.94,2.771605,0.240741,6.611111,0.0,,-0.660494,78.365476
US_KY_21095,2020-01-30,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,6.36,11.87,5.94,37.31,7.63,12.3,47.07,6.79,57.24,,3.425926,0.820988,7.469136,0.4064,,1.45679,87.140369
US_KY_21095,2020-01-31,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,11.68,15.28,8.54,42.69,10.78,19.77,52.12,10.78,42.69,10.34,6.018519,2.734568,9.481481,0.072571,,3.098765,81.693822
US_KY_21095,2020-02-01,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,16.07,,39.65,8.04,8.04,54.11,14.46,57.32,10.71,4.746914,2.308642,8.209877,0.550333,,3.58642,92.294675
US_KY_21095,2020-02-02,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,13.92,14.99,10.71,43.35,13.38,14.45,44.43,14.45,48.17,,6.432099,0.111111,16.635802,1.0668,,0.506173,65.972582
US_KY_21095,2020-02-03,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,12.85,14.17,37.65,8.42,11.96,51.38,7.09,49.61,6.2,10.259259,4.160494,18.777778,0.0,,1.351852,55.59389
US_KY_21095,2020-02-04,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,17.57,13.07,32.9,15.77,11.27,45.97,12.17,46.87,7.21,13.277778,8.320988,18.648148,2.836333,,8.012346,70.931923
US_KY_21095,2020-02-05,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.31,15.91,10.75,29.25,9.03,15.05,44.3,9.03,39.57,12.04,11.407407,7.790123,16.228395,17.695333,,10.95679,97.086681
US_KY_21095,2020-02-06,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.83,15.7,,23.06,,10.8,30.43,,37.3,11.29,11.907407,6.864198,14.314815,34.120667,,11.549383,97.694144
US_KY_21095,2020-02-07,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,10.08,16.8,11.04,28.8,,12.48,54.73,,61.45,11.04,1.611111,-2.234568,8.530864,14.520333,30.48,0.185185,90.374444
US_KY_21095,2020-02-08,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,,12.05,9.54,30.14,10.04,10.04,41.69,8.54,57.76,13.06,-0.246914,-3.450617,4.074074,0.973667,30.48,-3.395062,79.359669
US_KY_21095,2020-02-09,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,13.59,15.15,14.11,35.01,7.84,11.5,32.4,,48.08,10.97,3.055556,-2.944444,11.123457,0.362857,,-0.938272,75.38719
US_KY_21095,2020-02-10,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.51,18.99,9.72,27.82,13.69,13.69,40.19,9.28,45.49,11.04,8.54321,5.567901,11.259259,2.201333,,4.0,73.745995
US_KY_21095,2020-02-11,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.46,12.73,10.97,22.39,15.8,11.41,38.63,14.48,42.58,11.85,9.728395,6.024691,12.493827,22.690667,,9.368056,96.839168
US_KY_21095,2020-02-12,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,7.87,13.12,12.25,23.18,13.56,13.12,41.99,10.5,38.93,6.56,5.185185,3.12963,11.41358,3.937,,3.919753,91.812235
US_KY_21095,2020-02-13,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,6.96,13.45,12.52,18.09,14.84,13.45,34.78,10.67,44.99,7.42,9.82716,2.604938,14.901235,20.574,,8.5,91.636061
US_KY_21095,2020-02-14,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,,,,8.89,14.97,12.17,19.66,13.1,12.64,30.42,,47.73,12.17,-1.055556,-4.358025,2.635802,1.17475,,-6.67284,66.09063
US_KY_21095,2020-02-15,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,3,10,-2,,13.55,8.67,9.75,10.84,9.75,34.68,11.38,48.23,10.29,-1.5,-8.518519,8.592593,0.0,,-8.561728,58.710376
US_KY_21095,2020-02-16,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,-4,-1,,8.87,11.48,12.0,21.39,9.91,8.35,32.87,12.0,57.39,,6.308642,1.277778,12.160494,0.0,,-2.265432,54.574939
US_KY_21095,2020-02-17,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,-3,-14,-23,12.52,18.77,9.63,23.11,14.92,12.52,34.18,7.22,51.02,8.18,7.561728,0.290123,16.265432,0.0,,1.364198,65.069683
US_KY_21095,2020-02-18,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,1,-11,3,8.76,15.84,7.09,15.01,10.01,18.76,27.52,9.17,51.7,8.34,10.975309,5.87037,14.12963,1.27,,6.864198,76.236084
US_KY_21095,2020-02-19,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,0,-9,2,,17.66,14.57,22.07,9.27,16.77,34.88,11.04,49.0,13.24,5.530864,2.024691,11.41358,5.479143,,0.561728,70.967934
US_KY_21095,2020-02-20,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,1,-11,1,10.89,16.98,13.5,20.47,13.94,11.32,36.15,6.97,45.73,7.84,1.839506,0.135802,6.12963,0.338667,30.48,-3.691358,67.526811
US_KY_21095,2020-02-21,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,4,-17,7,5.92,14.79,13.94,16.9,11.83,8.87,36.34,7.61,45.63,11.83,-1.759259,-7.018519,3.746914,0.6985,30.48,-10.049383,53.367737
US_KY_21095,2020-02-22,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,9,-9,-4,8.43,17.92,,20.02,8.96,12.12,28.46,12.65,50.59,13.17,0.253086,-7.814815,10.833333,0.0,,-10.444444,45.225823
US_KY_21095,2020-02-23,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,-1,4,,8.36,16.73,9.93,15.68,14.11,12.02,32.93,9.93,55.93,14.63,3.407407,-5.290123,12.666667,0.0,,-6.41358,50.195925
US_KY_21095,2020-02-24,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,-10,-24,-1,6.24,14.15,8.32,18.73,12.07,13.32,36.62,7.49,49.94,8.32,5.679012,1.425926,10.290123,0.508,,0.796296,71.694531
US_KY_21095,2020-02-25,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,2,-1,0,,16.48,8.67,21.68,10.84,10.41,43.8,9.97,46.4,13.01,10.148148,5.049383,15.592593,6.985,,7.759259,85.16703
US_KY_21095,2020-02-26,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,28,13,-5,7.62,16.5,8.88,35.54,13.12,12.69,57.54,8.46,53.31,,8.407407,3.555556,12.882716,1.989667,,5.820988,83.897366
US_KY_21095,2020-02-27,ChIJv-fwAcc4W4gRX2GkZvQ9C5U,Q500751,geoId/21095,US,United States of America,KY,Kentucky,21095,Harlan County,US,USA,2,,,,,,,26676,12826,13850,3480,3105,3151,3062,3289,3796,3715,2016,1062,1846529,36.86,-83.22,1212,73.109091,13,-3,-13,10.25,16.49,11.59,31.2,7.58,8.02,36.99,6.69,42.34,6.69,0.067901,-2.839506,6.975309,2.878667,,-5.216049,67.791398
