location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35055,2020-01-11,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,5.59,7.45,8.25,9.58,6.38,5.85,,,20.48,7.18,,7.71,6.92,,6.92,,,,5.59,18.62,4.79,5.32,4.52,5.85,3.72,35.65,,,5.85,5.05,,-8.461111,-17.022222,2.733333,0.056444,30.48,-13.987654,62.522663
US_NM_35055,2020-01-12,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.71,6.8,6.01,11.24,6.28,9.41,4.71,5.23,18.3,10.98,3.66,6.54,,5.49,4.18,3.92,3.92,3.66,11.24,25.62,7.84,4.45,3.66,6.28,4.97,35.82,4.45,8.37,4.71,,3.66,-4.077778,-11.077778,2.35,0.0,30.48,-12.901235,51.588823
US_NM_35055,2020-01-13,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,5.24,7.06,5.01,9.1,7.97,,5.92,,14.79,9.79,,3.87,,4.55,6.14,4.32,,,6.14,23.67,4.1,3.64,3.87,3.19,,33.69,,7.28,3.64,,5.24,-2.661111,-10.461111,4.672222,0.0635,30.48,-12.265432,48.871348
US_NM_35055,2020-01-14,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.39,8.56,3.47,13.88,10.87,,5.78,4.16,19.66,10.41,5.09,8.56,4.16,6.94,5.55,,,3.47,7.87,21.05,5.09,3.93,4.86,,,31.69,,3.7,4.86,,,-0.088889,-8.577778,9.15,0.0,30.48,-12.790123,39.515911
US_NM_35055,2020-01-15,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.27,7.24,4.2,8.87,8.17,3.5,5.14,3.97,22.19,10.51,5.61,5.84,,4.9,5.37,3.74,3.5,4.44,7.94,26.16,4.44,7.01,,3.27,6.07,34.56,,6.77,3.97,,3.5,1.516667,-5.977778,8.711111,0.0,30.48,-12.098765,36.086611
US_NM_35055,2020-01-16,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.77,6.65,5.99,7.54,8.87,6.43,7.98,3.99,12.64,6.43,5.76,4.21,4.66,4.43,3.1,7.54,5.76,3.1,5.76,25.94,5.76,4.88,3.1,,3.33,35.91,3.33,,3.55,,,-2.65,-7.783333,4.433333,0.53975,30.48,-10.382716,56.596082
US_NM_35055,2020-01-17,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.0,4.94,7.76,8.23,6.82,3.53,3.29,3.29,13.64,8.47,4.0,6.59,5.65,3.53,5.65,,4.24,7.29,4.71,20.23,4.47,5.18,,5.65,,30.82,,3.76,3.53,,4.47,-0.6,-5.683333,3.822222,5.757333,30.48,-3.45679,81.362831
US_NM_35055,2020-01-18,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.78,7.82,6.3,8.32,5.8,5.04,4.04,5.3,15.64,11.35,4.04,6.56,,6.05,7.06,,,,6.3,19.17,5.55,4.04,3.53,,,33.55,,,6.05,,,-4.927778,-13.288889,4.466667,0.733778,30.48,-13.154321,52.260649
US_NM_35055,2020-01-19,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,5.07,3.38,9.9,9.9,6.52,,5.8,,15.22,9.42,3.38,6.28,,,5.8,,3.62,5.8,7.01,20.54,4.59,7.01,,4.11,,41.55,,6.52,6.28,,,-4.905556,-12.683333,3.611111,0.0,30.48,-11.802469,58.422506
US_NM_35055,2020-01-20,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,8.24,6.54,10.42,9.93,5.82,6.06,3.88,14.29,10.42,6.78,7.27,,3.63,4.85,4.36,3.88,4.12,5.09,21.32,,6.06,,3.88,,39.49,3.88,3.39,3.63,3.88,3.63,-4.604938,-12.481481,5.854167,0.0,30.48,-10.493056,63.74341
US_NM_35055,2020-01-21,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.83,7.43,7.21,10.36,6.31,4.28,5.41,4.96,17.12,10.36,4.28,7.88,4.28,3.38,4.96,3.15,3.83,5.63,6.31,24.11,5.41,5.41,4.05,6.08,5.86,36.27,,3.15,3.6,,3.15,-0.45,-6.288889,4.161111,0.03175,,-5.290123,70.341824
US_NM_35055,2020-01-22,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,6.32,5.85,10.29,7.72,8.89,5.15,4.21,17.55,5.15,5.15,6.79,4.68,4.45,4.45,3.51,5.15,6.32,9.36,24.57,4.21,7.95,4.68,7.25,5.62,34.39,,6.55,,,3.51,0.288889,-3.988889,5.305556,1.5875,,-3.345679,76.938377
US_NM_35055,2020-01-23,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.62,9.48,6.01,9.94,8.09,5.32,9.02,4.16,16.18,6.94,,9.48,5.32,,3.93,3.47,,3.24,7.17,26.36,5.78,7.86,,5.09,3.93,39.77,,5.32,4.39,3.47,4.86,-2.466667,-9.144444,5.494444,0.0,,-7.555556,68.193228
US_NM_35055,2020-01-24,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.24,5.55,5.78,7.87,9.25,4.86,7.17,,16.42,,4.39,4.63,,3.93,,,3.93,3.47,6.94,23.36,6.01,,,4.86,3.7,32.62,,3.47,3.93,3.93,3.47,-3.611111,-11.272222,5.761111,0.0,,-8.91358,65.38369
US_NM_35055,2020-01-25,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,5.89,5.89,9.11,5.89,7.5,5.63,,23.31,8.84,3.75,6.16,,4.29,5.36,4.02,6.16,,5.89,31.61,6.7,4.02,,4.29,4.82,38.58,,4.82,5.89,,,-0.516667,-9.527778,7.033333,0.0,,-7.234568,61.280102
US_NM_35055,2020-01-26,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.52,6.02,5.27,10.29,7.28,4.26,5.77,4.52,25.59,7.02,,7.28,3.76,,5.77,5.52,3.51,4.77,4.01,25.59,8.03,4.01,,4.01,,38.38,,7.53,5.52,,,-0.983333,-8.738889,8.388889,0.0,,-7.993827,58.619685
US_NM_35055,2020-01-27,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.06,5.41,7.44,8.56,8.79,4.06,8.11,4.28,22.54,9.47,,6.08,3.61,3.83,,5.18,,,6.54,29.75,4.96,5.86,3.15,,5.86,35.61,,3.38,4.06,3.61,4.28,-0.516667,-7.472222,7.911111,0.0,30.48,-6.716049,62.276788
US_NM_35055,2020-01-28,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,5.44,4.97,10.41,8.76,3.55,5.68,,16.8,7.57,3.79,7.57,5.92,4.97,4.02,4.97,4.26,5.44,7.1,27.93,7.57,8.76,4.26,5.44,6.15,32.9,5.44,11.84,8.76,5.92,,-2.072222,-8.905556,5.272222,0.66675,,-8.024691,62.273742
US_NM_35055,2020-01-29,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.83,7.96,,8.45,8.93,4.1,7.72,,19.55,6.03,5.55,7.72,4.83,3.62,7.96,5.55,4.34,3.62,6.51,31.37,7.96,5.07,3.38,4.1,3.62,33.54,4.1,5.55,,,,-4.522222,-11.388889,3.4,0.028222,30.48,-10.364198,61.634329
US_NM_35055,2020-01-30,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,5.0,5.24,4.76,10.95,9.04,5.71,6.19,3.57,26.9,10.24,5.47,6.19,5.71,6.67,3.57,3.33,,,8.09,38.32,3.57,7.86,5.0,4.29,4.29,37.61,3.81,5.95,,,4.29,-2.777778,-10.205556,4.05,0.0,,-8.660494,63.055621
US_NM_35055,2020-01-31,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.83,,4.55,10.79,9.35,5.27,8.63,,25.41,8.15,,6.47,3.6,6.95,4.55,4.07,,3.35,5.51,31.4,3.83,7.43,,,3.83,30.92,,7.43,4.07,4.31,4.07,-2.916667,-11.911111,4.727778,0.0,,-11.17284,52.293521
US_NM_35055,2020-02-01,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.28,6.69,5.08,10.43,7.22,6.96,7.49,4.28,22.74,8.29,4.82,5.08,5.62,,5.89,4.01,,,7.49,26.75,6.42,,,5.62,7.22,34.78,,4.55,,,,-0.916667,-10.494444,11.227778,0.0,,-11.024691,46.753689
US_NM_35055,2020-02-02,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,6.61,8.19,,9.51,5.02,5.29,5.02,,15.86,6.87,6.08,6.61,,5.02,3.96,4.76,7.14,,,20.88,3.7,4.76,3.96,3.96,4.23,35.94,,5.55,6.08,,4.23,1.994444,-8.422222,14.04321,0.0,,-10.08642,42.547584
US_NM_35055,2020-02-03,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,4.38,6.92,8.3,9.0,8.77,5.77,6.0,3.92,18.68,6.0,3.92,9.69,,3.92,5.54,,,5.3,7.38,26.76,8.77,4.15,,6.23,,36.68,4.15,5.08,6.0,,3.23,3.433333,-4.294444,11.727778,0.0,,-8.358025,41.730608
US_NM_35055,2020-02-04,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.55,7.34,4.26,10.41,7.81,3.79,5.68,3.55,15.15,11.36,6.63,9.23,,4.26,,4.5,3.55,5.68,,23.19,6.86,4.02,5.44,5.21,4.02,36.44,,4.26,5.92,5.68,,-5.15,-10.233333,4.938889,0.79375,,-9.462963,72.719225
US_NM_35055,2020-02-05,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.67,8.56,5.62,4.89,6.85,5.87,5.38,,15.65,7.83,3.67,7.34,3.91,3.91,3.67,3.67,,,6.36,20.79,6.11,6.11,5.13,4.89,3.91,33.99,4.4,4.4,4.89,,3.67,-13.522222,-22.133333,-4.1,1.213556,,-17.117284,71.673359
US_NM_35055,2020-02-06,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.52,6.09,7.5,10.78,10.31,3.98,3.52,4.69,18.75,7.97,7.26,7.26,,4.69,4.22,3.28,3.52,,3.98,24.84,5.16,7.26,5.62,,5.16,32.8,3.28,6.33,4.22,,3.75,-9.8,-20.105556,2.1,0.09525,,-16.481481,59.404237
US_NM_35055,2020-02-07,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,3.78,4.49,4.25,6.14,8.03,,5.91,4.96,13.46,5.43,4.01,8.97,5.67,4.49,4.01,4.01,3.54,5.67,6.85,24.56,,5.67,4.72,3.78,3.31,28.11,,4.49,6.14,7.09,5.43,-0.266667,-4.772222,6.716667,0.127,,-6.820988,62.430562
US_NM_35055,2020-02-08,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,8.91,6.29,7.86,4.98,,,,19.39,8.91,,7.07,4.45,4.98,3.67,6.29,7.33,4.98,4.19,21.74,5.24,4.98,,5.24,5.76,34.05,,3.67,4.71,,5.24,1.266667,-7.477778,10.983333,0.028222,,-6.765432,55.105102
US_NM_35055,2020-02-09,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,9.24,4.88,7.44,7.19,5.39,6.16,4.62,11.55,5.65,5.9,7.96,,4.88,,5.13,,3.85,3.85,17.96,5.39,5.39,4.36,,,32.85,5.39,3.59,7.96,,5.13,2.722222,-4.311111,9.655556,0.0,,-8.5,44.682495
US_NM_35055,2020-02-10,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,5.64,4.06,8.57,8.34,5.19,,,16.46,4.96,4.51,9.02,4.96,6.09,3.38,4.51,,3.61,5.64,25.7,4.51,4.96,3.61,3.83,4.28,32.02,3.83,6.76,4.51,4.06,3.61,-0.016667,-5.25,6.694444,0.0,,-5.265432,68.137928
US_NM_35055,2020-02-11,ChIJTyS6WOXqF4cR_ryb_5qizsU,Q484991,geoId/35055,US,United States of America,NM,New Mexico,35055,Taos County,US,USA,2,,,,,,,32790,16089,16701,3086,3502,3191,3426,3757,4678,5767,3670,1713,421122,36.57,-105.63,5710,81.416667,,,,,,,6.55,6.55,9.04,6.55,8.59,5.65,3.62,12.66,8.59,,7.68,,3.84,4.75,,,4.75,7.46,23.05,4.75,7.01,4.07,,5.42,35.48,4.29,6.78,4.75,4.52,5.2,-4.172222,-8.127778,3.127778,1.749778,30.48,-7.191358,79.963833
