location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13147,2020-07-24,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,0,191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-2,9,-26,,5.53,9.49,15.81,7.11,,,7.11,,7.91,8.3,5.93,11.46,31.22,7.51,7.91,,47.43,6.72,8.7,25.845679,21.166667,33.049383,0.0,,21.25,76.214017
US_GA_13147,2020-07-25,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,7,0,198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-5,,-11,,7.7,9.32,13.37,8.51,5.67,5.67,6.89,,6.89,,7.7,10.94,27.96,6.48,11.35,,49.84,10.54,7.7,25.080247,20.67284,32.981481,7.801429,,20.75,77.024868
US_GA_13147,2020-07-26,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,0,,-3,,,6.31,14.59,6.31,7.49,,14.99,7.89,8.68,5.92,7.1,6.7,32.73,5.92,9.86,,39.44,7.1,6.31,25.567901,19.925926,33.425926,0.084667,,20.847222,75.400442
US_GA_13147,2020-07-27,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,7,0,207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,7,-24,,,8.77,16.01,8.01,6.48,,18.68,,10.67,5.72,,12.58,25.54,6.86,13.34,7.24,47.27,16.01,13.72,27.604938,21.037037,34.808642,0.0,,21.215278,68.632932
US_GA_13147,2020-07-28,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,12,0,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,7,-24,,8.26,8.65,12.58,9.83,24.37,,14.94,,16.12,,7.08,12.97,29.09,6.29,14.54,,45.99,10.22,8.26,27.179012,21.617284,34.475309,0.0,,21.201389,70.086548
US_GA_13147,2020-07-29,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,11,1,230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-26,,,7.32,18.1,9.63,16.17,6.93,7.7,6.55,11.55,8.86,,8.47,35.04,10.78,11.94,7.7,44.67,12.32,13.48,26.851852,22.481481,32.91358,0.0,,22.263889,76.149769
US_GA_13147,2020-07-30,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,11,0,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-4,,-25,,6.02,9.78,14.66,7.52,9.02,,11.28,5.26,8.65,7.14,7.9,9.4,26.69,7.52,10.9,5.64,38.35,12.03,6.77,25.962963,23.049383,32.111111,1.2192,,23.076389,84.527587
US_GA_13147,2020-07-31,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,14,0,255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-2,10,-30,,,9.46,15.52,7.19,8.71,8.71,6.81,,6.81,,,6.81,28.77,,11.36,7.95,48.45,10.22,8.33,27.37037,23.030864,33.987654,0.653143,,22.763889,76.063869
US_GA_13147,2020-08-01,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,8,1,263,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-2,,-15,,5.82,8.92,11.25,8.92,10.09,,11.64,6.6,9.7,7.76,,6.21,26.77,,8.54,5.82,41.9,8.54,5.43,27.246914,22.358025,33.62963,1.312333,,22.118056,74.236528
US_GA_13147,2020-08-02,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,0,266,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,0,,-10,,,10.66,14.09,7.24,10.28,,9.14,,18.66,7.24,6.86,8.38,27.42,5.33,9.52,,51.41,7.62,9.14,27.240741,21.524691,33.876543,0.0,,21.25,70.444106
US_GA_13147,2020-08-03,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,0,269,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,-2,-24,,,,12.83,9.17,10.63,5.13,11.37,6.97,10.27,5.5,5.5,8.43,24.2,,9.9,9.53,47.3,7.7,6.6,24.993827,20.259259,31.5,5.842,,21.375,81.034257
US_GA_13147,2020-08-04,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,2,272,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,4,-24,,8.52,7.36,15.49,10.46,8.52,8.13,6.97,,10.07,5.42,7.36,7.75,29.05,7.75,7.36,9.3,41.84,7.36,9.3,23.098765,17.950617,31.746914,11.01725,,19.361111,79.628892
US_GA_13147,2020-08-05,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-26,,5.32,9.5,15.95,9.12,,6.46,9.5,,9.12,6.46,,7.22,26.21,8.74,12.15,5.7,41.02,9.12,6.84,25.82716,19.648148,32.709877,1.608667,,20.763889,74.178199
US_GA_13147,2020-08-06,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,7,0,284,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,3,,-26,,6.52,7.29,16.11,8.05,13.81,8.82,8.05,,,5.37,6.9,8.05,24.54,8.05,9.2,9.2,52.16,9.97,6.52,25.358025,20.901235,32.364198,0.818444,,21.486111,79.059976
US_GA_13147,2020-08-07,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,8,2,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-4,1,-25,,5.68,5.68,16.27,6.05,5.68,7.95,9.46,,9.84,6.43,5.3,8.32,23.84,5.68,11.35,,37.84,9.08,,25.049383,20.962963,31.425926,3.5052,,21.597222,81.418134
US_GA_13147,2020-08-08,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,8,1,300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-3,,-11,,6.62,9.1,14.47,10.75,7.03,,9.1,,,7.03,,7.03,23.16,10.75,13.23,,48.38,11.16,,25.907407,20.777778,33.246914,7.493,,21.423611,76.193628
US_GA_13147,2020-08-09,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,305,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-1,,-4,,6.96,9.66,19.71,10.44,7.34,9.66,8.51,,7.34,,6.18,8.12,24.35,6.96,11.21,,44.84,12.76,7.34,25.820988,20.654321,33.45679,0.03175,,21.263889,76.076891
US_GA_13147,2020-08-10,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,310,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-23,,6.46,10.64,13.3,10.26,6.08,5.32,8.74,7.98,7.6,5.7,,7.22,22.8,5.32,8.74,9.12,48.26,7.98,6.84,24.685185,20.561728,32.358025,0.689429,,21.256944,80.94682
US_GA_13147,2020-08-11,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,12,0,322,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,12,-23,,5.28,7.17,13.21,8.3,,7.92,7.55,6.79,6.04,7.92,,12.83,23.77,,8.3,,47.54,12.45,8.68,24.87037,20.296296,32.851852,1.354667,,21.159722,80.2213
US_GA_13147,2020-08-12,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,3,0,325,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,-23,,,7.86,12.57,14.14,,,9.43,,12.57,6.68,,10.21,20.03,7.86,10.21,5.5,46.74,7.46,7.07,26.641975,20.765432,33.777778,2.31775,,21.590278,73.992332
US_GA_13147,2020-08-13,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,1,331,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,1,,-25,,,9.88,17.11,7.98,7.6,5.7,8.36,5.7,9.88,,5.32,8.36,26.23,6.84,9.5,,41.44,9.88,11.79,26.197531,21.432099,33.166667,16.933333,,21.861111,77.334797
US_GA_13147,2020-08-14,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,336,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,2,7,-23,,,6.66,12.53,7.83,10.18,6.66,5.88,,9.79,,,9.4,25.85,,9.4,10.18,37.99,9.79,,24.771605,21.253086,31.234568,16.086667,,21.770833,83.38885
US_GA_13147,2020-08-15,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,9,0,345,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-10,,-7,,,7.96,13.53,5.97,5.97,,5.97,,,,,6.76,23.88,5.57,9.95,7.56,43.37,11.14,7.56,24.432099,21.882716,30.0,2.751667,,22.381944,88.525516
US_GA_13147,2020-08-16,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,350,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,-1,,-6,,,7.46,17.68,7.07,7.07,,9.82,7.46,9.82,,,7.86,24.36,,10.21,7.07,41.65,7.07,,24.561728,20.679012,30.82716,4.28625,,20.965278,80.379449
US_GA_13147,2020-08-17,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,1,0,351,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,6.6,6.97,15.4,9.17,6.97,9.17,11.0,5.13,10.63,5.5,5.5,11.0,22.37,7.7,8.8,,43.27,7.33,,24.919753,20.475309,30.802469,0.0,,21.5625,81.49875
US_GA_13147,2020-08-18,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,0,357,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,7.67,,13.25,6.28,,7.32,11.16,,10.46,,,,26.5,6.63,10.11,,40.45,11.16,8.02,24.938272,18.58642,31.080247,2.398889,,18.805556,69.022736
US_GA_13147,2020-08-19,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,1,363,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,,12.73,6.88,8.6,6.54,7.22,,8.6,,6.88,6.54,23.05,4.82,,5.16,35.09,5.85,6.54,24.17284,19.320988,31.061728,4.699,,20.243056,78.841857
US_GA_13147,2020-08-20,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,1,369,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,5.75,,16.58,8.46,7.78,,9.47,,11.84,,6.43,8.46,36.54,7.44,11.5,5.08,41.61,10.49,,23.067901,19.382716,29.67284,6.495143,,19.736111,81.5706
US_GA_13147,2020-08-21,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,0,375,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,5.86,10.73,5.21,6.51,6.18,5.86,5.86,8.13,,,9.43,17.24,6.18,6.83,5.21,32.86,6.18,5.86,22.388889,20.024691,27.018519,28.998333,,20.770833,90.608594
US_GA_13147,2020-08-22,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,377,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,11.34,9.31,13.37,,,,14.58,6.88,10.94,,,,26.73,6.88,9.72,,39.28,11.34,9.31,23.37037,19.691358,29.395062,17.737667,,20.909722,85.798884
US_GA_13147,2020-08-23,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,6,0,383,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,6.84,9.65,18.1,10.05,6.84,10.86,11.26,,10.46,6.03,,7.24,23.73,7.64,12.87,5.63,45.85,8.85,6.43,23.858025,20.0,29.271605,0.1905,,20.986111,84.058226
US_GA_13147,2020-08-24,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,385,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,7.45,14.57,11.18,7.45,8.13,8.13,4.74,11.18,5.76,,11.52,33.2,10.5,11.18,7.45,44.38,11.86,5.42,23.950617,21.018519,28.895062,0.550333,,21.777778,87.658853
US_GA_13147,2020-08-25,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,5,0,390,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,7.26,13.76,9.17,5.35,5.35,9.17,7.26,8.79,6.88,5.35,13.38,32.48,6.88,8.79,9.17,43.56,11.08,9.17,23.567901,21.919753,26.888889,2.201333,,22.375,92.757148
US_GA_13147,2020-08-26,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,0,0,390,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,5.76,,9.36,9.72,,6.48,10.44,,14.39,5.4,,11.52,24.11,6.48,8.28,5.04,41.75,5.76,6.12,25.432099,22.240741,31.87037,2.25425,,22.715278,84.704933
US_GA_13147,2020-08-27,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,392,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,9.34,15.7,11.59,5.98,5.61,10.84,6.35,9.72,,5.98,5.61,29.15,8.6,8.97,,43.35,7.85,5.98,25.487654,20.839506,32.024691,1.382889,,22.555556,83.620474
US_GA_13147,2020-08-28,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,10,0,402,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,7.2,9.1,17.43,12.13,8.34,,8.72,,8.34,,6.82,9.1,27.67,7.96,14.02,8.72,40.56,7.96,9.1,26.58642,22.469136,31.432099,0.0,,23.354167,82.460398
US_GA_13147,2020-08-29,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,4,0,406,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,5.59,10.78,18.36,6.79,6.38,5.99,11.97,5.59,11.97,,5.99,9.58,22.35,,11.57,7.58,47.49,6.38,10.38,26.537037,23.574074,31.746914,0.0508,,22.479167,78.347617
US_GA_13147,2020-08-30,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,2,0,408,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,,12.2,12.2,9.91,6.86,8.39,12.96,,8.39,9.91,,8.01,22.87,7.24,14.87,6.1,36.6,9.15,8.77,26.796296,22.611111,32.604938,0.0,,22.041667,75.445713
US_GA_13147,2020-08-31,ChIJZfe6VZ2BWIgRncSbJzFzsL4,Q491301,geoId/13147,US,United States of America,GA,Georgia,13147,Hart County,US,USA,2,4,0,412,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25710,12753,12957,2858,3073,2976,2693,3113,3640,3540,2538,1279,448597,34.35,-82.96,664,77.02,,,,,5.83,5.49,18.86,8.23,4.8,4.8,15.78,8.57,7.89,8.57,,5.14,23.66,6.86,10.63,6.52,38.07,8.23,5.14,25.191358,21.598765,31.253086,4.608286,,21.791667,81.808785
