location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27129,2020-01-11,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,23.15,29.32,38.58,-18.361111,-22.322222,-14.45,0.0,-22.644444,69.338711
US_MN_27129,2020-01-12,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,12.75,24.75,35.25,-13.133333,-19.488889,-6.555556,0.0,-16.105556,78.527967
US_MN_27129,2020-01-13,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,11.12,12.35,28.4,43.22,-6.666667,-10.916667,-3.688889,0.338667,-7.938889,90.72984
US_MN_27129,2020-01-14,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,18.63,21.12,33.54,-4.638889,-11.294444,-0.661111,0.0,-6.316667,88.084954
US_MN_27129,2020-01-15,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,11.77,14.87,26.64,39.03,-12.355556,-18.683333,-9.611111,0.508,-15.05,80.419621
US_MN_27129,2020-01-16,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,15.45,22.87,34.62,-21.905556,-24.988889,-18.688889,0.0254,-26.4,67.051921
US_MN_27129,2020-01-17,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,16.61,18.05,23.83,-13.9,-20.583333,-6.1,0.889,-17.438889,74.723648
US_MN_27129,2020-01-18,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,20.22,11.23,39.69,-9.7,-18.477778,-3.311111,0.635,-11.522222,86.585098
US_MN_27129,2020-01-19,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,13.19,24.92,44.71,-18.592593,-20.271605,-16.320988,2.667,-22.154321,73.650269
US_MN_27129,2020-01-20,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,16.65,29.13,36.76,-17.864198,-21.938272,-14.808642,0.0,-20.734568,78.338547
US_MN_27129,2020-01-21,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,26.34,39.82,37.9,-15.790123,-21.265432,-7.641975,0.0,-18.685185,78.51525
US_MN_27129,2020-01-22,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,23.85,33.02,31.19,-2.148148,-8.475309,2.191358,0.254,-4.067901,86.743729
US_MN_27129,2020-01-23,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,11.32,26.41,28.92,38.35,0.074074,-1.302469,1.179012,0.0,-0.444444,96.340542
US_MN_27129,2020-01-24,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,25.33,26.63,27.93,-1.355556,-2.472222,-0.138889,0.0,-2.738889,90.399442
US_MN_27129,2020-01-25,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,30.63,39.74,26.49,-2.233333,-3.027778,-1.094444,0.0,-4.3,85.86578
US_MN_27129,2020-01-26,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,10.64,32.64,29.8,35.48,-3.788889,-7.122222,-1.244444,0.0,-5.594444,87.402237
US_MN_27129,2020-01-27,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,17.67,36.59,31.55,-4.216667,-7.211111,-1.422222,0.0,-5.222222,92.740085
US_MN_27129,2020-01-28,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,23.89,35.84,29.55,-9.438889,-11.0,-7.266667,0.0,-10.527778,91.823925
US_MN_27129,2020-01-29,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,14.43,32.63,28.24,-8.588889,-9.711111,-7.016667,0.0508,-9.944444,90.030158
US_MN_27129,2020-01-30,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,28.63,36.12,42.26,-6.666667,-8.15,-3.261111,0.0,-7.55,93.491382
US_MN_27129,2020-01-31,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,29.18,32.43,27.24,-1.361111,-3.277778,0.222222,0.762,-1.788889,96.930344
US_MN_27129,2020-02-01,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,26.82,21.79,48.62,-1.2,-7.3,2.677778,0.127,-3.055556,87.267201
US_MN_27129,2020-02-02,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,12.24,23.71,34.42,3.961111,0.9,6.172222,0.310444,-0.705556,71.847128
US_MN_27129,2020-02-03,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,15.86,25.62,25.01,-1.85,-5.783333,1.022222,0.0,-5.9,74.07161
US_MN_27129,2020-02-04,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,10.2,18.48,34.41,42.69,-10.022222,-13.888889,-5.988889,0.0,-14.55,69.859359
US_MN_27129,2020-02-05,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,20.07,36.25,31.72,-8.905556,-13.833333,-1.372222,0.0,-13.0,72.365213
US_MN_27129,2020-02-06,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,28.29,30.86,31.5,-6.711111,-10.7,-1.55,0.0,-10.011111,77.587321
US_MN_27129,2020-02-07,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,24.27,29.52,37.39,-7.655556,-14.361111,-2.472222,0.0,-9.761111,84.950157
US_MN_27129,2020-02-08,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,21.47,24.77,35.5,-15.638889,-21.672222,-5.45,0.056444,-19.583333,71.889359
US_MN_27129,2020-02-09,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,15.29,26.0,41.29,-7.688889,-10.916667,-5.022222,3.81,-10.238889,82.081267
US_MN_27129,2020-02-10,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,10.91,23.74,30.8,37.86,-11.011111,-17.588889,-2.0,0.635,-13.416667,82.5355
US_MN_27129,2020-02-11,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,24.24,31.51,35.15,-5.811111,-9.711111,-2.9,0.762,-8.877778,79.090596
US_MN_27129,2020-02-12,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,20.17,22.61,37.28,-5.988889,-19.261111,-0.3,0.0,-9.538889,76.167608
US_MN_27129,2020-02-13,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,17.78,23.04,27.65,-23.927778,-27.927778,-17.811111,0.0,-28.8,64.611965
US_MN_27129,2020-02-14,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,31.13,20.52,35.37,-19.194444,-26.95,-6.872222,0.0,-23.3,70.109553
US_MN_27129,2020-02-15,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,-9,,17.33,30.33,34.66,-4.244444,-8.388889,0.883333,0.0,-8.044444,74.967763
US_MN_27129,2020-02-16,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,13.0,29.25,28.44,43.06,-6.183333,-10.211111,-3.277778,0.0508,-10.033333,74.428397
US_MN_27129,2020-02-17,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,-18,,25.77,21.14,30.4,-4.544444,-7.361111,-1.622222,0.0,-7.305556,81.239697
US_MN_27129,2020-02-18,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,-8,2,10.65,25.68,25.06,38.84,-7.316667,-12.461111,-3.35,0.508,-10.566667,77.786925
US_MN_27129,2020-02-19,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,4,-1,18.48,14.16,30.18,28.33,-15.394444,-18.644444,-12.644444,0.0762,-19.927778,68.501711
US_MN_27129,2020-02-20,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,6,5,10.39,19.56,28.73,36.07,-17.944444,-25.538889,-8.638889,0.0,-22.183333,69.502761
US_MN_27129,2020-02-21,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,9,6,12.98,9.73,25.95,37.63,-6.388889,-13.077778,1.955556,0.0,-10.183333,74.643695
US_MN_27129,2020-02-22,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,0,16.75,14.47,30.46,37.32,-4.005556,-11.455556,3.877778,0.0,-6.511111,82.891677
US_MN_27129,2020-02-23,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,18.51,,22.95,39.23,-0.016667,-4.727778,3.877778,0.0,-3.783333,76.028446
US_MN_27129,2020-02-24,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,0,,22.15,40.71,41.31,-2.344444,-8.038889,2.222222,0.0,-5.227778,80.758085
US_MN_27129,2020-02-25,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,16,0,,26.47,34.12,32.94,-2.283333,-5.827778,0.772222,0.0,-6.777778,71.80469
US_MN_27129,2020-02-26,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,-2,0,,23.29,37.39,33.1,-8.1,-13.272222,-2.5,0.0,-11.55,76.456399
US_MN_27129,2020-02-27,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,9,-1,,25.57,35.55,38.04,-8.477778,-13.088889,-5.3,0.0,-11.722222,77.558943
US_MN_27129,2020-02-28,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,12,3,,20.14,33.56,31.12,-6.25,-8.883333,-3.761111,0.0,-9.733333,76.648774
US_MN_27129,2020-02-29,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,-9,,31.4,42.12,48.24,-2.733333,-9.711111,4.4,0.0,-4.738889,86.147876
US_MN_27129,2020-03-01,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,20.06,32.69,42.34,2.794444,0.183333,5.461111,0.0,-0.805556,77.373682
US_MN_27129,2020-03-02,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,2,,24.71,33.98,38.31,-0.305556,-2.777778,2.2,0.0,-3.922222,76.723177
US_MN_27129,2020-03-03,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,8,1,,27.61,34.52,40.79,1.65,-0.477778,4.572222,0.0,-1.561111,79.387586
US_MN_27129,2020-03-04,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,6,1,10.07,28.32,31.46,40.27,-0.15,-4.9,4.561111,0.0,-2.894444,81.966901
US_MN_27129,2020-03-05,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,4,-2,,21.14,38.55,24.25,2.733333,0.588889,7.233333,0.0,-0.838889,77.50317
US_MN_27129,2020-03-06,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,12,-1,,24.01,36.98,33.74,-1.544444,-6.422222,3.216667,0.0,-4.994444,77.511884
US_MN_27129,2020-03-07,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,0,,17.85,37.19,33.47,3.966667,0.322222,12.211111,0.0,-1.588889,67.414976
US_MN_27129,2020-03-08,ChIJXek99vJL9YcRp_q_zlLCgF4,Q188275,geoId/27129,US,United States of America,MN,Minnesota,27129,Renville County,US,USA,2,,,,,,,14693,7463,7230,1875,1845,1473,1592,1553,2208,1978,1183,986,1795791,44.72,-94.96,2557,78.616667,,,,18.34,32.87,22.16,8.683333,4.55,15.594444,0.0,2.283333,64.522543
