location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19079,2020-01-20,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,18.59,24.97,33.69,9.29,41.23,-15.494444,-17.972222,-11.933333,0.0,-17.8,82.69911
US_IA_19079,2020-01-21,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,14.19,30.23,30.84,,48.73,-16.538889,-22.477778,-8.027778,0.0,-18.311111,86.390096
US_IA_19079,2020-01-22,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,23.56,41.82,,29.45,-2.261111,-8.211111,0.922222,0.4064,-3.705556,90.000962
US_IA_19079,2020-01-23,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,21.31,28.41,,32.93,0.061111,-1.340278,0.95679,2.286,-0.288889,97.556439
US_IA_19079,2020-01-24,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,21.82,33.04,,41.15,-0.772222,-1.694444,0.016667,0.0,-1.524691,94.790696
US_IA_19079,2020-01-25,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,12.51,19.86,44.88,,37.52,-1.494444,-2.705556,-0.361111,0.084667,-3.055556,89.351654
US_IA_19079,2020-01-26,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,24.13,42.23,,46.25,-3.705556,-9.016667,-0.483333,0.0,-4.5625,93.500942
US_IA_19079,2020-01-27,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,9.76,34.15,36.59,,35.37,-2.594444,-5.827778,-0.622222,0.028222,-3.215278,95.270196
US_IA_19079,2020-01-28,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,12.66,23.51,39.18,,36.16,-5.955556,-7.927778,-2.444444,0.0,-6.833333,94.183841
US_IA_19079,2020-01-29,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,23.33,32.9,,38.88,-7.172222,-8.727778,-4.5,0.3048,-8.376543,91.298626
US_IA_19079,2020-01-30,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,11.11,32.08,44.42,,38.87,-5.911111,-9.722222,-1.7,0.2794,-7.077778,91.714934
US_IA_19079,2020-01-31,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,37.95,37.95,,43.18,-1.161111,-2.95,1.233333,0.0,-2.291667,92.020875
US_IA_19079,2020-02-01,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,13.17,15.95,24.96,,33.98,0.511111,-2.538889,2.961111,0.145143,-0.808642,90.059476
US_IA_19079,2020-02-02,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,11.47,22.94,26.32,,37.79,4.4,0.866667,7.6,0.0,0.533333,76.491353
US_IA_19079,2020-02-03,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,9.96,19.91,29.87,,32.98,-0.65,-3.738889,4.177778,0.0,-2.172222,89.639657
US_IA_19079,2020-02-04,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,9.27,19.17,30.3,9.89,35.86,-4.494444,-7.411111,-0.45,0.0,-8.961111,71.401534
US_IA_19079,2020-02-05,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,12.51,22.52,39.42,,48.18,-6.988889,-9.922222,-2.516667,0.0,-11.438889,70.942642
US_IA_19079,2020-02-06,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,8.88,21.9,36.11,11.25,46.17,-7.244444,-13.494444,-0.722222,0.0,-11.405556,72.595931
US_IA_19079,2020-02-07,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,25.18,35.25,,33.99,-4.227778,-7.0,-2.133333,0.0508,-7.172222,80.307052
US_IA_19079,2020-02-08,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,27.82,36.17,,38.95,-10.055556,-17.166667,-3.888889,0.254,-12.905556,79.916279
US_IA_19079,2020-02-09,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,28.59,37.66,,47.43,-2.533333,-8.211111,2.272222,0.0,-4.977778,83.725695
US_IA_19079,2020-02-10,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,10.77,36.49,35.9,,46.66,-7.361111,-13.811111,1.183333,0.0,-9.216667,86.961977
US_IA_19079,2020-02-11,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,29.33,46.44,12.22,41.55,-3.772222,-9.183333,0.572222,0.0,-6.355556,82.607017
US_IA_19079,2020-02-12,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,,37.04,34.61,,42.5,-2.094444,-8.166667,1.911111,0.0,-5.388889,78.566845
US_IA_19079,2020-02-13,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,11.39,29.98,31.78,10.2,34.78,-19.205556,-24.15,-9.191358,0.7112,-23.1,71.415891
US_IA_19079,2020-02-14,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,,,,,11.34,22.68,24.57,,32.76,-16.977778,-23.277778,-7.022222,0.0,-21.405556,68.625314
US_IA_19079,2020-02-15,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,11,8,20,13,15.13,25.93,45.38,,45.38,-3.966667,-9.461111,3.3,0.0,-7.777778,75.102423
US_IA_19079,2020-02-16,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,23,13,8,,,39.05,35.63,,36.31,-1.533333,-7.083333,4.911111,0.0,-3.033333,89.797202
US_IA_19079,2020-02-17,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,9,10,-5,-9,,23.24,36.69,9.17,42.19,0.822222,-1.866667,3.122222,1.487714,-0.061111,93.927614
US_IA_19079,2020-02-18,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,8,-3,0,6,11.17,22.92,31.15,11.17,41.73,-2.588889,-5.844444,1.483333,3.7465,-4.516667,86.888439
US_IA_19079,2020-02-19,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,3,8,1,8,13.46,27.53,34.26,,47.11,-9.366667,-11.811111,-2.627778,0.0,-12.816667,76.349596
US_IA_19079,2020-02-20,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,4,0,-1,3,8.82,22.35,33.53,,35.29,-13.327778,-18.683333,-6.955556,0.03175,-18.055556,67.875762
US_IA_19079,2020-02-21,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,6,4,-3,-1,12.48,24.96,25.55,,46.94,-4.972222,-11.894444,5.283333,0.0,-9.488889,71.201209
US_IA_19079,2020-02-22,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,38,22,8,-4,,23.34,29.52,10.3,37.76,1.922222,-3.716667,8.966667,0.0,-2.305556,74.461826
US_IA_19079,2020-02-23,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,45,24,-5,,15.79,28.14,33.63,,42.55,4.027778,-1.866667,11.905556,0.0,0.088889,76.072341
US_IA_19079,2020-02-24,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,4,7,-4,2,,13.19,28.66,12.04,38.98,1.144444,-1.833333,5.433333,0.0,-1.311111,84.110904
US_IA_19079,2020-02-25,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,-1,-2,3,1,9.54,30.4,38.15,,35.17,0.516667,-1.077778,2.733333,0.0,-2.794444,78.858667
US_IA_19079,2020-02-26,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,10,6,-4,5,12.2,26.15,57.53,,32.54,-2.444444,-6.311111,0.833333,0.0,-5.916667,77.434296
US_IA_19079,2020-02-27,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,22,-4,4,4,,25.98,48.41,,33.65,-2.833333,-6.261111,0.333333,0.0,-6.383333,76.967266
US_IA_19079,2020-02-28,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,10,6,1,2,15.83,26.18,40.8,,36.54,-1.955556,-4.538889,-0.05,0.0,-4.472222,83.225142
US_IA_19079,2020-02-29,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,22,9,22,2,,28.09,36.31,,38.37,-1.822222,-8.366667,10.172222,0.0,-4.594444,81.739184
US_IA_19079,2020-03-01,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,45,19,2,,28.59,23.15,37.44,,34.04,5.816667,0.333333,12.327778,0.0,1.183333,72.75867
US_IA_19079,2020-03-02,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,13,13,1,3,,23.7,39.11,,40.88,1.194444,-0.811111,7.05,0.0,-1.538889,82.317269
US_IA_19079,2020-03-03,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,38,6,3,5,,20.0,42.94,,44.12,3.566667,-0.705556,10.505556,0.0,-0.811111,73.506362
US_IA_19079,2020-03-04,ChIJ3TawlgHl7YcRYJEWXxZ_fsc,Q486160,geoId/19079,US,United States of America,IA,Iowa,19079,Hamilton County,US,USA,2,,,,,,,15032,7482,7550,1835,1921,1548,1707,1716,2202,1959,1172,972,1792946,42.381944,-93.710833,1496,80.2,31,9,1,5,11.84,17.17,44.4,,34.93,4.383333,-1.694444,12.294444,0.3175,0.505556,76.434743
