location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22081,2020-01-01,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,47.78,5.327778,0.483333,12.166667,0.0,,0.633333,71.900868
US_LA_22081,2020-01-02,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,,11.172222,8.65,14.661111,11.204222,,8.85,85.671488
US_LA_22081,2020-01-03,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,58.44,14.977778,12.566667,18.877778,13.941778,,13.122222,88.707949
US_LA_22081,2020-01-04,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,43.41,10.066667,2.9,15.788889,0.6096,,3.733333,64.950892
US_LA_22081,2020-01-05,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,39.24,8.866667,1.2,21.533333,0.0,,2.8,65.912652
US_LA_22081,2020-01-06,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,47.51,12.861111,5.416667,21.783333,0.0,,7.361111,69.533516
US_LA_22081,2020-01-07,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,32.87,11.0,3.15,17.822222,0.0,,0.838889,49.838228
US_LA_22081,2020-01-08,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,53.67,6.944444,-1.044444,18.822222,0.0,,-0.833333,57.847165
US_LA_22081,2020-01-09,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,42.04,13.2,7.755556,20.177778,0.0,,7.5,68.465548
US_LA_22081,2020-01-10,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,33.52,19.405556,17.177778,23.022222,0.28575,,16.505556,83.384632
US_LA_22081,2020-01-11,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,44.35,14.805556,4.45,23.405556,36.3855,,12.544444,86.420076
US_LA_22081,2020-01-12,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,46.23,4.305556,1.311111,11.116667,14.732,,1.294444,80.847797
US_LA_22081,2020-01-13,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,38.94,8.255556,3.633333,15.872222,0.0,,6.133333,86.60184
US_LA_22081,2020-01-14,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,53.71,15.9,13.25,19.238889,21.900444,,15.122222,95.159321
US_LA_22081,2020-01-15,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,41.04,19.6,17.077778,23.116667,17.187333,,18.722222,93.872677
US_LA_22081,2020-01-16,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,43.71,16.422222,11.5,21.177778,1.467556,,15.522222,94.450393
US_LA_22081,2020-01-17,ChIJld0CuVzpMIYRb8xsGAB2J4A,Q507126,geoId/22081,US,United States of America,LA,Louisiana,22081,Red River Parish,US,USA,2,,,,,,,8527,4122,4405,1118,1056,987,913,1032,1272,1039,728,382,1838158,32.09,-93.33,1041,74.3,,,43.41,11.194444,8.816667,16.75,17.892889,,7.833333,79.86288
