location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48487,2020-01-01,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,17.18,39.41,5.123457,-1.679012,13.228395,0.0,,-1.876543,60.683321
US_TX_48487,2020-01-02,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,32.01,52.13,10.425926,4.141975,16.45679,0.0,,2.790123,59.336429
US_TX_48487,2020-01-03,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,44.17,40.41,9.395062,5.123457,15.617284,0.0,,1.074074,56.254975
US_TX_48487,2020-01-04,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,27.55,42.31,5.462963,-1.518519,13.839506,0.0,,-2.697531,55.762318
US_TX_48487,2020-01-05,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,35.18,39.09,8.203704,-0.425926,16.932099,0.0,,-1.0,52.371867
US_TX_48487,2020-01-06,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,28.47,37.36,6.166667,-1.283951,16.006173,0.0,,-2.845679,52.559446
US_TX_48487,2020-01-07,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,18.68,28.02,46.69,6.166667,-3.901235,18.679012,0.0,,-6.814815,39.034554
US_TX_48487,2020-01-08,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,13.29,35.71,27.41,7.623457,-2.62963,18.691358,0.0,,-5.049383,40.495343
US_TX_48487,2020-01-09,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,34.08,34.08,14.635802,10.061728,21.901235,0.0,,7.425926,62.011571
US_TX_48487,2020-01-10,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,35.01,41.52,14.512346,7.753086,22.055556,0.0,,11.296296,81.122504
US_TX_48487,2020-01-11,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,27.3,50.7,1.302469,-3.506173,7.888889,0.0635,,-5.493827,60.725927
US_TX_48487,2020-01-12,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,45.61,51.56,4.654321,-1.54321,17.839506,0.0,,-1.901235,62.782075
US_TX_48487,2020-01-13,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,12.43,18.64,44.27,7.62963,0.055556,19.259259,0.0,,3.462963,75.621465
US_TX_48487,2020-01-14,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,27.55,62.4,9.925926,1.82716,21.444444,0.0,,5.777778,75.786746
US_TX_48487,2020-01-15,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,21.39,41.2,9.944444,4.518519,16.777778,0.0,,5.623457,74.837535
US_TX_48487,2020-01-16,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,38.34,42.09,4.17284,0.481481,10.882716,3.358444,,-1.104938,68.673763
US_TX_48487,2020-01-17,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,26.12,39.58,2.759259,0.5,6.228395,23.452667,,2.259259,96.531907
US_TX_48487,2020-01-18,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,18.5,53.57,7.37037,3.487654,10.808642,7.65175,,1.179012,64.903849
US_TX_48487,2020-01-19,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,25.01,45.85,2.851852,-4.0,11.08642,0.0,,-5.179012,55.653337
US_TX_48487,2020-01-20,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,20.82,42.63,4.401235,-2.975309,13.833333,0.0,,-3.166667,58.132514
US_TX_48487,2020-01-21,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,13.27,30.68,41.45,3.703704,-1.098765,10.919753,0.0,,-1.648148,68.197401
US_TX_48487,2020-01-22,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,12.53,30.96,48.66,6.358025,4.006173,9.216049,4.289778,,5.04321,91.382437
US_TX_48487,2020-01-23,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,28.21,33.41,7.876543,3.95679,13.87037,0.395111,,4.228395,77.853293
US_TX_48487,2020-01-24,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,29.32,30.06,6.203704,-0.302469,14.481481,0.0,,-1.611111,57.449536
US_TX_48487,2020-01-25,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,41.19,38.18,8.006173,1.061728,18.790123,0.0,,1.858025,65.222654
US_TX_48487,2020-01-26,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,39.64,42.4,10.302469,2.777778,18.876543,0.0,,4.833333,68.985371
US_TX_48487,2020-01-27,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,36.29,44.18,9.703704,0.845679,20.648148,0.0,,4.203704,68.639827
US_TX_48487,2020-01-28,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,45.62,50.85,8.820988,2.67284,16.95679,5.42925,,7.006173,88.473319
US_TX_48487,2020-01-29,ChIJ9ezWzWNUU4YRxoFCTC9J6F8,Q114339,geoId/48487,US,United States of America,TX,Texas,48487,Wilbarger County,US,USA,2,,,,,,,12683,6267,6416,1524,1658,1664,1611,1390,1697,1528,977,634,1827019,34.08,-99.24,2533,75.633333,,,,,,26.31,41.24,3.216049,1.104938,6.222222,5.2705,,0.790123,84.190901
