location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19007,2020-01-01,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,16.64,20.8,39.1,0.416667,-5.116667,10.505556,0.0,-3.583333,74.770709
US_IA_19007,2020-01-02,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,11.6,32.47,46.39,6.122222,1.166667,10.605556,0.0,1.838889,74.191703
US_IA_19007,2020-01-03,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,12.82,30.45,47.27,1.655556,-0.611111,5.438889,0.0,0.094444,89.564309
US_IA_19007,2020-01-04,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,,21.5,39.01,-0.67284,-3.790123,2.796296,0.1905,-2.716049,86.387691
US_IA_19007,2020-01-05,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,,20.57,37.03,2.794444,-3.011111,8.372222,0.03175,-3.038889,65.697707
US_IA_19007,2020-01-06,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,15.7,26.4,59.93,-0.422222,-5.661111,5.816667,0.0,-4.922222,71.78944
US_IA_19007,2020-01-07,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,16.54,29.48,29.48,0.905556,-3.472222,6.544444,0.0,-4.444444,67.53577
US_IA_19007,2020-01-08,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,,34.96,35.66,-3.761111,-9.177778,2.888889,0.0,-10.394444,60.092851
US_IA_19007,2020-01-09,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,,24.46,40.54,5.777778,-3.622222,16.472222,0.0,-1.277778,60.591945
US_IA_19007,2020-01-10,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,,22.76,29.87,0.105556,-3.344444,8.6,2.201333,-1.872222,86.652974
US_IA_19007,2020-01-11,ChIJ9ZAEVojt6IcRJhtVX_kf5zM,Q111921,geoId/19007,US,United States of America,IA,Iowa,19007,Appanoose County,US,USA,2,,,,,,,12353,6098,6255,1463,1479,1237,1313,1323,1745,1823,1189,781,1790069,40.738056,-92.867222,1337,76.86,,,,12.3,24.61,32.81,-6.194444,-8.483333,-1.683333,11.938,-7.6,89.955008
