location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46075,2020-01-01,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-0.922222,-7.477778,5.516667,0.0,193.04,-5.888889,68.938085
US_SD_46075,2020-01-02,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,2.283333,-2.338889,5.361111,0.112889,193.04,-0.469136,81.621749
US_SD_46075,2020-01-03,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,0.477778,-3.85,4.022222,0.197556,153.246667,-4.074074,71.373146
US_SD_46075,2020-01-04,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-2.011111,-8.111111,6.261111,0.0,112.606667,-5.969136,74.13997
US_SD_46075,2020-01-05,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,3.433333,-3.022222,7.966667,0.0,112.606667,-3.506173,60.516757
US_SD_46075,2020-01-06,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-0.361111,-5.05,5.177778,0.0,93.133333,-5.191358,69.876426
US_SD_46075,2020-01-07,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-1.75,-6.3,4.1,0.0254,70.273333,-6.191358,71.632037
US_SD_46075,2020-01-08,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-5.627778,-9.311111,-0.172222,0.0,60.113333,-9.475309,73.106219
US_SD_46075,2020-01-09,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-1.894444,-6.194444,2.027778,0.0,60.113333,-4.808642,80.13939
US_SD_46075,2020-01-10,ChIJ5UneEnGBf4cRtGLIV9KvFbk,Q926589,geoId/46075,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2,,,,,,,922,458,464,117,101,77,86,103,148,147,81,62,1739826,43.95,-100.69,2517,-8.166667,-14.933333,0.211111,0.649111,60.113333,-10.907407,80.048271
