location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48503,2020-01-11,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.76,13.75,10.76,23.91,,26.89,,3.771605,-1.833333,15.709877,17.17675,,0.117284,77.26003
US_TX_48503,2020-01-12,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,12.93,,22.16,,17.23,,29.54,9.23,4.882716,-0.222222,17.17284,1.636889,,0.746914,74.802246
US_TX_48503,2020-01-13,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.62,20.32,11.54,24.93,,30.94,8.77,9.808642,3.858025,18.709877,0.0,,6.993827,82.841609
US_TX_48503,2020-01-14,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,9.75,20.43,15.32,24.61,7.89,37.14,8.36,14.166667,8.191358,22.160494,0.0,,11.277778,82.88491
US_TX_48503,2020-01-15,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,8.82,11.6,14.85,11.14,29.24,7.89,33.42,7.89,16.907407,11.54321,23.740741,0.0,,13.308642,79.469362
US_TX_48503,2020-01-16,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,11.41,14.92,10.53,28.53,,43.01,,8.660494,3.654321,17.54321,5.277556,,4.938272,77.530798
US_TX_48503,2020-01-17,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,14.47,14.47,,31.75,9.34,39.21,,5.790123,3.567901,8.876543,28.984222,,5.487654,97.959319
US_TX_48503,2020-01-18,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.41,15.31,,26.95,9.19,38.59,,10.549383,7.074074,13.82716,5.870222,,6.104938,74.013258
US_TX_48503,2020-01-19,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,12.95,21.59,14.8,21.59,,40.7,9.87,4.339506,-2.802469,12.450617,0.0,,-5.296296,49.817485
US_TX_48503,2020-01-20,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,9.58,12.24,20.23,18.63,30.34,,38.32,10.11,6.345679,-1.191358,14.518519,0.0,,-3.08642,51.086632
US_TX_48503,2020-01-21,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,11.86,30.35,11.86,34.15,8.06,40.78,,6.246914,0.679012,13.197531,0.0,,-1.506173,57.983094
US_TX_48503,2020-01-22,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,16.69,26.16,9.47,40.6,,35.63,11.28,7.080247,4.555556,11.191358,4.261556,,4.858025,85.876897
US_TX_48503,2020-01-23,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,13.35,20.71,7.82,32.22,,38.66,6.9,9.382716,6.882716,14.358025,0.790222,,6.54321,82.526058
US_TX_48503,2020-01-24,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,7.18,19.14,25.36,12.92,32.06,,28.23,,7.185185,0.783951,15.91358,0.084667,,-0.179012,59.575659
US_TX_48503,2020-01-25,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,13.29,25.31,,31.0,9.49,43.02,,9.611111,3.012346,19.049383,0.0,,2.407407,60.981976
US_TX_48503,2020-01-26,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,10.38,17.3,18.45,9.8,38.06,,38.06,8.65,12.555556,5.777778,19.388889,0.0,,8.407407,75.892816
US_TX_48503,2020-01-27,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,7.25,8.61,29.02,9.97,37.63,6.8,43.07,,10.753086,3.055556,20.845679,0.0,,6.246914,73.803723
US_TX_48503,2020-01-28,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,7.47,7.47,30.77,10.99,31.2,7.47,44.39,,12.117284,5.024691,18.45679,2.286,,9.197531,82.517816
US_TX_48503,2020-01-29,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,14.32,22.63,6.93,32.33,,37.87,,4.858025,3.438272,8.691358,1.397,,1.679012,80.16063
US_TX_48503,2020-01-30,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.87,21.73,,40.75,,38.48,,4.419753,3.555556,6.117284,0.0,,0.987654,78.427613
US_TX_48503,2020-01-31,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,15.22,22.14,10.15,33.67,,44.73,,5.759259,0.030864,13.487654,0.0,,1.061728,71.874081
US_TX_48503,2020-02-01,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.19,22.28,,33.1,,32.47,,7.203704,-1.62963,20.41358,0.0,,-2.123457,51.646794
US_TX_48503,2020-02-02,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,15.66,12.76,19.72,,30.16,,45.23,,14.141975,3.925926,27.512346,0.0,,-1.820988,33.427667
US_TX_48503,2020-02-03,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.23,19.07,6.98,34.88,,38.6,12.09,17.611111,12.123457,22.481481,0.0,,2.975309,37.933924
US_TX_48503,2020-02-04,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.85,25.31,7.23,25.76,6.78,31.64,,9.895062,3.592593,18.833333,2.511778,,8.024691,88.195511
US_TX_48503,2020-02-05,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,8.77,24.12,10.42,29.61,,29.61,,0.493827,-1.197531,4.203704,6.096,78.74,-0.944444,90.170954
US_TX_48503,2020-02-06,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,9.9,12.11,26.96,,34.12,,42.92,11.56,-1.407407,-7.111111,6.67284,3.527778,78.74,-4.388889,80.444105
US_TX_48503,2020-02-07,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,7.5,11.73,21.11,10.32,29.08,,29.55,7.04,4.679012,-1.067901,13.759259,0.112889,50.8,-2.154321,61.476083
US_TX_48503,2020-02-08,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,14.74,17.19,,28.86,,44.82,11.67,7.759259,-0.222222,18.055556,0.0,50.8,-0.179012,57.479701
US_TX_48503,2020-02-09,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,13.9,13.3,19.34,11.48,24.78,,39.89,,17.092593,11.87037,24.975309,0.0,,10.691358,66.034715
US_TX_48503,2020-02-10,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,9.23,13.39,17.55,13.85,30.94,7.85,36.48,,8.117284,2.580247,20.697531,4.459111,,3.37037,72.114613
US_TX_48503,2020-02-11,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,16.63,16.63,8.99,26.97,7.19,40.46,,4.246914,3.104938,5.864198,11.14425,,2.111111,86.052688
US_TX_48503,2020-02-12,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,10.93,17.31,,32.8,,34.62,9.11,5.382716,3.617284,11.32716,10.414,,3.444444,87.425739
US_TX_48503,2020-02-13,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,12.01,20.32,7.39,28.17,7.39,31.87,,4.345679,1.012346,10.135802,5.503333,,0.438272,75.84375
US_TX_48503,2020-02-14,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,,,,,8.39,13.32,10.85,24.66,,34.53,,1.746914,-4.246914,10.981481,0.0,,-4.58642,62.929741
US_TX_48503,2020-02-15,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,-2,10,-2,,,19.82,,29.11,,34.68,,8.58642,2.228395,19.814815,0.0,,2.493827,65.630195
US_TX_48503,2020-02-16,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,-2,7,4,9.25,12.95,19.73,,30.84,9.25,48.1,9.87,13.290123,6.024691,23.858025,0.0,,7.574074,68.804542
US_TX_48503,2020-02-17,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,4,7,-16,,16.38,24.02,11.46,31.12,,36.58,12.56,15.765432,8.82716,24.166667,0.0,,7.888889,60.220204
US_TX_48503,2020-02-18,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,-5,3,-2,,12.19,18.28,11.72,35.62,7.97,39.37,7.03,12.067901,8.253086,18.203704,0.0,,5.487654,64.153591
US_TX_48503,2020-02-19,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,-6,5,1,,12.96,14.29,,27.7,10.72,54.05,17.87,7.364198,2.320988,13.111111,0.084667,,0.753086,62.95239
US_TX_48503,2020-02-20,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,8,7,-1,,12.19,18.96,14.0,27.99,,40.63,10.84,7.32716,4.333333,11.679012,10.00125,,2.740741,73.095047
US_TX_48503,2020-02-21,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,3,-1,3,,8.75,14.73,,27.63,,31.31,,2.203704,-3.796296,9.820988,1.693333,,-3.895062,64.242572
US_TX_48503,2020-02-22,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,2,7,-5,,10.76,16.46,10.13,32.28,9.49,46.84,,8.253086,3.950617,16.320988,0.0,,-0.253086,55.102551
US_TX_48503,2020-02-23,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,-5,-2,4,,16.03,20.35,,29.59,11.71,48.09,,11.358025,8.012346,14.962963,0.0,,6.506173,72.154897
US_TX_48503,2020-02-24,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,5,3,0,7.0,,21.93,8.4,33.13,,49.46,7.46,13.598765,8.62963,18.37037,0.0,,7.314815,65.892906
US_TX_48503,2020-02-25,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,0,2,3,10.81,8.93,24.92,,45.13,8.93,34.32,7.05,9.882716,5.067901,16.518519,0.0,,2.444444,59.93848
US_TX_48503,2020-02-26,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,8,9,6,,16.52,29.84,16.07,43.61,8.72,49.12,,5.425926,1.697531,11.722222,0.03175,,-3.790123,51.62506
US_TX_48503,2020-02-27,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,19,5,1,9.96,11.86,25.61,13.76,44.59,9.01,37.95,,4.697531,-4.37037,18.253086,0.084667,,-6.95679,42.686313
US_TX_48503,2020-02-28,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,4,8,4,8.27,12.64,26.75,11.19,37.93,,32.58,,9.753086,0.123457,19.895062,0.0,,-2.518519,42.212102
US_TX_48503,2020-02-29,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,4,13,-8,,9.41,21.95,,36.37,,27.59,,13.253086,4.549383,24.759259,0.0,,-0.728395,38.422983
US_TX_48503,2020-03-01,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,17,7,0,,13.6,32.13,,29.05,,29.66,13.6,18.055556,12.592593,26.154321,0.0,,6.438272,47.0091
US_TX_48503,2020-03-02,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,14,18,1,,11.52,33.12,13.44,42.24,7.68,43.2,,16.08642,11.580247,23.074074,0.0,,7.32716,56.710272
US_TX_48503,2020-03-03,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,8,12,1,7.2,10.35,24.29,8.55,38.68,10.79,39.58,7.2,13.820988,9.969136,18.783951,0.0,,7.561728,66.106374
US_TX_48503,2020-03-04,ChIJ-W9Ho-64U4YRMslWWi7fV58,Q156613,geoId/48503,US,United States of America,TX,Texas,48503,Young County,US,USA,2,,,,,,,17922,8855,9067,2324,2374,1926,2057,2022,2380,2351,1506,982,1827113,33.18,-98.7,2411,75.275,3,3,2,,13.28,31.86,11.51,39.39,,40.72,,12.62963,9.722222,16.67284,10.287,,9.722222,82.513646
