location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13195,2020-01-11,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,6.72,7.73,6.72,6.72,4.7,6.72,16.8,8.73,8.73,,,,22.51,,6.05,,41.33,7.39,6.38,17.277778,12.969136,20.759259,3.0988,,15.5625,90.037492
US_GA_13195,2020-01-12,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,7.78,10.6,12.02,7.07,5.3,6.71,15.2,8.48,9.9,9.54,6.01,5.66,23.68,6.71,7.78,5.66,38.52,9.54,9.54,16.061728,8.87037,20.648148,26.5176,,12.444444,79.534858
US_GA_13195,2020-01-13,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,7.58,10.01,7.58,5.46,6.97,7.28,18.8,7.28,7.28,5.76,5.16,5.16,25.77,8.19,5.16,,37.3,7.88,4.85,15.444444,12.753086,18.419753,6.4008,,14.069444,92.062986
US_GA_13195,2020-01-14,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,8.88,10.11,5.82,5.51,5.82,12.86,8.57,8.88,6.43,5.82,9.49,21.74,7.04,7.96,5.21,41.03,6.74,8.27,15.87037,14.537037,17.395062,31.4452,,15.285714,96.835437
US_GA_13195,2020-01-15,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,10.47,5.23,10.47,4.93,5.85,14.78,7.39,11.08,,5.23,6.16,18.78,,5.23,7.08,33.56,6.46,,16.203704,12.018519,21.888889,10.8204,,14.492063,89.167399
US_GA_13195,2020-01-16,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.05,7.58,8.85,9.79,7.27,,12.95,8.85,8.53,5.05,4.74,7.9,25.27,7.27,11.37,6.0,36.65,7.9,6.32,17.62963,14.030864,21.345679,6.5024,,11.138889,66.037818
US_GA_13195,2020-01-17,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,4.95,10.21,7.42,4.64,,7.74,7.42,10.52,,,4.64,17.94,8.35,5.88,11.45,36.51,6.5,6.81,8.962963,5.185185,15.407407,2.286,,-4.486111,38.712483
US_GA_13195,2020-01-18,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.44,7.26,9.8,10.16,,,15.97,9.8,7.62,,6.53,11.61,20.32,,6.53,,36.29,5.08,8.35,5.4375,3.694444,8.902778,0.4572,,-2.007937,59.135026
US_GA_13195,2020-01-19,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.0,8.56,10.35,5.71,7.13,5.35,12.13,8.92,9.28,6.07,6.07,5.35,18.55,5.71,6.42,8.21,39.24,5.71,5.35,7.475309,4.388889,10.654321,6.4008,,0.944444,63.558752
US_GA_13195,2020-01-20,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,7.35,6.99,13.24,6.99,5.88,6.62,11.03,5.88,9.56,,5.15,9.56,24.27,,7.72,,45.96,8.46,6.62,1.5,-2.882716,6.790123,0.282222,,-7.513889,51.179832
US_GA_13195,2020-01-21,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,7.7,6.16,9.85,,6.47,6.47,10.47,,8.93,,,6.16,16.94,,8.01,6.78,38.8,5.24,5.24,0.530864,-2.962963,5.580247,0.0,,-7.993056,52.763594
US_GA_13195,2020-01-22,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,7.93,4.76,8.89,8.25,8.57,5.08,14.92,8.25,6.67,6.67,,6.67,22.85,5.4,6.35,,45.39,5.71,5.4,0.685185,-5.197531,9.5,0.0,,-9.125,47.969081
US_GA_13195,2020-01-23,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,6.45,9.83,4.92,9.21,7.37,4.92,24.88,6.76,6.45,,4.61,5.22,27.03,8.29,9.52,,32.87,6.76,5.84,4.444444,-0.555556,9.487654,0.0,,-6.888889,43.818271
US_GA_13195,2020-01-24,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,6.28,7.71,5.42,8.56,5.14,6.28,20.84,4.57,6.85,,,5.71,25.69,6.28,6.28,,33.12,4.85,,6.395062,3.851852,9.561728,9.2456,,4.1875,86.343741
US_GA_13195,2020-01-25,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.87,8.44,10.64,9.54,7.33,,16.87,6.6,9.17,5.5,6.6,9.54,26.04,5.87,9.9,,44.38,8.8,8.44,6.308642,2.919753,9.296296,10.2235,,2.597222,77.320452
US_GA_13195,2020-01-26,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.79,6.47,13.61,6.81,7.49,,21.1,7.49,10.55,,6.47,6.47,27.57,5.79,8.51,4.76,38.8,7.83,,5.611111,0.938272,12.87037,0.0,,-0.986111,62.52067
US_GA_13195,2020-01-27,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,6.17,7.09,7.71,6.78,5.86,,23.43,11.1,5.24,,9.86,7.09,28.98,,6.47,6.78,43.16,8.32,5.24,8.691358,5.228395,12.246914,0.169333,,3.638889,70.726051
US_GA_13195,2020-01-28,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,4.47,6.07,9.27,11.18,6.39,7.67,20.77,8.63,9.27,,5.43,7.35,38.34,6.71,4.79,7.67,39.94,7.99,7.03,7.969136,1.635802,15.617284,0.0,,1.520833,63.860187
US_GA_13195,2020-01-29,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,5.66,7.55,7.86,6.29,6.92,17.93,9.12,7.23,6.29,6.61,9.44,37.11,5.98,6.61,5.03,41.83,6.92,7.23,6.611111,1.493827,12.117284,0.0,,0.479167,65.467159
US_GA_13195,2020-01-30,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,8.71,11.72,8.71,4.21,6.01,29.14,8.71,8.71,5.71,4.81,4.81,34.55,6.01,5.71,,35.75,8.41,6.61,6.987654,1.141975,13.623457,0.0,,2.569444,73.69772
US_GA_13195,2020-01-31,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,,6.53,12.47,7.72,5.94,5.05,19.01,9.21,10.1,4.46,4.46,5.94,32.08,5.35,,,32.97,6.53,5.05,4.530864,2.549383,9.611111,1.1176,,2.604167,87.69074
US_GA_13195,2020-02-01,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,6.74,9.58,11.0,7.1,6.39,7.81,23.07,10.29,9.94,,5.68,9.23,34.42,6.03,7.1,5.68,38.68,9.94,7.45,5.740741,3.259259,11.567901,2.963333,,3.895833,87.855101
US_GA_13195,2020-02-02,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,8.65,6.57,11.07,9.34,5.54,,23.87,6.92,8.3,5.54,,8.3,24.91,5.19,13.49,6.57,41.52,8.99,,8.32716,3.04321,16.345679,0.03175,,1.451389,62.390435
US_GA_13195,2020-02-03,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,5.03,9.12,10.7,8.81,,6.61,25.48,12.9,9.75,,5.35,8.81,29.57,6.29,8.49,,38.38,6.61,4.72,13.685185,3.54321,24.04321,0.0,,2.076389,44.98088
US_GA_13195,2020-02-04,ChIJO7b1Mso99ogRteZPDbEHQ6w,Q156387,geoId/13195,US,United States of America,GA,Georgia,13195,Madison County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29295,14477,14818,3682,3709,3555,3498,3746,4259,3630,2252,964,1073931,34.13,-83.21,740,75.3,,,,,4.56,,13.67,7.59,6.38,8.51,21.57,9.42,11.54,4.86,7.9,11.24,30.07,5.16,6.68,,41.92,4.86,5.16,15.228395,8.469136,20.462963,0.0,,8.222222,62.805189
