location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17053,2020-01-01,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,11.7,15.35,21.93,47.52,0.555556,-5.044444,7.477778,0.0,-2.623457,79.640709
US_IL_17053,2020-01-02,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,18.67,18.67,35.95,5.161111,2.244444,9.694444,0.0,0.45679,71.432422
US_IL_17053,2020-01-03,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,10.24,12.97,31.41,34.82,3.872222,1.238889,6.766667,0.0,2.814815,92.817237
US_IL_17053,2020-01-04,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,,32.7,37.91,0.666667,-0.927778,2.494444,0.338667,-0.833333,89.982317
US_IL_17053,2020-01-05,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,12.91,32.28,33.0,0.238889,-4.772222,7.838889,0.0762,-3.246914,77.556192
US_IL_17053,2020-01-06,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,9.2,9.82,30.07,37.43,0.455556,-4.644444,5.127778,0.0,-3.759259,73.387047
US_IL_17053,2020-01-07,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,17.9,28.3,34.07,-0.077778,-4.983333,5.961111,0.0508,-3.938272,75.295794
US_IL_17053,2020-01-08,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,12.01,12.01,27.45,35.45,-2.566667,-6.794444,2.272222,0.0508,-8.592593,63.46877
US_IL_17053,2020-01-09,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,8.86,30.73,35.45,1.822222,-4.727778,10.611111,0.1016,-4.08642,64.946231
US_IL_17053,2020-01-10,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,11.47,25.81,23.52,9.8,7.355556,13.083333,8.98525,8.518519,91.895427
US_IL_17053,2020-01-11,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,,26.43,31.57,5.966667,0.522222,12.822222,46.736,5.290123,96.532924
US_IL_17053,2020-01-12,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,11.84,,19.25,42.94,-2.094444,-4.05,0.55,8.918222,-3.41358,90.919571
US_IL_17053,2020-01-13,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,13.51,9.99,23.5,38.19,0.638889,-0.744444,2.211111,0.084667,-0.716049,90.87661
US_IL_17053,2020-01-14,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,12.95,34.14,49.44,2.405556,-0.35,6.45,0.0,1.265432,92.101161
US_IL_17053,2020-01-15,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,12.51,27.87,43.79,2.572222,-0.25,5.75,0.127,2.111111,97.740971
US_IL_17053,2020-01-16,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,11.31,27.14,50.88,-3.255556,-8.388889,3.794444,0.056444,-6.401235,79.487047
US_IL_17053,2020-01-17,ChIJxROAa08CDYgRaejlJlqk4vs,Q486874,geoId/17053,US,United States of America,IL,Illinois,17053,Ford County,US,USA,2,,,,,,,13298,6526,6772,1591,1783,1480,1534,1548,1913,1675,977,797,1800374,40.59,-88.22,1260,77.725,,,,,11.74,27.95,32.42,-5.366667,-8.072222,-1.727778,0.127,-8.888889,76.493645
