location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48321,2020-10-16,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,3,0,1085,51,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-8,-4,,-21,4,4.31,5.68,5.28,8.61,6.65,4.11,,3.52,7.63,3.13,5.48,5.68,2.74,4.31,4.89,3.33,2.74,4.5,6.85,17.61,7.63,5.87,3.72,3.91,2.74,31.12,4.7,6.26,5.87,3.91,3.91,20.05,14.944444,27.466667,1.2192,17.428571,85.741079
US_TX_48321,2020-10-17,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,-2,0,1083,51,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-1,8,,-7,1,7.17,6.66,5.63,10.24,8.71,3.84,5.63,6.92,6.4,,3.84,8.96,6.15,,,4.61,3.84,3.84,6.92,17.67,,6.4,,6.15,4.35,36.11,,6.66,6.15,5.89,4.1,21.216667,16.172222,27.844444,1.806222,17.246032,77.906328
US_TX_48321,2020-10-18,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,1085,51,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-10,-1,,-11,,4.81,5.32,,11.39,8.1,6.58,,4.3,8.61,7.09,7.34,7.34,4.81,4.05,,3.8,5.57,,9.37,22.53,4.05,7.85,,,6.84,31.39,6.08,11.39,6.58,,5.32,25.605556,22.527778,29.394444,0.0,21.174603,76.575284
US_TX_48321,2020-10-19,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1085,51,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-11,-4,,-21,4,3.68,5.81,3.49,8.72,8.33,5.23,4.46,4.46,6.0,3.29,3.87,9.69,4.65,5.04,4.84,2.91,4.07,4.84,3.49,24.02,3.87,6.0,5.62,6.0,5.42,32.54,6.39,3.29,6.39,4.46,3.87,26.294444,23.738889,29.75,0.127,23.309524,83.193969
US_TX_48321,2020-10-20,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,1,0,1086,51,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-10,-10,,-25,4,5.78,7.32,4.24,10.02,7.13,3.66,7.32,3.28,6.55,5.59,5.78,7.71,5.59,4.82,4.24,5.59,4.82,4.43,8.09,24.09,8.09,7.13,3.28,4.62,5.4,33.72,5.97,7.32,4.43,5.01,5.59,25.961111,22.744444,29.322222,0.0254,21.730159,77.880002
US_TX_48321,2020-10-21,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,3,1,1089,52,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-7,-6,,-24,4,4.82,4.05,4.82,6.56,6.94,3.86,5.21,2.7,6.36,4.63,4.43,8.87,,5.21,3.66,5.98,4.63,5.4,6.94,22.56,4.24,5.01,,5.4,4.43,34.9,3.66,4.24,5.4,4.05,3.86,25.583333,22.25,29.533333,0.0,21.873016,80.527194
US_TX_48321,2020-10-22,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1089,52,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-8,,-22,4,,6.01,2.71,10.66,5.62,4.07,4.07,4.07,5.62,5.82,3.1,9.7,3.1,,3.1,3.88,5.04,3.1,7.17,19.0,5.24,6.01,2.91,3.68,4.65,31.41,3.88,4.85,4.85,4.07,6.79,25.561111,22.85,29.461111,0.0,22.349206,82.77365
US_TX_48321,2020-10-23,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,3,1,1092,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-4,,-19,5,4.94,6.72,,6.92,5.74,4.55,3.96,4.35,6.72,,3.56,8.5,4.55,4.35,2.97,4.75,4.35,,6.92,19.38,4.94,6.72,3.16,,,31.25,3.36,4.94,6.33,4.75,6.33,26.077778,22.977778,31.083333,0.127,22.460317,80.953957
US_TX_48321,2020-10-24,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,1094,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-1,7,,-8,0,5.85,9.04,,12.77,7.18,,4.52,3.72,8.78,,3.72,5.58,,,6.38,5.05,4.79,,7.71,18.88,5.58,5.85,5.32,4.52,3.72,34.84,7.45,5.05,,5.58,6.38,17.516667,13.327778,26.777778,0.0762,11.555556,68.415145
US_TX_48321,2020-10-25,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,1,0,1095,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-11,-2,,-9,,,7.84,4.81,9.11,6.07,3.79,,8.1,5.57,,,10.63,5.06,,3.79,4.05,4.55,4.05,7.59,21.25,6.33,8.1,,,6.07,34.66,3.79,4.81,5.06,4.3,,21.711111,17.3,26.955556,0.0,16.944444,76.16833
US_TX_48321,2020-10-26,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1095,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-13,-5,,-21,4,3.82,7.06,,11.83,6.87,4.39,4.01,4.58,5.73,,3.82,10.31,4.39,5.54,,4.77,2.86,2.86,6.68,20.04,8.59,6.49,3.63,3.44,7.06,32.64,3.82,5.34,3.82,5.92,2.86,25.366667,22.905556,28.661111,0.0,21.15873,77.535208
US_TX_48321,2020-10-27,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1100,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-9,-8,,-24,5,4.0,7.61,4.76,9.7,7.8,6.47,5.14,2.85,6.66,3.42,4.19,10.08,4.95,3.62,,4.0,5.33,2.66,6.85,20.93,4.38,9.32,3.04,3.42,5.52,32.16,7.23,8.18,5.33,4.0,4.38,17.144444,12.8,25.044444,0.0,14.642857,83.335183
US_TX_48321,2020-10-28,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1105,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-9,-6,,-21,6,3.11,7.39,3.69,8.56,9.14,5.64,4.08,3.31,12.25,5.45,5.45,9.53,3.5,,3.5,2.92,3.69,5.06,7.0,22.17,4.28,6.22,7.0,5.25,4.08,31.51,5.83,3.89,4.28,4.28,5.06,11.466667,7.738889,17.472222,2.032,9.833333,88.344209
US_TX_48321,2020-10-29,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,9,0,1114,53,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-6,-6,,-20,4,2.97,6.74,3.57,8.72,7.93,5.55,,4.56,4.96,,3.37,8.92,,3.57,2.77,4.96,3.77,,2.97,16.45,5.55,5.35,4.56,4.76,5.35,33.5,3.96,3.37,4.56,4.16,3.57,13.161111,8.072222,19.527778,0.7874,5.801587,62.58746
US_TX_48321,2020-10-30,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,1,1116,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-6,-5,,-18,1,5.23,6.48,2.93,6.69,4.18,4.39,2.93,5.86,7.32,3.14,,7.95,4.81,3.35,,,3.35,,6.69,20.08,4.18,4.39,,3.56,4.6,32.0,3.35,3.56,5.65,3.77,3.97,13.005556,7.633333,20.111111,0.0,6.603175,66.163098
US_TX_48321,2020-10-31,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1121,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-6,7,,-12,-2,5.63,7.6,3.94,9.57,,3.94,,6.76,5.63,4.22,,9.01,,5.91,,3.94,4.51,,6.76,15.77,5.63,5.91,,4.22,5.35,29.29,4.22,4.22,7.04,5.07,4.79,15.166667,8.944444,23.272222,0.0,8.531746,67.079021
US_TX_48321,2020-11-01,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,1,0,1122,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-13,-5,,-12,,6.39,,,9.71,19.42,4.86,6.9,3.83,5.37,4.09,12.78,8.43,3.58,3.58,5.11,3.58,,,6.13,17.12,4.86,6.13,,3.58,5.37,36.8,3.58,,7.16,6.9,,18.177778,11.927778,25.683333,0.0,11.428571,66.787549
US_TX_48321,2020-11-02,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,1124,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-11,-6,,-18,3,3.94,6.31,2.76,10.06,10.65,4.54,6.9,5.52,7.69,3.94,6.31,6.71,5.13,6.31,2.76,2.96,5.13,5.33,7.3,21.7,4.93,5.72,3.75,3.75,2.96,44.78,5.52,7.3,7.3,4.14,4.73,16.655556,10.0,23.688889,0.0,6.793651,53.401786
US_TX_48321,2020-11-03,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,1126,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-1,-7,,-19,3,3.5,6.07,2.76,9.2,7.54,2.94,4.97,3.5,7.72,4.41,3.68,7.54,2.76,3.86,4.23,4.41,4.05,4.97,5.89,18.94,4.05,7.36,3.13,2.94,3.31,31.08,4.23,3.86,5.15,5.15,4.23,15.955556,9.366667,23.805556,0.0,6.587302,56.644844
US_TX_48321,2020-11-04,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,0,1130,54,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-13,,-19,4,3.39,6.78,3.03,8.39,7.49,3.03,4.28,5.53,7.85,5.35,3.75,11.95,2.85,3.75,3.75,,4.64,2.68,8.03,15.16,3.39,7.67,4.1,,5.35,29.08,3.92,5.35,5.53,7.49,4.82,18.005556,11.877778,25.505556,0.0,11.134921,66.885968
US_TX_48321,2020-11-05,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,1,1130,55,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-9,,-18,5,3.22,6.43,3.03,10.03,9.08,5.67,4.16,4.35,6.24,4.92,4.73,8.89,4.92,5.49,3.03,3.03,,4.92,9.65,22.89,4.35,6.43,4.16,3.03,3.22,33.67,5.49,2.84,5.87,3.78,6.05,20.142857,13.785714,27.730159,0.0,15.079365,73.045804
US_TX_48321,2020-11-06,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,1,0,1131,55,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-10,-10,,-17,4,3.68,7.17,5.81,10.47,6.59,4.26,4.84,3.49,6.01,6.01,4.07,7.75,4.84,3.68,,4.26,3.1,3.88,8.53,18.02,5.43,6.2,2.71,3.88,7.75,25.97,3.1,4.26,5.04,3.1,5.23,20.127778,15.011111,25.794444,0.0,15.52381,75.928982
US_TX_48321,2020-11-07,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,1,1,1132,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-3,4,,-10,2,,5.7,5.18,13.73,5.18,3.89,3.63,3.89,8.81,6.74,4.41,,4.41,4.67,,,3.89,4.15,9.07,17.62,5.96,9.07,4.41,,3.63,34.73,4.92,7.0,5.44,,3.89,20.016667,15.366667,25.894444,0.0,15.507937,76.311416
US_TX_48321,2020-11-08,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,0,1136,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-11,-10,,-7,,4.75,9.24,3.75,8.99,8.74,3.5,4.25,5.24,6.74,3.5,6.24,6.24,,5.99,4.25,,4.25,4.5,6.74,23.72,5.24,6.99,,,3.5,40.46,,8.49,5.74,,4.25,21.055556,16.660494,26.333333,0.0,18.037037,83.116824
US_TX_48321,2020-11-09,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1136,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-3,,-18,5,4.66,6.8,5.25,6.8,5.05,3.11,4.66,4.28,6.41,3.3,5.25,7.97,2.92,3.5,,3.5,3.3,2.92,8.36,21.57,4.47,7.38,,3.69,3.11,30.89,,7.19,3.5,4.47,7.77,22.611111,19.290123,27.135802,0.0,19.796296,83.335445
US_TX_48321,2020-11-10,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1141,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-8,-8,,-20,4,4.24,6.55,5.01,8.28,7.32,6.16,4.04,3.47,8.28,4.24,7.12,11.55,5.01,4.62,4.62,2.89,3.47,4.62,7.7,18.87,6.55,6.93,4.62,2.7,7.7,37.74,4.81,5.97,,4.62,3.08,24.094444,21.255556,28.311111,0.0254,20.468254,78.850216
US_TX_48321,2020-11-11,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,6,0,1147,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-9,,-22,4,5.04,7.17,,11.62,7.56,4.84,5.42,4.65,8.72,5.04,4.65,11.04,4.65,5.81,5.81,,3.88,5.04,8.91,21.5,5.42,4.65,3.88,3.88,6.01,30.61,3.29,4.26,5.23,3.88,3.88,22.777778,18.083333,27.772222,0.028222,18.97619,79.127007
US_TX_48321,2020-11-12,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1147,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-12,-6,,-20,4,5.42,6.39,3.29,7.74,8.71,3.1,3.48,3.87,6.0,3.68,4.07,9.87,3.87,,4.07,5.03,2.9,3.48,6.58,21.49,4.65,7.55,4.65,,3.48,29.62,5.03,6.78,4.07,5.23,4.65,22.472222,17.766667,27.383333,0.0,18.357143,78.261337
US_TX_48321,2020-11-13,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,3,0,1150,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-14,-9,,-22,5,4.89,7.34,4.69,8.97,7.54,5.91,5.3,3.26,8.56,3.06,4.08,5.5,,5.1,3.06,4.08,5.3,5.1,7.14,16.31,6.52,7.95,,3.87,4.08,30.58,3.26,4.69,3.47,,4.08,23.122222,20.083333,26.644444,0.0,20.97619,87.555454
US_TX_48321,2020-11-14,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,0,1152,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-7,3,,-10,1,5.46,7.02,3.64,11.69,9.1,3.64,4.94,,8.32,3.9,,9.88,,,4.68,,6.76,3.9,4.68,20.79,6.24,7.54,,,3.9,29.89,,7.02,3.9,3.9,6.76,24.45,22.083333,28.027778,0.6096,21.539683,83.801037
US_TX_48321,2020-11-15,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,18,0,1170,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-13,-4,,-12,,,8.05,4.28,12.07,10.06,3.77,5.78,4.53,7.79,,7.04,9.3,,,,4.78,4.28,4.02,4.02,16.85,5.78,7.04,,4.28,5.03,37.97,4.28,5.28,4.53,,5.03,23.4,18.083333,25.983333,0.0,15.015873,60.247549
US_TX_48321,2020-11-16,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,0,0,1170,56,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-14,-3,,-19,4,6.01,5.41,3.8,10.81,15.62,5.41,4.0,4.0,9.61,6.21,12.61,13.81,3.0,4.8,3.2,,5.81,5.21,12.21,22.02,5.0,5.81,6.01,4.21,5.21,34.24,4.41,4.61,5.0,7.61,5.0,16.522222,10.622222,23.561111,0.9144,3.722222,44.075428
US_TX_48321,2020-11-17,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,2,1,1172,57,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-11,-13,,-22,4,5.09,,3.46,13.64,8.14,6.31,,2.85,8.55,5.7,6.31,9.57,6.11,3.26,4.48,,4.48,4.48,10.79,21.59,5.5,4.28,4.07,2.85,5.29,29.12,5.5,4.68,5.09,8.14,4.89,15.944444,9.305556,23.316667,0.0,5.261905,51.297146
US_TX_48321,2020-11-18,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,0,1176,57,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-13,-7,,-21,4,4.88,6.83,,9.17,6.24,6.05,5.07,3.32,8.78,4.68,,6.63,4.1,4.29,5.85,,4.68,3.9,13.46,25.75,4.1,7.8,4.29,5.46,7.61,34.72,4.29,7.41,5.85,5.46,6.63,17.305556,11.261111,24.322222,0.0,8.738095,59.725571
US_TX_48321,2020-11-19,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,4,1,1180,58,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-16,-15,,-21,5,2.74,,3.92,10.18,8.42,5.29,6.07,3.33,9.01,4.9,6.07,9.6,,5.48,4.31,4.11,3.33,5.09,6.66,22.91,6.66,4.9,4.31,5.09,4.5,33.29,3.33,5.48,4.11,5.88,3.13,19.733333,14.161111,25.927778,0.0,14.380952,72.476444
US_TX_48321,2020-11-20,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,19,1,1199,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-17,-12,,-22,5,,5.64,3.55,9.19,7.93,6.05,7.51,4.17,6.05,3.76,5.84,6.47,,4.38,3.55,4.38,,3.13,5.01,20.67,5.01,4.38,5.22,3.76,,34.44,2.92,5.84,5.22,5.64,5.22,21.205556,16.644444,26.594444,0.0,17.373016,78.865936
US_TX_48321,2020-11-21,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1204,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-8,1,,-10,2,5.78,,4.73,8.93,6.57,,4.99,4.2,9.46,5.26,7.36,7.88,4.99,4.73,,4.99,4.99,,3.94,22.86,6.31,8.67,6.04,5.26,4.47,39.42,6.83,3.68,,,,21.838889,18.033333,26.15,0.0,18.484127,81.506984
US_TX_48321,2020-11-22,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,1215,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-13,-6,,-5,,5.42,6.45,,9.29,7.23,5.42,3.61,4.91,6.45,3.61,3.87,3.87,,3.61,,,4.13,5.68,10.84,21.69,4.39,11.62,,4.91,,37.44,,6.45,,3.87,4.13,22.372222,19.7,26.755556,0.0762,17.388889,72.963454
US_TX_48321,2020-11-23,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,11,0,1226,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-10,0,,-32,7,6.68,6.92,3.96,13.6,7.42,6.68,7.17,4.2,10.14,4.95,4.7,7.91,,4.95,5.93,4.45,,,10.63,20.03,5.93,10.63,5.19,5.44,,41.3,6.18,6.18,8.16,4.95,5.69,19.866667,16.255556,23.877778,0.0,15.253968,75.183875
US_TX_48321,2020-11-24,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,5,0,1231,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-1,-1,,-36,6,4.64,6.59,,14.41,8.3,7.08,10.26,5.37,8.55,6.59,4.88,9.77,4.4,,,3.42,,3.42,4.88,23.2,7.08,12.21,,,5.86,35.17,4.4,10.01,7.33,4.4,6.11,22.538889,18.116667,26.516667,0.0,17.936508,75.45197
US_TX_48321,2020-11-25,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,13,0,1244,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,6,17,,-39,6,5.01,10.03,,11.53,9.28,4.51,4.76,3.51,10.03,5.51,,6.52,,5.01,3.76,7.27,5.26,4.26,7.02,24.06,5.51,7.02,,,4.26,36.35,4.26,,7.02,5.51,3.76,22.927778,19.644444,24.916667,0.056444,17.246032,70.351483
US_TX_48321,2020-11-26,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,12,0,1256,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-76,-38,,-75,18,5.93,5.12,,10.78,5.93,,,,6.74,4.31,,4.85,,3.77,5.66,,,7.0,5.12,17.51,4.58,6.2,,4.04,,34.75,6.2,6.2,6.74,4.85,4.04,19.577778,14.794444,26.7,0.127,13.936508,71.129118
US_TX_48321,2020-11-27,ChIJ0V1_xx_FQYYRxIETqQAVJ_Q,Q485910,geoId/48321,US,United States of America,TX,Texas,48321,Matagorda County,US,USA,2,6,0,1262,59,,,36805,18511,18294,5367,4995,4663,4406,3851,5000,4505,2570,1448,1837779,28.78,-96.0,4174,76.36,-25,-22,,-58,17,3.88,7.27,,11.64,7.51,5.58,5.09,3.39,7.51,4.61,4.36,6.06,3.39,3.39,5.58,6.3,,,7.03,22.55,5.33,6.54,,3.39,5.82,37.33,,4.85,4.61,4.36,4.12,24.161111,20.82716,27.209877,0.197556,22.18254,87.865166
