location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48171,2020-04-20,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-38,,,-30,,5.92,13.92,10.66,6.81,5.33,7.11,9.18,6.22,4.14,6.51,4.14,,4.44,4.14,10.36,22.21,4.14,9.47,5.92,4.14,40.27,4.44,5.92,8.29,5.33,20.583333,11.005556,31.505556,0.2286,,7.722222,44.808725
US_TX_48171,2020-04-21,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-34,,,-32,,6.14,12.57,9.64,6.72,8.18,4.38,6.14,4.68,6.43,8.47,,,,4.38,7.31,23.09,6.43,7.01,,7.31,35.95,,6.43,5.26,,21.772222,13.666667,29.944444,0.0,,14.722222,64.703004
US_TX_48171,2020-04-22,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-39,,,-32,,,11.85,15.61,4.34,5.78,7.23,13.59,,4.34,10.12,,,,,5.78,27.46,8.38,10.41,,4.05,31.51,5.78,6.36,,4.91,23.583333,19.561111,29.838889,0.451556,,18.055556,70.8551
US_TX_48171,2020-04-23,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-32,,,-34,,5.79,11.28,9.76,5.79,9.45,7.93,14.64,,,10.67,4.88,4.27,,6.4,9.15,27.75,6.71,9.45,5.49,5.49,32.02,7.62,11.89,,,21.2,11.955556,30.505556,1.1176,,9.617284,48.302451
US_TX_48171,2020-04-24,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-39,-23,,-35,,7.29,9.72,18.23,6.38,,4.56,10.33,,5.47,9.12,,,,4.56,6.38,28.56,9.12,8.81,,10.03,30.99,4.25,7.6,4.56,4.86,24.083333,13.805556,35.094444,0.0,,9.648148,40.225185
US_TX_48171,2020-04-25,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-49,-21,-28,-33,,,6.45,13.93,5.78,6.11,,8.15,4.76,,6.11,,,,,6.11,25.48,5.43,12.57,,5.09,30.91,,5.09,4.76,,21.544444,13.405556,32.327778,0.0,,6.759259,38.391025
US_TX_48171,2020-04-26,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-39,,-28,-38,,4.8,10.29,15.43,5.83,6.17,5.49,11.66,,,9.6,,5.49,9.26,,6.86,24.69,5.49,8.92,,6.52,38.41,4.8,8.23,,5.49,18.861111,9.283333,28.761111,0.0,,7.08642,46.850939
US_TX_48171,2020-04-27,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-33,,,-29,,5.48,10.09,19.03,8.36,7.21,4.9,8.94,,,8.65,4.32,6.34,,,7.5,25.08,4.61,10.95,7.21,4.9,44.68,4.9,6.05,4.04,4.32,22.544444,15.572222,30.344444,0.0,,11.592593,50.0528
US_TX_48171,2020-04-28,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-33,,,-29,,5.04,8.01,14.84,8.01,6.83,5.04,8.61,,,10.39,,5.34,,,5.34,25.52,7.72,10.98,,9.5,35.02,9.79,10.39,5.34,,24.938889,18.183333,33.061111,0.4318,,17.493827,63.402343
US_TX_48171,2020-04-29,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-34,,,-28,,,13.07,13.37,5.64,6.24,7.72,9.8,,4.75,8.91,,,4.16,,9.5,26.43,8.02,10.39,,5.35,30.89,4.46,8.02,10.39,4.46,24.416667,17.722222,30.933333,3.175,,13.728395,51.286201
US_TX_48171,2020-04-30,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-30,,,-32,,,8.71,14.12,5.41,5.41,6.91,9.01,,6.31,9.91,5.71,,5.71,,6.01,28.23,6.61,9.61,,5.41,36.05,,4.81,6.61,4.51,19.638889,9.116667,30.655556,3.0734,,5.197531,39.431228
US_TX_48171,2020-05-01,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,2,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-34,-13,,-30,,,10.56,11.49,,6.83,,9.62,4.97,,10.87,,4.97,5.59,,,33.84,6.21,9.0,,6.83,28.56,,8.69,4.97,,23.177778,15.266667,31.572222,0.0,,9.098765,40.616053
US_TX_48171,2020-05-02,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,3,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-40,-18,-35,-22,,5.1,12.25,15.99,6.8,,,7.14,,4.76,9.53,6.12,,,,7.14,27.9,8.17,15.99,,5.1,34.02,,9.87,,6.46,24.622222,16.977778,33.533333,0.0,,15.549383,57.007985
US_TX_48171,2020-05-03,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,3,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-29,,-49,-30,,4.59,10.82,18.03,8.2,7.21,6.88,12.13,,4.92,6.56,,,4.92,,10.16,24.92,,13.77,,5.9,35.08,,14.1,6.23,,25.805556,18.816667,33.922222,0.0,,18.376543,63.380227
US_TX_48171,2020-05-04,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,,,,-25,,4.1,9.96,19.62,6.15,5.86,5.27,12.89,5.57,6.44,11.13,4.69,,,4.39,9.96,29.0,8.49,11.42,6.44,4.1,37.49,7.32,13.18,5.57,4.98,26.866667,19.944444,35.411111,0.0,,18.012346,58.227441
US_TX_48171,2020-05-05,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-28,,,-28,,5.92,11.25,15.69,9.18,7.1,4.14,11.54,5.03,6.81,10.36,,,6.81,4.74,10.95,26.93,,8.88,5.33,5.92,44.69,5.92,7.1,4.44,5.33,25.105556,19.883333,33.683333,0.0,,16.438272,58.776466
US_TX_48171,2020-05-06,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-19,,,-26,,5.11,13.22,16.52,6.31,7.21,5.11,10.81,,,8.41,6.01,4.81,9.31,4.81,6.61,30.04,6.01,6.91,6.31,7.21,33.95,,6.61,7.81,4.51,21.577778,15.088889,29.077778,0.0254,,7.351852,39.798014
US_TX_48171,2020-05-07,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-24,,,-30,,,10.45,16.42,7.76,7.76,5.08,8.96,,,8.96,,5.08,4.18,,4.48,26.28,7.46,6.87,5.38,7.17,35.53,,7.17,5.38,5.67,21.127778,14.311111,28.861111,0.0,,10.808642,51.927489
US_TX_48171,2020-05-08,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-26,,-17,-26,,,11.33,10.72,6.43,7.04,8.27,6.13,4.9,,9.8,,4.59,6.13,5.82,6.13,26.03,12.86,8.58,,5.51,35.53,5.51,5.21,4.9,,24.383333,19.855556,27.95,0.0,,16.401235,60.99267
US_TX_48171,2020-05-09,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-27,,-38,-22,,,12.44,17.14,5.71,5.71,5.71,8.4,,,7.73,5.38,,11.09,,,22.86,5.04,9.07,4.71,4.71,32.6,,8.4,,5.04,17.966667,11.8,26.066667,0.0,,8.58642,54.074865
US_TX_48171,2020-05-10,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-14,,-36,-26,,,12.36,15.79,5.83,8.24,7.89,10.64,,5.15,11.33,,,7.55,6.18,6.52,17.85,5.15,10.98,,,38.45,5.15,11.67,13.04,,18.938889,10.511111,26.783333,0.0,,8.981481,52.261466
US_TX_48171,2020-05-11,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,,,,-25,,4.63,8.1,17.07,7.81,13.02,6.37,11.87,4.34,,8.1,,5.21,7.52,4.63,8.1,25.76,11.87,11.87,,10.71,35.31,4.92,10.13,,4.34,21.044444,13.755556,27.822222,0.0,,10.37037,50.352983
US_TX_48171,2020-05-12,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,,,,-26,,,10.89,14.33,4.87,5.44,6.3,9.46,,,8.6,4.3,5.16,5.16,6.02,6.59,22.35,7.45,6.3,4.87,4.58,34.67,5.44,4.01,5.16,,22.116667,17.472222,27.55,0.225778,,17.41358,74.226322
US_TX_48171,2020-05-13,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-19,,,-26,,,8.91,14.85,,5.94,4.75,4.75,,5.05,15.14,,6.83,8.61,5.64,10.99,21.38,10.99,10.1,8.02,7.13,39.79,,7.72,7.72,6.83,22.233333,17.566667,30.677778,11.303,,18.290123,77.818417
US_TX_48171,2020-05-14,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-18,,,-25,,,12.71,14.48,6.5,6.8,5.62,4.43,,5.32,8.87,5.91,4.73,7.09,4.43,12.12,21.57,9.75,8.87,7.68,5.91,36.94,4.14,5.02,7.09,4.43,25.288889,18.705556,32.188889,1.3208,,17.759259,63.057461
US_TX_48171,2020-05-15,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-21,-4,,-26,,,9.36,11.77,5.13,,4.53,6.34,,6.04,7.85,6.04,4.83,6.34,,7.54,22.03,,8.75,7.24,4.53,34.4,,8.15,6.64,4.83,26.0,21.138889,31.822222,1.778,,19.814815,68.431506
US_TX_48171,2020-05-16,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-25,2,-44,-18,,,10.43,15.64,6.52,9.45,8.8,8.47,,,9.78,,,6.52,4.89,7.17,24.77,8.15,8.8,5.87,,42.69,,8.47,6.84,5.54,21.033333,15.55,30.027778,28.081111,,16.376543,74.628987
US_TX_48171,2020-05-17,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-7,,-32,-25,,,8.48,16.64,5.54,,4.57,,,5.22,5.87,,,,,9.46,24.14,6.2,12.72,,5.87,31.64,5.22,8.48,6.52,4.57,22.188889,15.744444,31.338889,4.5974,,14.709877,62.584069
US_TX_48171,2020-05-18,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,4,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-16,,,-24,,6.14,14.32,15.49,7.89,13.44,9.94,9.35,4.68,5.55,9.64,,5.26,5.55,,10.81,22.21,6.43,14.9,,5.55,36.23,7.31,7.6,4.09,5.26,25.416667,17.027778,33.866667,0.0,,15.907407,55.851713
US_TX_48171,2020-05-19,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,1,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-11,,,-24,,4.21,10.83,12.93,6.32,10.83,6.02,5.71,,,11.43,,7.52,6.92,,8.12,23.76,6.32,9.93,,14.14,35.8,5.71,6.92,6.92,8.72,27.872222,19.638889,36.311111,0.0,,17.790123,54.386024
US_TX_48171,2020-05-20,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-10,,,-24,,4.81,6.62,12.63,,10.53,6.92,7.82,7.22,4.21,14.73,,,,6.01,9.02,19.85,4.81,9.62,,,36.99,7.52,7.82,7.22,4.21,28.122222,20.711111,35.327778,0.0,,19.623457,60.136335
US_TX_48171,2020-05-21,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-6,,,-24,,7.3,10.34,11.56,5.17,5.17,4.87,7.61,,4.87,8.82,5.47,,,5.47,10.34,24.03,8.21,9.73,4.56,10.95,35.59,4.26,8.21,6.69,,26.05,19.272222,33.55,0.395111,,19.166667,65.884336
US_TX_48171,2020-05-22,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,3,,,-24,,4.31,8.31,12.62,5.54,4.92,5.23,4.92,,,8.31,,4.31,,4.92,5.85,22.16,,10.77,4.62,5.23,30.47,5.85,8.0,8.31,,27.022222,20.216667,33.733333,0.056444,,20.388889,66.642993
US_TX_48171,2020-05-23,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,7,,-12,-15,,5.0,6.25,15.0,5.31,,,5.62,,,10.93,,4.37,7.18,5.94,7.81,22.49,6.25,9.37,,5.31,34.37,4.37,9.69,7.18,,27.594444,23.511111,32.994444,0.5842,,20.660494,65.642531
US_TX_48171,2020-05-24,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,32,,-8,-22,,4.77,13.12,12.52,8.65,5.96,5.67,,,,8.95,,5.67,,5.96,4.47,20.87,4.77,10.73,4.17,4.47,39.06,,8.95,,,26.222222,20.322222,33.022222,1.4732,,18.308642,62.063399
US_TX_48171,2020-05-25,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,7,,,-57,,,6.14,12.28,4.3,4.6,,6.75,,,7.37,5.83,,,4.6,7.67,19.64,7.06,10.74,5.52,,38.06,11.05,15.35,6.45,4.3,20.244444,16.805556,28.316667,22.154444,,17.12963,82.20819
US_TX_48171,2020-05-26,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,,-21,,,10.21,11.11,9.91,5.7,5.7,6.0,,,9.01,,,4.8,,8.71,21.01,6.9,12.01,,8.11,31.22,5.4,5.4,9.01,4.8,21.794444,17.166667,28.161111,6.2484,,16.141975,70.201559
US_TX_48171,2020-05-27,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-8,,,-19,,,8.85,12.2,5.19,7.93,7.32,4.58,,5.49,10.37,7.02,,,6.71,5.49,28.68,7.02,10.68,4.27,,36.61,4.88,7.02,4.58,4.88,22.85,15.7,32.316667,0.197556,,14.888889,60.993138
US_TX_48171,2020-05-28,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-8,,,-22,,,7.71,11.86,5.63,6.23,5.93,4.74,,4.74,6.52,,,,4.45,7.71,21.35,8.3,7.71,4.15,,37.95,5.93,10.97,,4.15,21.5,16.155556,31.244444,10.188222,,18.104938,81.014415
US_TX_48171,2020-05-29,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,,-18,,5.35,6.93,12.91,5.35,,7.56,6.93,,,11.02,,5.04,4.41,,5.98,21.1,,6.93,,,36.84,,10.08,5.67,,22.761111,17.711111,29.961111,10.1854,,16.858025,69.733188
US_TX_48171,2020-05-30,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,-15,-8,,,9.66,12.88,4.83,7.41,5.47,7.41,5.47,,9.02,6.12,,,,,15.78,5.47,15.14,,4.83,38.97,4.83,9.02,5.8,,23.155556,16.344444,29.588889,0.0,,13.876543,56.405822
US_TX_48171,2020-05-31,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,4,,-41,-23,,7.46,11.18,13.05,5.59,6.52,7.14,9.63,,8.08,7.46,4.35,,,,4.35,15.84,5.28,17.08,,4.66,38.21,4.97,7.46,6.83,5.28,22.683333,17.577778,28.416667,0.0,,16.382716,68.100411
US_TX_48171,2020-06-01,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-1,,,-22,,5.98,9.57,14.65,8.97,6.28,6.58,4.78,,6.28,6.58,4.78,,,7.17,8.67,29.0,8.07,10.76,,4.19,39.17,,8.07,5.38,,22.944444,19.411111,28.188889,6.124222,,19.475309,81.123467
US_TX_48171,2020-06-02,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,-2,,,-20,,4.63,12.04,10.8,8.64,5.86,6.79,,,,8.02,,,,6.17,8.02,20.98,,10.8,5.86,7.71,36.72,,11.73,4.94,7.1,23.533333,19.15,29.8,1.4732,,19.419753,77.965293
US_TX_48171,2020-06-03,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,1,,,-21,,8.2,7.89,12.45,6.68,4.55,7.59,,,,10.63,6.68,,4.86,,6.38,22.17,6.68,9.72,,5.16,43.73,10.02,8.2,4.55,5.77,25.066667,20.283333,31.877778,0.6858,,20.018519,73.718533
US_TX_48171,2020-06-04,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,5,,,-20,,6.54,9.97,11.84,4.67,8.72,5.92,6.23,,4.67,8.41,4.99,,,,10.6,22.44,6.23,9.97,5.92,,47.68,6.23,5.92,9.04,4.99,26.772222,21.555556,33.327778,0.1016,,20.641975,68.978871
US_TX_48171,2020-06-05,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,6,,,-21,,,8.7,16.46,5.9,4.97,5.28,7.14,,,10.56,,,,,5.28,15.22,4.97,8.38,,6.21,34.47,,8.07,,4.35,27.25,22.388889,33.155556,0.0,,20.339506,66.042192
US_TX_48171,2020-06-06,ChIJyRJESRDpW4YR5s7Z0RlB6DQ,Q27024,geoId/48171,US,United States of America,TX,Texas,48171,Gillespie County,US,USA,2,0,0,5,0,,,26483,12838,13645,2815,2995,2353,2461,2525,3435,4296,3414,2189,1827125,30.31,-98.95,2749,80.46,11,,-3,-10,,,7.8,14.04,7.18,6.24,8.42,,,,6.24,6.24,,,5.93,6.55,17.16,4.37,11.54,,,41.19,,10.3,5.62,,27.472222,21.094444,34.183333,0.0,,19.493827,61.988143
