location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17049,2020-01-11,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.46,8.69,3.72,8.19,6.45,3.72,,5.21,12.66,,5.46,5.21,,8.44,,3.48,5.21,3.48,4.47,,6.45,21.35,5.21,4.96,,3.72,5.71,33.51,,6.7,5.46,4.47,4.47,9.916667,2.588889,16.483333,40.16375,8.877778,93.566242
US_IL_17049,2020-01-12,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,6.44,7.18,,8.67,7.18,6.19,4.95,6.19,11.88,,9.16,,5.2,9.41,5.7,4.95,5.45,5.7,4.95,4.7,8.67,24.02,7.18,4.95,,4.95,5.2,41.1,3.71,6.44,4.95,5.2,3.96,0.216667,-1.411111,2.627778,13.30325,-1.494444,88.667275
US_IL_17049,2020-01-13,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.23,4.18,3.42,8.92,6.83,4.93,4.93,4.75,12.53,3.23,11.58,,,6.45,7.21,3.42,4.75,3.23,2.85,3.99,7.02,26.0,5.5,6.45,3.99,3.42,5.5,31.7,,6.26,4.75,2.85,5.12,2.433333,-0.4,4.794444,0.0254,0.433333,87.144756
US_IL_17049,2020-01-14,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.64,4.21,,10.33,6.51,5.36,6.12,5.55,8.61,3.64,8.42,3.44,4.4,7.65,3.64,4.78,3.83,4.78,4.02,3.06,9.38,20.48,4.02,3.44,4.4,3.83,5.93,33.68,6.32,5.17,2.68,2.87,4.21,3.777778,-0.65,10.333333,0.0254,2.116667,89.205164
US_IL_17049,2020-01-15,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.16,8.69,,7.9,6.51,3.75,6.32,4.74,12.04,,6.71,,6.12,10.66,3.36,3.75,2.96,,,3.95,7.7,21.32,6.32,3.75,4.15,3.75,6.51,33.36,4.15,5.72,5.33,3.95,3.95,6.794444,1.994444,12.655556,0.0635,5.566667,92.323568
US_IL_17049,2020-01-16,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.13,6.46,,10.97,4.51,4.11,3.92,,10.19,,4.9,2.74,4.11,8.82,3.13,3.72,4.51,3.92,4.9,,9.4,19.4,4.9,5.68,3.53,,5.88,31.74,4.31,8.23,3.92,4.51,3.33,0.688889,-4.477778,9.872222,0.0762,-3.316667,75.31721
US_IL_17049,2020-01-17,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,,4.94,,8.44,7.62,6.38,4.73,4.12,10.09,,4.73,2.88,4.94,11.94,4.53,3.29,3.29,5.56,3.5,3.5,,20.58,7.41,5.35,3.71,4.94,4.94,34.38,4.73,5.15,2.88,4.32,3.91,-2.738889,-4.5,0.383333,0.0635,-7.227778,72.131934
US_IL_17049,2020-01-18,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.73,8.94,4.22,12.66,4.47,6.21,5.96,4.97,10.18,3.97,7.2,3.48,,5.96,4.72,,4.72,5.71,5.96,3.97,3.73,23.59,4.72,5.46,3.73,5.46,,38.24,4.97,5.21,8.19,,,3.788889,-0.816667,10.238889,26.543,1.255556,84.178968
US_IL_17049,2020-01-19,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.74,8.73,,9.48,6.98,5.99,7.98,,9.98,,5.74,,,8.98,4.99,5.99,4.49,,4.24,3.49,3.74,19.95,4.99,3.99,3.99,4.24,3.99,37.91,,5.49,5.74,4.49,4.74,-7.033333,-10.605556,-0.811111,4.92125,-12.994444,63.486422
US_IL_17049,2020-01-20,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.03,7.38,5.37,10.51,8.95,7.83,7.6,4.03,13.64,3.58,10.29,,4.47,10.06,4.03,,,6.71,4.03,5.59,7.6,28.18,6.26,6.26,8.27,3.13,6.71,41.37,4.03,7.6,5.37,5.81,5.14,-8.472222,-10.483333,-4.3,0.0,-12.338889,74.667046
US_IL_17049,2020-01-21,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.12,5.9,3.74,9.64,7.48,3.54,9.25,5.71,14.17,3.94,4.33,,4.13,7.48,5.51,5.51,4.92,4.53,3.74,3.94,7.87,26.37,5.31,5.71,3.15,3.74,6.3,38.76,3.35,5.9,7.87,4.33,3.15,-4.533333,-8.016667,-0.072222,0.0,-7.722222,79.233856
US_IL_17049,2020-01-22,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.28,6.65,,7.43,6.06,5.08,6.26,2.93,12.52,4.3,3.91,,5.08,8.61,4.69,,2.93,4.89,4.11,9.0,6.65,27.38,6.45,5.08,7.04,6.45,4.69,39.31,6.26,8.61,5.87,3.72,4.3,-2.911111,-5.755556,2.416667,0.0,-7.233333,73.080613
US_IL_17049,2020-01-23,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.03,8.25,,9.4,8.64,5.37,7.1,,12.47,,9.4,,4.41,8.45,4.61,5.95,2.88,4.8,,3.46,7.68,21.11,6.14,5.57,5.18,4.99,5.76,33.01,2.88,5.95,5.18,5.76,3.84,1.372222,-0.005556,4.511111,1.596571,-3.427778,71.395453
US_IL_17049,2020-01-24,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.46,8.0,4.29,6.83,5.85,4.49,6.63,2.93,21.85,5.07,8.39,,3.71,8.97,4.68,,2.73,3.9,3.71,3.71,7.02,28.29,4.68,3.32,3.51,,4.88,32.97,4.29,6.05,4.88,4.88,4.29,2.705556,1.65,3.933333,5.842,1.777778,94.106008
US_IL_17049,2020-01-25,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.79,8.81,5.79,9.82,8.81,5.29,4.53,3.78,21.41,,7.55,4.03,4.53,8.06,3.78,5.79,5.54,3.53,,4.28,7.3,28.96,6.8,7.55,4.28,4.28,4.28,36.52,4.28,5.29,5.54,4.53,,0.972222,0.383333,2.088889,0.92075,-0.738889,89.066886
US_IL_17049,2020-01-26,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,,9.21,,7.27,5.33,,3.63,4.12,17.44,4.6,7.03,3.63,,8.0,,6.3,3.63,4.36,3.63,3.63,6.3,27.86,4.6,4.12,,3.63,6.54,38.28,5.57,5.57,5.09,4.84,4.36,0.4,-3.838889,5.988889,0.0,-2.866667,79.717352
US_IL_17049,2020-01-27,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.44,5.22,,9.28,8.7,4.64,6.38,7.34,23.77,4.06,8.89,,5.8,8.89,3.09,2.9,3.86,3.48,4.25,,7.34,29.95,6.96,6.76,4.83,3.29,4.64,35.75,4.44,5.22,4.25,2.71,5.02,-0.738889,-2.455556,2.827778,0.0,-2.038889,91.524917
US_IL_17049,2020-01-28,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.47,7.77,3.3,11.07,7.96,5.83,6.02,3.11,17.86,3.69,11.46,3.3,2.72,9.71,3.5,4.08,3.3,5.44,,5.63,6.6,26.21,6.8,6.6,4.08,4.47,5.63,36.12,3.5,9.52,6.8,4.47,5.05,-0.905556,-1.633333,0.066667,0.028222,-2.361111,90.711653
US_IL_17049,2020-01-29,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.9,5.49,3.53,8.82,5.68,5.49,4.9,,17.63,3.53,8.23,3.13,,8.23,3.92,3.53,5.88,3.33,2.94,5.68,6.66,28.02,6.86,5.09,3.72,5.49,6.66,31.93,4.11,8.42,4.7,4.11,4.7,0.088889,-0.938889,2.227778,0.254,-1.961111,87.189525
US_IL_17049,2020-01-30,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.73,5.49,,10.78,7.45,4.12,4.71,3.73,29.8,6.47,9.8,,6.27,7.84,4.51,,5.88,,3.14,6.67,6.27,42.34,5.88,5.1,3.92,4.71,6.08,36.46,5.29,6.67,4.9,3.92,2.74,0.744444,-0.855556,3.666667,0.544286,-1.338889,86.78796
US_IL_17049,2020-01-31,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.92,5.51,4.14,8.27,5.71,3.54,5.12,3.15,33.48,3.15,8.86,,4.73,10.24,,5.32,3.74,4.92,2.76,3.74,9.26,37.81,8.66,4.53,,3.94,3.54,31.71,5.12,5.12,2.76,6.89,4.33,2.65,0.883333,5.583333,0.508,0.4,85.950604
US_IL_17049,2020-02-01,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.95,7.43,5.2,5.94,8.42,3.96,4.95,,25.26,,3.96,,5.45,9.91,,,4.46,4.46,5.45,6.19,4.46,33.93,9.41,6.93,,6.19,6.44,33.44,,5.7,5.7,4.71,,4.044444,2.533333,5.9,0.028222,1.216667,82.658322
US_IL_17049,2020-02-02,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,,7.47,,6.72,6.23,5.23,4.23,,23.66,,7.72,,3.49,6.72,,,8.97,,,4.98,3.49,31.88,5.48,3.98,,3.98,5.48,34.12,4.48,4.98,6.48,6.97,5.98,7.055556,-0.3,17.85,0.0,0.538889,64.319893
US_IL_17049,2020-02-03,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,3.92,4.91,3.53,10.4,6.47,5.1,3.53,3.53,22.76,3.53,8.24,3.73,4.51,10.4,,3.92,6.08,,,5.49,11.97,28.25,5.89,5.69,4.12,4.91,3.53,33.35,4.51,7.65,3.53,,4.32,10.477778,3.827778,19.794444,0.0,4.322222,66.425307
US_IL_17049,2020-02-04,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.14,7.71,,7.9,8.46,4.33,6.39,3.76,22.76,,10.53,,3.01,7.71,,2.63,4.89,2.63,4.14,4.14,5.83,27.08,4.7,5.08,3.01,3.57,5.45,34.8,3.01,6.02,5.45,6.58,3.57,10.588889,3.661111,15.894444,3.048,7.811111,83.733297
US_IL_17049,2020-02-05,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.39,5.77,5.02,6.88,6.88,6.14,5.58,3.72,18.23,,7.44,3.35,3.35,9.11,2.6,3.53,4.84,5.02,4.28,5.58,7.25,24.36,4.84,,3.72,6.88,5.39,35.71,3.35,4.46,3.91,3.91,5.21,1.622222,0.538889,3.683333,5.406571,-1.127778,82.764973
US_IL_17049,2020-02-06,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,4.34,6.41,,7.36,7.17,3.77,4.15,3.96,22.07,,7.73,2.64,4.15,6.22,5.85,3.77,5.09,3.77,2.83,,7.73,27.73,3.58,6.22,5.09,,5.28,35.84,2.83,7.36,3.77,3.96,4.34,-0.522222,-1.422222,0.922222,5.1308,-2.044444,90.087902
US_IL_17049,2020-02-07,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,5.82,7.76,2.91,10.86,7.37,4.85,5.04,4.27,22.5,3.69,9.5,,3.1,8.14,6.59,3.88,4.46,4.07,4.07,5.43,7.56,25.99,5.43,7.17,5.04,6.01,4.07,35.68,3.88,5.24,4.27,3.88,,-0.405556,-2.044444,2.922222,0.0508,-5.305556,70.591548
US_IL_17049,2020-02-08,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,6.92,6.41,4.36,9.23,7.44,5.64,6.15,4.1,21.8,5.64,6.15,,4.1,8.46,5.38,4.62,5.38,5.64,7.69,4.36,,26.16,5.64,6.41,,3.85,4.62,35.39,3.85,6.67,6.41,,,0.333333,-0.75,1.583333,0.0,-3.227778,77.915375
US_IL_17049,2020-02-09,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,6.29,6.79,3.77,8.55,8.05,3.77,5.03,,24.14,5.53,10.06,,4.78,8.55,5.28,6.04,6.54,5.79,5.28,4.28,6.54,23.39,4.78,4.02,,7.04,6.29,34.96,,6.29,5.79,3.52,,0.58642,-3.716049,9.12963,5.733143,-2.617284,80.076239
US_IL_17049,2020-02-10,ChIJycd85FWQc4gR67B8YoIrrs8,Q110561,geoId/17049,US,United States of America,IL,Illinois,17049,Effingham County,US,USA,2,,,,,,,34123,16991,17132,4546,4281,4254,4218,3716,4969,4122,2462,1555,1801527,39.06,-88.59,1243,77.6375,,,,,,6.74,6.74,2.69,12.7,5.39,3.66,5.2,3.85,15.78,3.08,6.74,,5.2,6.35,4.43,4.62,4.04,4.81,4.23,8.08,6.54,29.06,7.7,5.39,5.96,7.12,3.27,39.06,4.23,6.16,5.2,3.46,3.85,4.444444,1.006173,11.166667,16.110857,2.506173,88.032249
