location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47029,2020-05-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,-3,0,16,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,8,11,,,-26,7,4.08,9.37,11.05,5.53,6.01,5.77,7.93,3.6,6.73,7.21,,5.29,,5.77,21.39,,8.89,,5.53,33.16,4.33,7.21,5.53,6.01,12.45679,7.382716,20.475309,6.567714,,7.063492,70.282849
US_TN_47029,2020-05-07,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,17,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,14,17,,,-24,6,4.0,5.74,12.98,5.49,5.99,4.0,7.49,,4.25,9.24,4.0,,4.25,9.49,16.23,4.0,6.49,5.49,4.74,36.21,4.25,6.49,4.5,4.99,8.907407,1.895062,18.04321,1.806222,,1.539683,60.163935
US_TN_47029,2020-05-08,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,17,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-6,3,26,-6,-28,11,4.13,7.3,12.4,7.54,,4.13,6.57,3.4,,6.81,,4.38,4.13,7.05,17.02,3.65,7.54,4.86,6.81,25.54,,6.81,4.13,3.65,8.814815,2.82716,16.469136,0.0,,5.84127,79.629057
US_TN_47029,2020-05-09,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,17,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,16,30,52,,-16,,4.51,7.7,13.55,4.25,,6.91,5.31,,,7.17,5.05,4.78,4.51,3.98,22.58,4.51,6.64,5.31,,33.2,4.78,10.89,7.17,3.72,7.895062,1.790123,14.395062,5.842,,-0.984127,53.368134
US_TN_47029,2020-05-10,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,17,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,10,,64,,-21,,3.78,7.02,11.61,5.67,6.48,5.13,6.75,7.83,5.67,7.29,4.59,4.32,,7.02,15.12,,5.67,4.86,5.13,26.18,,7.83,4.59,4.86,8.975309,-0.395062,20.234568,0.310444,,-0.039683,52.059966
US_TN_47029,2020-05-11,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,18,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,10,7,,,-17,6,3.55,6.34,12.44,,5.58,,6.85,3.81,4.82,10.15,6.09,4.31,6.34,8.63,21.82,4.31,13.45,6.09,5.84,32.74,,8.12,5.33,5.08,10.975309,2.796296,18.728395,0.042333,,0.134921,46.442187
US_TN_47029,2020-05-12,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,19,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,15,17,,,-21,4,4.42,6.77,12.23,5.72,5.46,,8.33,5.46,,11.45,4.16,3.64,,7.03,23.42,4.42,10.67,4.16,5.46,34.09,3.9,9.63,5.2,4.68,8.925926,1.925926,16.802469,0.0,,1.087302,57.626111
US_TN_47029,2020-05-13,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,19,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,14,8,,,-22,5,4.73,7.47,12.46,6.73,4.98,4.49,7.72,4.49,3.74,4.73,6.48,,,6.73,23.92,4.98,6.23,4.73,4.24,35.88,5.48,7.72,5.98,4.24,12.111111,5.82716,17.660494,0.4445,,7.674603,73.478381
US_TN_47029,2020-05-14,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,15,15,,,-22,3,4.09,9.96,13.02,6.13,4.34,,4.85,,4.09,7.92,7.66,4.85,,7.92,22.21,5.87,10.47,,9.45,35.75,,8.17,7.66,,16.055556,8.12963,25.901235,0.1905,,11.388889,72.977218
US_TN_47029,2020-05-15,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,7,15,,,-23,6,,6.65,12.54,5.12,3.84,6.91,3.84,,4.61,7.42,4.09,,,6.91,16.89,4.09,7.16,4.35,5.37,27.89,3.84,8.44,,,20.355556,11.777778,27.2,0.0,,12.777778,60.199678
US_TN_47029,2020-05-16,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,19,28,,,-14,,4.47,6.04,12.35,5.25,5.52,4.73,4.2,,4.99,7.88,3.68,,3.68,4.73,14.45,6.3,12.61,7.09,4.99,37.57,4.47,10.25,6.3,3.94,19.961111,11.411111,28.9,0.0,,13.104167,62.765091
US_TN_47029,2020-05-17,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,15,23,,,-15,,,4.87,18.19,7.17,7.94,6.15,6.15,4.61,6.66,3.59,,,,6.92,16.91,4.1,15.63,3.59,4.61,31.52,,12.81,6.92,5.38,20.888889,12.261111,28.872222,0.0,,14.125,62.665723
US_TN_47029,2020-05-18,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,16,5,,,-16,5,3.68,8.1,14.23,5.4,6.62,5.89,5.4,3.92,7.36,8.34,3.92,,,11.04,21.59,4.66,11.29,5.64,5.4,29.2,3.92,11.78,5.89,6.13,20.211111,15.377778,26.522222,3.7465,,16.673611,77.16453
US_TN_47029,2020-05-19,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,9,8,,,-20,6,3.9,9.25,11.44,8.28,10.96,4.38,8.52,,3.65,7.79,6.09,,4.38,8.03,25.32,4.87,12.41,7.3,8.28,38.22,6.57,10.71,7.55,5.36,17.266667,14.172222,20.833333,36.8935,,16.138889,91.692015
US_TN_47029,2020-05-20,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,9,10,,,-17,4,,6.05,10.34,4.54,5.3,4.04,6.31,,,10.34,,,4.29,8.83,18.16,,11.1,,6.31,36.07,,10.09,6.56,4.79,13.222222,10.883333,18.094444,15.01775,,11.479167,84.696562
US_TN_47029,2020-05-21,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,16,8,,,-18,5,4.06,4.82,10.91,7.61,4.82,5.07,5.33,,4.06,10.14,,,3.8,8.62,15.47,,6.34,5.83,5.07,30.69,4.57,9.38,5.07,4.82,14.588889,10.927778,21.677778,24.79675,,11.965278,81.753148
US_TN_47029,2020-05-22,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,7,10,,,-20,6,,5.77,12.79,6.02,7.27,3.51,4.76,,,9.02,6.77,,4.51,7.77,17.05,,9.53,5.51,5.77,32.84,3.76,10.03,5.77,,16.688889,12.25,21.85,2.06375,,15.034722,88.507681
US_TN_47029,2020-05-23,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,20,30,,,-3,,,4.49,9.25,,5.02,5.28,4.75,,4.49,8.72,,3.7,4.23,7.92,19.29,3.96,11.89,,5.02,31.7,,14.0,6.87,3.96,20.066667,13.788889,28.166667,5.11175,,17.006944,80.545275
US_TN_47029,2020-05-24,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,20,26,,,-11,,7.55,6.25,10.15,5.99,5.73,3.64,6.25,,,8.07,5.47,,,,19.26,,13.27,6.51,4.95,29.67,3.9,10.15,5.47,3.64,21.827778,15.294444,29.383333,0.0,,18.048611,76.483781
US_TN_47029,2020-05-25,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,17,6,,,-47,,5.17,5.43,11.64,4.4,4.4,4.92,6.21,,,6.47,4.92,,6.73,,19.66,,13.2,5.95,4.66,33.9,4.92,12.16,9.83,5.95,20.961111,15.8,28.611111,0.959556,,17.75,79.618217
US_TN_47029,2020-05-26,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,15,14,,,-16,2,3.58,7.93,12.28,8.7,5.12,4.86,5.89,,3.58,7.68,6.14,4.86,,4.86,21.75,5.37,11.0,4.61,7.42,32.76,6.65,11.77,5.63,5.89,20.533333,16.733333,26.705556,3.245556,,17.951389,83.738442
US_TN_47029,2020-05-27,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,14,9,,,-15,3,,7.05,10.82,7.55,5.04,6.54,5.54,,4.28,8.31,4.28,,,7.8,21.4,3.78,11.08,,,34.74,,13.09,4.78,4.78,20.488889,17.155556,24.011111,2.201333,,17.138889,78.475657
US_TN_47029,2020-05-28,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,18,4,,,-12,3,3.6,6.42,10.02,5.91,6.68,4.37,3.85,3.85,,11.56,6.16,3.6,,7.96,21.06,4.37,10.53,,6.93,30.56,,7.7,4.37,3.6,21.15,16.927778,27.138889,0.145143,,18.131944,80.786788
US_TN_47029,2020-05-29,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,8,7,62,,-19,5,3.71,,11.14,4.24,5.83,3.71,4.24,3.98,3.71,11.41,,3.71,3.71,7.43,20.16,6.63,11.14,,,33.95,,9.55,5.57,,21.411111,16.711111,27.705556,4.09575,,17.659722,77.336243
US_TN_47029,2020-05-30,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,21,23,,,-7,,,6.84,15.05,6.84,3.83,7.39,7.12,3.83,,10.4,,,4.65,7.66,18.33,,12.86,5.75,,29.55,,10.67,6.84,,21.422222,15.888889,27.483333,0.3302,,15.215278,66.5375
US_TN_47029,2020-05-31,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,18,17,,,-6,,3.83,4.93,12.04,6.84,,,4.38,,4.11,5.2,4.11,,,6.02,18.06,5.47,8.76,4.11,5.75,33.12,4.65,10.13,4.93,,20.127778,14.438889,26.194444,0.0,,10.861111,54.990356
US_TN_47029,2020-06-01,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,20,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,28,16,,,-12,0,3.8,,10.31,,5.16,5.43,,,,7.33,4.34,,,3.8,15.47,4.34,11.13,,7.06,26.33,,8.14,6.51,,17.811111,9.105556,26.433333,0.0,,7.944444,51.473516
US_TN_47029,2020-06-02,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,28,15,,,-12,1,5.09,6.7,9.64,5.89,3.75,5.09,4.82,,6.43,9.11,5.63,,,9.91,14.2,4.02,12.59,6.16,,39.11,3.75,12.59,9.64,3.75,20.0,10.927778,28.755556,0.0,,13.659722,65.439273
US_TN_47029,2020-06-03,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,29,17,,,-16,1,6.36,7.16,12.19,7.16,3.98,4.5,,3.71,6.09,10.34,,,,5.57,13.52,3.71,9.54,,4.5,37.1,,9.28,7.42,5.04,23.394444,14.511111,30.216667,0.0,,17.305556,67.185017
US_TN_47029,2020-06-04,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,23,11,,,-18,2,,7.7,12.21,7.97,3.98,5.31,,,,7.43,4.25,,,7.17,21.51,4.25,10.89,3.72,6.9,35.58,4.25,12.21,5.84,,23.638889,17.172222,30.483333,0.0,,18.569444,70.950203
US_TN_47029,2020-06-05,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,12,6,,,-20,5,,4.17,12.0,7.04,4.17,6.26,5.22,4.17,,9.65,4.96,4.7,4.96,5.22,16.7,4.17,14.35,4.7,3.91,27.92,,11.48,6.78,3.65,22.988889,18.533333,29.344444,5.11175,,19.284722,77.653774
US_TN_47029,2020-06-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,20,,,-11,,4.07,5.42,13.02,6.24,,3.8,4.61,,,8.41,3.8,,,7.05,20.89,6.51,10.04,4.34,,32.28,4.61,9.22,5.7,5.7,23.316667,17.538889,30.983333,4.148667,,18.729167,73.985144
US_TN_47029,2020-06-07,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,19,17,,,-9,,6.21,5.94,12.15,7.56,5.13,,,,4.32,6.75,,4.05,4.32,5.94,17.27,4.86,9.72,,6.21,28.07,4.59,11.61,7.83,4.59,24.277778,16.983333,32.405556,0.0,,18.305556,67.332945
US_TN_47029,2020-06-08,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,21,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,17,4,,,-13,2,,8.18,11.6,7.12,,6.33,4.48,,,5.27,3.69,3.69,,10.81,19.25,4.22,14.24,5.27,5.01,34.81,7.65,9.49,6.33,,23.872222,16.927778,31.366667,0.0,,17.291667,65.757588
US_TN_47029,2020-06-09,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,22,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,21,16,,,-14,1,4.71,3.67,15.98,4.71,7.59,5.5,4.71,,3.93,12.05,3.93,,5.24,5.76,17.29,6.02,18.59,4.45,6.81,35.62,3.93,13.62,5.76,3.67,25.361111,19.077778,31.205556,0.66675,,20.243056,72.185766
US_TN_47029,2020-06-10,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,22,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,21,8,,,-16,2,4.38,8.5,14.94,8.24,6.96,6.18,6.18,3.61,4.89,9.28,5.67,,3.61,10.82,22.67,4.89,15.2,4.89,4.12,35.81,,15.72,4.89,3.87,24.233333,20.877778,29.788889,1.651,,21.131944,80.360157
US_TN_47029,2020-06-11,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,23,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,20,12,,,-18,2,5.22,6.78,8.87,5.48,8.35,6.0,5.22,,,10.17,6.0,,4.17,8.61,19.04,6.52,11.48,3.91,6.26,33.65,7.57,10.17,9.91,5.22,22.555556,17.788889,28.255556,6.69925,,16.993056,70.053145
US_TN_47029,2020-06-12,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,3,0,26,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,12,13,,,-19,2,5.92,6.19,7.8,6.19,7.26,4.84,5.11,,,6.99,4.84,,3.77,6.46,20.45,8.34,6.99,,,33.36,3.77,6.72,8.07,4.3,20.883333,14.144444,27.95,0.4064,,12.5,58.760148
US_TN_47029,2020-06-13,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,26,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,32,33,,,-3,,,7.15,12.93,6.33,4.68,4.4,8.25,,5.78,6.88,,,4.13,6.33,20.36,4.13,12.38,,4.68,36.86,6.33,13.48,7.7,4.13,20.255556,12.05,28.344444,0.0,,11.423611,55.606054
US_TN_47029,2020-06-14,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,26,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,22,24,,,-7,,,7.0,14.27,5.92,5.65,,8.08,,,7.27,4.31,,,4.04,19.65,,12.38,,4.58,29.61,,9.15,5.92,3.77,18.911111,12.838889,26.427778,0.0,,13.5,69.072156
US_TN_47029,2020-06-15,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,26,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,19,16,,,-14,2,4.4,6.73,13.21,7.51,6.47,4.92,,,,9.06,3.88,,3.88,6.47,20.98,4.66,13.46,4.66,5.7,35.73,3.88,8.54,4.66,,17.116667,13.261111,23.977778,4.2545,,13.805556,79.037924
US_TN_47029,2020-06-16,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,1,0,27,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,22,19,,,-14,1,5.18,8.29,10.88,7.0,5.7,6.48,,3.63,4.14,7.51,6.22,,3.89,7.0,19.69,6.48,12.44,,,35.75,4.92,10.88,5.7,5.18,16.466667,13.272222,21.838889,1.27,,12.319444,73.88895
US_TN_47029,2020-06-17,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,27,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,16,13,,,-14,2,4.68,5.72,15.08,9.1,4.68,7.02,4.42,6.5,,9.88,4.94,,3.9,7.54,19.5,6.76,14.56,4.94,5.98,37.18,5.2,9.88,7.28,4.42,16.838889,12.844444,22.022222,2.060222,,13.319444,78.313494
US_TN_47029,2020-06-18,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,27,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,22,14,,,-14,2,4.03,6.18,10.75,7.25,5.64,5.37,5.91,,6.18,8.06,6.45,,4.57,7.79,20.42,3.76,9.4,,5.37,31.7,3.76,6.72,6.45,4.57,18.577778,13.972222,24.683333,0.254,,14.895833,77.593947
US_TN_47029,2020-06-19,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,27,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,10,12,,8,-19,3,,,10.37,4.26,6.12,,6.12,,3.72,9.04,,,,8.24,21.81,4.52,10.9,,3.72,30.59,4.52,9.04,6.12,5.85,20.022222,14.4,26.111111,1.27,,16.784722,79.558431
US_TN_47029,2020-06-20,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,2,0,29,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,31,33,,,0,,9.52,7.56,10.08,5.32,7.56,4.76,7.0,4.76,3.92,8.68,5.04,,4.48,5.32,22.4,3.92,12.6,5.6,6.44,37.52,,10.64,8.68,,21.011111,15.316667,29.327778,1.0414,,17.159722,77.091699
US_TN_47029,2020-06-21,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,29,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,19,28,,,-5,,4.13,8.54,13.78,6.06,,5.24,5.79,,3.86,6.34,6.62,5.24,4.41,6.06,21.23,5.51,9.92,4.69,,33.08,4.13,11.03,,,22.4,15.783333,30.888889,2.4765,,17.847222,74.032491
US_TN_47029,2020-06-22,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,2,0,31,0,,,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,20,17,,,-16,2,3.91,7.82,11.2,7.29,5.47,7.29,5.99,,,8.86,4.17,,3.91,8.34,20.84,6.25,11.2,5.21,,37.77,4.69,12.5,7.29,5.73,22.55,17.733333,30.127778,2.257778,,18.409722,75.135083
