location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55103,2020-05-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,11.56,,30.29,16.52,42.4,23.705556,19.711111,28.15,1.890889,,18.58642,73.615117
US_WI_55103,2020-05-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,9.33,,24.37,8.82,29.04,20.0,17.583333,25.283333,12.7,,18.401235,90.610701
US_WI_55103,2020-05-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-8,-20,,,,14.75,,27.73,15.294444,10.688889,19.383333,24.5872,,10.358025,72.697221
US_WI_55103,2020-05-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,0,,11.73,,16.94,,30.63,14.416667,8.111111,20.605556,0.0,,7.197531,62.172383
US_WI_55103,2020-05-31,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,1,,10.23,,14.7,13.42,33.88,13.738889,5.488889,21.972222,0.0,,5.074074,56.078496
US_WI_55103,2020-06-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,,,17.04,11.54,35.73,18.35,12.55,27.538889,0.4445,,10.901235,61.887881
US_WI_55103,2020-06-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,9.75,,12.04,10.32,29.82,25.761111,20.0,32.966667,1.8542,,18.308642,63.809082
US_WI_55103,2020-06-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,,,14.01,9.53,36.43,22.1,16.85,30.766667,18.852444,,17.160494,73.499728
US_WI_55103,2020-06-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,9.91,,24.47,13.4,37.88,22.755556,14.5,30.216667,1.524,,15.117284,62.263079
US_WI_55103,2020-06-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,12.84,,12.25,12.25,34.43,23.494444,18.188889,28.922222,1.778,,17.141975,67.607826
US_WI_55103,2020-06-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-5,,11.64,,13.58,13.58,36.86,20.288889,13.377778,26.772222,1.0668,,11.148148,55.955548
US_WI_55103,2020-06-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-6,,13.86,,17.64,10.71,36.54,20.255556,13.622222,27.783333,0.47625,,12.055556,59.052278
US_WI_55103,2020-06-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,14.73,,21.21,11.78,46.54,24.483333,16.533333,31.75,0.0508,,13.58642,50.708429
US_WI_55103,2020-06-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-24,,12.28,,13.39,11.72,42.41,23.316667,16.816667,29.827778,2.342444,,15.246914,60.922124
US_WI_55103,2020-06-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-22,,,,23.38,8.35,37.3,19.094444,14.777778,22.383333,25.230667,,17.876543,92.512451
US_WI_55103,2020-06-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,,,,,41.63,18.094444,10.666667,25.85,12.6492,,10.271605,60.544323
US_WI_55103,2020-06-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,1,-20,,,,22.19,12.68,39.94,18.95,10.055556,27.088889,0.0,,10.481481,58.196481
US_WI_55103,2020-06-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,1,-2,,13.87,11.23,13.21,11.89,29.06,15.738889,9.272222,22.811111,0.0254,,6.364198,53.751662
US_WI_55103,2020-06-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-4,,20.48,,26.23,14.72,35.19,15.25,6.422222,22.694444,0.0508,,5.697531,52.882349
US_WI_55103,2020-06-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-22,,14.75,,19.46,8.85,43.06,17.183333,9.95,24.855556,0.0,,6.08642,48.252095
US_WI_55103,2020-06-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-19,,10.88,,14.51,18.13,39.29,20.222222,12.216667,27.844444,0.0,,9.283951,49.707329
US_WI_55103,2020-06-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,9.94,,25.73,10.53,37.43,21.511111,12.777778,28.661111,0.0,,12.561728,57.19104
US_WI_55103,2020-06-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,14,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,14.35,,21.52,9.57,37.07,22.333333,13.794444,29.683333,0.0,,13.518519,57.915877
US_WI_55103,2020-06-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-8,-22,,9.44,,24.19,9.44,30.68,22.383333,17.694444,27.55,0.0,,17.228395,73.298834
US_WI_55103,2020-06-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-4,,11.1,,12.33,,28.98,20.894444,18.661111,24.694444,5.446889,,19.138889,89.304379
US_WI_55103,2020-06-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,3,,14.29,,23.61,13.67,29.21,20.183333,13.188889,28.05,12.784667,,16.314815,78.431242
US_WI_55103,2020-06-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,8.95,8.95,18.94,10.0,35.26,18.683333,15.761111,25.122222,19.614444,,17.185185,91.266054
US_WI_55103,2020-06-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,12.76,,19.72,10.44,38.86,16.527778,11.711111,22.361111,7.450667,,13.444444,82.396405
US_WI_55103,2020-06-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,11.74,,21.63,,44.5,16.944444,11.755556,23.655556,1.411111,,13.160494,79.079187
US_WI_55103,2020-06-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,,,25.46,8.88,40.26,19.122222,12.377778,27.327778,3.4544,,13.771605,71.24266
US_WI_55103,2020-06-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-5,-22,,9.46,8.35,25.6,,36.73,20.655556,16.433333,26.027778,3.922889,,18.166667,85.999275
US_WI_55103,2020-06-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,19,3,,9.67,,16.12,,39.98,23.0,17.466667,29.305556,10.4902,,18.512346,76.099125
US_WI_55103,2020-06-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,0,,20.57,,22.44,16.2,32.41,23.072222,16.327778,29.55,0.0,,18.95679,77.801294
US_WI_55103,2020-06-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-25,,13.31,,25.51,11.65,37.71,24.472222,21.111111,28.705556,1.382889,,21.802469,84.910291
US_WI_55103,2020-06-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,9.34,,19.27,10.51,39.71,24.711111,19.005556,30.977778,4.4196,,20.734568,78.632994
US_WI_55103,2020-07-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-23,,22.5,10.34,29.8,13.38,43.18,25.416667,20.494444,30.411111,0.0,,21.283951,78.183793
US_WI_55103,2020-07-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-32,,17.19,,22.1,12.28,37.44,24.216667,17.416667,30.916667,0.0,,18.123457,68.830405
US_WI_55103,2020-07-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,17,-47,,,,24.58,11.0,38.81,24.805556,17.45,31.877778,0.0,,19.209877,71.542096
US_WI_55103,2020-07-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-26,,10.75,,16.8,,30.9,25.25,19.255556,31.438889,0.0,,19.981481,72.735473
US_WI_55103,2020-07-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-4,,11.46,10.26,21.11,13.27,38.01,25.316667,18.938889,31.916667,0.056444,,19.993827,72.803443
US_WI_55103,2020-07-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-28,,8.35,,17.81,12.24,34.51,25.894444,19.894444,32.094444,0.338667,,20.901235,73.931925
US_WI_55103,2020-07-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-24,,11.27,,23.61,12.88,41.85,24.505556,19.327778,32.038889,3.1496,,20.907407,80.21465
US_WI_55103,2020-07-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-3,-25,,9.96,8.79,29.29,13.47,36.9,24.024691,18.098765,32.407407,8.382,,20.736111,81.828364
US_WI_55103,2020-07-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,15,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-28,,12.34,8.41,19.63,,36.45,24.694444,19.511111,30.677778,5.136444,,21.8125,82.593422
US_WI_55103,2020-07-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,16,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-24,,11.27,,18.98,9.49,33.82,22.233333,18.522222,27.95,29.238222,,18.246914,78.408388
US_WI_55103,2020-07-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,16,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-7,,14.39,,27.54,15.64,33.79,21.861111,16.294444,28.555556,0.197556,,17.975309,79.410857
US_WI_55103,2020-07-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,17,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-5,,11.67,,21.5,11.67,39.31,22.0,16.366667,27.166667,1.467556,,16.740741,72.641526
US_WI_55103,2020-07-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,17,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-25,,15.91,,20.46,,36.94,21.527778,14.683333,28.372222,0.0,,16.611111,73.539947
US_WI_55103,2020-07-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,17,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-4,-24,,11.16,,21.77,,34.6,23.605556,19.494444,28.566667,0.0,,18.623457,73.589001
US_WI_55103,2020-07-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,17,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-23,,9.74,,22.91,10.88,40.66,20.65,17.977778,26.2,28.617333,,19.216049,90.918238
US_WI_55103,2020-07-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,17,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-22,,11.13,,21.68,,29.3,19.305556,14.388889,26.544444,6.2992,,16.518519,83.47097
US_WI_55103,2020-07-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,18,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-22,,9.74,,15.82,18.26,31.04,22.648148,15.790123,29.783951,0.0,,18.784722,79.214052
US_WI_55103,2020-07-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,18,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,0,-6,,16.41,,21.27,,35.86,25.512346,21.41358,31.092593,0.036286,,22.520833,83.552252
US_WI_55103,2020-07-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,18,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-4,,18.98,9.18,18.36,15.3,37.34,26.222222,22.666667,29.530864,5.588,,20.513889,71.020804
US_WI_55103,2020-07-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,18,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-24,,16.73,8.66,20.77,12.12,35.2,21.228395,15.333333,26.191358,2.822222,,16.027778,72.46862
US_WI_55103,2020-07-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,19,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,15.54,10.36,29.93,12.66,43.17,20.733333,15.822222,25.6,0.564444,,17.993827,83.912248
US_WI_55103,2020-07-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,19,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-22,,31.19,,23.39,13.79,49.18,21.016667,17.988889,24.255556,0.1524,,17.493827,79.950341
US_WI_55103,2020-07-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,19,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,11.3,,24.4,,33.32,18.722222,12.872222,26.366667,0.0,,14.981481,79.530927
US_WI_55103,2020-07-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,21,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-6,-21,,13.7,11.92,22.05,10.13,35.75,21.894444,15.227778,29.111111,0.0,,17.506173,76.287024
US_WI_55103,2020-07-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,21,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-3,,19.84,,20.48,13.44,28.81,24.855556,19.377778,31.6,0.0,,20.919753,79.028106
US_WI_55103,2020-07-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,21,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-9,,,8.59,25.2,13.17,29.21,27.024691,24.104938,30.765432,0.0,,23.909722,83.278649
US_WI_55103,2020-07-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,21,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,16.86,8.99,24.17,11.8,34.28,23.691358,19.753086,27.753086,2.060222,,18.590278,73.80488
US_WI_55103,2020-07-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,21,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,15.1,,21.48,9.29,36.0,22.672222,16.711111,29.288889,0.0,,16.067901,67.432193
US_WI_55103,2020-07-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,22,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,0,-23,,18.18,10.91,20.0,9.7,37.58,23.3,16.611111,29.238889,0.0254,,17.160494,68.545085
US_WI_55103,2020-07-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,25,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-25,,18.73,9.06,29.6,12.69,37.45,21.455556,15.511111,27.366667,0.0,,16.932099,75.507778
US_WI_55103,2020-07-31,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,25,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-4,-21,,17.9,10.49,27.78,,38.89,20.17284,12.888889,26.888889,0.0,,14.75,71.005577
US_WI_55103,2020-08-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,27,4,,,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-5,,,,24.52,,32.47,20.466667,13.572222,27.316667,0.0,,15.055556,71.173776
