location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30093,2020-01-01,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,,5.93,6.88,8.54,6.64,3.32,3.32,3.32,12.33,,8.06,,5.45,4.03,5.22,5.45,5.69,,4.27,6.4,4.27,18.97,5.45,5.45,4.98,4.98,7.35,37.23,4.51,6.17,,,,1.355556,-3.022222,5.144444,1.128889,105.41,-2.561728,75.031689
US_MT_30093,2020-01-02,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,5.0,6.04,3.13,10.63,4.38,5.83,6.88,,9.38,4.38,6.67,,4.79,5.63,4.38,4.79,,4.38,5.21,4.79,4.38,19.8,5.83,5.63,,3.96,4.58,36.26,2.92,5.21,5.83,,2.92,0.894444,-2.011111,4.733333,1.30175,149.86,-4.759259,65.291218
US_MT_30093,2020-01-03,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,,6.74,4.49,7.35,6.54,4.09,4.09,,11.64,4.09,5.72,,6.33,6.95,8.99,4.09,,2.86,3.47,3.47,4.49,20.23,7.56,6.13,2.86,5.52,6.33,33.3,5.11,4.7,4.09,4.09,4.09,-0.016667,-3.905556,5.505556,0.09525,129.54,-5.709877,65.548461
US_MT_30093,2020-01-04,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.67,8.4,6.77,7.7,8.17,3.5,4.2,,11.91,,6.54,3.5,4.67,9.1,3.27,5.14,,4.67,,,4.43,17.98,5.6,3.73,,,5.6,30.58,3.27,5.84,4.67,3.97,,-0.188889,-6.433333,6.661111,0.0635,99.06,-5.925926,63.645726
US_MT_30093,2020-01-05,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.94,11.68,6.07,5.84,7.41,5.62,,,13.93,3.82,7.86,,4.27,4.49,4.27,,3.59,6.29,,3.15,3.15,18.2,4.27,5.39,3.37,,5.62,31.45,3.15,5.84,6.96,,4.94,-3.622222,-7.755556,4.483333,0.1016,78.74,-10.771605,56.104908
US_MT_30093,2020-01-06,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,,8.07,5.0,9.23,7.3,4.42,4.23,2.69,9.8,2.88,5.0,2.88,4.23,5.96,2.88,3.46,2.69,,3.27,3.84,4.8,20.76,3.27,4.42,3.65,,4.04,29.41,4.23,5.77,4.23,2.88,2.88,-1.588889,-6.494444,2.25,0.03175,78.74,-8.728395,58.410033
US_MT_30093,2020-01-07,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.4,6.7,3.83,7.84,6.89,4.4,4.21,2.68,11.86,2.68,9.18,,3.63,5.36,5.17,3.44,3.06,3.25,2.87,5.17,5.36,21.62,5.74,5.55,4.78,5.36,4.97,34.05,4.59,5.36,4.02,,4.02,2.5,-3.061111,6.494444,0.0,78.74,-3.37037,65.73348
US_MT_30093,2020-01-08,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.38,7.42,6.85,12.37,11.04,2.85,6.66,3.23,11.61,3.43,7.99,,6.47,7.61,5.9,4.95,3.43,4.57,,4.57,5.33,27.41,7.8,6.09,4.95,3.81,3.23,35.21,2.85,11.42,3.62,3.43,3.62,1.294444,-3.444444,5.916667,0.0635,78.74,-4.179012,65.962583
US_MT_30093,2020-01-09,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.93,5.33,4.54,11.25,7.3,4.93,4.34,3.75,13.42,3.95,8.09,,6.12,4.34,3.55,3.16,2.96,4.93,2.76,4.34,6.71,24.87,4.74,4.34,5.72,,6.51,28.43,2.96,7.9,4.34,3.36,,-3.316667,-7.044444,3.444444,0.09525,78.74,-7.666667,70.601037
US_MT_30093,2020-01-10,ChIJ0Tzv0DY_WlMRfmeoeTh7GeQ,Q484513,geoId/30093,US,United States of America,MT,Montana,30093,Silver Bow County,US,USA,2,,,,,,,34811,17602,17209,4002,3925,5484,3982,3703,4796,4616,2697,1606,1740649,45.9,-112.66,1862,75.7,,,,,,4.6,5.8,4.4,5.8,7.6,4.0,3.6,,10.21,2.8,4.6,,5.0,6.4,3.0,4.8,3.4,,,3.0,5.4,23.61,5.0,7.4,5.0,4.6,6.2,30.22,6.4,3.2,4.2,3.4,,-9.533333,-15.994444,-1.044444,0.3175,78.74,-13.765432,69.579146
