location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17081,2020-07-16,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,124,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-6,24,-26,5,4.75,4.98,5.2,12.22,8.82,5.2,4.53,5.2,4.53,3.62,4.07,3.17,3.85,11.09,,3.85,3.17,5.43,4.07,4.07,8.37,26.25,4.75,13.35,4.98,6.56,6.79,42.77,5.2,11.31,5.43,4.98,,24.211111,20.338889,30.155556,21.154571,21.372222,84.251742
US_IL_17081,2020-07-17,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,125,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-14,16,-26,6,4.57,6.17,3.43,9.6,6.4,4.34,6.17,3.88,5.71,3.88,,4.34,,6.63,6.4,3.88,4.11,3.43,4.8,7.31,7.31,26.73,3.88,9.14,,5.48,5.94,41.12,,8.91,4.8,4.11,5.25,25.716667,20.877778,32.238889,0.4826,23.016667,85.09154
US_IL_17081,2020-07-18,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,127,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-11,-12,42,-15,,7.35,8.37,,14.45,7.1,,4.82,,7.61,,3.55,,4.31,8.11,4.56,,4.56,4.56,,5.83,5.07,26.11,5.07,11.15,,,6.59,39.04,3.8,7.61,6.34,4.31,,26.272222,21.077778,32.622222,3.628571,22.994444,82.254063
US_IL_17081,2020-07-19,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,130,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-8,42,-13,,4.2,5.19,,12.61,5.93,7.91,5.44,4.2,9.15,,3.46,,3.46,6.92,4.7,4.2,4.2,,4.2,4.7,6.67,22.0,6.18,11.87,,4.7,,38.81,,8.41,8.65,4.45,4.2,28.655556,23.822222,33.422222,0.028222,24.15,76.726462
US_IL_17081,2020-07-20,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,136,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-4,-9,33,-26,6,5.17,6.52,4.27,13.27,8.77,,7.65,3.37,7.42,,,5.85,,13.27,4.27,5.62,5.62,3.6,,4.05,8.1,21.36,4.05,10.34,,,5.17,39.13,6.07,6.3,6.07,5.17,4.95,25.320988,21.450617,31.814815,5.376333,22.487654,84.40174
US_IL_17081,2020-07-21,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,137,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-2,-14,23,-26,7,4.2,5.08,3.53,17.0,7.51,,5.74,4.42,7.73,3.31,3.09,,3.97,10.38,3.97,4.64,4.86,4.42,4.64,3.09,8.17,27.16,5.74,12.8,,4.86,7.07,37.75,5.3,9.94,6.4,4.2,4.42,25.845679,21.617284,32.604938,3.33375,23.246914,85.639507
US_IL_17081,2020-07-22,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,138,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-6,23,-24,6,4.55,8.65,3.41,15.25,8.88,6.37,6.37,,7.74,,5.46,,4.1,10.01,4.55,4.32,4.1,5.01,4.1,4.1,8.19,22.99,3.41,12.06,3.64,3.41,7.28,39.6,5.01,12.29,5.92,4.32,4.1,24.802469,21.851852,30.888889,15.409333,23.0,89.767072
US_IL_17081,2020-07-23,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,142,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-10,26,-25,5,6.93,9.39,4.47,13.86,5.81,4.47,6.26,,8.72,,4.25,4.02,,9.83,4.25,7.6,4.25,3.8,4.92,4.02,8.72,91.85,7.15,15.64,,,4.02,43.13,6.93,10.73,5.59,6.48,3.35,24.753086,21.635802,30.481481,6.096,22.858025,89.285988
US_IL_17081,2020-07-24,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,9,0,151,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-4,-18,26,-25,5,3.72,5.57,,15.79,5.57,3.25,4.88,,10.22,,4.41,4.64,5.11,9.99,4.18,6.73,6.73,3.48,4.64,3.25,9.29,52.48,5.57,9.75,5.57,5.34,5.57,38.09,,9.52,4.88,6.5,4.64,25.518519,20.123457,31.54321,0.0,22.364198,82.786032
US_IL_17081,2020-07-25,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,153,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-12,-11,33,-17,,3.58,8.94,3.58,13.54,5.62,4.34,,4.09,10.21,3.83,3.58,6.13,3.58,8.94,4.09,,4.6,,4.09,7.15,8.17,31.41,3.58,10.21,,5.62,,28.86,,8.94,6.38,4.6,4.34,26.450617,20.592593,32.703704,0.0,22.895062,80.899928
US_IL_17081,2020-07-26,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,155,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-9,45,-11,,6.87,8.39,3.56,13.23,6.36,4.83,5.34,,6.61,6.11,4.32,6.36,4.32,11.45,5.6,3.82,,,4.83,5.6,6.87,29.0,5.34,15.01,4.32,,5.09,36.88,5.85,9.67,8.65,5.09,,27.364198,21.932099,32.487654,0.197556,23.67284,80.367701
US_IL_17081,2020-07-27,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,162,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-14,29,-27,7,4.5,8.32,,14.84,10.79,9.44,6.74,3.6,8.54,,4.5,,4.72,9.67,5.39,4.5,5.84,4.05,3.37,,9.44,32.59,5.62,20.23,5.84,6.97,7.87,36.86,3.6,13.49,7.87,4.27,5.39,26.855556,22.766667,31.705556,0.9525,23.894444,83.955101
US_IL_17081,2020-07-28,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,0,163,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,1,-13,26,-26,5,3.47,6.94,5.32,15.73,7.17,16.42,4.39,4.39,8.1,,3.47,3.93,6.24,10.64,4.86,5.55,4.63,,,4.63,8.33,28.91,5.55,15.03,,5.55,5.55,36.08,5.32,11.33,3.7,,4.63,25.016667,21.438889,29.911111,17.272,21.733333,82.172126
US_IL_17081,2020-07-29,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,6,0,169,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-5,-10,24,-26,5,5.57,5.57,,12.92,9.36,11.8,6.01,4.01,7.35,3.56,4.46,,3.12,9.8,4.23,4.9,4.68,,3.12,4.9,11.36,28.51,6.24,11.36,4.68,4.68,8.24,41.87,6.01,8.91,6.24,5.12,5.34,24.483333,19.194444,32.044444,0.73025,21.883333,85.495307
US_IL_17081,2020-07-30,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,171,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-4,-10,19,-28,6,4.47,6.26,4.92,11.85,7.15,8.49,6.93,3.35,9.16,3.13,3.13,4.02,,8.94,3.8,4.92,6.71,,,6.04,5.81,24.14,7.15,8.49,5.14,6.93,4.25,36.88,6.93,9.84,9.16,4.25,6.26,25.111111,21.961111,30.666667,16.219714,23.644444,91.685421
US_IL_17081,2020-07-31,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,176,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-2,-17,30,-26,5,3.44,6.42,,10.32,6.88,5.97,4.59,3.67,7.8,,3.44,3.21,4.13,7.11,5.28,4.82,4.36,5.74,,3.21,8.49,27.53,8.03,8.95,5.05,3.44,5.51,37.86,,11.24,5.74,,7.34,22.811111,21.038889,27.661111,4.281714,22.055556,95.555687
US_IL_17081,2020-08-01,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,184,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-10,-6,38,-17,,5.85,9.02,4.14,11.46,7.32,10.24,6.58,5.36,6.58,3.9,5.36,3.66,4.14,13.65,4.63,3.66,5.12,4.14,,3.9,5.12,22.92,6.34,10.24,,5.12,,39.99,3.66,10.0,5.61,5.85,4.39,20.416667,18.655556,22.766667,17.695333,19.805556,96.322014
US_IL_17081,2020-08-02,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,187,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-10,41,-14,,6.01,6.26,,11.28,6.52,9.27,5.01,3.51,8.27,,5.26,4.51,5.76,22.3,5.26,3.51,4.51,,4.76,3.76,7.02,25.81,7.77,10.78,,3.76,5.76,39.6,,4.76,6.77,,5.26,21.358025,16.641975,27.993827,6.132286,19.037037,86.687954
US_IL_17081,2020-08-03,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,192,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,1,-7,35,-26,7,4.67,4.9,3.34,12.46,4.23,7.79,6.23,3.78,9.79,3.12,8.68,,,12.69,,5.79,5.56,6.9,5.34,3.56,5.56,25.6,7.12,10.91,3.78,3.78,8.23,38.06,3.78,8.01,5.56,4.9,3.12,21.734568,18.117284,27.395062,1.566333,20.055556,90.249486
US_IL_17081,2020-08-04,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,-1,0,191,17,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-11,30,-27,5,6.08,7.21,,11.94,6.53,5.41,6.08,5.63,7.21,,6.76,3.83,,8.56,6.31,6.08,3.15,3.6,,5.18,8.56,26.36,8.11,13.07,4.73,5.63,3.83,38.98,5.18,12.17,5.63,3.83,,20.37037,16.561728,24.938272,5.715,17.277778,82.492365
US_IL_17081,2020-08-05,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,22,2,213,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-12,21,-25,4,5.74,5.74,5.05,16.99,6.66,4.13,7.35,,12.63,,4.82,3.9,3.9,8.95,4.13,,3.9,3.21,4.13,4.59,9.64,24.11,4.59,12.63,4.82,4.59,5.97,36.97,7.12,10.56,5.28,6.2,,18.296296,11.641975,24.87037,0.028222,13.617284,74.238297
US_IL_17081,2020-08-06,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,218,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,1,-11,29,-29,3,3.26,5.82,,13.72,5.12,5.58,6.28,4.65,5.58,,3.26,4.65,4.65,7.91,6.05,,7.21,4.19,4.19,5.58,6.05,26.52,5.35,8.84,4.42,5.82,4.19,41.18,,7.44,6.28,4.42,5.82,19.527778,12.955556,26.094444,0.0508,14.661111,73.654895
US_IL_17081,2020-08-07,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,29,0,247,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-14,33,-28,3,3.98,6.55,,15.22,7.26,5.85,6.09,,5.85,,3.28,,4.21,6.09,4.68,4.21,5.38,,4.21,6.79,4.68,23.64,3.75,9.6,3.51,6.09,4.68,35.58,3.28,8.9,7.02,,5.85,20.833333,14.177778,27.938889,0.0,16.155556,74.647122
US_IL_17081,2020-08-08,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,35,0,282,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-12,-8,38,-16,,3.56,7.11,7.87,8.38,5.84,6.86,5.33,,6.35,4.32,3.56,,3.81,6.09,4.57,4.82,3.81,,5.84,,9.39,22.09,5.84,12.7,5.08,4.57,4.32,36.31,5.08,5.84,5.33,,4.06,22.905556,15.977778,30.366667,0.0,18.866667,78.064822
US_IL_17081,2020-08-09,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,286,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,3,-3,49,-14,,5.57,7.27,,12.12,8.0,7.75,5.82,,5.82,,4.61,,,7.03,,4.85,3.63,4.61,4.85,6.06,8.72,24.23,7.03,9.69,,6.54,4.12,42.41,,10.42,5.33,,3.88,24.95,21.2,29.372222,8.091714,22.827778,88.090057
US_IL_17081,2020-08-10,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,4,0,290,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,0,-14,25,-29,6,4.83,6.59,,12.3,7.03,6.37,4.83,5.05,5.05,3.52,7.03,4.83,4.61,9.45,3.95,4.39,,5.49,,4.17,8.35,19.99,5.49,10.54,4.17,5.93,5.27,36.47,3.95,7.03,6.81,5.05,4.17,27.427778,22.966667,33.266667,1.088571,24.405556,83.69019
US_IL_17081,2020-08-11,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,2,0,292,19,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-17,30,-27,5,5.08,7.29,3.31,15.46,7.73,6.4,6.62,,6.62,3.97,5.3,3.31,3.53,9.71,4.42,6.4,3.97,4.2,3.75,7.51,7.73,24.73,5.96,12.14,6.4,8.39,6.4,38.64,,8.17,6.84,7.29,3.53,23.388889,19.522222,29.755556,14.695714,21.305556,88.134164
US_IL_17081,2020-08-12,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,12,1,304,20,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,2,-7,30,-25,4,4.75,7.56,3.24,12.96,6.05,6.48,5.18,4.1,11.66,,3.89,,,7.99,,4.32,3.24,3.67,4.32,6.05,8.86,21.39,4.1,10.15,5.18,4.1,4.75,38.45,4.54,9.72,7.13,4.75,4.32,24.605556,22.022222,28.411111,0.042333,23.272222,92.339495
US_IL_17081,2020-08-13,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,13,0,317,20,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,1,-11,20,-27,5,4.96,6.91,,8.85,6.91,7.34,4.96,3.89,7.56,,,,4.32,10.58,4.1,4.53,3.67,4.96,,5.18,9.93,22.02,8.63,7.77,3.02,4.53,5.4,41.23,4.75,7.12,4.53,4.96,4.75,24.088889,21.388889,28.483333,6.422571,22.883333,93.041378
US_IL_17081,2020-08-14,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,0,320,20,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-1,-21,28,-26,4,3.94,7.0,3.06,14.43,7.65,5.03,5.9,,6.56,,3.06,3.28,,9.84,,4.37,5.9,,4.59,5.25,8.96,26.24,,7.87,4.15,5.9,5.25,35.64,5.25,7.0,3.5,4.81,7.65,24.648148,20.135802,30.179012,2.394857,22.067901,85.630843
US_IL_17081,2020-08-15,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,25,0,345,20,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,-12,-13,31,-15,,4.08,6.62,5.6,12.99,6.37,6.37,5.35,5.35,8.66,4.33,,6.11,4.08,8.91,6.37,5.35,3.56,,,5.09,5.35,18.34,4.58,10.7,4.84,5.86,5.86,37.69,3.82,10.95,,4.58,,24.851852,19.283951,30.771605,0.03175,21.697531,82.707779
US_IL_17081,2020-08-16,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,353,20,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,6,-7,43,-11,,5.75,7.32,7.06,13.59,10.19,6.01,4.7,3.92,8.1,,,,4.44,13.59,4.44,,,4.96,4.18,4.44,5.49,20.64,6.01,10.97,,5.23,7.32,39.72,4.96,7.58,7.84,4.7,,23.87037,19.993827,28.598765,0.0,19.895062,78.504821
US_IL_17081,2020-08-17,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,2,356,22,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,5,5.13,7.39,4.11,9.85,7.59,4.93,5.75,,8.21,,2.87,,3.69,11.29,5.75,3.08,4.11,4.72,,3.9,7.8,21.76,5.54,10.06,4.51,5.75,5.13,39.0,,10.26,3.69,4.31,6.36,23.5,17.544444,30.211111,0.0,18.4,73.438572
US_IL_17081,2020-08-18,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,1,2,357,24,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,5,,5.59,,11.79,7.39,6.79,6.79,4.0,6.19,,3.0,,3.0,8.59,,4.99,5.59,,3.4,7.59,5.99,20.98,5.79,8.79,2.8,5.19,7.39,35.76,3.8,8.19,4.39,5.39,5.19,22.805556,18.333333,28.188889,0.3175,19.805556,83.275996
US_IL_17081,2020-08-19,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,3,2,360,26,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,3,,4.02,3.62,12.06,7.64,3.82,6.23,3.82,10.05,2.81,,,,8.45,,3.82,5.83,,4.02,4.02,8.45,23.73,4.62,8.85,3.62,4.42,6.23,37.8,3.62,7.44,3.62,6.03,3.62,20.7,14.45,26.538889,0.282222,15.344444,71.517464
US_IL_17081,2020-08-20,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,9,5,369,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,3,3.73,5.11,,12.19,6.29,5.11,7.47,3.34,7.27,,3.93,,6.88,9.63,2.75,5.31,3.93,5.5,,3.93,6.09,20.83,5.11,7.67,4.72,3.73,4.32,38.33,5.5,7.27,3.34,5.7,3.73,20.444444,13.572222,27.188889,0.0,15.266667,72.49725
US_IL_17081,2020-08-21,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,7,0,376,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,3,,5.47,,12.69,4.69,5.47,4.49,,6.25,,,,4.1,9.96,3.52,3.52,3.71,3.91,,,7.03,18.75,6.64,9.57,5.47,3.52,4.3,30.86,4.3,8.79,4.69,4.3,5.08,21.222222,14.761111,28.766667,0.0,16.955556,76.70205
US_IL_17081,2020-08-22,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,384,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,,,5.23,5.97,10.95,7.96,4.23,5.72,5.23,5.97,4.23,,,5.72,5.97,5.48,,,5.72,,5.23,5.97,22.4,5.48,11.2,,4.73,4.73,39.82,4.73,12.69,4.23,,6.47,22.683333,15.872222,29.622222,0.0,18.833333,78.954317
US_IL_17081,2020-08-23,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,8,0,392,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,,,9.96,,10.94,6.08,4.86,4.38,5.35,8.02,5.35,,6.56,5.59,9.96,3.4,3.65,,3.4,,,4.13,27.22,5.35,8.99,,4.62,4.86,34.03,,8.51,7.54,,,23.85,16.85,31.194444,0.0,19.577778,77.110238
US_IL_17081,2020-08-24,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,10,0,402,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,6,4.31,6.93,3.0,11.61,6.74,3.56,5.62,3.56,8.99,,5.24,4.87,6.18,8.99,6.18,4.31,3.0,,2.62,4.87,7.3,23.78,3.37,10.3,5.99,4.31,7.3,33.33,3.75,7.12,4.49,,5.43,25.938889,19.561111,32.688889,0.0,21.133333,74.941187
US_IL_17081,2020-08-25,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,9,0,411,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,5,5.64,4.71,3.2,12.23,8.85,4.89,4.89,5.08,4.14,,,2.63,4.71,7.15,3.01,6.96,,4.52,,3.58,6.78,21.83,6.59,8.09,5.64,5.46,4.71,31.43,2.82,4.52,7.34,2.82,3.39,25.85,19.155556,32.722222,0.0,21.388889,76.53972
US_IL_17081,2020-08-26,ChIJA0a7WCDIdogRXdhR-h_oaK0,Q486440,geoId/17081,US,United States of America,IL,Illinois,17081,Jefferson County,US,USA,2,5,0,416,31,,,38045,19621,18424,4808,4407,4752,4695,4642,5083,4815,2991,1852,1801530,38.3,-88.92,1512,75.981818,,,,,4,3.4,6.04,,8.12,10.76,3.77,5.85,3.21,8.12,,,4.53,3.02,9.81,3.02,6.23,5.66,4.53,2.64,4.72,7.74,23.02,4.53,6.79,5.1,3.96,5.47,33.59,3.02,6.04,5.1,3.21,3.21,24.655556,19.583333,31.25,0.689429,22.155556,86.036784
