location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19019,2020-01-01,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,9.4,8.88,7.83,19.84,9.4,37.6,,42.82,,-3.794444,-9.572222,5.455556,0.0762,30.48,-6.438889,82.15787
US_IA_19019,2020-01-02,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,,,,12.33,9.11,31.63,11.26,45.57,8.58,3.555556,1.133333,7.066667,0.0,30.48,0.722222,82.08898
US_IA_19019,2020-01-03,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,10.68,11.7,,17.8,,32.05,9.16,45.78,,0.616667,-1.055556,3.727778,0.0,,-1.472222,86.163014
US_IA_19019,2020-01-04,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,10.58,8.99,,,,20.1,8.46,50.78,,-2.116667,-4.861111,0.911111,1.3335,,-3.238889,92.136225
US_IA_19019,2020-01-05,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,8.42,13.15,8.94,14.73,,28.93,14.2,47.87,,-0.805556,-5.222222,4.822222,0.0508,30.48,-3.322222,83.305933
US_IA_19019,2020-01-06,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,,8.1,,20.49,,27.63,,34.78,,-1.7,-7.133333,3.733333,0.2286,30.48,-5.594444,75.058233
US_IA_19019,2020-01-07,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,7.08,13.21,11.79,18.4,,24.53,,34.91,7.55,-1.266667,-5.022222,1.4,0.0,,-4.4,79.531237
US_IA_19019,2020-01-08,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,10.99,12.43,8.6,22.94,,35.37,7.17,47.8,,-8.822222,-13.633333,-1.844444,0.0,,-14.177778,65.495713
US_IA_19019,2020-01-09,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,7.53,,,16.01,11.3,30.13,,27.31,,0.438889,-8.266667,11.616667,0.0,,-4.9,67.690551
US_IA_19019,2020-01-10,ChIJi32SaLAr5YcRjrw65i91jvU,Q115396,geoId/19019,US,United States of America,IA,Iowa,19019,Buchanan County,US,USA,2,,,,,,,21126,10509,10617,2990,3052,2191,2603,2329,2962,2508,1558,933,1792937,42.471944,-91.839167,1485,79.066667,,,,,9.11,9.11,10.48,14.13,8.2,26.43,7.29,38.28,,-1.222222,-4.338889,7.5,0.0635,,-3.244444,86.378147
