location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42113,2020-01-01,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,68.72,0.122222,-2.166667,5.094444,0.4572,,-5.216049,67.154947
US_PA_42113,2020-01-02,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-0.555556,-6.444444,7.383333,0.0508,,-5.641975,68.421036
US_PA_42113,2020-01-03,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,47.38,5.144444,1.244444,7.361111,0.4318,,1.611111,77.590665
US_PA_42113,2020-01-04,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,5.511111,1.916667,8.594444,6.0198,,4.753086,93.244917
US_PA_42113,2020-01-05,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,0.8,-0.744444,7.455556,3.6576,,-4.666667,66.714146
US_PA_42113,2020-01-06,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,57.96,0.727778,-2.233333,5.177778,1.143,50.8,-4.216049,69.150799
US_PA_42113,2020-01-07,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,35.62,-0.305556,-4.344444,5.205556,0.9398,37.253333,-5.462963,67.002882
US_PA_42113,2020-01-08,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-2.238889,-6.611111,1.861111,1.5494,44.026667,-5.716049,76.658448
US_PA_42113,2020-01-09,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-6.216667,-11.45,0.4,0.7112,53.34,-13.222222,56.984589
US_PA_42113,2020-01-10,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,34.25,-0.005556,-10.3,5.85,0.3048,50.8,-5.469136,66.558339
US_PA_42113,2020-01-11,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,9.927778,-1.627778,16.722222,0.4318,40.64,7.111111,82.649167
US_PA_42113,2020-01-12,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,13.427778,1.694444,18.333333,8.001,,7.814815,68.188794
US_PA_42113,2020-01-13,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,1.916667,-1.511111,6.877778,3.5814,,-1.666667,76.739734
US_PA_42113,2020-01-14,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,59.03,2.05,-2.216667,6.666667,0.1524,,-0.049383,86.467559
US_PA_42113,2020-01-15,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,4.433333,-1.711111,7.838889,0.282222,,0.555556,75.556755
US_PA_42113,2020-01-16,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,33.53,3.022222,-1.588889,7.605556,1.5494,,-1.469136,71.661844
US_PA_42113,2020-01-17,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-6.066667,-9.694444,4.9,1.651,,-13.518519,55.342083
US_PA_42113,2020-01-18,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,44.76,-8.061111,-11.188889,-2.661111,0.8128,30.48,-12.833333,66.953823
US_PA_42113,2020-01-19,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,60.84,-0.983333,-9.255556,1.755556,4.2164,30.48,-4.802469,74.903771
US_PA_42113,2020-01-20,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-7.061111,-9.888889,-0.027778,0.508,66.886667,-13.82716,58.137443
US_PA_42113,2020-01-21,ChIJperP-JuSz4kRor_V6jnNZIM,Q501306,geoId/42113,US,United States of America,PA,Pennsylvania,42113,Sullivan County,US,USA,2,,,,,,,6142,3244,2898,380,502,672,587,659,1051,1134,737,420,416683,41.45,-76.51,1172,76.95,,,-7.627778,-12.933333,-2.172222,0.1016,70.273333,-13.462963,62.155787
