location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54063,2020-01-01,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,,37.85,3.133333,0.977778,6.9,0.0,,-2.211111,68.493574
US_WV_54063,2020-01-02,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,20.25,27.33,3.3,-1.888889,10.322222,0.127,,-2.361111,67.108272
US_WV_54063,2020-01-03,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,,30.63,8.977778,3.255556,12.238889,6.12775,,8.344444,95.910409
US_WV_54063,2020-01-04,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,24.75,36.62,9.627778,2.133333,12.905556,4.354286,,8.411111,92.271586
US_WV_54063,2020-01-05,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,18.13,43.3,0.522222,-1.438889,6.511111,3.120571,,-3.577778,74.900573
US_WV_54063,2020-01-06,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,30.94,30.94,3.005556,-2.0,7.327778,0.0508,30.48,-3.805556,61.981178
US_WV_54063,2020-01-07,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,22.03,31.21,-0.255556,-3.022222,6.311111,1.8415,50.8,-4.377778,74.277158
US_WV_54063,2020-01-08,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,25.15,35.39,1.9,-2.433333,6.122222,1.8415,50.8,-5.25,60.075665
US_WV_54063,2020-01-09,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,34.11,36.0,1.933333,-3.822222,8.844444,0.1016,64.77,-7.677778,49.735968
US_WV_54063,2020-01-10,ChIJMxFOP4HLTYgRxhVbtB4lGjk,Q488769,geoId/54063,US,United States of America,WV,West Virginia,54063,Monroe County,US,USA,2,,,,,,,13382,6688,6694,1403,1521,1283,1357,1597,1958,2025,1495,743,2535271,37.56,-80.54,1227,81.0,,29.61,32.48,6.355556,-1.888889,12.85,0.0,78.74,1.355556,70.91624
