location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19145,2020-01-11,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,25.21,26.02,32.52,-10.32716,-14.141975,-6.234568,0.762,78.74,-13.962963,75.232518
US_IA_19145,2020-01-12,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,16.42,23.89,36.58,-8.364198,-12.901235,-2.450617,0.0,50.8,-9.923611,89.683083
US_IA_19145,2020-01-13,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,13.05,27.41,36.55,-1.851852,-3.277778,0.969136,0.508,30.48,-2.157407,98.080379
US_IA_19145,2020-01-14,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,13.79,24.31,42.7,-0.635802,-5.024691,1.469136,0.084667,30.48,-1.465278,93.241672
US_IA_19145,2020-01-15,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,10.01,10.67,24.68,36.69,-2.469136,-9.320988,-0.141975,0.0,,-3.67284,91.614134
US_IA_19145,2020-01-16,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,16.33,,24.82,45.06,-14.037037,-17.969136,-9.154321,0.0,,-18.451389,69.083635
US_IA_19145,2020-01-17,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,,30.1,29.35,-6.179012,-11.092593,-0.388889,2.54,50.8,-7.979167,85.601534
US_IA_19145,2020-01-18,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,12.47,17.46,30.77,-4.876543,-11.111111,0.944444,1.778,50.8,-7.236111,83.126314
US_IA_19145,2020-01-19,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,15.22,26.21,49.03,-14.222222,-17.987654,-9.512346,0.0,50.8,-19.111111,67.300674
US_IA_19145,2020-01-20,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,15.47,24.49,38.02,-16.123457,-18.734568,-13.679012,0.0,50.8,-19.597222,72.716615
US_IA_19145,2020-01-21,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,11.7,27.09,41.24,-14.901235,-19.888889,-4.981481,0.0,50.8,-16.604938,87.121427
US_IA_19145,2020-01-22,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,10.84,38.55,29.51,-0.617284,-5.123457,1.037037,2.963333,30.48,-1.333333,93.436169
US_IA_19145,2020-01-23,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,11.97,27.73,42.22,0.654321,-0.123457,1.333333,1.947333,78.74,0.674603,99.381705
US_IA_19145,2020-01-24,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,18.0,31.49,34.71,-0.271605,-0.969136,0.54321,0.0,78.74,-0.547619,96.937647
US_IA_19145,2020-01-25,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,23.83,29.78,22.12,-2.197531,-4.654321,-0.524691,0.0,78.74,-2.962963,94.581886
US_IA_19145,2020-01-26,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,30.45,22.64,37.48,-1.364198,-3.253086,2.222222,0.0,78.74,-1.388889,97.377453
US_IA_19145,2020-01-27,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,15.24,22.53,47.7,0.148148,-2.722222,2.265432,0.0,50.8,-0.142857,94.811565
US_IA_19145,2020-01-28,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,16.34,41.49,33.32,-1.524691,-3.41358,0.469136,0.0,50.8,-1.873016,95.286645
US_IA_19145,2020-01-29,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,12.61,36.5,44.47,44.47,-2.555556,-3.833333,-0.197531,1.27,50.8,-2.861111,94.225685
US_IA_19145,2020-01-30,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,38.88,39.54,42.84,-0.740741,-1.765432,1.481481,0.0,50.8,-1.246032,94.126999
US_IA_19145,2020-01-31,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,23.91,37.2,29.89,0.506173,-0.41358,1.808642,0.0,30.48,0.277778,97.293802
US_IA_19145,2020-02-01,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,14.59,39.21,46.5,1.592593,-2.197531,6.876543,0.0,30.48,-0.006173,89.329018
US_IA_19145,2020-02-02,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,23.7,28.6,36.77,6.17284,1.074074,13.845679,0.0,30.48,1.87037,74.342028
US_IA_19145,2020-02-03,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,18.6,39.19,38.53,1.611111,-0.388889,7.5,0.0,,-0.08642,88.791913
US_IA_19145,2020-02-04,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,11.27,33.16,41.12,-2.549383,-4.820988,-0.179012,0.0,,-7.944444,66.765939
US_IA_19145,2020-02-05,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,19.08,26.86,46.65,-4.530864,-6.54321,-0.154321,0.0,,-10.574074,63.166545
US_IA_19145,2020-02-06,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,17.54,39.47,40.2,-4.388889,-11.166667,2.530864,0.0,,-8.808642,71.384589
US_IA_19145,2020-02-07,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,22.17,31.47,41.49,-2.148148,-4.537037,0.512346,0.0,,-5.314815,79.056586
US_IA_19145,2020-02-08,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,17.58,30.76,37.79,-5.17284,-10.512346,2.246914,0.0,,-8.135802,79.966314
US_IA_19145,2020-02-09,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,14.41,12.71,48.3,1.388889,-1.660494,4.722222,0.0,,-2.697531,74.402915
US_IA_19145,2020-02-10,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,10.33,18.72,36.79,38.72,-3.092593,-8.41358,5.320988,0.0,,-6.185185,79.444145
US_IA_19145,2020-02-11,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,21.64,56.13,47.34,-0.37037,-5.04321,5.061728,0.0,,-5.191358,70.181453
US_IA_19145,2020-02-12,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,11.82,26.93,30.21,-0.37037,-4.197531,2.938272,0.0,,-4.518519,73.989665
US_IA_19145,2020-02-13,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,11.9,24.46,35.03,-14.407407,-20.203704,-3.308642,0.0,,-19.923611,62.408751
US_IA_19145,2020-02-14,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,,,,20.74,31.85,37.04,-12.864198,-17.993827,-4.080247,0.0,,-17.932099,66.438003
US_IA_19145,2020-02-15,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-6,4,,18.17,22.71,39.06,-1.240741,-6.882716,8.290123,0.0,,-6.716049,66.690087
US_IA_19145,2020-02-16,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-1,2,,17.7,28.66,35.4,2.141975,-3.623457,11.32716,0.0,,-2.876543,70.153332
US_IA_19145,2020-02-17,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-21,-2,,19.86,31.11,41.71,5.018519,0.962963,12.623457,0.254,,1.623457,78.88767
US_IA_19145,2020-02-18,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-15,0,,17.87,29.58,36.98,-0.512346,-5.691358,5.179012,0.0,,-4.061728,77.262069
US_IA_19145,2020-02-19,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-8,6,13.61,26.6,38.97,39.59,-4.17284,-7.388889,1.734568,0.0,,-6.006173,87.180425
US_IA_19145,2020-02-20,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-7,1,15.75,18.9,26.46,35.91,-9.111111,-15.191358,-2.512346,0.0,,-14.141975,67.137892
US_IA_19145,2020-02-21,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,7,11,9.63,19.26,28.25,37.24,-3.080247,-9.358025,8.716049,0.0,,-8.512346,66.303446
US_IA_19145,2020-02-22,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-3,8,,20.91,30.95,40.99,2.814815,-4.111111,12.018519,0.0,,-3.302469,64.174892
US_IA_19145,2020-02-23,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-9,0,15.21,12.0,24.81,35.21,4.743056,-2.416667,15.402778,0.0,,-0.208333,70.463557
US_IA_19145,2020-02-24,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-21,3,,13.46,30.12,39.73,4.527778,0.340278,10.111111,0.0,,-2.138889,62.396961
US_IA_19145,2020-02-25,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-16,3,9.21,28.24,39.28,39.28,2.283951,-0.135802,5.703704,0.0,,-2.635802,70.545089
US_IA_19145,2020-02-26,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,12,8,13.73,28.71,49.3,36.2,-0.765432,-5.067901,2.697531,0.0,,-7.981481,58.970432
US_IA_19145,2020-02-27,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,2,2,9.98,32.44,52.4,41.17,-2.080247,-7.635802,5.055556,0.0,,-7.987654,64.232588
US_IA_19145,2020-02-28,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,1,12,14.4,26.84,40.59,39.28,1.104938,-4.574074,8.938272,0.0,,-3.018519,74.255001
US_IA_19145,2020-02-29,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,4,8,,28.7,32.07,47.27,2.141975,-5.932099,16.358025,0.0,,-2.290123,72.709612
US_IA_19145,2020-03-01,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,5,2,13.19,17.32,30.51,42.05,9.358025,2.253086,15.888889,0.0,,0.339506,53.592698
US_IA_19145,2020-03-02,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-4,6,14.69,22.36,44.08,37.05,3.438272,-1.555556,10.265432,0.0,,-1.580247,69.886863
US_IA_19145,2020-03-03,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,1,3,13.63,22.3,42.74,40.88,5.462963,-0.679012,14.734568,0.0,,-2.919753,54.963699
US_IA_19145,2020-03-04,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,12,5,,18.29,37.84,38.48,7.864198,-2.080247,16.104938,0.028222,,-1.814815,50.67766
US_IA_19145,2020-03-05,ChIJv1wSAwrGlIcRNg0AQeSAVnM,Q240621,geoId/19145,US,United States of America,IA,Iowa,19145,Page County,US,USA,2,,,,,,,15213,8045,7168,1566,1706,1729,1835,1875,2014,2203,1297,988,1789293,40.738056,-95.148056,328,1387,78.883333,-3,5,,15.0,31.88,41.89,8.475309,4.265432,12.993827,0.028222,,-3.876543,41.816343
