location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27093,2020-01-01,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,,10.36,5.75,18.41,,6.91,22.63,9.97,31.07,6.14,-6.716667,-12.666667,0.144444,0.0762,200.66,-8.972222,84.109202
US_MN_27093,2020-01-02,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,9.69,9.33,6.46,15.43,5.02,7.17,35.52,6.82,39.1,6.1,0.011111,-1.677778,1.583333,0.290286,200.66,-2.216667,85.073247
US_MN_27093,2020-01-03,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,,8.82,,20.57,8.45,,28.65,,28.29,6.98,-0.777778,-4.138889,0.511111,0.0,200.66,-2.283333,89.641681
US_MN_27093,2020-01-04,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,,6.47,,18.6,,7.28,27.09,,38.0,6.47,-6.583333,-11.066667,-3.416667,0.28575,200.66,-8.522222,86.236099
US_MN_27093,2020-01-05,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,7.22,6.08,6.46,12.16,7.98,,23.95,6.46,30.41,5.7,-1.394444,-5.355556,2.827778,0.028222,200.66,-4.8,77.825704
US_MN_27093,2020-01-06,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,9.03,10.47,6.86,17.69,6.5,,29.61,5.78,33.94,5.42,-4.505556,-8.7,1.0,0.0,200.66,-8.072222,76.400528
US_MN_27093,2020-01-07,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,6.31,8.54,5.94,14.48,6.31,6.31,28.59,,34.9,5.57,-4.905556,-12.25,-0.344444,0.0,200.66,-8.377778,76.808663
US_MN_27093,2020-01-08,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,7.01,,,17.92,7.79,,35.83,6.62,31.94,8.57,-16.694444,-21.433333,-12.383333,0.0,200.66,-20.644444,71.720113
US_MN_27093,2020-01-09,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,,10.38,,21.14,6.54,6.15,30.37,,31.14,9.23,-6.477778,-14.066667,-0.444444,0.0,180.34,-10.522222,73.193975
US_MN_27093,2020-01-10,ChIJ-bB0vdQgtVIRp6JMMx-9ka4,Q490432,geoId/27093,US,United States of America,MN,Minnesota,27093,Meeker County,US,USA,2,,,,,,,23047,11731,11316,3018,3140,2312,2557,2566,3274,3134,1810,1236,1795790,45.12,-94.53,1671,80.666667,,,,,,,7.83,19.56,,7.04,23.87,,33.65,,-8.894444,-14.111111,-4.683333,0.0,180.34,-12.555556,75.004545
